Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	3.8882e-05	3.0595e-10	-10.0	-2.5
1.0	3.8854e-05	2.301e-10	-10.0	-2.5
1.5	3.8833e-05	2.3254e-10	-10.0	-2.5
2.0	3.8816e-05	2.3789e-10	-10.0	-2.5
2.5	3.8797e-05	2.3886e-10	-10.0	-2.5
3.0	3.8769e-05	2.4517e-10	-10.0	-2.5
3.5	3.8751e-05	2.4956e-10	-10.0	-2.5
4.0	3.8737e-05	2.4943e-10	-10.0	-2.5
4.5	3.8713e-05	2.5709e-10	-10.0	-2.5
5.0	3.8695e-05	2.5457e-10	-10.0	-2.5
5.5	3.8676e-05	2.575e-10	-10.0	-2.5
6.0	3.8659e-05	2.6037e-10	-10.0	-2.5
6.5	3.8642e-05	2.6417e-10	-10.0	-2.5
7.0	3.8625e-05	2.6407e-10	-10.0	-2.5
7.5	3.8608e-05	2.6608e-10	-10.0	-2.5
8.0	3.8587e-05	2.6619e-10	-10.0	-2.5
8.5	3.8578e-05	2.6593e-10	-10.0	-2.5
9.0	3.8565e-05	2.6635e-10	-10.0	-2.5
9.5	3.8542e-05	2.6699e-10	-10.0	-2.5
10.0	3.8528e-05	2.6948e-10	-10.0	-2.5
10.5	3.8516e-05	2.6747e-10	-10.0	-2.5
11.0	3.8499e-05	2.6799e-10	-10.0	-2.5
11.5	3.8483e-05	2.709e-10	-10.0	-2.5
12.0	3.8473e-05	2.7224e-10	-10.0	-2.5
12.5	3.8459e-05	2.7146e-10	-10.0	-2.5
13.0	3.8446e-05	2.7329e-10	-10.0	-2.5
13.5	3.8436e-05	2.7259e-10	-10.0	-2.5
14.0	3.8415e-05	2.7227e-10	-10.0	-2.5
14.5	3.8399e-05	2.7221e-10	-10.0	-2.5
15.0	3.8388e-05	2.7054e-10	-10.0	-2.5
15.5	3.8384e-05	2.7242e-10	-10.0	-2.5
16.0	3.8374e-05	2.7434e-10	-10.0	-2.5
16.5	3.8359e-05	2.7311e-10	-10.0	-2.5
17.0	3.8348e-05	2.7157e-10	-10.0	-2.5
17.5	3.8329e-05	2.7084e-10	-10.0	-2.5
18.0	3.8319e-05	2.6913e-10	-10.0	-2.5
18.5	3.8305e-05	2.7238e-10	-10.0	-2.5
19.0	3.8287e-05	2.719e-10	-10.0	-2.5
19.5	3.8275e-05	2.7208e-10	-10.0	-2.5
20.0	3.8261e-05	2.7117e-10	-10.0	-2.5
20.5	3.8256e-05	2.7347e-10	-10.0	-2.5
21.0	3.8244e-05	2.7407e-10	-10.0	-2.5
21.5	3.8238e-05	2.7158e-10	-10.0	-2.5
22.0	3.823e-05	2.6945e-10	-10.0	-2.5
22.5	3.8216e-05	2.714e-10	-10.0	-2.5
23.0	3.8204e-05	2.7229e-10	-10.0	-2.5
23.5	3.8191e-05	2.7378e-10	-10.0	-2.5
24.0	3.8178e-05	2.7157e-10	-10.0	-2.5
24.5	3.8167e-05	2.7265e-10	-10.0	-2.5
25.0	3.8159e-05	2.7064e-10	-10.0	-2.5
25.5	3.8153e-05	2.7253e-10	-10.0	-2.5
26.0	3.8142e-05	2.6882e-10	-10.0	-2.5
26.5	3.8128e-05	2.699e-10	-10.0	-2.5
27.0	3.8114e-05	2.7071e-10	-10.0	-2.5
27.5	3.8107e-05	2.7112e-10	-10.0	-2.5
28.0	3.81e-05	2.7232e-10	-10.0	-2.5
28.5	3.8093e-05	2.7119e-10	-10.0	-2.5
29.0	3.8077e-05	2.7125e-10	-10.0	-2.5
29.5	3.8071e-05	2.6859e-10	-10.0	-2.5
30.0	3.8067e-05	2.7054e-10	-10.0	-2.5
