#scan;iMeasureCycle=1;iMux=0;time=0.138;N=220;LocalTime=31/10/2023 16:21:57
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30;-1.08E-09;0.300831;-1.00E-06;1.53E-09;0.300831
-30;-1.06E-09;0.429489;0.1;1.32E-07;0.429489
-30.0001;-9.30E-10;0.579701;0.2;2.33E-07;0.579701
-30.0001;-8.73E-10;0.729768;0.3;2.77E-07;0.729768
-30.0001;-8.37E-10;0.898281;0.4;2.94E-07;0.898281
-30.0001;-8.04E-10;1.048333;0.5;3.02E-07;1.048333
-30.0001;-7.71E-10;1.170701;0.6;3.07E-07;1.170701
-30;-7.47E-10;1.320819;0.7;3.13E-07;1.320819
-30.0001;-7.31E-10;1.480033;0.8;3.17E-07;1.480033
-30.0001;-7.16E-10;1.602363;0.9;3.18E-07;1.602363
-30;-6.97E-10;1.752427;1;3.21E-07;1.752427
-30;-6.91E-10;1.874784;1;3.21E-07;1.874784
-30;-6.65E-10;1.997174;0.9;3.21E-07;1.997174
-30;-6.45E-10;2.11951;0.8;3.20E-07;2.11951
-30;-6.33E-10;2.241883;0.7;3.17E-07;2.241883
-30;-5.98E-10;2.364235;0.6;3.15E-07;2.364235
-30;-5.87E-10;2.486652;0.5;3.13E-07;2.486652
-30;-5.65E-10;2.609114;0.4;3.07E-07;2.609114
-30;-5.44E-10;2.73152;0.3;2.94E-07;2.73152
-30;-5.24E-10;2.86383;0.199999;2.51E-07;2.86383
-30;-5.12E-10;2.986302;0.1;1.45E-07;2.986302
-30;-4.90E-10;3.121595;1.00E-06;1.34E-09;3.121595
-20;8.56E-10;3.291636;-1.00E-06;9.77E-09;3.291636
-20;4.42E-10;3.417328;0.1;1.38E-06;3.417328
-20;2.51E-10;3.53969;0.2;2.39E-06;3.53969
-20;1.55E-10;3.662042;0.3;2.79E-06;3.662042
-20;9.63E-11;3.784389;0.4;2.87E-06;3.784389
-20;4.24E-11;3.906829;0.5;2.89E-06;3.906829
-20;8.31E-12;4.02923;0.6;2.90E-06;4.02923
-20;-1.68E-11;4.15158;0.7;2.91E-06;4.15158
-20;-3.07E-11;4.273901;0.8;2.91E-06;4.273901
-20;-4.09E-11;4.396276;0.9;2.92E-06;4.396276
-20;-5.59E-11;4.518659;1;2.93E-06;4.518659
-20;-5.93E-11;4.64101;1;2.92E-06;4.64101
-20;-5.48E-11;4.763399;0.9;2.92E-06;4.763399
-20;-5.65E-11;4.885766;0.8;2.91E-06;4.885766
-20;-6.02E-11;5.008173;0.7;2.89E-06;5.008173
-20;-5.55E-11;5.130497;0.6;2.88E-06;5.130497
-20;-5.60E-11;5.252866;0.5;2.86E-06;5.252866
-20;-5.57E-11;5.375239;0.4;2.84E-06;5.375239
-20;-4.62E-11;5.497649;0.3;2.75E-06;5.497649
-20;-4.62E-11;5.620089;0.2;2.35E-06;5.620089
-20;-4.69E-11;5.742422;0.1;1.36E-06;5.742422
-20;-4.03E-11;5.888025;0;1.00E-08;5.888025
-10.00001;1.39E-09;6.058193;-5.00E-06;2.42E-08;6.058193
-10.00001;7.14E-10;6.183913;0.1;3.44E-06;6.183913
-10.00001;5.76E-10;6.306236;0.2;6.56E-06;6.306236
-10.00001;4.91E-10;6.428602;0.3;9.02E-06;6.428602
-10.00001;4.21E-10;6.554344;0.4;1.05E-05;6.554344
-10.00001;3.71E-10;6.67665;0.5;1.10E-05;6.67665
-10.00001;3.29E-10;6.79902;0.6;1.12E-05;6.79902
-10.00001;2.99E-10;6.921435;0.7;1.12E-05;6.921435
-10.00001;2.71E-10;7.043805;0.8;1.12E-05;7.043805
-10.00001;2.48E-10;7.166176;0.9;1.13E-05;7.166176
-10.00001;2.27E-10;7.288525;1;1.13E-05;7.288525
-10.00001;2.15E-10;7.410871;1;1.13E-05;7.410871
-10.00001;2.06E-10;7.533274;0.9;1.12E-05;7.533274
-10.00001;2.03E-10;7.655616;0.8;1.12E-05;7.655616
-10.00001;1.99E-10;7.77794;0.7;1.11E-05;7.77794
-10.00001;1.96E-10;7.90032;0.6;1.11E-05;7.90032
-10.00001;1.95E-10;8.022699;0.5;1.09E-05;8.022699
-10.00001;1.94E-10;8.145023;0.4;1.04E-05;8.145023
-10.00001;1.91E-10;8.270015;0.3;8.94E-06;8.270015
-10.00001;1.88E-10;8.392389;0.2;6.51E-06;8.392389
-10.00001;1.88E-10;8.514774;0.1;3.42E-06;8.514774
-10.00001;1.87E-10;8.654333;-1.00E-06;2.47E-08;8.654333
1.30E-06;1.44E-09;8.824432;-1.10E-05;3.91E-08;8.824432
-1.00E-07;8.98E-10;8.971091;0.1;5.78E-06;8.971091
-3.00E-07;7.83E-10;9.096809;0.199999;1.13E-05;9.096809
1.00E-07;7.11E-10;9.21915;0.3;1.63E-05;9.21915
1.00E-07;6.62E-10;9.341503;0.4;2.07E-05;9.341503
-1.00E-07;6.20E-10;9.470595;0.5;2.40E-05;9.470595
3.00E-07;5.79E-10;9.592967;0.6;2.61E-05;9.592967
2.00E-07;5.46E-10;9.715297;0.7;2.71E-05;9.715297
1.00E-07;5.13E-10;9.837678;0.8;2.74E-05;9.837678
-1.00E-07;4.81E-10;9.970822;0.9;2.76E-05;9.970822
1.00E-07;4.58E-10;10.093167;1;2.77E-05;10.093167
2.00E-07;4.40E-10;10.215556;1;2.77E-05;10.215556
-1.00E-07;4.28E-10;10.337865;0.9;2.75E-05;10.337865
2.00E-07;4.15E-10;10.470817;0.8;2.73E-05;10.470817
1.00E-07;4.04E-10;10.593206;0.7;2.69E-05;10.593206
1.00E-07;3.97E-10;10.715542;0.6;2.60E-05;10.715542
-1.00E-07;3.87E-10;10.837986;0.5;2.39E-05;10.837986
0;3.81E-10;10.971794;0.4;2.06E-05;10.971794
0;3.75E-10;11.094144;0.3;1.62E-05;11.094144
0;3.70E-10;11.216505;0.2;1.12E-05;11.216505
0;3.62E-10;11.341428;0.1;5.74E-06;11.341428
-1.00E-07;3.53E-10;11.491002;-1.10E-05;3.83E-08;11.491002
10;1.68E-09;11.661083;-3.60E-05;5.30E-08;11.661083
10;1.10E-09;11.786723;0.1;8.20E-06;11.786723
10;9.93E-10;11.912469;0.2;1.62E-05;11.912469
10;9.33E-10;12.03486;0.3;2.39E-05;12.03486
10;8.80E-10;12.157299;0.4;3.10E-05;12.157299
10;8.35E-10;12.279658;0.5;3.75E-05;12.279658
10;7.98E-10;12.40206;0.6;4.31E-05;12.40206
10;7.69E-10;12.524439;0.7;4.74E-05;12.524439
10;7.31E-10;12.646794;0.8;5.04E-05;12.646794
10;6.94E-10;12.769188;0.9;5.21E-05;12.769188
10;6.64E-10;12.891539;1;5.29E-05;12.891539
10;6.36E-10;13.013988;1;5.28E-05;13.013988
10;6.17E-10;13.136321;0.9;5.20E-05;13.136321
10;6.06E-10;13.258667;0.8;5.03E-05;13.258667
10;5.87E-10;13.386659;0.7;4.73E-05;13.386659
10;5.77E-10;13.509072;0.6;4.29E-05;13.509072
