Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	2.843e-05	1.378e-10	-10.0	-2.5
1.0	2.8437e-05	3.331e-11	-10.0	-2.5
1.5	2.8432e-05	2.8189e-11	-10.0	-2.5
2.0	2.8432e-05	2.5908e-11	-10.0	-2.5
2.5	2.8434e-05	2.4575e-11	-10.0	-2.5
3.0	2.8436e-05	2.4701e-11	-10.0	-2.5
3.5	2.8439e-05	2.3433e-11	-10.0	-2.5
4.0	2.8437e-05	2.3274e-11	-10.0	-2.5
4.5	2.8437e-05	2.2564e-11	-10.0	-2.5
5.0	2.8441e-05	2.1821e-11	-10.0	-2.5
5.5	2.8446e-05	2.1793e-11	-10.0	-2.5
6.0	2.8445e-05	2.1809e-11	-10.0	-2.5
6.5	2.8449e-05	2.093e-11	-10.0	-2.5
7.0	2.845e-05	2.1331e-11	-10.0	-2.5
7.5	2.8448e-05	2.1774e-11	-10.0	-2.5
8.0	2.8449e-05	2.1391e-11	-10.0	-2.5
8.5	2.8451e-05	2.2171e-11	-10.0	-2.5
9.0	2.8454e-05	2.1169e-11	-10.0	-2.5
9.5	2.8453e-05	2.1013e-11	-10.0	-2.5
10.0	2.8454e-05	2.1067e-11	-10.0	-2.5
10.5	2.845e-05	2.0806e-11	-10.0	-2.5
11.0	2.8458e-05	2.0958e-11	-10.0	-2.5
11.5	2.8453e-05	2.0356e-11	-10.0	-2.5
12.0	2.8457e-05	2.0992e-11	-10.0	-2.5
12.5	2.846e-05	2.0469e-11	-10.0	-2.5
13.0	2.8459e-05	2.0853e-11	-10.0	-2.5
13.5	2.8468e-05	2.076e-11	-10.0	-2.5
14.0	2.8466e-05	2.0745e-11	-10.0	-2.5
14.5	2.8471e-05	2.1199e-11	-10.0	-2.5
15.0	2.8468e-05	2.1036e-11	-10.0	-2.5
15.5	2.8474e-05	2.1039e-11	-10.0	-2.5
16.0	2.8478e-05	2.0357e-11	-10.0	-2.5
16.5	2.8484e-05	2.1163e-11	-10.0	-2.5
17.0	2.8481e-05	2.045e-11	-10.0	-2.5
17.5	2.8479e-05	2.0388e-11	-10.0	-2.5
18.0	2.8483e-05	2.0649e-11	-10.0	-2.5
18.5	2.8489e-05	2.122e-11	-10.0	-2.5
19.0	2.849e-05	2.0342e-11	-10.0	-2.5
19.5	2.8491e-05	2.0721e-11	-10.0	-2.5
20.0	2.849e-05	1.9993e-11	-10.0	-2.5
20.5	2.8488e-05	2.0496e-11	-10.0	-2.5
21.0	2.8495e-05	2.0254e-11	-10.0	-2.5
21.5	2.8496e-05	1.9778e-11	-10.0	-2.5
22.0	2.8497e-05	1.9847e-11	-10.0	-2.5
22.5	2.8502e-05	2.0696e-11	-10.0	-2.5
23.0	2.85e-05	2.0918e-11	-10.0	-2.5
23.5	2.8503e-05	2.0571e-11	-10.0	-2.5
24.0	2.8501e-05	1.9876e-11	-10.0	-2.5
24.5	2.8496e-05	2.0888e-11	-10.0	-2.5
25.0	2.8505e-05	2.0337e-11	-10.0	-2.5
25.5	2.8503e-05	2.0257e-11	-10.0	-2.5
26.0	2.8506e-05	1.9945e-11	-10.0	-2.5
26.5	2.8509e-05	2.0493e-11	-10.0	-2.5
27.0	2.8515e-05	2.0872e-11	-10.0	-2.5
27.5	2.8515e-05	2.0308e-11	-10.0	-2.5
28.0	2.8517e-05	2.0562e-11	-10.0	-2.5
28.5	2.8519e-05	2.0496e-11	-10.0	-2.5
29.0	2.8527e-05	1.9987e-11	-10.0	-2.5
29.5	2.8527e-05	2.0334e-11	-10.0	-2.5
30.0	2.8531e-05	2.1459e-11	-10.0	-2.5
30.5	2.8533e-05	1.9944e-11	-10.0	-2.5
31.0	2.853e-05	2.0551e-11	-10.0	-2.5
31.5	2.8528e-05	2.1046e-11	-10.0	-2.5
32.0	2.8536e-05	2.0584e-11	-10.0	-2.5
32.5	2.8535e-05	2.1021e-11	-10.0	-2.5
33.0	2.8535e-05	2.0677e-11	-10.0	-2.5
33.5	2.854e-05	2.0701e-11	-10.0	-2.5
34.0	2.8543e-05	2.0957e-11	-10.0	-2.5
34.5	2.8546e-05	2.0918e-11	-10.0	-2.5
35.0	2.8546e-05	2.0252e-11	-10.0	-2.5
35.5	2.854e-05	2.0671e-11	-10.0	-2.5
36.0	2.8546e-05	2.1131e-11	-10.0	-2.5
36.5	2.8552e-05	2.0022e-11	-10.0	-2.5
37.0	2.8552e-05	2.0777e-11	-10.0	-2.5
37.5	2.8553e-05	2.0372e-11	-10.0	-2.5
38.0	2.8557e-05	2.0118e-11	-10.0	-2.5
38.5	2.8554e-05	2.0927e-11	-10.0	-2.5
39.0	2.8554e-05	2.1143e-11	-10.0	-2.5
39.5	2.8561e-05	2.0086e-11	-10.0	-2.5
40.0	2.8563e-05	2.0034e-11	-10.0	-2.5
40.5	2.8565e-05	2.1446e-11	-10.0	-2.5
41.0	2.8565e-05	2.0506e-11	-10.0	-2.5
41.5	2.8561e-05	2.1583e-11	-10.0	-2.5
42.0	2.8573e-05	1.9524e-11	-10.0	-2.5
42.5	2.8572e-05	2.136e-11	-10.0	-2.5
43.0	2.8573e-05	2.0906e-11	-10.0	-2.5
43.5	2.8579e-05	2.0671e-11	-10.0	-2.5
44.0	2.858e-05	2.108e-11	-10.0	-2.5
44.5	2.8583e-05	2.0553e-11	-10.0	-2.5
45.0	2.8585e-05	2.138e-11	-10.0	-2.5
45.5	2.8587e-05	2.1154e-11	-10.0	-2.5
46.0	2.8586e-05	2.0395e-11	-10.0	-2.5
46.5	2.8589e-05	2.0891e-11	-10.0	-2.5
47.0	2.8591e-05	2.1529e-11	-10.0	-2.5
47.5	2.8595e-05	2.1124e-11	-10.0	-2.5
48.0	2.8596e-05	2.1128e-11	-10.0	-2.5
48.5	2.8598e-05	2.0236e-11	-10.0	-2.5
49.0	2.8597e-05	2.0901e-11	-10.0	-2.5
49.5	2.8599e-05	2.1007e-11	-10.0	-2.5
50.0	2.8601e-05	2.1107e-11	-10.0	-2.5
50.5	2.8602e-05	2.0728e-11	-10.0	-2.5
51.0	2.8603e-05	2.0939e-11	-10.0	-2.5
51.5	2.8604e-05	2.1212e-11	-10.0	-2.5
52.0	2.8606e-05	2.1216e-11	-10.0	-2.5
52.5	2.8609e-05	2.0106e-11	-10.0	-2.5
53.0	2.8611e-05	2.0953e-11	-10.0	-2.5
53.5	2.8615e-05	2.0988e-11	-10.0	-2.5
54.0	2.8616e-05	2.1448e-11	-10.0	-2.5
54.5	2.8621e-05	2.041e-11	-10.0	-2.5
55.0	2.8621e-05	2.0741e-11	-10.0	-2.5
55.5	2.862e-05	2.0662e-11	-10.0	-2.5
56.0	2.8622e-05	2.0428e-11	-10.0	-2.5
56.5	2.8624e-05	2.0758e-11	-10.0	-2.5
57.0	2.8625e-05	2.1183e-11	-10.0	-2.5
57.5	2.8626e-05	2.0572e-11	-10.0	-2.5
58.0	2.8629e-05	2.0932e-11	-10.0	-2.5
58.5	2.8628e-05	2.0348e-11	-10.0	-2.5
59.0	2.8632e-05	2.1347e-11	-10.0	-2.5
59.502	2.8637e-05	2.1433e-11	-10.0	-2.5
