Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.066e-09	3.0346e-09	-10.0	20.0
1.0	6.0866e-10	1.2187e-09	-10.0	19.9
1.5	4.8628e-10	9.4564e-10	-10.0	19.8
2.0	4.1392e-10	7.9295e-10	-10.0	19.7
2.5	3.7853e-10	6.9247e-10	-10.0	19.6
3.0	3.4331e-10	6.291e-10	-10.0	19.5
3.5	3.2497e-10	5.8103e-10	-10.0	19.4
4.0	3.0221e-10	5.4398e-10	-10.0	19.3
4.5	2.9023e-10	5.0789e-10	-10.0	19.2
5.0	2.7709e-10	4.8473e-10	-10.0	19.1
5.5	2.662e-10	4.6521e-10	-10.0	19.0
6.0	2.6079e-10	4.5435e-10	-10.0	18.9
6.5	2.4881e-10	4.2682e-10	-10.0	18.8
7.0	2.4584e-10	4.211e-10	-10.0	18.7
7.5	2.4442e-10	4.1151e-10	-10.0	18.6
8.0	2.3664e-10	4.043e-10	-10.0	18.5
8.5	2.2918e-10	3.9197e-10	-10.0	18.4
9.0	2.2946e-10	3.8256e-10	-10.0	18.3
9.5	2.2605e-10	3.8008e-10	-10.0	18.2
10.0	2.2546e-10	3.7488e-10	-10.0	18.1
10.5	2.2382e-10	3.7159e-10	-10.0	18.0
11.0	2.2117e-10	3.6591e-10	-10.0	17.9
11.5	2.1818e-10	3.6222e-10	-10.0	17.8
12.0	2.1454e-10	3.561e-10	-10.0	17.7
12.5	2.137e-10	3.5452e-10	-10.0	17.6
13.0	2.1321e-10	3.5018e-10	-10.0	17.5
13.5	2.0959e-10	3.4583e-10	-10.0	17.4
14.0	2.1076e-10	3.4398e-10	-10.0	17.3
14.5	2.1085e-10	3.4174e-10	-10.0	17.2
15.0	2.1226e-10	3.4786e-10	-10.0	17.1
15.5	1.9791e-10	2.134e-10	-10.0	17.0
16.0	2.0208e-10	3.3423e-10	-10.0	16.9
16.5	2.0022e-10	3.2767e-10	-10.0	16.8
17.0	1.9968e-10	3.2503e-10	-10.0	16.7
17.5	1.9905e-10	3.2669e-10	-10.0	16.6
18.0	1.9592e-10	3.1721e-10	-10.0	16.5
18.5	1.9923e-10	3.2182e-10	-10.0	16.4
19.0	1.9932e-10	3.2151e-10	-10.0	16.3
19.5	1.9724e-10	3.206e-10	-10.0	16.2
20.0	1.9761e-10	3.1863e-10	-10.0	16.1
20.5	1.9584e-10	3.1734e-10	-10.0	16.0
21.0	1.9435e-10	3.1314e-10	-10.0	15.9
21.5	1.9284e-10	3.1049e-10	-10.0	15.8
22.0	1.9108e-10	3.0619e-10	-10.0	15.7
22.5	1.9206e-10	3.065e-10	-10.0	15.6
23.0	1.9147e-10	3.0639e-10	-10.0	15.5
23.5	1.9247e-10	3.0504e-10	-10.0	15.4
24.0	1.908e-10	3.0677e-10	-10.0	15.3
24.5	1.8885e-10	2.9929e-10	-10.0	15.2
25.0	1.8903e-10	3.0108e-10	-10.0	15.1
25.5	1.8735e-10	2.9857e-10	-10.0	15.0
26.0	1.8933e-10	2.9802e-10	-10.0	14.9
26.5	1.8807e-10	2.9666e-10	-10.0	14.8
27.0	1.8765e-10	2.942e-10	-10.0	14.7
27.5	1.876e-10	2.9465e-10	-10.0	14.6
28.0	1.8545e-10	2.9253e-10	-10.0	14.5
28.5	1.8688e-10	2.9465e-10	-10.0	14.4
29.0	1.8587e-10	2.9385e-10	-10.0	14.3
29.5	1.8432e-10	2.8977e-10	-10.0	14.2
30.0	1.872e-10	2.9098e-10	-10.0	14.1
30.5	1.8297e-10	2.3572e-10	-10.0	14.0
31.0	1.8023e-10	2.3812e-10	-10.0	13.9
31.5	1.8166e-10	2.856e-10	-10.0	13.8
32.0	1.8015e-10	2.8247e-10	-10.0	13.7
32.5	1.8399e-10	3.226e-10	-10.0	13.6
33.0	1.79e-10	2.3402e-10	-10.0	13.5
33.5	1.8053e-10	2.8166e-10	-10.0	13.4
34.0	1.7909e-10	2.7954e-10	-10.0	13.3
34.5	1.8005e-10	2.7894e-10	-10.0	13.2
35.0	1.808e-10	2.7778e-10	-10.0	13.1
35.5	1.8073e-10	2.7977e-10	-10.0	13.0
36.0	1.8125e-10	2.8064e-10	-10.0	12.9
36.5	1.7984e-10	2.7531e-10	-10.0	12.8
37.0	1.7829e-10	2.7579e-10	-10.0	12.7
37.5	1.7853e-10	2.747e-10	-10.0	12.6
38.0	1.785e-10	2.7237e-10	-10.0	12.5
38.5	1.7752e-10	2.7331e-10	-10.0	12.4
39.0	1.7945e-10	2.739e-10	-10.0	12.3
39.5	1.7904e-10	2.7532e-10	-10.0	12.2
40.0	1.7906e-10	2.7317e-10	-10.0	12.1
40.5	1.7927e-10	2.7271e-10	-10.0	12.0
41.0	1.7959e-10	2.7018e-10	-10.0	11.9
41.5	1.772e-10	2.7027e-10	-10.0	11.8
42.0	1.7784e-10	2.7042e-10	-10.0	11.7
42.5	1.7736e-10	2.6916e-10	-10.0	11.6
43.0	1.7959e-10	2.7056e-10	-10.0	11.5
43.5	1.7982e-10	2.7137e-10	-10.0	11.4
44.0	1.7827e-10	2.6707e-10	-10.0	11.3
44.5	1.7971e-10	2.6927e-10	-10.0	11.2
45.0	1.7778e-10	2.6962e-10	-10.0	11.1
45.5	1.811e-10	3.007e-10	-10.0	11.0
46.0	1.7001e-10	1.5449e-10	-10.0	10.9
46.5	1.7599e-10	2.6524e-10	-10.0	10.8
47.0	1.7781e-10	2.6571e-10	-10.0	10.7
47.5	1.7884e-10	2.6701e-10	-10.0	10.6
48.0	1.7815e-10	2.6553e-10	-10.0	10.5
48.5	1.776e-10	2.6502e-10	-10.0	10.4
49.0	1.7653e-10	2.6362e-10	-10.0	10.3
49.5	1.7668e-10	2.6271e-10	-10.0	10.2
50.0	1.7661e-10	2.6182e-10	-10.0	10.1
50.5	1.755e-10	2.5976e-10	-10.0	10.0
51.0	1.7616e-10	2.6086e-10	-10.0	9.9
51.5	1.7615e-10	2.609e-10	-10.0	9.8
52.0	1.7595e-10	2.5954e-10	-10.0	9.7
52.5	1.7593e-10	2.6002e-10	-10.0	9.6
53.0	1.7619e-10	2.5906e-10	-10.0	9.5
53.5	1.7749e-10	2.6073e-10	-10.0	9.4
54.0	1.7734e-10	2.5992e-10	-10.0	9.3
54.5	1.7663e-10	2.5959e-10	-10.0	9.2
55.0	1.7629e-10	2.5878e-10	-10.0	9.1
55.5	1.7656e-10	2.5805e-10	-10.0	9.0
56.0	1.7661e-10	2.5811e-10	-10.0	8.9
56.5	1.7732e-10	2.5897e-10	-10.0	8.8
57.0	1.7601e-10	2.5763e-10	-10.0	8.7
57.5	1.7624e-10	2.5533e-10	-10.0	8.6
58.0	1.7515e-10	2.547e-10	-10.0	8.5
58.5	1.7599e-10	2.5425e-10	-10.0	8.4
59.0	1.7641e-10	2.5624e-10	-10.0	8.3
59.5	1.7688e-10	2.5545e-10	-10.0	8.2
60.0	1.7633e-10	2.5286e-10	-10.0	8.1
60.5	1.8015e-10	2.717e-10	-10.0	8.0
61.0	1.7154e-10	1.4136e-10	-10.0	7.9
61.5	1.7826e-10	2.4594e-10	-10.0	7.8
62.0	1.8154e-10	2.4246e-10	-10.0	7.7
62.5	1.8629e-10	2.3664e-10	-10.0	7.6
63.0	1.9277e-10	2.3336e-10	-10.0	7.5
63.5	2.0358e-10	2.2738e-10	-10.0	7.4
64.0	2.1911e-10	2.2451e-10	-10.0	7.3
64.5	2.4421e-10	2.2056e-10	-10.0	7.2
65.0	2.7728e-10	2.184e-10	-10.0	7.1
65.5	3.1678e-10	2.2679e-10	-10.0	7.0
66.0	3.6896e-10	2.1906e-10	-10.0	6.9
66.5	4.3996e-10	2.1403e-10	-10.0	6.8
67.0	5.187e-10	2.1842e-10	-10.0	6.7
67.5	6.1775e-10	2.1586e-10	-10.0	6.6
68.0	7.2354e-10	2.1432e-10	-10.0	6.5
68.5	8.6523e-10	2.1811e-10	-10.0	6.4
69.0	1.0347e-09	2.2429e-10	-10.0	6.3
69.5	1.2235e-09	2.2506e-10	-10.0	6.2
70.0	1.4699e-09	2.2045e-10	-10.0	6.1
70.5	1.7348e-09	2.2573e-10	-10.0	6.0
71.0	2.0433e-09	2.2455e-10	-10.0	5.9
71.5	2.3473e-09	2.3168e-10	-10.0	5.8
72.0	2.7249e-09	2.2797e-10	-10.0	5.7
72.5	3.0765e-09	2.2446e-10	-10.0	5.6
73.0	3.4651e-09	2.2457e-10	-10.0	5.5
73.5	3.8566e-09	2.254e-10	-10.0	5.4
74.0	4.2954e-09	2.1562e-10	-10.0	5.3
74.5	4.7534e-09	2.0056e-10	-10.0	5.2
75.0	5.2691e-09	2.0949e-10	-10.0	5.1
75.5	5.8617e-09	1.9927e-10	-10.0	5.0
76.0	6.5159e-09	5.4946e-11	-10.0	4.9
76.5	7.2681e-09	1.7828e-10	-10.0	4.8
77.0	8.1214e-09	1.6511e-10	-10.0	4.7
77.5	9.0609e-09	1.4557e-10	-10.0	4.6
78.0	1.018e-08	1.2898e-10	-10.0	4.5
78.5	1.1437e-08	1.0589e-10	-10.0	4.4
79.0	1.2895e-08	8.6479e-11	-10.0	4.3
79.5	1.4534e-08	6.7303e-11	-10.0	4.2
80.0	1.6439e-08	3.6562e-11	-10.0	4.1
80.5	1.8685e-08	9.4151e-12	-10.0	4.0
81.0	2.1431e-08	1.5273e-11	-10.0	3.9
81.5	2.4798e-08	3.5617e-11	-10.0	3.8
82.0	2.873e-08	4.0506e-11	-10.0	3.7
82.5	3.3519e-08	4.8159e-11	-10.0	3.6
83.0	3.9326e-08	4.9317e-11	-10.0	3.5
83.5	4.6332e-08	4.2808e-11	-10.0	3.4
84.0	5.4706e-08	3.2799e-11	-10.0	3.3
84.5	6.4564e-08	2.7467e-11	-10.0	3.2
85.0	7.5944e-08	2.2916e-11	-10.0	3.1
85.5	8.9549e-08	1.8976e-11	-10.0	3.0
86.0	1.049e-07	1.7712e-11	-10.0	2.9
86.5	1.234e-07	5.5022e-11	-10.0	2.8
87.0	1.442e-07	2.4871e-11	-10.0	2.7
87.5	1.6828e-07	3.1284e-11	-10.0	2.6
88.0	1.9553e-07	6.315e-11	-10.0	2.5
88.5	2.2567e-07	1.0711e-10	-10.0	2.4
89.0	2.5943e-07	2.2303e-10	-10.0	2.3
89.5	2.9688e-07	3.2606e-10	-10.0	2.2
90.0	3.3718e-07	2.8594e-10	-10.0	2.1
90.5	3.7826e-07	1.6771e-10	-10.0	2.0
91.0	4.1908e-07	3.5287e-11	-10.0	1.9
91.5	4.5815e-07	8.8269e-10	-10.0	1.8
92.0	4.9326e-07	1.2329e-11	-10.0	1.7
92.5	5.2419e-07	3.1105e-11	-10.0	1.6
93.0	5.5287e-07	5.7774e-11	-10.0	1.5
93.5	5.8129e-07	6.5535e-11	-10.0	1.4
94.0	6.0571e-07	4.3773e-11	-10.0	1.3
94.5	6.3113e-07	4.7696e-11	-10.0	1.2
95.0	6.573e-07	4.2348e-11	-10.0	1.1
95.5	6.7924e-07	3.3846e-11	-10.0	1.0
96.0	7.0099e-07	1.956e-11	-10.0	0.9
96.5	7.2459e-07	2.4041e-11	-10.0	0.8
97.0	7.4446e-07	5.1189e-12	-10.0	0.7
97.5	7.6592e-07	7.081e-13	-10.0	0.6
98.0	7.8725e-07	1.1698e-11	-10.0	0.5
98.5	8.0468e-07	3.105e-11	-10.0	0.4
99.0	8.2023e-07	4.7214e-11	-10.0	0.3
99.5	8.3486e-07	6.5779e-11	-10.0	0.2
100.0	8.5225e-07	8.0451e-11	-10.0	0.1
100.5	8.6879e-07	9.4783e-11	-10.0	-1.5293e-14
101.0	8.8874e-07	1.1282e-10	-10.0	-0.1
101.5	9.0513e-07	1.3394e-10	-10.0	-0.2
102.0	9.2186e-07	1.6381e-10	-10.0	-0.3
102.5	9.3382e-07	1.909e-10	-10.0	-0.4
103.0	9.5092e-07	2.0332e-10	-10.0	-0.5
103.5	9.6943e-07	2.2479e-10	-10.0	-0.6
104.0	9.8361e-07	2.5441e-10	-10.0	-0.7
104.5	1.0008e-06	2.7611e-10	-10.0	-0.8
105.0	1.0166e-06	3.7785e-10	-10.0	-0.9
105.5	1.0343e-06	3.2951e-10	-10.0	-1.0
106.0	1.0505e-06	3.5932e-10	-10.0	-1.1
106.5	1.0683e-06	7.3231e-10	-10.0	-1.2
107.0	1.0853e-06	4.2337e-10	-10.0	-1.3
107.5	1.1027e-06	4.502e-10	-10.0	-1.4
108.0	1.1218e-06	4.9739e-10	-10.0	-1.5
108.5	1.1365e-06	5.3351e-10	-10.0	-1.6
109.0	1.1554e-06	5.6042e-10	-10.0	-1.7
109.5	1.1758e-06	6.1236e-10	-10.0	-1.8
