File Name: 00_Sample8_device1_trfSat_dark_begin.dat;;;;;;;;
File Data: 21/11/2023;12:47:31;;;;;;;
Start V: 0;;;;;;;;
Step V: 0;;;;;;;;
Stop V: 0;;;;;;;;
Range V: 200;;;;;;;;
Delay(ms): 0;;;;;;;;
Auorange: yes;;;;;;;;
Sweep type: log;;;;;;;;
Instrument Meter: SM2614;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;|IDrain|, |IGate| (A);|IGate| (A)
1.38E+05;1.00E+00;8.61E-08;1.40E+01;-1.33E-10;;;8.6075E-08;1.3293E-10
1.38E+05;1.00E+00;7.00E-08;1.35E+01;-2.07E-10;;;7.0026E-08;2.0652E-10
1.39E+05;1.00E+00;5.31E-08;1.30E+01;-1.34E-10;;;5.3063E-08;1.3386E-10
1.39E+05;1.00E+00;3.70E-08;1.25E+01;-1.34E-10;;;3.6992E-08;1.3416E-10
1.40E+05;1.00E+00;2.36E-08;1.20E+01;-1.35E-10;;;2.3614E-08;1.3542E-10
1.40E+05;1.00E+00;1.43E-08;1.15E+01;-1.36E-10;;;1.4326E-08;1.3638E-10
1.41E+05;1.00E+00;7.85E-09;1.10E+01;-1.36E-10;;;7.8468E-09;1.3564E-10
1.41E+05;1.00E+00;4.23E-09;1.05E+01;-1.36E-10;;;4.2306E-09;1.3606E-10
1.42E+05;1.00E+00;2.11E-09;1.00E+01;-1.36E-10;;;2.1079E-09;1.3605E-10
1.42E+05;1.00E+00;1.06E-09;9.50E+00;-1.38E-10;;;1.0637E-09;1.3803E-10
1.43E+05;1.00E+00;5.51E-10;9.00E+00;-1.38E-10;;;5.5112E-10;1.3806E-10
1.43E+05;1.00E+00;2.73E-10;8.50E+00;-1.39E-10;;;2.7268E-10;1.3948E-10
1.44E+05;1.00E+00;1.48E-10;8.00E+00;-1.40E-10;;;1.4767E-10;1.4008E-10
1.44E+05;1.00E+00;8.69E-11;7.50E+00;-1.41E-10;;;8.6909E-11;1.4089E-10
1.45E+05;1.00E+00;5.70E-11;7.00E+00;-1.40E-10;;;5.7004E-11;1.399E-10
1.45E+05;1.00E+00;3.89E-11;6.50E+00;-1.40E-10;;;3.8903E-11;1.4048E-10
1.46E+05;1.00E+00;3.16E-11;6.00E+00;-1.41E-10;;;3.1635E-11;1.4065E-10
1.46E+05;1.00E+00;2.79E-11;5.50E+00;-1.41E-10;;;2.7944E-11;1.406E-10
1.47E+05;1.00E+00;2.37E-11;5.00E+00;-1.41E-10;;;2.3704E-11;1.4083E-10
1.47E+05;1.00E+00;2.16E-11;4.50E+00;-1.41E-10;;;2.1578E-11;1.4086E-10
1.48E+05;1.00E+00;2.10E-11;4.00E+00;-1.42E-10;;;2.1003E-11;1.4193E-10
1.48E+05;1.00E+00;2.16E-11;3.50E+00;-1.42E-10;;;2.155E-11;1.4204E-10
1.49E+05;1.00E+00;2.08E-11;3.00E+00;-1.43E-10;;;2.0837E-11;1.4285E-10
1.49E+05;1.00E+00;2.14E-11;2.50E+00;-1.43E-10;;;2.1422E-11;1.4278E-10
1.50E+05;1.00E+00;2.11E-11;2.00E+00;-1.45E-10;;;2.1056E-11;1.4451E-10
1.50E+05;1.00E+00;2.20E-11;1.50E+00;-1.49E-10;;;2.2004E-11;1.4944E-10
1.51E+05;1.00E+00;2.15E-11;1.00E+00;-1.41E-10;;;2.1471E-11;1.406E-10
1.51E+05;1.00E+00;2.20E-11;5.00E-01;-1.41E-10;;;2.2021E-11;1.4125E-10
1.52E+05;1.00E+00;1.83E-11;0.00E+00;-1.36E-10;;;1.8278E-11;1.361E-10
1.52E+05;1.00E+00;2.82E-11;-5.00E-01;-4.49E-10;;;2.8199E-11;4.4948E-10
1.53E+05;1.00E+00;1.89E-11;-1.00E+00;-1.46E-10;;;1.8902E-11;1.4637E-10
1.53E+05;1.00E+00;1.88E-11;-1.50E+00;-1.43E-10;;;1.8827E-11;1.4268E-10
1.54E+05;1.00E+00;1.92E-11;-2.00E+00;-1.44E-10;;;1.9162E-11;1.4355E-10
1.54E+05;1.00E+00;1.85E-11;-2.50E+00;-1.45E-10;;;1.8538E-11;1.4458E-10
1.55E+05;1.00E+00;1.93E-11;-3.00E+00;-1.46E-10;;;1.929E-11;1.4574E-10
1.55E+05;1.00E+00;1.98E-11;-3.50E+00;-1.53E-10;;;1.9766E-11;1.5264E-10
1.56E+05;1.00E+00;2.03E-11;-4.00E+00;-1.42E-10;;;2.026E-11;1.4244E-10
1.56E+05;1.00E+00;1.91E-11;-4.50E+00;-1.43E-10;;;1.9069E-11;1.4319E-10
1.57E+05;1.00E+00;2.01E-11;-5.00E+00;-1.44E-10;;;2.0128E-11;1.4432E-10
1.57E+05;1.00E+00;2.02E-11;-5.50E+00;-1.46E-10;;;2.0236E-11;1.4551E-10
1.58E+05;1.00E+00;1.99E-11;-6.00E+00;-1.47E-10;;;1.9863E-11;1.4707E-10
1.58E+05;1.00E+00;2.09E-11;-6.50E+00;-1.45E-10;;;2.0871E-11;1.4542E-10
1.59E+05;1.00E+00;2.15E-11;-7.00E+00;-1.45E-10;;;2.1546E-11;1.4538E-10
1.59E+05;1.00E+00;2.38E-11;-7.50E+00;-1.47E-10;;;2.3817E-11;1.4677E-10
1.60E+05;1.00E+00;2.22E-11;-8.00E+00;-1.47E-10;;;2.2155E-11;1.4703E-10
1.60E+05;1.00E+00;2.19E-11;-8.50E+00;-1.48E-10;;;2.1883E-11;1.48E-10
1.61E+05;1.00E+00;2.16E-11;-9.00E+00;-1.48E-10;;;2.1568E-11;1.4828E-10
1.61E+05;1.00E+00;2.23E-11;-9.50E+00;-1.47E-10;;;2.2329E-11;1.473E-10
1.62E+05;1.00E+00;2.07E-11;-1.00E+01;-1.48E-10;;;2.0676E-11;1.4829E-10
1.62E+05;1.00E+00;2.19E-11;-1.05E+01;-1.48E-10;;;2.1943E-11;1.477E-10
1.63E+05;1.00E+00;2.37E-11;-1.10E+01;-1.51E-10;;;2.3671E-11;1.5098E-10
1.63E+05;1.00E+00;2.25E-11;-1.15E+01;-1.54E-10;;;2.252E-11;1.54E-10
1.64E+05;1.00E+00;2.43E-11;-1.20E+01;-1.44E-10;;;2.43E-11;1.4377E-10
1.64E+05;1.00E+00;2.05E-11;-1.25E+01;-1.44E-10;;;2.0486E-11;1.4438E-10
1.65E+05;1.00E+00;2.24E-11;-1.30E+01;-1.45E-10;;;2.2421E-11;1.4496E-10
1.65E+05;1.00E+00;2.25E-11;-1.35E+01;-1.46E-10;;;2.2515E-11;1.4581E-10
1.66E+05;1.00E+00;2.53E-11;-1.40E+01;-1.46E-10;;;2.5347E-11;1.4621E-10
1.66E+05;1.00E+00;2.56E-11;-1.45E+01;-1.48E-10;;;2.5568E-11;1.4789E-10
1.67E+05;1.00E+00;2.51E-11;-1.50E+01;-1.46E-10;;;2.5051E-11;1.4643E-10
1.67E+05;1.00E+00;3.40E-11;-1.55E+01;-4.51E-10;;;3.3994E-11;4.5119E-10
1.68E+05;1.00E+00;2.70E-11;-1.60E+01;-1.49E-10;;;2.7044E-11;1.4894E-10
1.68E+05;1.00E+00;2.44E-11;-1.65E+01;-1.49E-10;;;2.4379E-11;1.4852E-10
1.69E+05;1.00E+00;2.47E-11;-1.70E+01;-1.51E-10;;;2.4722E-11;1.5139E-10
1.69E+05;1.00E+00;2.37E-11;-1.75E+01;-1.48E-10;;;2.371E-11;1.4794E-10
1.70E+05;1.00E+00;2.70E-11;-1.80E+01;-1.48E-10;;;2.7025E-11;1.4801E-10
1.70E+05;1.00E+00;2.52E-11;-1.85E+01;-1.48E-10;;;2.5157E-11;1.482E-10
1.71E+05;1.00E+00;2.59E-11;-1.90E+01;-1.49E-10;;;2.5885E-11;1.4868E-10
1.71E+05;1.00E+00;2.43E-11;-1.95E+01;-1.49E-10;;;2.4335E-11;1.4871E-10
1.72E+05;1.00E+00;2.38E-11;-2.00E+01;-1.49E-10;;;2.3824E-11;1.4887E-10
1.72E+05;1.00E+00;2.39E-11;-2.05E+01;-1.52E-10;;;2.3882E-11;1.5195E-10
1.73E+05;1.00E+00;2.58E-11;-2.10E+01;-1.50E-10;;;2.5842E-11;1.4962E-10
1.73E+05;1.00E+00;2.61E-11;-2.15E+01;-1.50E-10;;;2.6116E-11;1.5003E-10
1.74E+05;1.00E+00;2.11E-11;-2.20E+01;-1.50E-10;;;2.1124E-11;1.498E-10
1.74E+05;1.00E+00;2.21E-11;-2.25E+01;-1.50E-10;;;2.2074E-11;1.5003E-10
1.75E+05;1.00E+00;2.30E-11;-2.30E+01;-1.50E-10;;;2.2985E-11;1.4988E-10
1.75E+05;1.00E+00;2.40E-11;-2.35E+01;-1.50E-10;;;2.3962E-11;1.5013E-10
1.76E+05;1.00E+00;2.47E-11;-2.40E+01;-1.50E-10;;;2.4706E-11;1.5041E-10
1.76E+05;1.00E+00;2.48E-11;-2.45E+01;-1.51E-10;;;2.48E-11;1.5057E-10
1.77E+05;1.00E+00;2.62E-11;-2.50E+01;-1.50E-10;;;2.6203E-11;1.5018E-10
1.77E+05;1.00E+00;2.74E-11;-2.55E+01;-1.51E-10;;;2.736E-11;1.5062E-10
1.78E+05;1.00E+00;3.03E-11;-2.60E+01;-1.52E-10;;;3.0274E-11;1.5155E-10
1.78E+05;1.00E+00;2.79E-11;-2.65E+01;-1.52E-10;;;2.7874E-11;1.5176E-10
1.79E+05;1.00E+00;2.71E-11;-2.70E+01;-1.51E-10;;;2.7059E-11;1.5132E-10
1.79E+05;1.00E+00;2.68E-11;-2.75E+01;-1.51E-10;;;2.6752E-11;1.5136E-10
1.80E+05;1.00E+00;2.60E-11;-2.80E+01;-1.50E-10;;;2.5967E-11;1.5043E-10
1.80E+05;1.00E+00;2.23E-11;-2.85E+01;-1.51E-10;;;2.2321E-11;1.5063E-10
1.81E+05;1.00E+00;2.38E-11;-2.90E+01;-1.51E-10;;;2.3819E-11;1.5077E-10
1.81E+05;1.00E+00;2.24E-11;-2.95E+01;-1.52E-10;;;2.2388E-11;1.5189E-10
1.82E+05;1.00E+00;2.52E-11;-3.00E+01;-1.52E-10;;;2.5222E-11;1.5191E-10
1.82E+05;1.00E+00;2.23E-11;-3.05E+01;-1.37E-10;;;2.2285E-11;1.3702E-10
1.83E+05;1.00E+00;3.36E-11;-3.10E+01;-4.57E-10;;;3.3621E-11;4.5675E-10
1.83E+05;1.00E+00;2.93E-11;-3.15E+01;-1.52E-10;;;2.9259E-11;1.5248E-10
1.84E+05;1.00E+00;2.83E-11;-3.20E+01;-1.53E-10;;;2.8253E-11;1.532E-10
1.84E+05;1.00E+00;2.94E-11;-3.25E+01;-1.59E-10;;;2.9367E-11;1.5867E-10
1.85E+05;1.00E+00;2.65E-11;-3.30E+01;-1.55E-10;;;2.6534E-11;1.5544E-10
1.85E+05;1.00E+00;2.77E-11;-3.35E+01;-1.53E-10;;;2.7741E-11;1.5343E-10
1.86E+05;1.00E+00;2.50E-11;-3.40E+01;-1.53E-10;;;2.4986E-11;1.5308E-10
1.86E+05;1.00E+00;2.32E-11;-3.45E+01;-1.53E-10;;;2.3161E-11;1.5284E-10
1.87E+05;1.00E+00;2.73E-11;-3.50E+01;-1.53E-10;;;2.7337E-11;1.5325E-10
1.87E+05;1.00E+00;2.75E-11;-3.55E+01;-1.53E-10;;;2.7451E-11;1.5344E-10
1.88E+05;1.00E+00;2.75E-11;-3.60E+01;-1.54E-10;;;2.7549E-11;1.536E-10
1.88E+05;1.00E+00;2.57E-11;-3.65E+01;-1.53E-10;;;2.5684E-11;1.5338E-10
1.89E+05;1.00E+00;2.71E-11;-3.70E+01;-1.55E-10;;;2.707E-11;1.547E-10
1.89E+05;1.00E+00;2.61E-11;-3.75E+01;-1.54E-10;;;2.6064E-11;1.5365E-10
1.90E+05;1.00E+00;2.43E-11;-3.80E+01;-1.53E-10;;;2.4283E-11;1.5345E-10
1.90E+05;1.00E+00;2.33E-11;-3.85E+01;-1.53E-10;;;2.3348E-11;1.5343E-10
1.91E+05;1.00E+00;2.42E-11;-3.90E+01;-1.53E-10;;;2.4173E-11;1.5338E-10
1.91E+05;1.00E+00;2.67E-11;-3.95E+01;-1.55E-10;;;2.6659E-11;1.5453E-10
1.92E+05;1.00E+00;2.62E-11;-4.00E+01;-1.55E-10;;;2.6183E-11;1.5517E-10
1.92E+05;1.00E+00;2.67E-11;-4.05E+01;-1.70E-10;;;2.6749E-11;1.6971E-10
1.93E+05;1.00E+00;2.59E-11;-4.10E+01;-1.50E-10;;;2.5884E-11;1.5033E-10
1.93E+05;1.00E+00;2.49E-11;-4.15E+01;-1.53E-10;;;2.4909E-11;1.5292E-10
1.94E+05;1.00E+00;2.25E-11;-4.20E+01;-1.53E-10;;;2.2465E-11;1.5309E-10
1.94E+05;1.00E+00;2.52E-11;-4.25E+01;-1.54E-10;;;2.5183E-11;1.5356E-10
1.95E+05;1.00E+00;2.80E-11;-4.30E+01;-1.54E-10;;;2.7957E-11;1.5433E-10
1.95E+05;1.00E+00;2.58E-11;-4.35E+01;-1.54E-10;;;2.5821E-11;1.5427E-10
1.96E+05;1.00E+00;2.50E-11;-4.40E+01;-1.56E-10;;;2.5048E-11;1.5568E-10
1.96E+05;1.00E+00;2.64E-11;-4.45E+01;-1.55E-10;;;2.6398E-11;1.5494E-10
1.97E+05;1.00E+00;2.46E-11;-4.50E+01;-1.56E-10;;;2.4643E-11;1.5627E-10
1.97E+05;1.00E+00;2.35E-11;-4.55E+01;-1.51E-10;;;2.347E-11;1.5129E-10
1.98E+05;1.00E+00;3.20E-11;-4.60E+01;-4.55E-10;;;3.2049E-11;4.5473E-10
1.98E+05;1.00E+00;2.30E-11;-4.65E+01;-1.57E-10;;;2.3E-11;1.5734E-10
1.99E+05;1.00E+00;2.48E-11;-4.70E+01;-1.58E-10;;;2.4755E-11;1.5773E-10
1.99E+05;1.00E+00;2.59E-11;-4.75E+01;-1.58E-10;;;2.5929E-11;1.5842E-10
2.00E+05;1.00E+00;2.38E-11;-4.80E+01;-1.58E-10;;;2.3787E-11;1.5831E-10
2.00E+05;1.00E+00;2.28E-11;-4.85E+01;-1.59E-10;;;2.2776E-11;1.5858E-10
2.01E+05;1.00E+00;2.42E-11;-4.90E+01;-1.58E-10;;;2.4192E-11;1.5791E-10
2.01E+05;1.00E+00;2.78E-11;-4.95E+01;-1.57E-10;;;2.7834E-11;1.5718E-10
2.02E+05;1.00E+00;2.87E-11;-5.00E+01;-1.58E-10;;;2.874E-11;1.5805E-10
