#scan;iMeasureCycle=1;iMux=0;time=0.137;N=220;LocalTime=31/10/2023 17:05:39
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30.0001;-9.19E-10;0.299831;-1.00E-06;4.78E-10;0.299831
-30.0001;-8.01E-10;0.448809;0.099999;4.50E-10;0.448809
-30.0001;-7.21E-10;0.597386;0.2;4.22E-10;0.597386
-30.0001;-6.88E-10;0.746005;0.299999;4.10E-10;0.746005
-30.0001;-6.42E-10;0.896211;0.4;3.96E-10;0.896211
-30.0001;-6.26E-10;1.044828;0.499999;3.92E-10;1.044828
-30.0001;-6.13E-10;1.193343;0.600001;3.91E-10;1.193343
-30.0001;-5.90E-10;1.374701;0.7;3.95E-10;1.374701
-30.0001;-5.67E-10;1.523375;0.800001;3.88E-10;1.523375
-30.0001;-5.64E-10;1.671992;0.900001;3.90E-10;1.671992
-30.0001;-5.51E-10;1.82051;1;3.71E-10;1.82051
-30.0001;-5.29E-10;1.951438;1;3.51E-10;1.951438
-30.0001;-4.99E-10;2.100061;0.9;3.32E-10;2.100061
-30.0001;-4.75E-10;2.248605;0.799999;3.16E-10;2.248605
-30.0001;-4.47E-10;2.397219;0.699999;2.97E-10;2.397219
-30.0001;-4.39E-10;2.545769;0.599999;2.85E-10;2.545769
-30.0001;-4.25E-10;2.694358;0.499999;2.67E-10;2.694358
-30.0001;-4.03E-10;2.873394;0.4;2.58E-10;2.873394
-30.0001;-3.93E-10;3.022119;0.299999;2.51E-10;3.022119
-30.0001;-3.91E-10;3.170785;0.2;2.48E-10;3.170785
-30.0001;-3.90E-10;3.319407;0.1;2.42E-10;3.319407
-30.0001;-3.67E-10;3.482566;-1.00E-06;2.30E-10;3.482566
-20;-4.12E-11;3.658677;0;1.06E-10;3.658677
-20;-9.11E-11;3.807355;0.1;1.08E-10;3.807355
-20;-1.17E-10;3.957827;0.2;1.11E-10;3.957827
-20;-1.26E-10;4.106506;0.3;1.11E-10;4.106506
-20;-1.34E-10;4.255049;0.399999;1.11E-10;4.255049
-20;-1.43E-10;4.403658;0.499999;1.10E-10;4.403658
-20;-1.56E-10;4.552274;0.599999;1.14E-10;4.552274
-20;-1.61E-10;4.700857;0.7;1.17E-10;4.700857
-20;-1.61E-10;4.879245;0.799999;1.19E-10;4.879245
-20;-1.63E-10;5.027971;0.9;1.16E-10;5.027971
-20;-1.66E-10;5.176523;0.999999;1.16E-10;5.176523
-20;-1.55E-10;5.297743;0.999999;1.15E-10;5.297743
-20;-1.58E-10;5.44631;0.899999;1.13E-10;5.44631
-20;-1.61E-10;5.594984;0.8;1.10E-10;5.594984
-20;-1.64E-10;5.743571;0.699999;1.07E-10;5.743571
-20;-1.55E-10;5.898971;0.6;1.05E-10;5.898971
-20;-1.49E-10;6.047562;0.499999;1.03E-10;6.047562
-20;-1.49E-10;6.196133;0.399999;9.94E-11;6.196133
-20;-1.52E-10;6.362308;0.3;1.00E-10;6.362308
-20;-1.55E-10;6.510986;0.199999;9.74E-11;6.510986
-20;-1.54E-10;6.659626;0.1;9.55E-11;6.659626
-20;-1.48E-10;6.808101;-1.00E-06;9.34E-11;6.808101
-10.00001;2.31E-10;6.986129;-1.00E-06;1.89E-11;6.986129
-10.00001;1.42E-10;7.134772;0.1;4.75E-11;7.134772
-10.00001;9.37E-11;7.283332;0.2;6.30E-11;7.283332
-10.00001;7.59E-11;7.431999;0.3;7.17E-11;7.431999
-10.00001;5.87E-11;7.580622;0.4;7.68E-11;7.580622
-10.00001;4.19E-11;7.729231;0.499999;7.85E-11;7.729231
-10.00001;2.58E-11;7.903578;0.599999;8.12E-11;7.903578
-10.00001;8.54E-12;8.052176;0.7;8.28E-11;8.052176
-10.00001;1.44E-12;8.200746;0.799999;8.61E-11;8.200746
-10.00001;-3.98E-12;8.367359;0.9;8.78E-11;8.367359
-10.00001;-7.40E-12;8.516038;0.999999;9.04E-11;8.516038
-10.00001;-9.57E-12;8.637205;0.999999;8.73E-11;8.637205
-10.00001;-1.44E-11;8.785777;0.899999;8.54E-11;8.785777
-10.00001;-1.58E-11;8.934617;0.8;8.18E-11;8.934617
-10.00001;-1.43E-11;9.083226;0.699999;7.76E-11;9.083226
-10.00001;-4.92E-12;9.23187;0.599999;6.40E-11;9.23187
-10.00001;-9.29E-12;9.407007;0.499999;5.98E-11;9.407007
-10.00001;-8.61E-12;9.555638;0.4;5.24E-11;9.555638
-10.00001;-1.05E-11;9.704215;0.299999;4.30E-11;9.704215
-10.00001;-8.13E-12;9.870997;0.2;3.31E-11;9.870997
-10.00001;-1.11E-11;10.019669;0.1;2.06E-11;10.019669
-10.00001;-1.54E-11;10.16822;-1.00E-06;1.05E-11;10.16822
2.00E-07;2.68E-10;10.344342;0;3.00E-13;10.344342
1.00E-07;2.10E-10;10.500882;0.1;8.34E-10;10.500882
1.00E-07;1.66E-10;10.649615;0.199999;1.02E-09;10.649615
1.00E-07;1.39E-10;10.798204;0.299999;1.07E-09;10.798204
0;1.24E-10;10.946828;0.4;1.11E-09;10.946828
0;1.15E-10;11.095421;0.499998;1.12E-09;11.095421
0;1.04E-10;11.243967;0.599999;1.16E-09;11.243967
1.00E-07;9.39E-11;11.416331;0.699999;1.18E-09;11.416331
1.00E-07;8.74E-11;11.56495;0.800001;1.20E-09;11.56495
1.00E-07;8.32E-11;11.71354;0.9;1.16E-09;11.71354
1.00E-07;7.69E-11;11.891713;1;1.25E-09;11.891713
0;7.42E-11;12.012933;1.000001;1.23E-09;12.012933
0;6.93E-11;12.134121;0.9;1.24E-09;12.134121
2.00E-07;6.68E-11;12.255281;0.800001;1.15E-09;12.255281
-2.00E-07;6.49E-11;12.378377;0.7;1.18E-09;12.378377
0;6.26E-11;12.499641;0.6;1.11E-09;12.499641
-1.00E-07;6.14E-11;12.620827;0.5;1.10E-09;12.620827
0;5.75E-11;12.742026;0.4;1.02E-09;12.742026
1.00E-07;5.64E-11;12.879355;0.3;9.98E-10;12.879355
-1.00E-07;5.35E-11;13.000658;0.2;9.55E-10;13.000658
2.00E-07;5.56E-11;13.121845;0.100001;7.38E-10;13.121845
0;5.27E-11;13.270392;0;3.21E-12;13.270392
10;2.93E-10;13.44642;-1.00E-06;3.15E-11;13.44642
10;2.24E-10;13.595103;0.099999;5.66E-09;13.595103
10;1.91E-10;13.743658;0.199998;6.44E-09;13.743658
10;1.65E-10;13.925028;0.300001;7.04E-09;13.925028
10;1.52E-10;14.073736;0.399999;6.95E-09;14.073736
10;1.40E-10;14.222282;0.499998;6.95E-09;14.222282
10;1.35E-10;14.39344;0.6;7.40E-09;14.39344
10;1.27E-10;14.542026;0.700002;7.00E-09;14.542026
10;1.19E-10;14.69071;0.800001;7.04E-09;14.69071
10;1.13E-10;14.839229;0.900001;7.21E-09;14.839229
10;1.10E-10;15.011496;0.999996;7.64E-09;15.011496
10;1.05E-10;15.132654;0.999998;8.29E-09;15.132654
10;1.04E-10;15.253839;0.900001;7.90E-09;15.253839
10;1.03E-10;15.384247;0.800003;7.96E-09;15.384247
10;9.57E-11;15.505503;0.700002;7.60E-09;15.505503
10;9.65E-11;15.626691;0.6;7.38E-09;15.626691
10;9.07E-11;15.747909;0.499999;7.05E-09;15.747909
10;9.08E-11;15.886181;0.400001;6.70E-09;15.886181
10;8.75E-11;16.007434;0.3;7.00E-09;16.007434
10;8.48E-11;16.128618;0.2;6.37E-09;16.128618
10;8.54E-11;16.249796;0.100001;4.95E-09;16.249796
10;8.38E-11;16.386127;0;3.92E-11;16.386127
19.99999;3.63E-10;16.562395;0;1.82E-10;16.562395
19.99999;2.81E-10;16.705146;0.099998;2.37E-08;16.705146
19.99999;2.50E-10;16.827446;0.200006;2.98E-08;16.827446
19.99999;2.26E-10;16.949814;0.3;3.05E-08;16.949814
19.99999;1.97E-10;17.07224;0.399997;3.22E-08;17.07224
19.99999;1.91E-10;17.194548;0.499996;3.29E-08;17.194548
19.99999;1.86E-10;17.316865;0.600003;3.29E-08;17.316865
19.99999;1.70E-10;17.43924;0.699988;3.33E-08;17.43924
19.99999;1.69E-10;17.561599;0.800003;3.26E-08;17.561599
19.99999;1.69E-10;17.683958;0.899992;3.39E-08;17.683958
19.99999;1.51E-10;17.806282;1.000009;3.55E-08;17.806282
19.99999;1.50E-10;17.928626;0.999997;3.54E-08;17.928626
19.99999;1.54E-10;18.051018;0.900004;3.41E-08;18.051018
19.99999;1.39E-10;18.173338;0.799997;3.33E-08;18.173338
19.99999;1.36E-10;18.295637;0.699996;3.33E-08;18.295637
