#scan;iMeasureCycle=1;iMux=0;time=0.143;N=482;LocalTime=31/10/2023 17:02:36;;;;;;|IDrain|, |IGate| (A);;;ON/OFF;;IDrain_max;1.57E-06
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;Idrain^1/2 (A^1/2);;;;;;7.85E+07;;IDrain_off_avg;2.44E-09
-51.5001;-7.90E-09;3.426078;1;7.71E-09;3.426078;;;8.78E-05;;;7.71E-09;7.90E-09;;;;;
-51.0001;-7.57E-09;3.602728;0.999998;7.39E-09;3.602728;;;8.60E-05;;;7.39E-09;7.57E-09;;;;;
-50.5;-9.20E-09;3.779184;1.000001;9.01E-09;3.779184;;;9.49E-05;;;9.01E-09;9.20E-09;;;;;
-50;-7.38E-09;3.955631;0.999999;7.19E-09;3.955631;;;8.48E-05;;;7.19E-09;7.38E-09;;;;;
-49.5;-6.97E-09;4.132209;1;6.80E-09;4.132209;;;8.25E-05;;;6.80E-09;6.97E-09;;;;;
-49.0001;-6.12E-09;4.308775;0.999999;5.97E-09;4.308775;;;7.73E-05;;;5.97E-09;6.12E-09;;;;;
-48.5001;-5.57E-09;4.485669;0.999999;5.42E-09;4.485669;;;7.36E-05;;;5.42E-09;5.57E-09;;;;;
-48;-5.06E-09;4.662134;0.999999;4.91E-09;4.662134;;;7.01E-05;;;4.91E-09;5.06E-09;;;;;
-47.5;-5.11E-09;4.863648;0.999999;4.95E-09;4.863648;;;7.04E-05;;;4.95E-09;5.11E-09;;;;;
-47;-4.32E-09;5.040619;0.999999;4.17E-09;5.040619;;;6.46E-05;;;4.17E-09;4.32E-09;;;;;
-46.5001;-5.27E-09;5.217081;1.000001;5.14E-09;5.217081;;;7.17E-05;;;5.14E-09;5.27E-09;;;;;
-46;-5.62E-09;5.431893;0.999999;5.48E-09;5.431893;;;7.40E-05;;;5.48E-09;5.62E-09;;;;;
-45.5;-5.36E-09;5.608492;0.999999;5.23E-09;5.608492;;;7.23E-05;;;5.23E-09;5.36E-09;;;;;
-45.0001;-4.85E-09;5.784979;0.999999;4.73E-09;5.784979;;;6.88E-05;;;4.73E-09;4.85E-09;;;;;
-44.5001;-4.70E-09;5.96127;0.999998;4.57E-09;5.96127;;;6.76E-05;;;4.57E-09;4.70E-09;;;;;
-44;-4.29E-09;6.137822;1;4.16E-09;6.137822;;;6.45E-05;;;4.16E-09;4.29E-09;;;;;
-43.5;-3.86E-09;6.31422;1;3.74E-09;6.31422;;;6.12E-05;;;3.74E-09;3.86E-09;;;;;
-43.0001;-3.47E-09;6.490907;1;3.36E-09;6.490907;;;5.80E-05;;;3.36E-09;3.47E-09;;;;;
-42.5;-3.28E-09;6.667431;1.000001;3.17E-09;6.667431;;;5.63E-05;;;3.17E-09;3.28E-09;;;;;
-42.0001;-2.93E-09;6.843822;1.000001;2.83E-09;6.843822;;;5.32E-05;;;2.83E-09;2.93E-09;;;;;
-41.4999;-2.81E-09;7.025811;0.999999;2.71E-09;7.025811;;;5.21E-05;;;2.71E-09;2.81E-09;;;;;
-41;-2.53E-09;7.202253;0.999999;2.44E-09;7.202253;;;4.94E-05;;;2.44E-09;2.53E-09;;;;;
-40.5;-2.36E-09;7.412232;0.999999;2.25E-09;7.412232;;;4.74E-05;;;2.25E-09;2.36E-09;;;;;
-40;-2.15E-09;7.588699;0.999999;2.04E-09;7.588699;;;4.52E-05;;;2.04E-09;2.15E-09;;;;;
-39.5001;-2.08E-09;7.764977;0.999999;1.98E-09;7.764977;;;4.45E-05;;;1.98E-09;2.08E-09;;;;;
-39.0001;-1.88E-09;7.941348;0.999999;1.79E-09;7.941348;;;4.23E-05;;;1.79E-09;1.88E-09;;;;;
-38.5001;-1.76E-09;8.117634;0.999999;1.68E-09;8.117634;;;4.10E-05;;;1.68E-09;1.76E-09;;;;;
-38;-1.65E-09;8.293943;1;1.57E-09;8.293943;;;3.96E-05;;;1.57E-09;1.65E-09;;;;;
-37.5;-1.49E-09;8.470273;0.999999;1.41E-09;8.470273;;;3.76E-05;;;1.41E-09;1.49E-09;;;;;
-37;-1.49E-09;8.646595;1;1.41E-09;8.646595;;;3.76E-05;;;1.41E-09;1.49E-09;;;;;
-36.5;-1.38E-09;8.822891;1;1.30E-09;8.822891;;;3.61E-05;;;1.30E-09;1.38E-09;;;;;
-36.0001;-1.29E-09;8.999544;1;1.22E-09;8.999544;;;3.49E-05;;;1.22E-09;1.29E-09;;;;;
-35.5;-1.31E-09;9.175763;0.999999;1.25E-09;9.175763;;;3.54E-05;;;1.25E-09;1.31E-09;;;;;
-35;-1.18E-09;9.352189;0.999999;1.11E-09;9.352189;;;3.33E-05;;;1.11E-09;1.18E-09;;;;;
-34.5;-1.10E-09;9.534035;0.999999;1.05E-09;9.534035;;;3.24E-05;;;1.05E-09;1.10E-09;;;;;
-34.0001;-1.02E-09;9.710422;0.999999;9.67E-10;9.710422;;;3.11E-05;;;9.67E-10;1.02E-09;;;;;
-33.5;-9.32E-10;9.916183;1;8.72E-10;9.916183;;;2.95E-05;;;8.72E-10;9.32E-10;;;;;
-33;-8.83E-10;10.092446;1;8.36E-10;10.092446;;;2.89E-05;;;8.36E-10;8.83E-10;;;;;
-32.5001;-8.39E-10;10.268717;1.000001;7.92E-10;10.268717;;;2.81E-05;;;7.92E-10;8.39E-10;;;;;
-32;-7.84E-10;10.467371;0.999999;7.44E-10;10.467371;;;2.73E-05;;;7.44E-10;7.84E-10;;;;;
-31.5001;-7.65E-10;10.643609;0.999999;7.26E-10;10.643609;;;2.69E-05;;;7.26E-10;7.65E-10;;;;;
-31.0001;-7.52E-10;10.820018;0.999999;7.01E-10;10.820018;;;2.65E-05;;;7.01E-10;7.52E-10;;;;;
-30.5;-6.89E-10;10.997842;0.999999;6.41E-10;10.997842;;;2.53E-05;;;6.41E-10;6.89E-10;;;;;
-30.0001;-6.49E-10;11.174107;1;6.06E-10;11.174107;;;2.46E-05;;;6.06E-10;6.49E-10;;;;;
-29.5001;-6.03E-10;11.350477;1;5.72E-10;11.350477;;;2.39E-05;;;5.72E-10;6.03E-10;;;;;
-29;-5.68E-10;11.539757;0.999999;5.32E-10;11.539757;;;2.31E-05;;;5.32E-10;5.68E-10;;;;;
-28.5;-5.38E-10;11.716084;1.000001;5.12E-10;11.716084;;;2.26E-05;;;5.12E-10;5.38E-10;;;;;
-28.0001;-5.08E-10;11.926597;0.999999;4.92E-10;11.926597;;;2.22E-05;;;4.92E-10;5.08E-10;;;;;
-27.5;-4.80E-10;12.102779;1;4.57E-10;12.102779;;;2.14E-05;;;4.57E-10;4.80E-10;;;;;
-27.0001;-4.69E-10;12.279042;1.000001;4.50E-10;12.279042;;;2.12E-05;;;4.50E-10;4.69E-10;;;;;
-26.5;-4.42E-10;12.455263;1;4.32E-10;12.455263;;;2.08E-05;;;4.32E-10;4.42E-10;;;;;
-26;-4.00E-10;12.63164;0.999999;4.00E-10;12.63164;;;0.00002;;;4.00E-10;4.00E-10;;;;;
-25.5001;-3.72E-10;12.807814;1;3.84E-10;12.807814;;;1.96E-05;;;3.84E-10;3.72E-10;;;;;
-25;-3.39E-10;12.984369;1;3.59E-10;12.984369;;;1.89E-05;;;3.59E-10;3.39E-10;;;;;
-24.5;-3.25E-10;13.160748;1;3.43E-10;13.160748;;;1.85E-05;;;3.43E-10;3.25E-10;;;;;
-24;-3.02E-10;13.336961;0.999999;3.23E-10;13.336961;;;1.80E-05;;;3.23E-10;3.02E-10;;;;;
-23.5001;-3.04E-10;13.513443;1.000001;3.19E-10;13.513443;;;1.79E-05;;;3.19E-10;3.04E-10;;;;;
-23;-2.68E-10;13.689734;0.999999;2.97E-10;13.689734;;;1.72E-05;;;2.97E-10;2.68E-10;;;;;
-22.5;-2.52E-10;13.865887;1;2.87E-10;13.865887;;;1.69E-05;;;2.87E-10;2.52E-10;;;;;
-22.0001;-2.43E-10;14.047944;1;2.81E-10;14.047944;;;1.68E-05;;;2.81E-10;2.43E-10;;;;;
-21.5001;-2.15E-10;14.224257;0.999999;2.69E-10;14.224257;;;1.64E-05;;;2.69E-10;2.15E-10;;;;;
-21.0001;-1.98E-10;14.43471;0.999999;2.64E-10;14.43471;;;1.62E-05;;;2.64E-10;1.98E-10;;;;;
-20.5;-1.90E-10;14.610772;1;2.61E-10;14.610772;;;1.62E-05;;;2.61E-10;1.90E-10;;;;;
-20;-1.80E-10;14.786817;1;2.56E-10;14.786817;;;0.000016;;;2.56E-10;1.80E-10;;;;;
-19.5001;-1.64E-10;14.964547;0.999999;2.45E-10;14.964547;;;1.57E-05;;;2.45E-10;1.64E-10;;;;;
-19.0001;-1.56E-10;15.140572;0.999999;2.45E-10;15.140572;;;1.57E-05;;;2.45E-10;1.56E-10;;;;;
-18.5001;-1.33E-10;15.316614;0.999999;2.41E-10;15.316614;;;1.55E-05;;;2.41E-10;1.33E-10;;;;;
-18.0001;-1.17E-10;15.492722;0.999999;2.37E-10;15.492722;;;1.54E-05;;;2.37E-10;1.17E-10;;;;;
-17.5001;-1.09E-10;15.668865;0.999999;2.30E-10;15.668865;;;1.52E-05;;;2.30E-10;1.09E-10;;;;;
-17;-1.01E-10;15.844925;0.999999;2.31E-10;15.844925;;;1.52E-05;;;2.31E-10;1.01E-10;;;;;
-16.5;-9.69E-11;16.021171;1;2.31E-10;16.021171;;;1.52E-05;;;2.31E-10;9.69E-11;;;;;
-16.0001;-9.05E-11;16.197308;1;2.36E-10;16.197308;;;1.54E-05;;;2.36E-10;9.05E-11;;;;;
-15.5;-6.97E-11;16.373484;1;2.31E-10;16.373484;;;1.52E-05;;;2.31E-10;6.97E-11;;;;;
-15.0001;-6.92E-11;16.555966;0.999999;2.38E-10;16.555966;;;1.54E-05;;;2.38E-10;6.92E-11;;;;;
-14.5001;-5.27E-11;16.732104;1;2.37E-10;16.732104;;;1.54E-05;;;2.37E-10;5.27E-11;;;;;
-14;-4.69E-11;16.940037;1;2.45E-10;16.940037;;;1.57E-05;;;2.45E-10;4.69E-11;;;;;
-13.5;-2.84E-11;17.116139;0.999999;2.52E-10;17.116139;;;1.59E-05;;;2.52E-10;2.84E-11;;;;;
-13.0001;-1.48E-11;17.292197;0.999999;2.58E-10;17.292197;;;1.61E-05;;;2.58E-10;1.48E-11;;;;;
-12.5;-8.83E-12;17.473075;1;2.73E-10;17.473075;;;1.65E-05;;;2.73E-10;8.83E-12;;;;;
-12.0001;-5.56E-12;17.649199;0.999999;2.91E-10;17.649199;;;1.71E-05;;;2.91E-10;5.56E-12;;;;;
-11.5;6.09E-12;17.825376;0.999999;3.05E-10;17.825376;;;1.75E-05;;;3.05E-10;6.09E-12;;;;;
-11.0001;1.52E-11;18.001543;1;3.18E-10;18.001543;;;1.78E-05;;;3.18E-10;1.52E-11;;;;;
-10.5;1.39E-11;18.177602;1;3.33E-10;18.177602;;;1.82E-05;;;3.33E-10;1.39E-11;;;;;
-10.0001;1.74E-11;18.353639;0.999999;3.57E-10;18.353639;;;1.89E-05;;;3.57E-10;1.74E-11;;;;;
-9.5;2.84E-11;18.529889;0.999999;3.96E-10;18.529889;;;1.99E-05;;;3.96E-10;2.84E-11;;;;;
-9;3.39E-11;18.705987;1;4.20E-10;18.705987;;;2.05E-05;;;4.20E-10;3.39E-11;;;;;
-8.5;4.91E-11;18.882071;1.000001;4.55E-10;18.882071;;;2.13E-05;;;4.55E-10;4.91E-11;;;;;
-8;5.23E-11;19.065099;0.999999;5.12E-10;19.065099;;;2.26E-05;;;5.12E-10;5.23E-11;;;;;
-7.5;6.29E-11;19.241101;0.999999;5.58E-10;19.241101;;;2.36E-05;;;5.58E-10;6.29E-11;;;;;
-7;6.32E-11;19.452557;0.999999;5.72E-10;19.452557;;;2.39E-05;;;5.72E-10;6.32E-11;;;;;
-6.5001;5.84E-11;19.628634;1;7.10E-10;19.628634;;;2.66E-05;;;7.10E-10;5.84E-11;;;;;
-6;7.47E-11;19.804697;0.999999;7.12E-10;19.804697;;;2.67E-05;;;7.12E-10;7.47E-11;;;;;
-5.5;8.32E-11;19.980705;1;8.24E-10;19.980705;;;2.87E-05;;;8.24E-10;8.32E-11;;;;;
-5.0001;8.62E-11;20.15673;1;8.67E-10;20.15673;;;2.94E-05;;;8.67E-10;8.62E-11;;;;;
-4.5001;9.01E-11;20.332782;1;9.09E-10;20.332782;;;3.01E-05;;;9.09E-10;9.01E-11;;;;;
-4.0001;8.79E-11;20.508966;1;9.99E-10;20.508966;;;3.16E-05;;;9.99E-10;8.79E-11;;;;;
-3.5;9.61E-11;20.685167;1;1.11E-09;20.685167;;;3.33E-05;;;1.11E-09;9.61E-11;;;;;
-3.0001;9.55E-11;20.861224;1;1.17E-09;20.861224;;;3.42E-05;;;1.17E-09;9.55E-11;;;;;
-2.5001;9.95E-11;21.037304;0.999999;1.25E-09;21.037304;;;3.54E-05;;;1.25E-09;9.95E-11;;;;;
-2;1.00E-10;21.213358;1;1.32E-09;21.213358;;;3.63E-05;;;1.32E-09;1.00E-10;;;;;
-1.5001;1.06E-10;21.389416;0.999999;1.42E-09;21.389416;;;3.77E-05;;;1.42E-09;1.06E-10;;;;;
-1;1.07E-10;21.572164;0.999999;1.65E-09;21.572164;;;4.06E-05;;;1.65E-09;1.07E-10;;;;;
-0.5;1.06E-10;21.74822;0.999999;1.71E-09;21.74822;;;4.14E-05;;;1.71E-09;1.06E-10;;;;;
-0.0001;1.09E-10;21.9552;1.000001;2.16E-09;21.9552;;;4.65E-05;;;2.16E-09;1.09E-10;;;;;
0.4999;1.15E-10;22.131292;1.000001;2.35E-09;22.131292;;;4.85E-05;;;2.35E-09;1.15E-10;;;;;
0.9999;1.15E-10;22.307423;0.999999;2.55E-09;22.307423;;;5.05E-05;;;2.55E-09;1.15E-10;;;;;
1.5;1.16E-10;22.484727;1;2.60E-09;22.484727;;;5.10E-05;;;2.60E-09;1.16E-10;;;;;
2;1.19E-10;22.66083;0.999999;3.07E-09;22.66083;;;5.54E-05;;;3.07E-09;1.19E-10;;;;;
2.4999;1.21E-10;22.836849;1.000001;3.07E-09;22.836849;;;5.54E-05;;;3.07E-09;1.21E-10;;;;;
3;1.24E-10;23.01288;0.999999;3.38E-09;23.01288;;;5.81E-05;;;3.38E-09;1.24E-10;;;;;
3.5;1.24E-10;23.188923;1;4.25E-09;23.188923;;;6.52E-05;;;4.25E-09;1.24E-10;;;;;
4;1.28E-10;23.36499;1;4.63E-09;23.36499;;;6.80E-05;;;4.63E-09;1.28E-10;;;;;
4.4999;1.29E-10;23.54287;1;4.77E-09;23.54287;;;6.91E-05;;;4.77E-09;1.29E-10;;;;;
4.9999;1.31E-10;23.719138;1.000002;4.79E-09;23.719138;;;6.92E-05;;;4.79E-09;1.31E-10;;;;;
5.4999;1.35E-10;23.895214;1;5.35E-09;23.895214;;;7.31E-05;;;5.35E-09;1.35E-10;;;;;
6;1.42E-10;24.080383;0.999999;5.31E-09;24.080383;;;7.29E-05;;;5.31E-09;1.42E-10;;;;;
6.4999;1.30E-10;24.256498;0.999997;5.92E-09;24.256498;;;7.69E-05;;;5.92E-09;1.30E-10;;;;;
7;1.32E-10;24.467585;0.999997;6.43E-09;24.467585;;;8.02E-05;;;6.43E-09;1.32E-10;;;;;
7.5;1.33E-10;24.64365;1;7.03E-09;24.64365;;;8.38E-05;;;7.03E-09;1.33E-10;;;;;
7.9999;1.45E-10;24.819679;0.999999;8.27E-09;24.819679;;;9.09E-05;;;8.27E-09;1.45E-10;;;;;
8.4999;1.43E-10;24.997424;0.999999;7.48E-09;24.997424;;;8.65E-05;;;7.48E-09;1.43E-10;;;;;
8.9999;1.40E-10;25.173439;0.999998;9.47E-09;25.173439;;;9.73E-05;;;9.47E-09;1.40E-10;;;;;
9.4999;1.46E-10;25.343476;1.000001;1.05E-08;25.343476;;;0.00010247;;;1.05E-08;1.46E-10;;;;;
10;1.57E-10;25.493389;0.999996;1.15E-08;25.493389;;;0.000107238;;;1.15E-08;1.57E-10;;;;;
10.5;1.52E-10;25.643148;1.000004;1.12E-08;25.643148;;;0.00010583;;;1.12E-08;1.52E-10;;;;;
11;1.51E-10;25.793025;1.000001;1.30E-08;25.793025;;;0.000114018;;;0.000000013;1.51E-10;;;;;
11.4999;1.49E-10;25.968923;0.999995;1.42E-08;25.968923;;;0.000119164;;;1.42E-08;1.49E-10;;;;;
12;1.56E-10;26.118837;1.000008;1.47E-08;26.118837;;;0.000121244;;;1.47E-08;1.56E-10;;;;;
12.4999;1.57E-10;26.268736;0.999995;1.50E-08;26.268736;;;0.000122474;;;0.000000015;1.57E-10;;;;;
12.9999;1.64E-10;26.448483;1.000002;1.56E-08;26.448483;;;0.0001249;;;1.56E-08;1.64E-10;;;;;
13.5001;1.57E-10;26.598399;0.999994;1.80E-08;26.598399;;;0.000134164;;;0.000000018;1.57E-10;;;;;
13.9999;1.66E-10;26.748262;1.000001;2.05E-08;26.748262;;;0.000143178;;;2.05E-08;1.66E-10;;;;;
14.4999;1.70E-10;26.898027;1.000003;2.15E-08;26.898027;;;0.000146629;;;2.15E-08;1.70E-10;;;;;
14.9999;1.75E-10;27.063078;1.000002;2.13E-08;27.063078;;;0.000145945;;;2.13E-08;1.75E-10;;;;;
15.5;1.74E-10;27.212858;0.999997;2.25E-08;27.212858;;;0.00015;;;2.25E-08;1.74E-10;;;;;
16;1.84E-10;27.362708;1.000001;2.40E-08;27.362708;;;0.000154919;;;0.000000024;1.84E-10;;;;;
16.5;1.83E-10;27.512532;0.999999;2.80E-08;27.512532;;;0.000167332;;;0.000000028;1.83E-10;;;;;
17;1.83E-10;27.664024;0.99999;2.73E-08;27.664024;;;0.000165227;;;2.73E-08;1.83E-10;;;;;
17.5;1.82E-10;27.813867;0.999992;3.00E-08;27.813867;;;0.000173205;;;0.00000003;1.82E-10;;;;;
17.9999;1.97E-10;27.978455;0.999996;3.00E-08;27.978455;;;0.000173205;;;0.00000003;1.97E-10;;;;;
18.4999;1.92E-10;28.128335;1.00001;3.58E-08;28.128335;;;0.000189209;;;3.58E-08;1.92E-10;;;;;
19;2.01E-10;28.278249;0.999999;3.81E-08;28.278249;;;0.000195192;;;3.81E-08;2.01E-10;;;;;
19.5;1.99E-10;28.463267;1.000004;3.88E-08;28.463267;;;0.000196977;;;3.88E-08;1.99E-10;;;;;
19.9999;2.01E-10;28.613141;1.000001;4.21E-08;28.613141;;;0.000205183;;;4.21E-08;2.01E-10;;;;;
20.4999;2.10E-10;28.762985;0.999995;4.47E-08;28.762985;;;0.000211424;;;4.47E-08;2.10E-10;;;;;
20.9999;2.05E-10;28.937707;0.999996;4.82E-08;28.937707;;;0.000219545;;;4.82E-08;2.05E-10;;;;;
21.4999;2.16E-10;29.087815;1.000009;5.06E-08;29.087815;;;0.000224944;;;5.06E-08;2.16E-10;;;;;
21.9999;2.14E-10;29.237767;1.000017;5.40E-08;29.237767;;;0.000232379;;;0.000000054;2.14E-10;;;;;
22.5;2.13E-10;29.387755;1.00001;5.79E-08;29.387755;;;0.000240624;;;5.79E-08;2.13E-10;;;;;
23;2.21E-10;29.537781;0.999999;5.57E-08;29.537781;;;0.000236008;;;5.57E-08;2.21E-10;;;;;
23.5;2.17E-10;29.687781;1.000002;6.55E-08;29.687781;;;0.00025593;;;6.55E-08;2.17E-10;;;;;
23.9999;2.24E-10;29.837853;0.999991;6.99E-08;29.837853;;;0.000264386;;;6.99E-08;2.24E-10;;;;;
24.4999;2.19E-10;29.987841;0.999996;7.12E-08;29.987841;;;0.000266833;;;7.12E-08;2.19E-10;;;;;
25;2.30E-10;30.13788;1.000011;7.11E-08;30.13788;;;0.000266646;;;7.11E-08;2.30E-10;;;;;
25.5;2.26E-10;30.287919;0.999991;7.79E-08;30.287919;;;0.000279106;;;7.79E-08;2.26E-10;;;;;
25.9999;2.28E-10;30.470346;1.000005;8.21E-08;30.470346;;;0.000286531;;;8.21E-08;2.28E-10;;;;;
26.5;2.31E-10;30.620356;0.999999;8.77E-08;30.620356;;;0.000296142;;;8.77E-08;2.31E-10;;;;;
26.9999;2.36E-10;30.770385;0.999991;9.34E-08;30.770385;;;0.000305614;;;9.34E-08;2.36E-10;;;;;
27.5;2.26E-10;30.954363;1.000013;9.62E-08;30.954363;;;0.000310161;;;9.62E-08;2.26E-10;;;;;
28;2.30E-10;31.110357;0.999999;1.01E-07;31.110357;;;0.000317805;;;0.000000101;2.30E-10;;;;;
28.5;2.26E-10;31.260288;1;1.09E-07;31.260288;;;0.000330151;;;0.000000109;2.26E-10;;;;;
28.9999;2.30E-10;31.410268;1;1.16E-07;31.410268;;;0.000340588;;;0.000000116;2.30E-10;;;;;
29.4999;2.31E-10;31.573782;0.999999;1.21E-07;31.573782;;;0.000347851;;;0.000000121;2.31E-10;;;;;
29.9999;2.26E-10;31.723792;1;1.21E-07;31.723792;;;0.000347851;;;0.000000121;2.26E-10;;;;;
30.5;2.27E-10;31.873823;1;1.28E-07;31.873823;;;0.000357771;;;0.000000128;2.27E-10;;;;;
31;2.27E-10;32.023765;1;1.41E-07;32.023765;;;0.0003755;;;0.000000141;2.27E-10;;;;;
31.4999;2.32E-10;32.174071;0.999999;1.44E-07;32.174071;;;0.000379473;;;0.000000144;2.32E-10;;;;;
32;2.34E-10;32.324169;1;1.52E-07;32.324169;;;0.000389872;;;0.000000152;2.34E-10;;;;;
32.5;2.48E-10;32.486203;1;1.63E-07;32.486203;;;0.000403733;;;0.000000163;2.48E-10;;;;;
33;2.53E-10;32.636273;1;1.72E-07;32.636273;;;0.000414729;;;0.000000172;2.53E-10;;;;;
33.5;2.58E-10;32.786333;1;1.82E-07;32.786333;;;0.000426615;;;0.000000182;2.58E-10;;;;;
34;2.57E-10;32.961261;1;1.93E-07;32.961261;;;0.000439318;;;0.000000193;2.57E-10;;;;;
34.5;2.57E-10;33.111322;1;1.95E-07;33.111322;;;0.000441588;;;0.000000195;2.57E-10;;;;;
35;2.65E-10;33.261272;0.999999;2.07E-07;33.261272;;;0.000454973;;;0.000000207;2.65E-10;;;;;
35.5;2.74E-10;33.411315;0.999999;2.22E-07;33.411315;;;0.000471169;;;0.000000222;2.74E-10;;;;;
35.9999;2.76E-10;33.579016;0.999999;2.25E-07;33.579016;;;0.000474342;;;0.000000225;2.76E-10;;;;;
36.5;2.84E-10;33.729079;0.999999;2.35E-07;33.729079;;;0.000484768;;;0.000000235;2.84E-10;;;;;
37;2.82E-10;33.879158;0.999999;2.46E-07;33.879158;;;0.000495984;;;0.000000246;2.82E-10;;;;;
37.4999;2.89E-10;34.029236;1;2.55E-07;34.029236;;;0.000504975;;;0.000000255;2.89E-10;;;;;
38;2.72E-10;34.181639;0.999999;2.72E-07;34.181639;;;0.000521536;;;0.000000272;2.72E-10;;;;;
38.4999;2.84E-10;34.331715;0.999999;2.76E-07;34.331715;;;0.000525357;;;0.000000276;2.84E-10;;;;;
38.9999;2.76E-10;34.491895;1;3.00E-07;34.491895;;;0.000547723;;;0.0000003;2.76E-10;;;;;
39.5;2.76E-10;34.64197;1;3.16E-07;34.64197;;;0.000562139;;;0.000000316;2.76E-10;;;;;
39.9999;2.80E-10;34.792101;0.999999;3.28E-07;34.792101;;;0.000572713;;;0.000000328;2.80E-10;;;;;
40.5;2.83E-10;34.966382;1;3.44E-07;34.966382;;;0.000586515;;;0.000000344;2.83E-10;;;;;
41;2.84E-10;35.116615;1;3.59E-07;35.116615;;;0.000599166;;;0.000000359;2.84E-10;;;;;
41.5;2.90E-10;35.266766;1;3.70E-07;35.266766;;;0.000608276;;;0.00000037;2.90E-10;;;;;
42;2.91E-10;35.416963;0.999999;3.86E-07;35.416963;;;0.000621289;;;0.000000386;2.91E-10;;;;;
42.5;3.06E-10;35.584796;0.999999;4.07E-07;35.584796;;;0.000637966;;;0.000000407;3.06E-10;;;;;
43;3.23E-10;35.734997;1;4.26E-07;35.734997;;;0.000652687;;;0.000000426;3.23E-10;;;;;
43.4999;3.30E-10;35.885188;1;4.44E-07;35.885188;;;0.000666333;;;0.000000444;3.30E-10;;;;;
44;3.32E-10;36.035445;1;4.65E-07;36.035445;;;0.000681909;;;0.000000465;3.32E-10;;;;;
44.5;3.44E-10;36.18585;0.999999;4.86E-07;36.18585;;;0.000697137;;;0.000000486;3.44E-10;;;;;
45;3.40E-10;36.336121;1;4.99E-07;36.336121;;;0.000706399;;;0.000000499;3.40E-10;;;;;
45.4999;3.54E-10;36.496919;0.999999;5.27E-07;36.496919;;;0.000725948;;;0.000000527;3.54E-10;;;;;
46;3.56E-10;36.647086;1.000001;5.48E-07;36.647086;;;0.00074027;;;0.000000548;3.56E-10;;;;;
46.5;3.53E-10;36.797348;1.000001;5.61E-07;36.797348;;;0.000748999;;;0.000000561;3.53E-10;;;;;
47;3.38E-10;36.975804;1.000001;5.93E-07;36.975804;;;0.000770065;;;0.000000593;3.38E-10;;;;;
47.5;3.46E-10;37.126074;0.999999;6.14E-07;37.126074;;;0.000783582;;;0.000000614;3.46E-10;;;;;
47.9999;3.56E-10;37.276211;0.999999;6.31E-07;37.276211;;;0.000794355;;;0.000000631;3.56E-10;;;;;
48.5;3.69E-10;37.426414;1;6.62E-07;37.426414;;;0.000813634;;;0.000000662;3.69E-10;;;;;
