#scan;iMeasureCycle=1;iMux=0;time=0.14;N=482;LocalTime=31/10/2023 13:41:16;;;;|IDrain|, |IGate| (A);|IGate|;;ON/OFF
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;Idrain^1/2;;;;;2.87E+07
-60;-1.52E-08;0.294563;1;1.13E-10;0.294563;;1.06E-05;;1.13E-10;1.52E-08;;
-59.5001;-1.43E-08;0.44469;0.999999;8.27E-11;0.44469;;9.09E-06;;8.27E-11;1.43E-08;;
-59.0001;-1.29E-08;0.594546;1;7.04E-11;0.594546;;8.39E-06;;7.04E-11;1.29E-08;;
-58.5001;-5.94E-09;0.759505;0.999999;7.10E-11;0.759505;;8.43E-06;;7.10E-11;5.94E-09;;
-58;-3.39E-09;0.936212;1;6.56E-11;0.936212;;8.10E-06;;6.56E-11;3.39E-09;;
-57.5001;-2.97E-09;1.112768;0.999999;5.57E-11;1.112768;;7.46E-06;;5.57E-11;2.97E-09;;
-57;-2.62E-09;1.289402;1;4.83E-11;1.289402;;6.95E-06;;4.83E-11;2.62E-09;;
-56.5001;-2.35E-09;1.467737;0.999999;4.02E-11;1.467737;;6.34E-06;;4.02E-11;2.35E-09;;
-56.0001;-2.00E-09;1.644266;1;3.55E-11;1.644266;;5.96E-06;;3.55E-11;0.000000002;;
-55.5001;-1.80E-09;1.844603;0.999999;3.23E-11;1.844603;;5.68E-06;;3.23E-11;1.80E-09;;
-55.0001;-1.59E-09;2.021191;1.000001;2.73E-11;2.021191;;5.22E-06;;2.73E-11;1.59E-09;;
-54.5001;-1.47E-09;2.197695;0.999999;2.25E-11;2.197695;;4.74E-06;;2.25E-11;1.47E-09;;
-54.0001;-1.37E-09;2.410669;1;2.11E-11;2.410669;;4.59E-06;;2.11E-11;1.37E-09;;
-53.5;-1.28E-09;2.587274;1;1.74E-11;2.587274;;4.17E-06;;1.74E-11;1.28E-09;;
-53;-1.20E-09;2.763907;0.999999;1.62E-11;2.763907;;4.02E-06;;1.62E-11;1.20E-09;;
-52.5;-1.14E-09;2.940556;0.999999;1.61E-11;2.940556;;4.01E-06;;1.61E-11;1.14E-09;;
-52;-1.08E-09;3.117124;0.999999;1.83E-11;3.117124;;4.28E-06;;1.83E-11;1.08E-09;;
-51.5001;-1.04E-09;3.293752;1;2.03E-11;3.293752;;4.51E-06;;2.03E-11;1.04E-09;;
-51.0001;-9.70E-10;3.472115;1;2.65E-11;3.472115;;5.15E-06;;2.65E-11;9.70E-10;;
-50.5001;-9.24E-10;3.648613;0.999999;3.55E-11;3.648613;;5.96E-06;;3.55E-11;9.24E-10;;
-50;-8.86E-10;3.850043;0.999999;4.95E-11;3.850043;;7.04E-06;;4.95E-11;8.86E-10;;
-49.5;-8.51E-10;4.026589;1;8.06E-11;4.026589;;8.98E-06;;8.06E-11;8.51E-10;;
-49.0001;-8.24E-10;4.20298;0.999999;1.28E-10;4.20298;;1.13E-05;;1.28E-10;8.24E-10;;
-48.5001;-7.86E-10;4.411416;0.999999;1.98E-10;4.411416;;1.41E-05;;1.98E-10;7.86E-10;;
-48;-7.34E-10;4.587899;1;3.27E-10;4.587899;;1.81E-05;;3.27E-10;7.34E-10;;
-47.5;-7.08E-10;4.764429;0.999999;5.30E-10;4.764429;;2.30E-05;;5.30E-10;7.08E-10;;
-47;-6.75E-10;4.941067;1;8.66E-10;4.941067;;2.94E-05;;8.66E-10;6.75E-10;;
-46.5;-6.65E-10;5.1176;1.000001;1.39E-09;5.1176;;3.73E-05;;1.39E-09;6.65E-10;;
-46.0001;-6.41E-10;5.2942;1.000001;2.19E-09;5.2942;;4.68E-05;;2.19E-09;6.41E-10;;
-45.5;-6.03E-10;5.471216;1;3.49E-09;5.471216;;5.91E-05;;3.49E-09;6.03E-10;;
-45;-5.72E-10;5.647804;0.999999;5.46E-09;5.647804;;7.39E-05;;5.46E-09;5.72E-10;;
-44.5001;-5.53E-10;5.824297;1.000001;8.25E-09;5.824297;;9.08E-05;;8.25E-09;5.53E-10;;
-44;-5.35E-10;6.006009;1;1.26E-08;6.006009;;0.00011225;;1.26E-08;5.35E-10;;
-43.5;-4.99E-10;6.156124;1;1.84E-08;6.156124;;0.000135647;;1.84E-08;4.99E-10;;
-43;-4.84E-10;6.306322;1.000001;2.65E-08;6.306322;;0.000162788;;2.65E-08;4.84E-10;;
-42.5;-4.70E-10;6.457697;1.000005;3.70E-08;6.457697;;0.000192354;;0.000000037;4.70E-10;;
