#scan	iMeasureCycle=1	iMux=0	time=0.143	N=220	LocalTime=31/10/2023 13:44:26
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30	-2.41514E-09	0.305863	-1E-06	6.7776E-10	0.305863
-30	-2.07478E-09	0.434499	0.1	9.3962E-08	0.434499
-30	-1.80041E-09	0.584607	0.2	1.67674E-07	0.584607
-30.0001	-1.60636E-09	0.734626	0.299999	2.2764E-07	0.734626
-30.0001	-1.43541E-09	0.900513	0.4	2.86692E-07	0.900513
-30.0001	-1.33183E-09	1.050641	0.5	3.40492E-07	1.050641
-30	-1.22153E-09	1.200715	0.599998	3.88812E-07	1.200715
-30.0001	-1.12558E-09	1.385427	0.700001	4.25022E-07	1.385427
-30.0001	-1.06963E-09	1.535664	0.799999	4.71601E-07	1.535664
-30	-1.01245E-09	1.685711	0.899999	4.95977E-07	1.685711
-30	-1.00286E-09	1.86491	0.999999	5.18764E-07	1.86491
-30	-1.11598E-09	1.987398	1	5.38976E-07	1.987398
-30	-1.0837E-09	2.109806	0.900001	5.04924E-07	2.109806
-30	-1.20474E-09	2.232207	0.8	4.78047E-07	2.232207
-30	-1.65702E-09	2.366091	0.7	4.24881E-07	2.366091
-30	-1.76364E-09	2.488484	0.599998	3.84426E-07	2.488484
-30	-1.62899E-09	2.610984	0.499999	3.4101E-07	2.610984
-30	-1.64671E-09	2.733299	0.4	2.94753E-07	2.733299
-30	-2.03975E-09	2.866893	0.299999	2.3827E-07	2.866893
-30	-1.55826E-09	2.989361	0.2	1.78903E-07	2.989361
-30	-1.86097E-09	3.111753	0.1	9.8665E-08	3.111753
-30	-1.60263E-09	3.247129	-1E-06	7.2635E-10	3.247129
-20.00001	-6.657E-11	3.425009	1E-06	6.46467E-09	3.425009
-20.00001	-1.378E-10	3.553792	0.1	8.83067E-07	3.553792
-20.00001	-1.7211E-10	3.679469	0.2	1.62642E-06	3.679469
-20	-1.8643E-10	3.829285	0.3	2.21135E-06	3.829285
-20.00001	-2.0617E-10	3.991264	0.4	2.63025E-06	3.991264
