#scan;iMeasureCycle=1;iMux=0;time=0.144;N=482;LocalTime=31/10/2023 13:46:47
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-60.0001;-5.42E-09;0.304712;0.0999998;3.39E-11;0.304712
-59.5001;-4.47E-09;0.481723;0.0999998;2.69E-11;0.481723
-59.0001;-3.87E-09;0.658377;0.0999997;2.59E-11;0.658377
-58.5001;-3.38E-09;0.85236;0.0999999;2.08E-11;0.85236
-58;-3.02E-09;1.030112;0.0999998;2.18E-11;1.030112
-57.5;-2.74E-09;1.206765;0.1;1.63E-11;1.206765
-57;-2.47E-09;1.420813;0.1;1.49E-11;1.420813
-56.5;-2.27E-09;1.597465;0.0999998;1.15E-11;1.597465
-56;-2.10E-09;1.774141;0.1000001;9.65E-12;1.774141
-55.5001;-1.98E-09;1.952794;0.0999997;1.04E-11;1.952794
-55;-1.83E-09;2.129479;0.1;6.41E-12;2.129479
-54.5;-1.72E-09;2.30604;0.0999999;7.00E-12;2.30604
-54.0001;-1.63E-09;2.484585;0.0999997;6.47E-12;2.484585
-53.5;-1.53E-09;2.661328;0.0999998;2.56E-12;2.661328
-53;-1.44E-09;2.857883;0.0999997;3.96E-12;2.857883
-52.5;-1.36E-09;3.034493;0.1;4.00E-13;3.034493
-52.0001;-1.29E-09;3.211218;0.1;1.10E-13;3.211218
-51.5;-1.22E-09;3.424005;0.1;3.06E-12;3.424005
-51;-1.16E-09;3.600735;0.0999999;1.94E-12;3.600735
-50.5;-1.12E-09;3.77724;0.1;3.26E-12;3.77724
-50;-1.06E-09;3.953764;0.1;1.62E-12;3.953764
-49.5001;-1.00E-09;4.130284;0.0999999;4.58E-12;4.130284
-49.0001;-9.64E-10;4.306687;0.0999999;8.85E-12;4.306687
-48.5;-9.44E-10;4.48524;0.1;1.36E-11;4.48524
-48;-8.92E-10;4.66169;0.1000002;1.88E-11;4.66169
-47.5001;-8.48E-10;4.838171;0.1000001;3.14E-11;4.838171
-47;-8.34E-10;5.0198;0.1000002;5.13E-11;5.0198
-46.5001;-7.86E-10;5.196294;0.1;7.73E-11;5.196294
-46;-7.54E-10;5.404463;0.1000002;1.17E-10;5.404463
-45.5;-7.25E-10;5.581194;0.1000002;1.90E-10;5.581194
-45;-7.01E-10;5.757708;0.1000001;2.99E-10;5.757708
-44.5;-6.80E-10;5.934351;0.1;4.63E-10;5.934351
-44;-6.60E-10;6.111094;0.0999999;7.25E-10;6.111094
-43.5001;-6.27E-10;6.2876;0.1000003;1.10E-09;6.2876
-43.0001;-5.96E-10;6.465265;0.1000001;1.57E-09;6.465265
-42.5;-5.89E-10;6.64168;0.1000001;2.23E-09;6.64168
-42.0001;-5.82E-10;6.818552;0.0999996;3.06E-09;6.818552
-41.5;-5.45E-10;6.996864;0.1000001;4.14E-09;6.996864
-41;-5.22E-10;7.173367;0.1;5.54E-09;7.173367
-40.5001;-5.11E-10;7.370342;0.1000003;6.81E-09;7.370342
-40.0001;-4.85E-10;7.546836;0.1000008;8.37E-09;7.546836
-39.5001;-4.81E-10;7.717261;0.1000008;1.03E-08;7.717261
-39.0001;-4.65E-10;7.902175;0.0999995;1.27E-08;7.902175
-38.5;-4.45E-10;8.052252;0.1000024;1.48E-08;8.052252
-38;-4.36E-10;8.202405;0.1000008;1.76E-08;8.202405
-37.5001;-4.09E-10;8.381678;0.0999996;2.08E-08;8.381678
-37;-3.86E-10;8.531869;0.0999948;2.45E-08;8.531869
-36.5;-3.77E-10;8.682008;0.0999964;2.95E-08;8.682008
-36;-3.60E-10;8.832158;0.1000106;3.62E-08;8.832158
-35.5;-3.39E-10;9.005182;0.0999983;4.23E-08;9.005182
-35.0001;-3.32E-10;9.155253;0.1000008;4.84E-08;9.155253
-34.5;-3.20E-10;9.305354;0.099988;5.78E-08;9.305354
-34;-3.08E-10;9.455502;0.100002;6.60E-08;9.455502
-33.5001;-2.88E-10;9.60562;0.0999839;7.85E-08;9.60562
-33;-2.80E-10;9.755735;0.1000047;9.24E-08;9.755735
-32.5001;-2.65E-10;9.923726;0.0999997;1.07E-07;9.923726
-32;-2.52E-10;10.073962;0.1;1.21E-07;10.073962
-31.5001;-2.47E-10;10.224105;0.0999999;1.39E-07;10.224105
-31;-2.42E-10;10.411123;0.1000003;1.60E-07;10.411123
-30.5;-2.33E-10;10.561216;0.1000003;1.80E-07;10.561216
-30.0001;-2.18E-10;10.711296;0.0999996;2.07E-07;10.711296
-29.5001;-2.04E-10;10.892213;0.1000001;2.31E-07;10.892213
-29;-1.93E-10;11.042381;0.1000003;2.62E-07;11.042381
-28.5;-1.81E-10;11.192559;0.0999999;2.92E-07;11.192559
-28;-1.66E-10;11.342544;0.0999999;3.21E-07;11.342544
-27.5001;-1.54E-10;11.510179;0.0999999;3.57E-07;11.510179
-27.0001;-1.47E-10;11.660269;0.1000001;3.93E-07;11.660269
-26.5;-1.36E-10;11.810375;0.1000001;4.27E-07;11.810375
-26;-1.21E-10;11.960536;0.1;4.71E-07;11.960536
-25.5;-1.12E-10;12.110662;0.1000001;5.11E-07;12.110662
-25;-9.60E-11;12.260711;0.1000001;5.55E-07;12.260711
-24.5001;-8.33E-11;12.419695;0.0999999;5.95E-07;12.419695
