#scan	iMeasureCycle=1	iMux=0	time=0.144	N=482	LocalTime=31/10/2023 13:46:47
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60.0001	-5.42403E-09	0.304712	0.0999998	3.394E-11	0.304712
-59.5001	-4.47228E-09	0.481723	0.0999998	2.693E-11	0.481723
-59.0001	-3.87409E-09	0.658377	0.0999997	2.586E-11	0.658377
-58.5001	-3.38472E-09	0.85236	0.0999999	2.08E-11	0.85236
-58	-3.02499E-09	1.030112	0.0999998	2.181E-11	1.030112
-57.5	-2.73723E-09	1.206765	0.1	1.633E-11	1.206765
-57	-2.46799E-09	1.420813	0.1	1.491E-11	1.420813
-56.5	-2.26927E-09	1.597465	0.0999998	1.153E-11	1.597465
-56	-2.10279E-09	1.774141	0.1000001	9.65E-12	1.774141
-55.5001	-1.97764E-09	1.952794	0.0999997	1.037E-11	1.952794
-55	-1.8317E-09	2.129479	0.1	6.41E-12	2.129479
-54.5	-1.71861E-09	2.30604	0.0999999	7E-12	2.30604
-54.0001	-1.62817E-09	2.484585	0.0999997	6.47E-12	2.484585
-53.5	-1.5282E-09	2.661328	0.0999998	2.56E-12	2.661328
-53	-1.43608E-09	2.857883	0.0999997	3.96E-12	2.857883
-52.5	-1.36191E-09	3.034493	0.1	4E-13	3.034493
-52.0001	-1.29278E-09	3.211218	0.1	1.1E-13	3.211218
-51.5	-1.21686E-09	3.424005	0.1	3.06E-12	3.424005
-51	-1.16455E-09	3.600735	0.0999999	1.94E-12	3.600735
-50.5	-1.11801E-09	3.77724	0.1	3.26E-12	3.77724
-50	-1.05778E-09	3.953764	0.1	1.62E-12	3.953764
-49.5001	-1.00308E-09	4.130284	0.0999999	4.58E-12	4.130284
-49.0001	-9.6409E-10	4.306687	0.0999999	8.85E-12	4.306687
-48.5	-9.4406E-10	4.48524	0.1	1.356E-11	4.48524
-48	-8.9228E-10	4.66169	0.1000002	1.883E-11	4.66169
-47.5001	-8.4809E-10	4.838171	0.1000001	3.143E-11	4.838171
-47	-8.3351E-10	5.0198	0.1000002	5.129E-11	5.0198
-46.5001	-7.8616E-10	5.196294	0.1	7.726E-11	5.196294
-46	-7.5449E-10	5.404463	0.1000002	1.1653E-10	5.404463
-45.5	-7.2477E-10	5.581194	0.1000002	1.9033E-10	5.581194
-45	-7.0078E-10	5.757708	0.1000001	2.9858E-10	5.757708
-44.5	-6.8038E-10	5.934351	0.1	4.6326E-10	5.934351
-44	-6.6006E-10	6.111094	0.0999999	7.2509E-10	6.111094
-43.5001	-6.2714E-10	6.2876	0.1000003	1.10251E-09	6.2876
-43.0001	-5.9649E-10	6.465265	0.1000001	1.57198E-09	6.465265
-42.5	-5.8872E-10	6.64168	0.1000001	2.22561E-09	6.64168
-42.0001	-5.8151E-10	6.818552	0.0999996	3.05786E-09	6.818552
-41.5	-5.4537E-10	6.996864	0.1000001	4.14477E-09	6.996864
-41	-5.2225E-10	7.173367	0.1	5.53757E-09	7.173367
-40.5001	-5.111E-10	7.370342	0.1000003	6.8081E-09	7.370342
-40.0001	-4.8493E-10	7.546836	0.1000008	8.36719E-09	7.546836
-39.5001	-4.8101E-10	7.717261	0.1000008	1.02758E-08	7.717261
-39.0001	-4.6518E-10	7.902175	0.0999995	1.26719E-08	7.902175
-38.5	-4.4469E-10	8.052252	0.1000024	1.47624E-08	8.052252
-38	-4.3629E-10	8.202405	0.1000008	1.75991E-08	8.202405
-37.5001	-4.0857E-10	8.381678	0.0999996	2.08291E-08	8.381678
-37	-3.8601E-10	8.531869	0.0999948	2.45197E-08	8.531869
-36.5	-3.7661E-10	8.682008	0.0999964	2.94864E-08	8.682008
-36	-3.5962E-10	8.832158	0.1000106	3.61798E-08	8.832158
-35.5	-3.3938E-10	9.005182	0.0999983	4.22727E-08	9.005182
-35.0001	-3.3208E-10	9.155253	0.1000008	4.83854E-08	9.155253
-34.5	-3.2007E-10	9.305354	0.099988	5.7773E-08	9.305354
-34	-3.0792E-10	9.455502	0.100002	6.60248E-08	9.455502
-33.5001	-2.876E-10	9.60562	0.0999839	7.84938E-08	9.60562
-33	-2.7963E-10	9.755735	0.1000047	9.24479E-08	9.755735
-32.5001	-2.6473E-10	9.923726	0.0999997	1.07152E-07	9.923726
-32	-2.5153E-10	10.073962	0.1	1.21322E-07	10.073962
-31.5001	-2.4745E-10	10.224105	0.0999999	1.39156E-07	10.224105
-31	-2.4227E-10	10.411123	0.1000003	1.60078E-07	10.411123
-30.5	-2.3308E-10	10.561216	0.1000003	1.79552E-07	10.561216
-30.0001	-2.1788E-10	10.711296	0.0999996	2.06886E-07	10.711296
-29.5001	-2.0387E-10	10.892213	0.1000001	2.31218E-07	10.892213
-29	-1.9256E-10	11.042381	0.1000003	2.62308E-07	11.042381
-28.5	-1.8116E-10	11.192559	0.0999999	2.91523E-07	11.192559
-28	-1.6563E-10	11.342544	0.0999999	3.21216E-07	11.342544
-27.5001	-1.5418E-10	11.510179	0.0999999	3.57384E-07	11.510179
-27.0001	-1.4652E-10	11.660269	0.1000001	3.93148E-07	11.660269
-26.5	-1.3605E-10	11.810375	0.1000001	4.2729E-07	11.810375
-26	-1.2052E-10	11.960536	0.1	4.70644E-07	11.960536
-25.5	-1.1188E-10	12.110662	0.1000001	5.10952E-07	12.110662
-25	-9.602E-11	12.260711	0.1000001	5.54628E-07	12.260711
-24.5001	-8.326E-11	12.419695	0.0999999	5.95288E-07	12.419695
-24.0001	-6.704E-11	12.569823	0.1000001	6.42976E-07	12.569823
-23.5001	-4.657E-11	12.719884	0.1000001	6.8779E-07	12.719884
-23	-3.541E-11	12.894037	0.1	7.36208E-07	12.894037
-22.5	-2.603E-11	13.044069	0.1	7.83283E-07	13.044069
-22.0001	-4.53E-12	13.194167	0.1	8.34693E-07	13.194167
-21.5	2.127E-11	13.344135	0.1000001	8.8773E-07	13.344135
-21	4.5E-11	13.514779	0.1	9.37108E-07	13.514779
-20.5	6.589E-11	13.664569	0.0999998	9.93392E-07	13.664569
-20	8.477E-11	13.81786	0.0999998	1.04793E-06	13.81786
-19.5	1.0728E-10	13.967849	0.1000001	1.10185E-06	13.967849
-19.0001	1.3366E-10	14.117786	0.0999999	1.15786E-06	14.117786
-18.5001	1.7007E-10	14.267749	0.0999999	1.21657E-06	14.267749
-18.0001	2.0763E-10	14.429503	0.0999998	1.27628E-06	14.429503
-17.5	2.4282E-10	14.579472	0.1	1.33557E-06	14.579472
-17.0001	2.9061E-10	14.729361	0.1000001	1.39557E-06	14.729361
-16.5001	3.3348E-10	14.90404	0.1	1.46088E-06	14.90404
-16.0001	3.8306E-10	15.053943	0.1	1.52326E-06	15.053943
-15.5001	4.3145E-10	15.204061	0.1000001	1.5883E-06	15.204061
