Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	5.9994e-09	1.0645e-08	-10.0	15.0
1.0	4.9953e-09	7.069e-09	-10.0	14.9
1.5	4.6524e-09	6.4216e-09	-10.0	14.8
2.0	4.4029e-09	5.983e-09	-10.0	14.7
2.5	4.211e-09	5.654e-09	-10.0	14.6
3.0	4.0601e-09	5.3863e-09	-10.0	14.5
3.5	3.9458e-09	5.16e-09	-10.0	14.4
4.0	3.8569e-09	4.9684e-09	-10.0	14.3
4.5	3.7934e-09	4.7981e-09	-10.0	14.2
5.0	3.7582e-09	4.6501e-09	-10.0	14.1
5.5	3.7477e-09	4.515e-09	-10.0	14.0
6.0	3.7612e-09	4.3944e-09	-10.0	13.9
6.5	3.8055e-09	4.2863e-09	-10.0	13.8
7.0	3.8872e-09	4.1891e-09	-10.0	13.7
7.5	3.9857e-09	4.0979e-09	-10.0	13.6
8.0	4.1328e-09	4.0163e-09	-10.0	13.5
8.5	4.3149e-09	3.9368e-09	-10.0	13.4
9.0	4.5615e-09	3.872e-09	-10.0	13.3
9.5	4.8517e-09	3.8135e-09	-10.0	13.2
10.0	5.2041e-09	3.7481e-09	-10.0	13.1
10.5	5.6417e-09	3.6948e-09	-10.0	13.0
11.0	6.1857e-09	3.6402e-09	-10.0	12.9
11.5	6.8208e-09	3.599e-09	-10.0	12.8
12.0	7.5535e-09	3.5558e-09	-10.0	12.7
12.5	8.4403e-09	3.4992e-09	-10.0	12.6
13.0	9.4246e-09	3.4491e-09	-10.0	12.5
13.5	1.0574e-08	3.4069e-09	-10.0	12.4
14.0	1.1848e-08	3.3496e-09	-10.0	12.3
14.5	1.3279e-08	3.3031e-09	-10.0	12.2
15.0	1.4939e-08	3.2578e-09	-10.0	12.1
15.5	1.6804e-08	2.9975e-09	-10.0	12.0
16.0	1.8832e-08	3.1618e-09	-10.0	11.9
16.5	2.116e-08	3.1067e-09	-10.0	11.8
17.0	2.3695e-08	3.0631e-09	-10.0	11.7
17.5	2.6513e-08	3.0196e-09	-10.0	11.6
18.0	2.9739e-08	2.9753e-09	-10.0	11.5
18.5	3.3316e-08	2.934e-09	-10.0	11.4
19.0	3.7286e-08	2.9097e-09	-10.0	11.3
19.5	4.1758e-08	2.881e-09	-10.0	11.2
20.0	4.6692e-08	2.8637e-09	-10.0	11.1
20.5	5.2138e-08	2.8254e-09	-10.0	11.0
21.0	5.8157e-08	2.7884e-09	-10.0	10.9
21.5	6.4799e-08	2.7778e-09	-10.0	10.8
22.0	7.2162e-08	2.7552e-09	-10.0	10.7
22.5	7.9989e-08	2.7326e-09	-10.0	10.6
23.0	8.8411e-08	2.7063e-09	-10.0	10.5
23.5	9.7846e-08	2.6904e-09	-10.0	10.4
24.0	1.0768e-07	2.6749e-09	-10.0	10.3
24.5	1.1883e-07	2.6395e-09	-10.0	10.2
25.0	1.3062e-07	2.6474e-09	-10.0	10.1
25.5	1.434e-07	2.6298e-09	-10.0	10.0
26.0	1.5716e-07	2.6166e-09	-10.0	9.9
26.5	1.7168e-07	2.6248e-09	-10.0	9.8
27.0	1.8736e-07	2.6102e-09	-10.0	9.7
27.5	2.0415e-07	2.5929e-09	-10.0	9.6
28.0	2.2215e-07	2.5892e-09	-10.0	9.5
28.5	2.4145e-07	2.5899e-09	-10.0	9.4
29.0	2.6209e-07	2.58e-09	-10.0	9.3
29.5	2.8458e-07	2.5632e-09	-10.0	9.2
30.0	3.08e-07	2.5892e-09	-10.0	9.1
30.5	3.334e-07	2.3621e-09	-10.0	9.0
31.0	3.6027e-07	2.3992e-09	-10.0	8.9
31.5	3.893e-07	2.6485e-09	-10.0	8.8
32.0	4.1935e-07	2.6304e-09	-10.0	8.7
32.5	4.5153e-07	2.633e-09	-10.0	8.6
33.0	4.8539e-07	2.6086e-09	-10.0	8.5
33.5	5.2108e-07	2.5974e-09	-10.0	8.4
34.0	5.5892e-07	2.5832e-09	-10.0	8.3
34.5	5.987e-07	2.6002e-09	-10.0	8.2
35.0	6.4116e-07	2.5907e-09	-10.0	8.1
35.5	6.8588e-07	2.5826e-09	-10.0	8.0
36.0	7.325e-07	2.579e-09	-10.0	7.9
36.5	7.8229e-07	2.5677e-09	-10.0	7.8
37.0	8.3412e-07	2.5707e-09	-10.0	7.7
37.5	8.8952e-07	2.573e-09	-10.0	7.6
38.0	9.4776e-07	2.5656e-09	-10.0	7.5
38.5	1.0085e-06	2.5731e-09	-10.0	7.4
39.0	1.0726e-06	2.4806e-09	-10.0	7.3
39.5	1.1394e-06	2.5763e-09	-10.0	7.2
40.0	1.2107e-06	2.5766e-09	-10.0	7.1
40.5	1.2848e-06	2.5621e-09	-10.0	7.0
41.0	1.3625e-06	2.5529e-09	-10.0	6.9
41.5	1.4433e-06	2.5454e-09	-10.0	6.8
