Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	6.7618e-07	2.4571e-10	-10.0	-2.5
1.0	6.7211e-07	1.2915e-10	-10.0	-2.5
1.5	6.7184e-07	1.8539e-10	-10.0	-2.5
2.0	6.7135e-07	2.0676e-10	-10.0	-2.5
2.5	6.7165e-07	2.298e-10	-10.0	-2.5
3.0	6.6885e-07	2.3162e-10	-10.0	-2.5
3.5	6.6741e-07	2.4723e-10	-10.0	-2.5
4.0	6.6813e-07	2.4595e-10	-10.0	-2.5
4.5	6.6827e-07	2.4995e-10	-10.0	-2.5
5.0	6.6807e-07	2.5266e-10	-10.0	-2.5
5.5	6.6676e-07	2.5322e-10	-10.0	-2.5
6.0	6.6614e-07	2.5514e-10	-10.0	-2.5
6.5	6.6492e-07	2.5369e-10	-10.0	-2.5
7.0	6.6524e-07	2.6189e-10	-10.0	-2.5
7.5	6.6427e-07	2.5565e-10	-10.0	-2.5
8.0	6.6381e-07	2.6067e-10	-10.0	-2.5
8.5	6.6336e-07	2.5685e-10	-10.0	-2.5
9.0	6.6303e-07	2.6509e-10	-10.0	-2.5
9.5	6.6296e-07	2.5924e-10	-10.0	-2.5
10.0	6.6269e-07	2.6123e-10	-10.0	-2.5
10.5	6.6185e-07	2.6042e-10	-10.0	-2.5
11.0	6.6205e-07	2.6451e-10	-10.0	-2.5
11.5	6.6148e-07	2.6392e-10	-10.0	-2.5
12.0	6.607e-07	2.5646e-10	-10.0	-2.5
12.5	6.6047e-07	2.582e-10	-10.0	-2.5
13.0	6.6054e-07	2.5865e-10	-10.0	-2.5
13.5	6.5867e-07	2.547e-10	-10.0	-2.5
14.0	6.5848e-07	2.6749e-10	-10.0	-2.5
14.5	6.5939e-07	2.6091e-10	-10.0	-2.5
15.0	6.5972e-07	2.621e-10	-10.0	-2.5
15.5	6.5997e-07	2.604e-10	-10.0	-2.5
16.0	6.5817e-07	2.5865e-10	-10.0	-2.5
16.5	6.5811e-07	2.6427e-10	-10.0	-2.5
17.0	6.5763e-07	2.6043e-10	-10.0	-2.5
17.5	6.5733e-07	2.5946e-10	-10.0	-2.5
18.0	6.5738e-07	2.5922e-10	-10.0	-2.5
18.5	6.5692e-07	2.6308e-10	-10.0	-2.5
19.0	6.5855e-07	2.5808e-10	-10.0	-2.5
19.5	6.5628e-07	2.5532e-10	-10.0	-2.5
20.0	6.5597e-07	2.5822e-10	-10.0	-2.5
