#scan	iMeasureCycle=1	iMux=0	time=0.137	N=220	LocalTime=31/10/2023 13:29:10
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30	-1.92498E-09	0.299809	-1E-06	1.3587E-10	0.299809
-30	-1.48354E-09	0.47648	0.099999	9.864E-11	0.47648
-30	-1.3818E-09	0.652835	0.199999	8.25E-11	0.652835
-30.0001	-1.14859E-09	0.847834	0.299999	6.057E-11	0.847834
-30.0001	-9.9049E-10	1.024228	0.399999	7.399E-11	1.024228
-30	-9.6709E-10	1.200431	0.5	6.404E-11	1.200431
-30	-8.9002E-10	1.409135	0.6	5.506E-11	1.409135
-30.0001	-8.3592E-10	1.585505	0.699999	5.432E-11	1.585505
-30.0001	-8.0434E-10	1.761796	0.799999	5.874E-11	1.761796
-30	-7.3055E-10	1.938122	0.9	5.799E-11	1.938122
-30	-6.6338E-10	2.114471	0.999999	6.064E-11	2.114471
-30	-6.5686E-10	2.235655	0.999999	4.928E-11	2.235655
-30.0001	-6.0196E-10	2.419907	0.9	2.615E-11	2.419907
-30.0001	-5.4071E-10	2.596198	0.800001	1.062E-11	2.596198
-30	-5.018E-10	2.772524	0.699999	-4.7E-12	2.772524
-30	-4.6863E-10	2.948903	0.599999	-1.844E-11	2.948903
-30.0001	-4.484E-10	3.125322	0.499999	-3.724E-11	3.125322
-30.0001	-4.0057E-10	3.30156	0.4	-5.11E-11	3.30156
-30.0001	-3.8808E-10	3.479804	0.3	-5.669E-11	3.479804
-30	-3.7391E-10	3.656118	0.2	-6.374E-11	3.656118
-30.0001	-3.653E-10	3.856814	0.099999	-5.002E-11	3.856814
-30	-3.306E-10	4.033119	0	-6.73E-11	4.033119
-20.00001	1.0217E-10	4.209177	-1E-06	-8.17E-12	4.209177
-20.00001	-1.552E-11	4.422177	0.099999	-2.79E-12	4.422177
-20	-4.726E-11	4.59823	0.199999	-2.44E-12	4.59823
-20	-7.011E-11	4.774324	0.3	2.3E-13	4.774324
-20	-8.374E-11	4.950428	0.399999	1.22E-12	4.950428
-20.00001	-9.352E-11	5.126608	0.499999	1.85E-12	5.126608
-20.00001	-9.976E-11	5.302613	0.599999	2.9E-12	5.302613
-20.00001	-1.0243E-10	5.47899	0.699999	3.31E-12	5.47899
-20.00001	-1.0449E-10	5.655125	0.800001	4.19E-12	5.655125
-20.00001	-1.0782E-10	5.831353	0.899999	4.74E-12	5.831353
-20.00001	-1.125E-10	6.018315	1	5.1E-12	6.018315
-20.00001	-1.0795E-10	6.139544	1	3.62E-12	6.139544
-20.00001	-1.0881E-10	6.315616	0.899999	2.51E-12	6.315616
-20	-1.1173E-10	6.491818	0.799999	1.54E-12	6.491818
-20.00001	-1.1465E-10	6.66793	0.7	1.23E-12	6.66793
-20	-1.1434E-10	6.865819	0.6	1.31E-12	6.865819
-20	-1.1517E-10	7.042036	0.5	-6.2E-13	7.042036
-20	-1.1782E-10	7.218152	0.399999	2.3E-13	7.218152
-20.00001	-1.128E-10	7.431645	0.3	-1.13E-12	7.431645
-20	-1.1516E-10	7.60793	0.199999	-1.29E-12	7.60793
-20	-1.1731E-10	7.784092	0.099999	-1.6E-12	7.784092
-20	-1.1776E-10	7.962237	0	-1.58E-12	7.962237
-10	5.8482E-10	8.138318	0	-9.23E-12	8.138318
-10	3.7509E-10	8.314371	0.100001	4.2E-13	8.314371
-10	2.8033E-10	8.492577	0.2	1.083E-11	8.492577
-10	2.2661E-10	8.668693	0.3	2.205E-11	8.668693
-10	1.8865E-10	8.844806	0.4	3.398E-11	8.844806
-10.00001	1.6514E-10	9.027369	0.499999	4.581E-11	9.027369
-10.00001	1.5092E-10	9.203575	0.6	5.634E-11	9.203575
-10	1.3394E-10	9.411988	0.699999	6.716E-11	9.411988
-10.00001	1.145E-10	9.588239	0.799999	8.004E-11	9.588239
-10	1.0697E-10	9.764448	0.9	9.157E-11	9.764448
-10.00001	9.807E-11	9.941617	0.999999	9.455E-11	9.941617
-10.00001	9.146E-11	10.062827	0.999999	9.781E-11	10.062827
-10.00001	8.328E-11	10.239014	0.899999	8.681E-11	10.239014
-10.00001	7.405E-11	10.442771	0.799999	7.466E-11	10.442771
-10	7.627E-11	10.618897	0.7	5.849E-11	10.618897
-10.00001	6.965E-11	10.794983	0.599999	4.753E-11	10.794983
-10	6.931E-11	10.971127	0.499999	3.358E-11	10.971127
-10.00001	6.456E-11	11.147254	0.4	2.106E-11	11.147254
-10.00001	5.58E-11	11.323291	0.299999	1.155E-11	11.323291
-10.00001	4.834E-11	11.500004	0.2	7.58E-12	11.500004
-10.00001	4.024E-11	11.67612	0.1	1.67E-12	11.67612
-10	3.788E-11	11.852329	0	-2.52E-12	11.852329
