#scan;iMeasureCycle=1;iMux=0;time=0.139;N=482;LocalTime=31/10/2023 13:35:47
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-60;-5.28E-09;0.299721;0.0999998;2.47E-10;0.299721
-59.5001;-4.00E-09;0.476716;0.0999999;2.19E-10;0.476716
-59;-3.59E-09;0.65338;0.0999999;1.56E-10;0.65338
-58.5001;-3.04E-09;0.84753;0.1;1.19E-10;0.84753
-58.0001;-2.48E-09;1.025338;0.1000004;9.08E-11;1.025338
-57.5;-2.36E-09;1.201955;0.1000002;7.85E-11;1.201955
-57;-2.01E-09;1.416497;0.1000003;7.27E-11;1.416497
-56.5001;-1.72E-09;1.592985;0.1000003;5.85E-11;1.592985
-56;-1.57E-09;1.769543;0.1000001;4.99E-11;1.769543
-55.5001;-1.43E-09;1.948025;0.1000002;4.71E-11;1.948025
-55;-1.26E-09;2.124627;0.0999999;4.02E-11;2.124627
-54.5;-1.23E-09;2.301225;0.0999999;3.17E-11;2.301225
-54;-1.20E-09;2.479698;0.0999999;3.65E-11;2.479698
-53.5;-1.07E-09;2.656384;0.0999997;2.42E-11;2.656384
-53;-1.01E-09;2.854114;0.0999997;2.30E-11;2.854114
-52.5001;-9.16E-10;3.03064;0.0999996;2.21E-11;3.03064
-52.0001;-8.52E-10;3.207058;0.1000002;1.75E-11;3.207058
-51.5001;-8.10E-10;3.421347;0.1000004;1.01E-11;3.421347
-51.0001;-7.59E-10;3.597914;0.0999998;4.40E-12;3.597914
-50.5;-7.14E-10;3.774436;0.0999998;-1.41E-12;3.774436
-50;-6.55E-10;3.95358;0.1000005;-2.03E-11;3.95358
-49.5;-5.83E-10;4.13012;0.1000001;-4.70E-11;4.13012
-49;-4.70E-10;4.306773;0.1000002;-1.19E-10;4.306773
-48.5;-3.65E-10;4.485206;0.0999998;-2.01E-10;4.485206
-48;-1.46E-10;4.661715;0.1000002;-3.79E-10;4.661715
-47.5;-4.50E-11;4.859659;0.0999998;-4.45E-10;4.859659
-47;-5.94E-11;5.036182;0.0999997;-4.04E-10;5.036182
-46.5;-1.59E-10;5.212566;0.1000003;-2.75E-10;5.212566
-46;-2.84E-10;5.426236;0.0999999;-1.18E-10;5.426236
-45.5001;-2.83E-10;5.602661;0.1;-1.05E-10;5.602661
-45.0001;-2.77E-10;5.779143;0.0999998;-8.29E-11;5.779143
-44.5;-2.93E-10;5.955803;0.0999999;-4.98E-11;5.955803
-44.0001;-2.78E-10;6.132328;0.1000001;-3.62E-11;6.132328
-43.5001;-2.85E-10;6.308877;0.0999999;-2.09E-11;6.308877
-43.0001;-2.81E-10;6.487182;0.1000003;-1.03E-11;6.487182
-42.5001;-2.60E-10;6.663677;0.0999999;-1.04E-11;6.663677
-42.0001;-2.56E-10;6.864159;0.1;-4.57E-12;6.864159
-41.4999;-2.29E-10;7.040718;0.0999997;-8.92E-12;7.040718
-41.0001;-2.32E-10;7.217064;0.0999999;-4.72E-12;7.217064
-40.5001;-2.31E-10;7.425649;0.0999998;-1.45E-12;7.425649
-40.0001;-2.23E-10;7.60206;0.0999996;-2.53E-12;7.60206
-39.5;-2.24E-10;7.778467;0.0999999;7.00E-13;7.778467
-39;-2.09E-10;7.954949;0.0999997;-1.80E-13;7.954949
-38.5;-1.87E-10;8.131277;0.1;-4.21E-12;8.131277
-38;-1.98E-10;8.307601;0.0999997;4.09E-12;8.307601
-37.5;-1.76E-10;8.485321;0.0999998;-4.05E-12;8.485321
-37;-1.82E-10;8.661923;0.0999999;1.20E-12;8.661923
-36.5;-1.75E-10;8.838311;0.1000001;2.54E-12;8.838311
-36.0001;-1.52E-10;9.027069;0.1;-5.43E-12;9.027069
-35.5;-1.54E-10;9.203276;0.1000003;-2.46E-12;9.203276
-35;-1.59E-10;9.410804;0.0999999;9.60E-13;9.410804
-34.5001;-1.34E-10;9.587262;0.1000001;-5.76E-12;9.587262
-34;-1.39E-10;9.763518;0.0999996;6.90E-13;9.763518
-33.5;-1.23E-10;9.940964;0.1000003;-1.52E-12;9.940964
-33;-1.26E-10;10.117291;0.1;1.61E-12;10.117291
-32.5;-1.22E-10;10.293503;0.1;2.70E-12;10.293503
-32;-1.15E-10;10.470168;0.1;1.17E-12;10.470168
-31.5001;-1.01E-10;10.646523;0.1;-2.80E-13;10.646523
-31;-8.49E-11;10.822807;0.1000003;-2.00E-13;10.822807
-30.5001;-7.02E-11;11.001584;0.0999999;-5.97E-12;11.001584
-30.0001;-6.83E-11;11.177831;0.1000004;-4.12E-12;11.177831
-29.5001;-6.10E-11;11.377614;0.0999999;4.70E-13;11.377614
-29.0001;-4.01E-11;11.554021;0.0999999;-3.68E-12;11.554021
-28.5;-4.15E-11;11.73025;0.0999997;-2.06E-12;11.73025
-28;-3.87E-11;11.943788;0.1000001;-3.22E-12;11.943788
-27.5001;-3.38E-11;12.119995;0.0999998;9.30E-13;12.119995
-27;-2.19E-11;12.296157;0.0999999;-1.41E-12;12.296157
-26.5001;-1.63E-11;12.4727;0.1000003;-5.62E-12;12.4727
-26.0001;-2.16E-11;12.649033;0.0999997;-5.20E-13;12.649033
-25.5001;-7.35E-12;12.82533;0.1;-2.80E-12;12.82533
-25;-1.96E-12;13.001941;0.0999999;-1.36E-12;13.001941
-24.5;-4.10E-12;13.178197;0.1000002;2.75E-12;13.178197
-24;4.06E-11;13.354548;0.0999998;-1.23E-11;13.354548
-23.5001;3.86E-11;13.539449;0.1000002;-2.56E-12;13.539449
-23;3.78E-11;13.715626;0.0999999;3.67E-12;13.715626
-22.5;4.53E-11;13.92452;0.0999998;-2.76E-12;13.92452
-22;4.84E-11;14.100919;0.1;-4.30E-13;14.100919
-21.5001;6.90E-11;14.277271;0.1000001;2.16E-12;14.277271
-21.0001;1.02E-10;14.454686;0.1000003;-2.57E-12;14.454686
-20.5001;1.11E-10;14.630737;0.1000001;-2.47E-12;14.630737
-20;1.17E-10;14.806914;0.0999999;2.00E-14;14.806914
-19.5;1.34E-10;14.983268;0.1000001;-2.55E-12;14.983268
-19.0001;1.46E-10;15.159352;0.0999998;-1.96E-12;15.159352
-18.5001;1.54E-10;15.335455;0.1;-2.79E-12;15.335455
-18;1.63E-10;15.513909;0.0999998;-2.31E-12;15.513909
-17.5;1.98E-10;15.690157;0.0999999;-6.96E-12;15.690157
-17;2.00E-10;15.890192;0.1000003;3.54E-12;15.890192
-16.5;2.39E-10;16.066371;0.1;-4.47E-12;16.066371
-16.0001;2.67E-10;16.242484;0.1000001;2.98E-12;16.242484
-15.5001;2.90E-10;16.456387;0.1000002;3.57E-12;16.456387
-15;3.24E-10;16.63259;0.0999992;-2.61E-12;16.63259
-14.4999;3.17E-10;16.808864;0.1000001;-3.60E-13;16.808864
-14;3.06E-10;16.985038;0.0999993;1.04E-11;16.985038
-13.5001;3.42E-10;17.161164;0.1000002;6.16E-12;17.161164
-13;4.16E-10;17.337359;0.0999998;2.43E-12;17.337359
-12.5001;4.35E-10;17.513606;0.1000001;7.82E-12;17.513606
-12.0001;5.11E-10;17.689779;0.1000001;8.27E-12;17.689779
-11.5001;4.50E-10;17.865763;0.0999999;2.34E-12;17.865763
-11;2.87E-10;18.051704;0.1000002;5.43E-12;18.051704
-10.5001;2.53E-10;18.227672;0.0999999;7.64E-12;18.227672
-10;2.60E-10;18.432942;0.0999999;5.80E-12;18.432942
-9.5001;2.78E-10;18.609077;0.1000003;8.28E-12;18.609077
-9;2.85E-10;18.785204;0.0999996;1.24E-11;18.785204
-8.5;3.03E-10;18.967251;0.0999996;1.06E-11;18.967251
-8;3.18E-10;19.143307;0.0999996;1.73E-11;19.143307
-7.5001;3.58E-10;19.319343;0.1000001;1.36E-11;19.319343
-7.0001;3.30E-10;19.495705;0.1000001;1.33E-11;19.495705
-6.5001;3.30E-10;19.67192;0.0999998;1.92E-11;19.67192
-6.0001;3.06E-10;19.847932;0.0999996;2.71E-11;19.847932
-5.5001;3.18E-10;20.025823;0.1000004;2.37E-11;20.025823
-5;3.09E-10;20.201885;0.1000004;3.23E-11;20.201885
-4.5001;3.24E-10;20.402617;0.1000002;3.29E-11;20.402617
-4.0001;3.31E-10;20.578704;0.1000002;4.20E-11;20.578704
-3.5001;3.58E-10;20.75486;0.0999999;4.91E-11;20.75486
-3.0001;3.50E-10;20.968592;0.0999999;5.32E-11;20.968592
-2.5;3.51E-10;21.144756;0.1000005;5.52E-11;21.144756
-2.0001;3.66E-10;21.320835;0.0999996;6.85E-11;21.320835
-1.5;3.74E-10;21.497019;0.1;7.47E-11;21.497019
-1.0001;3.59E-10;21.673329;0.0999998;9.35E-11;21.673329
-0.5;3.76E-10;21.849345;0.1;1.06E-10;21.849345
-0.0001;3.87E-10;22.025617;0.0999997;1.15E-10;22.025617
0.5;3.67E-10;22.201654;0.1000004;1.39E-10;22.201654
0.9999;3.73E-10;22.377832;0.1000003;1.43E-10;22.377832
1.4999;3.86E-10;22.564217;0.0999999;1.60E-10;22.564217
2;3.64E-10;22.740436;0.0999997;1.78E-10;22.740436
2.5;3.77E-10;22.949676;0.0999996;2.11E-10;22.949676
2.9999;3.85E-10;23.125859;0.1000004;2.36E-10;23.125859
3.5;3.98E-10;23.301989;0.0999999;2.76E-10;23.301989
3.9999;4.08E-10;23.479828;0.1000001;3.13E-10;23.479828
4.4999;4.18E-10;23.655835;0.0999994;3.41E-10;23.655835
4.9999;4.21E-10;23.831913;0.1;4.07E-10;23.831913
5.4999;4.22E-10;24.0082;0.1000001;4.75E-10;24.0082
6;4.42E-10;24.18432;0.1000004;5.02E-10;24.18432
6.4999;4.59E-10;24.360405;0.0999998;5.79E-10;24.360405
6.9999;4.43E-10;24.53901;0.0999999;6.35E-10;24.53901
7.4999;4.55E-10;24.71526;0.1000001;7.54E-10;24.71526
8;4.63E-10;24.915199;0.1;8.14E-10;24.915199
8.4999;4.88E-10;25.091297;0.1;9.07E-10;25.091297
8.9999;5.02E-10;25.267246;0.0999996;9.34E-10;25.267246
9.4999;4.96E-10;25.481379;0.1000003;1.08E-09;25.481379
9.9999;4.89E-10;25.657424;0.0999995;1.20E-09;25.657424
10.5;5.12E-10;25.833499;0.1000003;1.40E-09;25.833499
11;5.55E-10;26.009667;0.1;1.51E-09;26.009667
11.5;5.67E-10;26.185805;0.1000004;1.74E-09;26.185805
11.9999;6.04E-10;26.361927;0.0999998;1.84E-09;26.361927
12.4999;6.08E-10;26.538462;0.0999998;2.10E-09;26.538462
13;6.35E-10;26.714593;0.1;2.32E-09;26.714593
13.4999;6.41E-10;26.890672;0.1;2.61E-09;26.890672
13.9999;7.15E-10;27.076798;0.1000004;2.84E-09;27.076798
14.4999;7.15E-10;27.252797;0.1000004;3.15E-09;27.252797
15;7.01E-10;27.462606;0.1000001;3.37E-09;27.462606
15.5;7.13E-10;27.63883;0.1000004;3.68E-09;27.63883
16;7.13E-10;27.814878;0.100001;4.06E-09;27.814878
16.4999;7.04E-10;27.992542;0.1000004;4.42E-09;27.992542
17;7.75E-10;28.168577;0.1000002;4.76E-09;28.168577
17.4999;7.77E-10;28.344574;0.1000001;5.26E-09;28.344574
18;7.90E-10;28.520986;0.0999999;5.51E-09;28.520986
18.4999;7.97E-10;28.69725;0.0999999;5.90E-09;28.69725
19;7.82E-10;28.873444;0.0999999;6.33E-09;28.873444
19.5;8.40E-10;29.052228;0.1000005;6.85E-09;29.052228
19.9999;7.86E-10;29.228254;0.1000003;7.41E-09;29.228254
20.5;7.86E-10;29.428757;0.100001;7.85E-09;29.428757
21;8.45E-10;29.604833;0.1000008;8.60E-09;29.604833
21.4999;9.02E-10;29.775137;0.0999995;9.22E-09;29.775137
22;9.13E-10;29.960894;0.0999999;9.79E-09;29.960894
22.5;1.01E-09;30.110873;0.1000007;1.06E-08;30.110873
22.9999;1.03E-09;30.260754;0.1000009;1.12E-08;30.260754
23.5;1.11E-09;30.445886;0.1;1.19E-08;30.445886
24;1.10E-09;30.616186;0.1000005;1.26E-08;30.616186
24.5;1.13E-09;30.766355;0.0999992;1.36E-08;30.766355
24.9999;1.15E-09;30.947322;0.100001;1.43E-08;30.947322
25.4999;1.23E-09;31.097307;0.0999997;1.52E-08;31.097307
26;1.28E-09;31.24723;0.1000006;1.60E-08;31.24723
26.5;1.26E-09;31.39725;0.0999996;1.69E-08;31.39725
26.9999;1.32E-09;31.564854;0.1000007;1.80E-08;31.564854
27.4999;1.29E-09;31.715063;0.0999991;1.88E-08;31.715063
27.9999;1.40E-09;31.865101;0.1000005;2.00E-08;31.865101
28.5;1.49E-09;32.015243;0.0999998;2.11E-08;32.015243
28.9999;1.51E-09;32.165299;0.0999996;2.19E-08;32.165299
29.5;1.51E-09;32.315263;0.0999997;2.30E-08;32.315263
29.9999;1.48E-09;32.478855;0.0999989;2.41E-08;32.478855
30.5;1.52E-09;32.628927;0.0999998;2.53E-08;32.628927
30.9999;1.45E-09;32.77907;0.1000001;2.62E-08;32.77907
31.4999;1.58E-09;32.954763;0.0999987;2.74E-08;32.954763
31.9999;1.70E-09;33.104801;0.1000012;2.86E-08;33.104801
32.4999;1.61E-09;33.254804;0.1000001;2.99E-08;33.254804
32.9999;1.49E-09;33.404901;0.0999999;3.15E-08;33.404901
33.4999;1.61E-09;33.568851;0.1000003;3.23E-08;33.568851
34;1.80E-09;33.718951;0.0999995;3.35E-08;33.718951
