#scan	iMeasureCycle=1	iMux=0	time=0.139	N=482	LocalTime=31/10/2023 13:35:47
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60	-5.28361E-09	0.299721	0.0999998	2.4716E-10	0.299721
-59.5001	-4.00232E-09	0.476716	0.0999999	2.1858E-10	0.476716
-59	-3.59098E-09	0.65338	0.0999999	1.5621E-10	0.65338
-58.5001	-3.04268E-09	0.84753	0.1	1.1914E-10	0.84753
-58.0001	-2.4824E-09	1.025338	0.1000004	9.08E-11	1.025338
-57.5	-2.35529E-09	1.201955	0.1000002	7.851E-11	1.201955
-57	-2.01447E-09	1.416497	0.1000003	7.267E-11	1.416497
-56.5001	-1.71713E-09	1.592985	0.1000003	5.851E-11	1.592985
-56	-1.56897E-09	1.769543	0.1000001	4.991E-11	1.769543
-55.5001	-1.43122E-09	1.948025	0.1000002	4.712E-11	1.948025
-55	-1.2599E-09	2.124627	0.0999999	4.024E-11	2.124627
-54.5	-1.23024E-09	2.301225	0.0999999	3.165E-11	2.301225
-54	-1.19558E-09	2.479698	0.0999999	3.649E-11	2.479698
-53.5	-1.07156E-09	2.656384	0.0999997	2.417E-11	2.656384
-53	-1.01261E-09	2.854114	0.0999997	2.301E-11	2.854114
-52.5001	-9.1563E-10	3.03064	0.0999996	2.209E-11	3.03064
-52.0001	-8.5167E-10	3.207058	0.1000002	1.753E-11	3.207058
-51.5001	-8.0984E-10	3.421347	0.1000004	1.009E-11	3.421347
-51.0001	-7.5894E-10	3.597914	0.0999998	4.4E-12	3.597914
-50.5	-7.1422E-10	3.774436	0.0999998	-1.41E-12	3.774436
-50	-6.5518E-10	3.95358	0.1000005	-2.028E-11	3.95358
-49.5	-5.8302E-10	4.13012	0.1000001	-4.698E-11	4.13012
-49	-4.6957E-10	4.306773	0.1000002	-1.193E-10	4.306773
-48.5	-3.6518E-10	4.485206	0.0999998	-2.0084E-10	4.485206
-48	-1.4578E-10	4.661715	0.1000002	-3.7857E-10	4.661715
-47.5	-4.501E-11	4.859659	0.0999998	-4.4456E-10	4.859659
-47	-5.941E-11	5.036182	0.0999997	-4.0413E-10	5.036182
-46.5	-1.5936E-10	5.212566	0.1000003	-2.7461E-10	5.212566
-46	-2.8421E-10	5.426236	0.0999999	-1.179E-10	5.426236
-45.5001	-2.8332E-10	5.602661	0.1	-1.0518E-10	5.602661
-45.0001	-2.768E-10	5.779143	0.0999998	-8.288E-11	5.779143
-44.5	-2.927E-10	5.955803	0.0999999	-4.976E-11	5.955803
-44.0001	-2.7823E-10	6.132328	0.1000001	-3.615E-11	6.132328
-43.5001	-2.8474E-10	6.308877	0.0999999	-2.088E-11	6.308877
-43.0001	-2.8094E-10	6.487182	0.1000003	-1.027E-11	6.487182
-42.5001	-2.595E-10	6.663677	0.0999999	-1.037E-11	6.663677
-42.0001	-2.5607E-10	6.864159	0.1	-4.57E-12	6.864159
-41.4999	-2.2932E-10	7.040718	0.0999997	-8.92E-12	7.040718
-41.0001	-2.3178E-10	7.217064	0.0999999	-4.72E-12	7.217064
-40.5001	-2.3121E-10	7.425649	0.0999998	-1.45E-12	7.425649
-40.0001	-2.2257E-10	7.60206	0.0999996	-2.53E-12	7.60206
-39.5	-2.2399E-10	7.778467	0.0999999	7E-13	7.778467
-39	-2.0889E-10	7.954949	0.0999997	-1.8E-13	7.954949
-38.5	-1.8655E-10	8.131277	0.1	-4.21E-12	8.131277
-38	-1.9797E-10	8.307601	0.0999997	4.09E-12	8.307601
-37.5	-1.7579E-10	8.485321	0.0999998	-4.05E-12	8.485321
-37	-1.8206E-10	8.661923	0.0999999	1.2E-12	8.661923
-36.5	-1.7521E-10	8.838311	0.1000001	2.54E-12	8.838311
-36.0001	-1.5185E-10	9.027069	0.1	-5.43E-12	9.027069
-35.5	-1.5428E-10	9.203276	0.1000003	-2.46E-12	9.203276
-35	-1.5916E-10	9.410804	0.0999999	9.6E-13	9.410804
-34.5001	-1.3413E-10	9.587262	0.1000001	-5.76E-12	9.587262
-34	-1.3945E-10	9.763518	0.0999996	6.9E-13	9.763518
-33.5	-1.227E-10	9.940964	0.1000003	-1.52E-12	9.940964
-33	-1.2585E-10	10.117291	0.1	1.61E-12	10.117291
-32.5	-1.215E-10	10.293503	0.1	2.7E-12	10.293503
-32	-1.1506E-10	10.470168	0.1	1.17E-12	10.470168
-31.5001	-1.011E-10	10.646523	0.1	-2.8E-13	10.646523
-31	-8.493E-11	10.822807	0.1000003	-2E-13	10.822807
-30.5001	-7.023E-11	11.001584	0.0999999	-5.97E-12	11.001584
-30.0001	-6.834E-11	11.177831	0.1000004	-4.12E-12	11.177831
-29.5001	-6.104E-11	11.377614	0.0999999	4.7E-13	11.377614
-29.0001	-4.012E-11	11.554021	0.0999999	-3.68E-12	11.554021
-28.5	-4.15E-11	11.73025	0.0999997	-2.06E-12	11.73025
-28	-3.873E-11	11.943788	0.1000001	-3.22E-12	11.943788
-27.5001	-3.375E-11	12.119995	0.0999998	9.3E-13	12.119995
-27	-2.185E-11	12.296157	0.0999999	-1.41E-12	12.296157
-26.5001	-1.627E-11	12.4727	0.1000003	-5.62E-12	12.4727
-26.0001	-2.163E-11	12.649033	0.0999997	-5.2E-13	12.649033
-25.5001	-7.35E-12	12.82533	0.1	-2.8E-12	12.82533
-25	-1.96E-12	13.001941	0.0999999	-1.36E-12	13.001941
-24.5	-4.1E-12	13.178197	0.1000002	2.75E-12	13.178197
-24	4.057E-11	13.354548	0.0999998	-1.227E-11	13.354548
-23.5001	3.859E-11	13.539449	0.1000002	-2.56E-12	13.539449
-23	3.777E-11	13.715626	0.0999999	3.67E-12	13.715626
-22.5	4.534E-11	13.92452	0.0999998	-2.76E-12	13.92452
-22	4.84E-11	14.100919	0.1	-4.3E-13	14.100919
-21.5001	6.902E-11	14.277271	0.1000001	2.16E-12	14.277271
-21.0001	1.0178E-10	14.454686	0.1000003	-2.57E-12	14.454686
-20.5001	1.1065E-10	14.630737	0.1000001	-2.47E-12	14.630737
-20	1.1653E-10	14.806914	0.0999999	2E-14	14.806914
-19.5	1.3397E-10	14.983268	0.1000001	-2.55E-12	14.983268
-19.0001	1.4555E-10	15.159352	0.0999998	-1.96E-12	15.159352
-18.5001	1.5428E-10	15.335455	0.1	-2.79E-12	15.335455
-18	1.629E-10	15.513909	0.0999998	-2.31E-12	15.513909
-17.5	1.9828E-10	15.690157	0.0999999	-6.96E-12	15.690157
-17	2.0025E-10	15.890192	0.1000003	3.54E-12	15.890192
-16.5	2.3948E-10	16.066371	0.1	-4.47E-12	16.066371
-16.0001	2.6733E-10	16.242484	0.1000001	2.98E-12	16.242484
-15.5001	2.8979E-10	16.456387	0.1000002	3.57E-12	16.456387
-15	3.2397E-10	16.63259	0.0999992	-2.61E-12	16.63259
-14.4999	3.1676E-10	16.808864	0.1000001	-3.6E-13	16.808864
-14	3.0604E-10	16.985038	0.0999993	1.044E-11	16.985038
-13.5001	3.4216E-10	17.161164	0.1000002	6.16E-12	17.161164
-13	4.1632E-10	17.337359	0.0999998	2.43E-12	17.337359
-12.5001	4.3522E-10	17.513606	0.1000001	7.82E-12	17.513606
-12.0001	5.1091E-10	17.689779	0.1000001	8.27E-12	17.689779
-11.5001	4.496E-10	17.865763	0.0999999	2.34E-12	17.865763
-11	2.8663E-10	18.051704	0.1000002	5.43E-12	18.051704
-10.5001	2.5262E-10	18.227672	0.0999999	7.64E-12	18.227672
-10	2.6038E-10	18.432942	0.0999999	5.8E-12	18.432942
-9.5001	2.7756E-10	18.609077	0.1000003	8.28E-12	18.609077
-9	2.8473E-10	18.785204	0.0999996	1.242E-11	18.785204
-8.5	3.0294E-10	18.967251	0.0999996	1.059E-11	18.967251
-8	3.1822E-10	19.143307	0.0999996	1.726E-11	19.143307
-7.5001	3.5796E-10	19.319343	0.1000001	1.355E-11	19.319343
-7.0001	3.3024E-10	19.495705	0.1000001	1.325E-11	19.495705
-6.5001	3.296E-10	19.67192	0.0999998	1.915E-11	19.67192
-6.0001	3.0588E-10	19.847932	0.0999996	2.707E-11	19.847932
-5.5001	3.1767E-10	20.025823	0.1000004	2.368E-11	20.025823
-5	3.088E-10	20.201885	0.1000004	3.233E-11	20.201885
-4.5001	3.2356E-10	20.402617	0.1000002	3.288E-11	20.402617
-4.0001	3.3135E-10	20.578704	0.1000002	4.195E-11	20.578704
-3.5001	3.5778E-10	20.75486	0.0999999	4.913E-11	20.75486
-3.0001	3.5049E-10	20.968592	0.0999999	5.321E-11	20.968592
-2.5	3.5137E-10	21.144756	0.1000005	5.521E-11	21.144756
-2.0001	3.6552E-10	21.320835	0.0999996	6.851E-11	21.320835
-1.5	3.7409E-10	21.497019	0.1	7.474E-11	21.497019
-1.0001	3.5904E-10	21.673329	0.0999998	9.345E-11	21.673329
-0.5	3.7622E-10	21.849345	0.1	1.0566E-10	21.849345
-0.0001	3.8711E-10	22.025617	0.0999997	1.1503E-10	22.025617
0.5	3.6704E-10	22.201654	0.1000004	1.3856E-10	22.201654
0.9999	3.734E-10	22.377832	0.1000003	1.4298E-10	22.377832
1.4999	3.8621E-10	22.564217	0.0999999	1.6025E-10	22.564217
2	3.6427E-10	22.740436	0.0999997	1.7753E-10	22.740436
2.5	3.7674E-10	22.949676	0.0999996	2.1065E-10	22.949676
2.9999	3.8541E-10	23.125859	0.1000004	2.358E-10	23.125859
3.5	3.9827E-10	23.301989	0.0999999	2.7585E-10	23.301989
3.9999	4.076E-10	23.479828	0.1000001	3.1284E-10	23.479828
4.4999	4.1827E-10	23.655835	0.0999994	3.4113E-10	23.655835
4.9999	4.2126E-10	23.831913	0.1	4.0698E-10	23.831913
5.4999	4.2224E-10	24.0082	0.1000001	4.7471E-10	24.0082
6	4.4169E-10	24.18432	0.1000004	5.023E-10	24.18432
6.4999	4.5944E-10	24.360405	0.0999998	5.7861E-10	24.360405
6.9999	4.4336E-10	24.53901	0.0999999	6.3515E-10	24.53901
7.4999	4.5488E-10	24.71526	0.1000001	7.5382E-10	24.71526
8	4.6339E-10	24.915199	0.1	8.1399E-10	24.915199
8.4999	4.8758E-10	25.091297	0.1	9.0668E-10	25.091297
8.9999	5.0232E-10	25.267246	0.0999996	9.3424E-10	25.267246
9.4999	4.956E-10	25.481379	0.1000003	1.08288E-09	25.481379
9.9999	4.8889E-10	25.657424	0.0999995	1.20268E-09	25.657424
10.5	5.1194E-10	25.833499	0.1000003	1.40139E-09	25.833499
11	5.5495E-10	26.009667	0.1	1.51368E-09	26.009667
11.5	5.6692E-10	26.185805	0.1000004	1.73587E-09	26.185805
11.9999	6.0362E-10	26.361927	0.0999998	1.8391E-09	26.361927
12.4999	6.078E-10	26.538462	0.0999998	2.09853E-09	26.538462
13	6.3519E-10	26.714593	0.1	2.32167E-09	26.714593
13.4999	6.4076E-10	26.890672	0.1	2.6103E-09	26.890672
13.9999	7.1538E-10	27.076798	0.1000004	2.84202E-09	27.076798
14.4999	7.1541E-10	27.252797	0.1000004	3.14685E-09	27.252797
15	7.0061E-10	27.462606	0.1000001	3.36692E-09	27.462606
15.5	7.1324E-10	27.63883	0.1000004	3.6835E-09	27.63883
16	7.1291E-10	27.814878	0.100001	4.05865E-09	27.814878
16.4999	7.0446E-10	27.992542	0.1000004	4.41566E-09	27.992542
17	7.7467E-10	28.168577	0.1000002	4.75841E-09	28.168577
17.4999	7.7734E-10	28.344574	0.1000001	5.25584E-09	28.344574
18	7.8973E-10	28.520986	0.0999999	5.50946E-09	28.520986
18.4999	7.9708E-10	28.69725	0.0999999	5.89964E-09	28.69725
19	7.8187E-10	28.873444	0.0999999	6.33167E-09	28.873444
19.5	8.3977E-10	29.052228	0.1000005	6.84634E-09	29.052228
19.9999	7.861E-10	29.228254	0.1000003	7.40946E-09	29.228254
20.5	7.862E-10	29.428757	0.100001	7.84984E-09	29.428757
21	8.4461E-10	29.604833	0.1000008	8.59899E-09	29.604833
21.4999	9.0237E-10	29.775137	0.0999995	9.2232E-09	29.775137
