#scan;iMeasureCycle=1;iMux=0;time=0.14;N=492;LocalTime=21/12/2023 12:49:13;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
9.99999;2.59E-09;4.793368;-13.5;-9.71E-08;4.793368;;;-13.5;9.7107E-08
10;2.58E-09;4.943186;-14;-9.77E-08;4.943186;;;-14;9.7695E-08
9.99999;2.57E-09;5.093069;-14.5;-9.83E-08;5.093069;;;-14.5;9.8266E-08
10;2.55E-09;5.242817;-15;-9.88E-08;5.242817;;;-15;9.8844E-08
10;2.55E-09;5.40217;-15.5;-9.94E-08;5.40217;;;-15.5;9.9446E-08
10;2.53E-09;5.552125;-16;-9.99E-08;5.552125;;;-16;9.9877E-08
10;2.53E-09;5.701855;-16.5;-1.00E-07;5.701855;;;-16.5;1.00378E-07
9.99999;2.50E-09;5.872581;-17;-1.01E-07;5.872581;;;-17;1.00867E-07
10;2.49E-09;6.022426;-17.5;-1.01E-07;6.022426;;;-17.5;1.01438E-07
9.99999;2.50E-09;6.17222;-18;-1.02E-07;6.17222;;;-18;1.01884E-07
9.99999;2.48E-09;6.322038;-18.5;-1.02E-07;6.322038;;;-18.5;1.02367E-07
9.99999;2.48E-09;6.492656;-19;-1.03E-07;6.492656;;;-19;1.02927E-07
10;2.47E-09;6.642402;-19.5;-1.03E-07;6.642402;;;-19.5;1.03385E-07
10;2.46E-09;6.792234;-20;-1.04E-07;6.792234;;;-20;1.03839E-07
10;2.44E-09;6.91461;-20;-1.04E-07;6.91461;;;-20;1.04162E-07
10;2.44E-09;7.064458;-19.5;-1.04E-07;7.064458;;;-19.5;1.04494E-07
9.99999;2.42E-09;7.214308;-19;-1.05E-07;7.214308;;;-19;1.04823E-07
10;2.42E-09;7.396631;-18.5;-1.05E-07;7.396631;;;-18.5;1.05221E-07
9.99999;2.41E-09;7.546516;-18;-1.06E-07;7.546516;;;-18;1.05551E-07
10;2.40E-09;7.696415;-17.5;-1.06E-07;7.696415;;;-17.5;1.05838E-07
9.99999;2.40E-09;7.885892;-17;-1.06E-07;7.885892;;;-17;1.06209E-07
9.99999;2.40E-09;8.035802;-16.5;-1.06E-07;8.035802;;;-16.5;1.0649E-07
10;2.38E-09;8.185641;-16;-1.07E-07;8.185641;;;-16;1.06752E-07
9.99999;2.38E-09;8.335434;-15.5;-1.07E-07;8.335434;;;-15.5;1.07039E-07
9.99999;2.37E-09;8.497474;-15;-1.07E-07;8.497474;;;-15;1.07294E-07
10;2.37E-09;8.647252;-14.5;-1.08E-07;8.647252;;;-14.5;1.07612E-07
10;2.36E-09;8.79708;-14;-1.08E-07;8.79708;;;-14;1.0781E-07
9.99999;2.35E-09;8.94719;-13.5;-1.08E-07;8.94719;;;-13.5;1.081E-07
9.99999;2.35E-09;9.097172;-13;-1.08E-07;9.097172;;;-13;1.08335E-07
10;2.34E-09;9.247029;-12.5;-1.09E-07;9.247029;;;-12.5;1.08569E-07
9.99999;2.33E-09;9.406986;-12;-1.09E-07;9.406986;;;-12;1.08768E-07
9.99999;2.32E-09;9.556857;-11.5;-1.09E-07;9.556857;;;-11.5;1.08986E-07
10;2.32E-09;9.706598;-11;-1.09E-07;9.706598;;;-11;1.09156E-07
9.99999;2.30E-09;9.881236;-10.5;-1.09E-07;9.881236;;;-10.5;1.09354E-07
9.99999;2.30E-09;10.031192;-10;-1.10E-07;10.031192;;;-10;1.09513E-07
9.99999;2.28E-09;10.181054;-9.5;-1.10E-07;10.181054;;;-9.5;1.09617E-07
10;2.25E-09;10.33079;-9;-1.10E-07;10.33079;;;-9;1.09687E-07
9.99999;2.25E-09;10.502233;-8.5;-1.10E-07;10.502233;;;-8.5;1.09748E-07
9.99999;2.20E-09;10.651991;-8;-1.10E-07;10.651991;;;-8;1.09704E-07
10;2.12E-09;10.801724;-7.5;-1.10E-07;10.801724;;;-7.5;1.09526E-07
9.99999;1.98E-09;10.951604;-7;-1.09E-07;10.951604;;;-7;1.09297E-07
10;1.68E-09;11.10198;-6.5;-1.09E-07;11.10198;;;-6.5;1.08606E-07
9.99999;1.44E-09;11.251832;-6;-1.08E-07;11.251832;;;-6;1.07785E-07
9.99999;1.54E-09;11.416087;-5.5;-1.07E-07;11.416087;;;-5.5;1.06904E-07
10;1.69E-09;11.565975;-5;-1.06E-07;11.565975;;;-5;1.05695E-07
9.99999;1.80E-09;11.715773;-4.5;-1.04E-07;11.715773;;;-4.5;1.03723E-07
10;1.87E-09;11.887213;-4;-1.01E-07;11.887213;;;-4;1.00816E-07
10;1.92E-09;12.037079;-3.5;-9.68E-08;12.037079;;;-3.5;9.6806E-08
10;2.02E-09;12.186906;-3;-9.12E-08;12.186906;;;-3;9.1241E-08
9.99999;2.01E-09;12.336598;-2.5;-8.37E-08;12.336598;;;-2.5;8.3706E-08
10;2.05E-09;12.524299;-2.00001;-7.38E-08;12.524299;;;-2.00001;7.38332E-08
10;1.97E-09;12.674079;-1.50001;-6.11E-08;12.674079;;;-1.50001;6.10853E-08
10;1.92E-09;12.823844;-1.00001;-4.50E-08;12.823844;;;-1.00001;4.49784E-08
10;1.92E-09;12.994524;-0.5;-2.52E-08;12.994524;;;-0.5;2.51604E-08
10;1.86E-09;13.170526;0;-1.08E-09;13.170526;;;0;1.08062E-09
5;-7.67E-10;13.346572;-1.00E-05;7.97E-10;13.346572;;;-1.00E-05;7.9674E-10
4.99999;6.96E-10;13.515361;-0.5;-6.43E-07;13.515361;;;-0.5;6.43206E-07
5.00001;1.23E-09;13.668477;-1;-1.19E-06;13.668477;;;-1;1.19177E-06
5;1.51E-09;13.818221;-1.5;-1.65E-06;13.818221;;;-1.5;1.6545E-06
4.99999;1.69E-09;13.968063;-2;-2.04E-06;13.968063;;;-2;2.03893E-06
4.99999;1.83E-09;14.118061;-2.5;-2.35E-06;14.118061;;;-2.5;2.35473E-06
5;1.94E-09;14.267874;-3;-2.61E-06;14.267874;;;-3;2.61179E-06
4.99999;2.03E-09;14.420074;-3.5;-2.82E-06;14.420074;;;-3.5;2.81976E-06
4.99999;2.08E-09;14.569986;-4;-2.99E-06;14.569986;;;-4;2.98725E-06
4.99999;2.14E-09;14.719751;-4.5;-3.12E-06;14.719751;;;-4.5;3.12047E-06
4.99999;2.12E-09;14.900214;-5;-3.23E-06;14.900214;;;-5;3.22741E-06
5;2.16E-09;15.050076;-5.5;-3.31E-06;15.050076;;;-5.5;3.31405E-06
5;2.19E-09;15.199886;-6;-3.38E-06;15.199886;;;-6;3.38369E-06
4.99999;2.20E-09;15.349719;-6.5;-3.44E-06;15.349719;;;-6.5;3.44008E-06
4.99999;2.20E-09;15.514402;-7;-3.49E-06;15.514402;;;-7;3.48513E-06
5;2.23E-09;15.664149;-7.5;-3.52E-06;15.664149;;;-7.5;3.52273E-06
5;2.28E-09;15.813976;-8;-3.55E-06;15.813976;;;-8;3.55391E-06
4.99999;2.32E-09;15.964048;-8.5;-3.58E-06;15.964048;;;-8.5;3.58053E-06
4.99999;2.36E-09;16.113916;-9;-3.60E-06;16.113916;;;-9;3.60252E-06
4.99999;2.41E-09;16.263732;-9.5;-3.62E-06;16.263732;;;-9.5;3.62115E-06
4.99999;2.44E-09;16.428508;-10;-3.64E-06;16.428508;;;-10;3.63667E-06
4.99999;2.59E-09;16.578366;-10.5;-3.65E-06;16.578366;;;-10.5;3.65076E-06
5;2.64E-09;16.72821;-11;-3.66E-06;16.72821;;;-11;3.66189E-06
4.99999;2.54E-09;16.904137;-11.5;-3.67E-06;16.904137;;;-11.5;3.67219E-06
5;2.51E-09;17.053973;-12;-3.68E-06;17.053973;;;-12;3.68138E-06
4.99999;2.46E-09;17.203783;-12.5;-3.69E-06;17.203783;;;-12.5;3.69084E-06
4.99999;2.39E-09;17.35354;-13;-3.70E-06;17.35354;;;-13;3.69934E-06
5;2.31E-09;17.519199;-13.5;-3.71E-06;17.519199;;;-13.5;3.70716E-06
4.99999;2.26E-09;17.668941;-14;-3.71E-06;17.668941;;;-14;3.71443E-06
4.99999;2.20E-09;17.818719;-14.5;-3.72E-06;17.818719;;;-14.5;3.72052E-06
4.99999;2.18E-09;17.968603;-15;-3.73E-06;17.968603;;;-15;3.72757E-06
5;2.15E-09;18.11851;-15.5;-3.73E-06;18.11851;;;-15.5;3.73312E-06
4.99999;2.14E-09;18.268261;-16;-3.74E-06;18.268261;;;-16;3.73975E-06
4.99999;2.11E-09;18.428892;-16.5;-3.75E-06;18.428892;;;-16.5;3.74519E-06
4.99999;2.08E-09;18.578783;-17;-3.75E-06;18.578783;;;-17;3.75057E-06
5;2.07E-09;18.728576;-17.5;-3.76E-06;18.728576;;;-17.5;3.7559E-06
5;2.05E-09;18.907813;-18;-3.76E-06;18.907813;;;-18;3.76145E-06
5;2.05E-09;19.05772;-18.5;-3.77E-06;19.05772;;;-18.5;3.76845E-06
4.99999;2.04E-09;19.207753;-19;-3.77E-06;19.207753;;;-19;3.77405E-06
4.99999;2.03E-09;19.357538;-19.5;-3.78E-06;19.357538;;;-19.5;3.77903E-06
4.99999;2.02E-09;19.523997;-20;-3.79E-06;19.523997;;;-20;3.78502E-06
4.99999;2.01E-09;19.646345;-20;-3.78E-06;19.646345;;;-20;3.78476E-06
5;2.00E-09;19.796172;-19.5;-3.78E-06;19.796172;;;-19.5;3.77805E-06
5;1.99E-09;19.945952;-19;-3.77E-06;19.945952;;;-19;3.7712E-06
4.99999;1.98E-09;20.095825;-18.5;-3.76E-06;20.095825;;;-18.5;3.76372E-06
5;1.96E-09;20.245667;-18;-3.76E-06;20.245667;;;-18;3.75583E-06
4.99999;1.96E-09;20.424395;-17.5;-3.75E-06;20.424395;;;-17.5;3.74832E-06
4.99999;1.96E-09;20.574232;-17;-3.74E-06;20.574232;;;-17;3.74014E-06
5;1.95E-09;20.723943;-16.5;-3.73E-06;20.723943;;;-16.5;3.73232E-06
4.99999;1.95E-09;20.907231;-16;-3.72E-06;20.907231;;;-16;3.72354E-06
4.99999;1.93E-09;21.057111;-15.5;-3.71E-06;21.057111;;;-15.5;3.71463E-06
4.99999;1.92E-09;21.20699;-15;-3.71E-06;21.20699;;;-15;3.70664E-06
4.99999;1.91E-09;21.356818;-14.5;-3.70E-06;21.356818;;;-14.5;3.69768E-06
5;1.90E-09;21.528669;-14;-3.69E-06;21.528669;;;-14;3.6882E-06
5;1.87E-09;21.678416;-13.5;-3.68E-06;21.678416;;;-13.5;3.67865E-06
4.99999;1.83E-09;21.828194;-13;-3.67E-06;21.828194;;;-13;3.66848E-06
5;1.72E-09;21.978313;-12.5;-3.66E-06;21.978313;;;-12.5;3.65742E-06
4.99999;1.53E-09;22.1282;-12;-3.65E-06;22.1282;;;-12;3.64588E-06
5;1.26E-09;22.278134;-11.5;-3.63E-06;22.278134;;;-11.5;3.63324E-06
5;1.23E-09;22.442907;-11;-3.62E-06;22.442907;;;-11;3.62074E-06
4.99999;1.30E-09;22.592787;-10.5;-3.61E-06;22.592787;;;-10.5;3.60692E-06
4.99999;1.49E-09;22.742622;-10;-3.59E-06;22.742622;;;-10;3.58984E-06
4.99999;1.55E-09;22.91829;-9.5;-3.57E-06;22.91829;;;-9.5;3.57124E-06
4.99999;1.53E-09;23.068133;-9;-3.55E-06;23.068133;;;-9;3.55085E-06
5;1.64E-09;23.217927;-8.5;-3.53E-06;23.217927;;;-8.5;3.52713E-06
5;1.69E-09;23.367893;-8;-3.50E-06;23.367893;;;-8;3.49822E-06
5;1.69E-09;23.533447;-7.5;-3.47E-06;23.533447;;;-7.5;3.46505E-06
5;1.63E-09;23.683204;-7;-3.42E-06;23.683204;;;-7;3.42429E-06
4.99999;1.60E-09;23.833025;-6.5;-3.37E-06;23.833025;;;-6.5;3.3745E-06
4.99999;1.55E-09;23.983119;-6;-3.31E-06;23.983119;;;-6;3.31425E-06
4.99999;1.50E-09;24.13316;-5.5;-3.24E-06;24.13316;;;-5.5;3.24193E-06
4.99999;1.45E-09;24.283094;-5;-3.15E-06;24.283094;;;-5;3.15218E-06
4.99999;1.40E-09;24.443455;-4.5;-3.04E-06;24.443455;;;-4.5;3.04015E-06
4.99999;1.31E-09;24.593395;-4;-2.90E-06;24.593395;;;-4;2.90344E-06
4.99999;1.25E-09;24.743203;-3.5;-2.73E-06;24.743203;;;-3.5;2.73334E-06
5;1.25E-09;24.918864;-3;-2.52E-06;24.918864;;;-3;2.52238E-06
5;1.18E-09;25.068685;-2.5;-2.26E-06;25.068685;;;-2.5;2.26403E-06
5;1.10E-09;25.218732;-2;-1.95E-06;25.218732;;;-2;1.94998E-06
5;1.01E-09;25.368562;-1.5;-1.57E-06;25.368562;;;-1.5;1.57124E-06
4.99999;9.46E-10;25.538226;-1;-1.12E-06;25.538226;;;-1;1.12102E-06
5;8.77E-10;25.690748;-0.5;-5.97E-07;25.690748;;;-0.5;5.96884E-07
4.99999;8.08E-10;25.863669;-1.00E-05;-3.04E-10;25.863669;;;-1.00E-05;3.0352E-10
-2.10E-06;-3.96E-09;26.039833;0;3.02E-09;26.039833;;;0;3.02261E-09
2.10E-06;-1.78E-09;26.192908;-0.5;-2.59E-06;26.192908;;;-0.5;2.58833E-06
2.00E-07;-9.72E-10;26.342714;-1;-5.12E-06;26.342714;;;-1;5.12276E-06
-6.00E-07;-4.90E-10;26.492544;-1.5;-7.50E-06;26.492544;;;-1.5;7.50261E-06
0;-1.50E-10;26.642404;-2;-9.69E-06;26.642404;;;-2;9.68741E-06
3.10E-06;1.24E-10;26.795542;-2.5;-1.17E-05;26.795542;;;-2.5;1.16649E-05
-2.00E-07;2.76E-10;26.95503;-3;-1.34E-05;26.95503;;;-3;1.34146E-05
4.00E-07;4.61E-10;27.104848;-3.5;-1.50E-05;27.104848;;;-3.5;1.49509E-05
7.00E-07;6.10E-10;27.254664;-4;-1.63E-05;27.254664;;;-4;1.62838E-05
0;6.88E-10;27.429856;-4.5;-1.74E-05;27.429856;;;-4.5;1.74277E-05
5.00E-07;8.35E-10;27.579704;-5;-1.84E-05;27.579704;;;-5;1.84103E-05
-1.00E-07;9.36E-10;27.729509;-5.5;-1.92E-05;27.729509;;;-5.5;1.92464E-05
2.00E-07;1.03E-09;27.8793;-6;-2.00E-05;27.8793;;;-6;1.99574E-05
6.00E-07;1.09E-09;28.045252;-6.5;-2.06E-05;28.045252;;;-6.5;2.05615E-05
2.00E-07;1.16E-09;28.195072;-7;-2.11E-05;28.195072;;;-7;2.10757E-05
-1.00E-07;1.23E-09;28.344993;-7.5;-2.15E-05;28.344993;;;-7.5;2.15133E-05
-2.00E-07;1.29E-09;28.494879;-8;-2.19E-05;28.494879;;;-8;2.18823E-05
3.00E-07;1.34E-09;28.644716;-8.5;-2.22E-05;28.644716;;;-8.5;2.21989E-05
2.00E-07;1.38E-09;28.794447;-9;-2.25E-05;28.794447;;;-9;2.24701E-05
2.00E-07;1.38E-09;28.959326;-9.5;-2.27E-05;28.959326;;;-9.5;2.26982E-05
7.00E-07;1.42E-09;29.109191;-10;-2.29E-05;29.109191;;;-10;2.28899E-05
2.00E-07;1.44E-09;29.258983;-10.5;-2.31E-05;29.258983;;;-10.5;2.30585E-05
6.00E-07;1.43E-09;29.430393;-11;-2.32E-05;29.430393;;;-11;2.32006E-05
1.00E-07;1.44E-09;29.580218;-11.5;-2.33E-05;29.580218;;;-11.5;2.33281E-05
-2.00E-07;1.44E-09;29.729898;-12;-2.34E-05;29.729898;;;-12;2.34394E-05
4.00E-07;1.46E-09;29.879805;-12.5;-2.35E-05;29.879805;;;-12.5;2.35369E-05
3.00E-07;1.47E-09;30.049143;-13;-2.36E-05;30.049143;;;-13;2.36195E-05
4.00E-07;1.50E-09;30.198862;-13.5;-2.37E-05;30.198862;;;-13.5;2.36932E-05
1.00E-07;1.56E-09;30.348718;-14;-2.38E-05;30.348718;;;-14;2.37596E-05
6.00E-07;1.62E-09;30.498548;-14.5;-2.38E-05;30.498548;;;-14.5;2.38173E-05
3.00E-07;1.69E-09;30.650015;-15;-2.39E-05;30.650015;;;-15;2.38723E-05
1.20E-06;1.77E-09;30.79976;-15.5;-2.39E-05;30.79976;;;-15.5;2.39219E-05
7.00E-07;1.77E-09;30.964167;-16;-2.40E-05;30.964167;;;-16;2.39669E-05
6.00E-07;1.81E-09;31.114031;-16.5;-2.40E-05;31.114031;;;-16.5;2.40141E-05
3.00E-07;1.76E-09;31.263851;-17;-2.41E-05;31.263851;;;-17;2.40535E-05
-7.00E-07;1.66E-09;31.439594;-17.5;-2.41E-05;31.439594;;;-17.5;0.000024086
-7.00E-07;1.60E-09;31.589451;-18;-2.41E-05;31.589451;;;-18;2.41208E-05
1.00E-07;1.54E-09;31.739245;-18.5;-2.42E-05;31.739245;;;-18.5;2.41542E-05
-5.00E-07;1.48E-09;31.889057;-19;-2.42E-05;31.889057;;;-19;2.41872E-05
1.00E-07;1.44E-09;32.054083;-19.5;-2.42E-05;32.054083;;;-19.5;2.42153E-05
-4.00E-07;1.41E-09;32.203816;-20;-2.42E-05;32.203816;;;-20;2.42473E-05
2.00E-07;1.37E-09;32.326206;-20;-2.42E-05;32.326206;;;-20;2.42448E-05
2.00E-07;1.31E-09;32.476028;-19.5;-2.42E-05;32.476028;;;-19.5;2.42021E-05
2.00E-07;1.26E-09;32.625895;-19;-2.42E-05;32.625895;;;-19;2.41588E-05
3.00E-07;1.22E-09;32.775707;-18.5;-2.41E-05;32.775707;;;-18.5;2.41157E-05
0;1.20E-09;32.959114;-18;-2.41E-05;32.959114;;;-18;2.40723E-05
2.00E-07;1.09E-09;33.108959;-17.5;-2.40E-05;33.108959;;;-17.5;2.40208E-05
0;9.27E-10;33.258796;-17;-2.40E-05;33.258796;;;-17;2.39712E-05
-3.00E-07;7.51E-10;33.442523;-16.5;-2.39E-05;33.442523;;;-16.5;2.39174E-05
-1.10E-06;5.74E-10;33.592315;-16;-2.39E-05;33.592315;;;-16;2.38595E-05
-3.00E-07;6.39E-10;33.742103;-15.5;-2.38E-05;33.742103;;;-15.5;2.38014E-05
-4.00E-07;7.85E-10;33.891944;-15;-2.37E-05;33.891944;;;-15;2.37393E-05
1.00E-07;8.10E-10;34.058698;-14.5;-2.37E-05;34.058698;;;-14.5;2.36708E-05
-6.00E-07;8.05E-10;34.208408;-14;-2.36E-05;34.208408;;;-14;2.35944E-05
-1.00E-07;9.52E-10;34.358287;-13.5;-2.35E-05;34.358287;;;-13.5;2.35164E-05
-7.00E-07;9.99E-10;34.508159;-13;-2.34E-05;34.508159;;;-13;2.34272E-05
-3.00E-07;9.64E-10;34.659586;-12.5;-2.33E-05;34.659586;;;-12.5;2.33289E-05
-1.00E-07;9.40E-10;34.80938;-12;-2.32E-05;34.80938;;;-12;2.32165E-05
-4.00E-07;9.20E-10;34.969435;-11.5;-2.31E-05;34.969435;;;-11.5;2.30938E-05
-4.00E-07;8.65E-10;35.119269;-11;-2.30E-05;35.119269;;;-11;2.29548E-05
-2.00E-07;8.02E-10;35.269016;-10.5;-2.28E-05;35.269016;;;-10.5;2.27932E-05
0;7.76E-10;35.448845;-10;-2.26E-05;35.448845;;;-10;2.26066E-05
-4.00E-07;6.83E-10;35.598688;-9.5;-2.24E-05;35.598688;;;-9.5;2.23934E-05
-2.00E-07;6.08E-10;35.748432;-9;-2.21E-05;35.748432;;;-9;2.21471E-05
-1.00E-07;5.52E-10;35.898338;-8.5;-2.19E-05;35.898338;;;-8.5;2.18621E-05
-2.00E-07;5.02E-10;36.063577;-8;-2.15E-05;36.063577;;;-8;2.15261E-05
-2.00E-07;4.56E-10;36.213305;-7.5;-2.11E-05;36.213305;;;-7.5;2.11385E-05
-2.00E-07;3.84E-10;36.363082;-7;-2.07E-05;36.363082;;;-7;2.06843E-05
5.00E-07;3.14E-10;36.512945;-6.5;-2.02E-05;36.512945;;;-6.5;2.01543E-05
-7.00E-07;2.38E-10;36.662804;-6;-1.95E-05;36.662804;;;-6;1.95318E-05
-1.00E-07;1.48E-10;36.812546;-5.5;-1.88E-05;36.812546;;;-5.5;0.000018807
1.00E-07;8.90E-11;36.978624;-5;-1.80E-05;36.978624;;;-5;1.79602E-05
-4.00E-07;-2.55E-11;37.12852;-4.5;-1.70E-05;37.12852;;;-4.5;1.69769E-05
-5.00E-07;-1.27E-10;37.278336;-4;-1.58E-05;37.278336;;;-4;1.58334E-05
-3.00E-07;-1.83E-10;37.453703;-3.5;-1.45E-05;37.453703;;;-3.5;1.45126E-05
-5.00E-07;-3.27E-10;37.603582;-3;-1.30E-05;37.603582;;;-3;1.30042E-05
-2.00E-07;-4.43E-10;37.753349;-2.5;-1.13E-05;37.753349;;;-2.5;1.12882E-05
-2.00E-07;-5.63E-10;37.903132;-2;-9.37E-06;37.903132;;;-2;9.3667E-06
-2.00E-07;-6.56E-10;38.070966;-1.5;-7.24E-06;38.070966;;;-1.5;7.23936E-06
-2.00E-07;-8.03E-10;38.220737;-1;-4.94E-06;38.220737;;;-1;4.93595E-06
-6.00E-07;-9.29E-10;38.370548;-0.5;-2.49E-06;38.370548;;;-0.5;2.49098E-06
-6.00E-07;-1.00E-09;38.543502;-1.00E-05;7.74E-10;38.543502;;;-1.00E-05;7.7439E-10
-5;-6.17E-09;38.719467;-1.00E-05;4.05E-09;38.719467;;;-1.00E-05;4.05249E-09
-5.00001;-4.21E-09;38.872678;-0.5;-3.14E-06;38.872678;;;-0.5;3.13557E-06
-5.00001;-3.40E-09;39.022551;-1;-6.42E-06;39.022551;;;-1;6.41644E-06
-5;-2.91E-09;39.173509;-1.5;-9.75E-06;39.173509;;;-1.5;9.74696E-06
-4.99999;-2.52E-09;39.326728;-2;-1.31E-05;39.326728;;;-2;1.30645E-05
-5.00001;-2.27E-09;39.485556;-2.5;-1.63E-05;39.485556;;;-2.5;1.63064E-05
-5.00001;-2.01E-09;39.635579;-3;-1.95E-05;39.635579;;;-3;0.00001945
-5;-1.80E-09;39.785385;-3.5;-2.25E-05;39.785385;;;-3.5;2.24632E-05
-5.00001;-1.66E-09;39.969675;-4;-2.53E-05;39.969675;;;-4;2.53237E-05
-5.00001;-1.44E-09;40.119527;-4.5;-2.80E-05;40.119527;;;-4.5;2.80274E-05
-5;-1.25E-09;40.269364;-5;-3.06E-05;40.269364;;;-5;3.05679E-05
-5.00001;-1.09E-09;40.419209;-5.5;-3.29E-05;40.419209;;;-5.5;3.29423E-05
-5.00001;-9.45E-10;40.574607;-6;-3.51E-05;40.574607;;;-6;3.51295E-05
-5;-7.90E-10;40.724442;-6.5;-3.71E-05;40.724442;;;-6.5;3.71332E-05
-5.00001;-6.66E-10;40.874183;-7;-3.89E-05;40.874183;;;-7;3.89437E-05
-5;-5.54E-10;41.024116;-7.5;-4.06E-05;41.024116;;;-7.5;0.000040559
-5;-4.21E-10;41.175345;-8;-4.20E-05;41.175345;;;-8;4.19934E-05
-5;-3.25E-10;41.325188;-8.5;-4.33E-05;41.325188;;;-8.5;4.32761E-05
-5;-2.53E-10;41.48996;-9;-4.44E-05;41.48996;;;-9;4.43981E-05
-5;-1.18E-10;41.639839;-9.5;-4.54E-05;41.639839;;;-9.5;4.53896E-05
-5;-4.82E-11;41.789583;-10;-4.63E-05;41.789583;;;-10;4.62635E-05
-5;-4.75E-12;41.961243;-10.5;-4.70E-05;41.961243;;;-10.5;4.70331E-05
-5;1.08E-10;42.111129;-11;-4.77E-05;42.111129;;;-11;4.77112E-05
-5.00001;1.79E-10;42.260959;-11.5;-4.83E-05;42.260959;;;-11.5;4.83102E-05
-5;2.35E-10;42.410785;-12;-4.88E-05;42.410785;;;-12;4.88312E-05
-5;2.83E-10;42.579416;-12.5;-4.93E-05;42.579416;;;-12.5;0.0000493
-5;3.62E-10;42.729177;-13;-4.97E-05;42.729177;;;-13;4.97038E-05
-5.00001;4.11E-10;42.879004;-13.5;-5.01E-05;42.879004;;;-13.5;5.00556E-05
-5;4.40E-10;43.02888;-14;-5.04E-05;43.02888;;;-14;0.000050357
-5;4.73E-10;43.17873;-14.5;-5.06E-05;43.17873;;;-14.5;5.06359E-05
-5;4.91E-10;43.328551;-15;-5.09E-05;43.328551;;;-15;0.000050883
-5.00001;4.67E-10;43.494986;-15.5;-5.11E-05;43.494986;;;-15.5;5.10984E-05
-5;4.84E-10;43.644888;-16;-5.13E-05;43.644888;;;-16;5.12886E-05
-5.00001;5.10E-10;43.794654;-16.5;-5.15E-05;43.794654;;;-16.5;5.14619E-05
-5.00001;4.69E-10;43.971028;-17;-5.16E-05;43.971028;;;-17;5.16129E-05
-5;5.08E-10;44.120849;-17.5;-5.18E-05;44.120849;;;-17.5;5.17563E-05
-5;5.48E-10;44.270705;-18;-5.19E-05;44.270705;;;-18;0.00005187
-5;5.83E-10;44.420542;-18.5;-5.20E-05;44.420542;;;-18.5;5.19775E-05
-5;6.34E-10;44.584292;-19;-5.21E-05;44.584292;;;-19;5.20879E-05
-5;6.83E-10;44.734054;-19.5;-5.22E-05;44.734054;;;-19.5;5.21763E-05
-5.00001;7.56E-10;44.883833;-20;-5.23E-05;44.883833;;;-20;5.22641E-05
