#scan;iMeasureCycle=1;iMux=0;time=0.067;N=142;LocalTime=21/12/2023 12:52:32;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
10.49999;2.11E-09;3.596191;-0.5;-2.62E-08;3.596191;;;10.49999;2.62316E-08;2.10512E-09
10;2.09E-09;3.800884;-0.500001;-3.33E-08;3.800884;;;10;3.33274E-08;2.0879E-09
9.5;1.98E-09;3.971082;-0.5;-4.34E-08;3.971082;;;9.5;4.34399E-08;1.9843E-09
8.99999;1.92E-09;4.141131;-0.500001;-5.84E-08;4.141131;;;8.99999;5.83914E-08;1.91681E-09
8.5;1.88E-09;4.342744;-0.500001;-8.05E-08;4.342744;;;8.5;8.05283E-08;1.87582E-09
7.99999;1.73E-09;4.498563;-0.5;-1.14E-07;4.498563;;;7.99999;1.13571E-07;1.73157E-09
7.49999;1.63E-09;4.648368;-0.5;-1.60E-07;4.648368;;;7.49999;1.60328E-07;1.63386E-09
7;1.59E-09;4.824111;-0.5;-2.23E-07;4.824111;;;7;2.22526E-07;1.58858E-09
6.5;1.46E-09;4.973977;-0.5;-3.04E-07;4.973977;;;6.5;3.03547E-07;1.45634E-09
5.99999;1.34E-09;5.123827;-0.5;-4.05E-07;5.123827;;;5.99999;4.04641E-07;1.33683E-09
5.49999;1.28E-09;5.306576;-0.5;-5.26E-07;5.306576;;;5.49999;5.2566E-07;1.28258E-09
4.99999;1.09E-09;5.456552;-0.5;-6.69E-07;5.456552;;;4.99999;6.69229E-07;1.09214E-09
4.5;9.32E-10;5.606494;-0.5;-8.33E-07;5.606494;;;4.5;8.33164E-07;9.3179E-10
3.99999;7.68E-10;5.756286;-0.5;-1.02E-06;5.756286;;;3.99999;1.01563E-06;7.6789E-10
3.5;6.16E-10;5.916468;-0.5;-1.21E-06;5.916468;;;3.5;1.21061E-06;6.1587E-10
3;4.26E-10;6.06626;-0.5;-1.41E-06;6.06626;;;3;1.41376E-06;4.2638E-10
2.5;2.34E-10;6.216042;-0.5;-1.62E-06;6.216042;;;2.5;1.61734E-06;2.341E-10
1.99999;4.14E-11;6.365873;-0.5;-1.82E-06;6.365873;;;1.99999;1.81668E-06;4.141E-11
1.5;-1.70E-10;6.515812;-0.5;-2.01E-06;6.515812;;;1.5;2.00924E-06;1.7007E-10
1;-3.79E-10;6.665624;-0.5;-2.19E-06;6.665624;;;1;2.18881E-06;3.7946E-10
0.49999;-5.88E-10;6.822335;-0.5;-2.35E-06;6.822335;;;0.49999;2.35031E-06;5.8773E-10
0;-8.32E-10;6.972193;-0.5;-2.49E-06;6.972193;;;0;2.48554E-06;8.3199E-10
-0.50001;-1.09E-09;7.122222;-0.5;-2.60E-06;7.122222;;;-0.50001;2.59522E-06;1.0861E-09
-1;-1.26E-09;7.297136;-0.5;-2.69E-06;7.297136;;;-1;2.68617E-06;1.2606E-09
-1.50001;-1.56E-09;7.447028;-0.5;-2.77E-06;7.447028;;;-1.50001;2.76515E-06;1.55807E-09
-2.00001;-1.83E-09;7.596952;-0.5;-2.83E-06;7.596952;;;-2.00001;2.8347E-06;1.83466E-09
-2.50001;-2.10E-09;7.746734;-0.5;-2.90E-06;7.746734;;;-2.50001;2.89596E-06;2.0955E-09
-3.00001;-2.35E-09;7.916979;-0.5;-2.95E-06;7.916979;;;-3.00001;2.94901E-06;2.34699E-09
-3.50001;-2.63E-09;8.066759;-0.5;-3.00E-06;8.066759;;;-3.50001;2.99691E-06;2.63052E-09
-4;-2.91E-09;8.216732;-0.5;-3.04E-06;8.216732;;;-4;3.03807E-06;2.91316E-09
-4.50001;-3.20E-09;8.36655;-0.5;-3.07E-06;8.36655;;;-4.50001;3.07468E-06;3.19607E-09
-5.00001;-3.48E-09;8.516902;-0.5;-3.11E-06;8.516902;;;-5.00001;3.10589E-06;3.48143E-09
-5.5;-3.77E-09;8.666794;-0.5;-3.13E-06;8.666794;;;-5.5;3.13316E-06;3.76673E-09
-6.00001;-4.01E-09;8.826493;-0.5;-3.16E-06;8.826493;;;-6.00001;3.15582E-06;4.01484E-09
-6.5;-4.32E-09;8.976356;-0.5;-3.17E-06;8.976356;;;-6.5;3.17437E-06;4.3244E-09
-7.00001;-4.63E-09;9.126304;-0.5;-3.19E-06;9.126304;;;-7.00001;3.18974E-06;4.63015E-09
-7.5;-4.84E-09;9.3004;-0.5;-3.20E-06;9.3004;;;-7.5;3.2008E-06;4.84201E-09
-8.00001;-5.17E-09;9.450253;-0.5;-3.21E-06;9.450253;;;-8.00001;3.21061E-06;5.17267E-09
-8.50001;-5.49E-09;9.600171;-0.5;-3.22E-06;9.600171;;;-8.50001;3.2164E-06;5.48925E-09
-9.00001;-5.78E-09;9.75005;-0.5;-3.22E-06;9.75005;;;-9.00001;3.22038E-06;5.78058E-09
-9.5;-6.06E-09;9.921851;-0.5;-3.22E-06;9.921851;;;-9.5;3.22078E-06;6.05516E-09
-10.00001;-6.37E-09;10.071684;-0.5;-3.22E-06;10.071684;;;-10.00001;3.21903E-06;6.37398E-09
-10.50001;-6.68E-09;10.221487;-0.5;-3.22E-06;10.221487;;;-10.50001;3.21503E-06;6.67889E-09
-11;-6.98E-09;10.371331;-0.5;-3.21E-06;10.371331;;;-11;3.21005E-06;6.98275E-09
-11.5;-7.29E-09;10.521716;-0.5;-3.20E-06;10.521716;;;-11.5;3.20272E-06;7.28514E-09
-12;-7.58E-09;10.671606;-0.5;-3.19E-06;10.671606;;;-12;3.19309E-06;7.58199E-09
-12.5;-7.86E-09;10.831415;-0.5;-3.18E-06;10.831415;;;-12.5;3.1823E-06;7.86315E-09
-13.00001;-8.19E-09;10.981311;-0.5;-3.17E-06;10.981311;;;-13.00001;3.17015E-06;8.19217E-09
-13.50001;-8.51E-09;11.131214;-0.5;-3.16E-06;11.131214;;;-13.50001;3.15669E-06;8.50682E-09
-14;-8.72E-09;11.305103;-0.5;-3.14E-06;11.305103;;;-14;3.14054E-06;8.7234E-09
-14.5;-9.08E-09;11.455207;-0.5;-3.12E-06;11.455207;;;-14.5;3.12446E-06;9.07623E-09
-15;-9.44E-09;11.599084;-0.5;-3.11E-06;11.599084;;;-15;3.10715E-06;9.4366E-09
-15;-9.09E-09;11.722648;-0.5;-3.10E-06;11.722648;;;-15;3.10455E-06;9.0925E-09
-14.5;-8.20E-09;11.872452;-0.5;-3.12E-06;11.872452;;;-14.5;3.11651E-06;8.19969E-09
-14.00001;-7.57E-09;12.022453;-0.5;-3.13E-06;12.022453;;;-14.00001;3.12781E-06;7.57107E-09
-13.5;-7.06E-09;12.172317;-0.5;-3.14E-06;12.172317;;;-13.5;3.13755E-06;7.06354E-09
-13.00001;-6.64E-09;12.33497;-0.5;-3.15E-06;12.33497;;;-13.00001;3.14735E-06;6.6358E-09
-12.5;-6.18E-09;12.484818;-0.5;-3.15E-06;12.484818;;;-12.5;3.15443E-06;6.17694E-09
-12;-5.77E-09;12.6347;-0.5;-3.16E-06;12.6347;;;-12;3.15959E-06;5.76547E-09
-11.5;-5.46E-09;12.808973;-0.5;-3.16E-06;12.808973;;;-11.5;3.16285E-06;5.46455E-09
-11.00001;-5.04E-09;12.958849;-0.5;-3.16E-06;12.958849;;;-11.00001;3.16378E-06;5.03634E-09
-10.5;-4.64E-09;13.108592;-0.5;-3.16E-06;13.108592;;;-10.5;3.16263E-06;4.64461E-09
-10;-4.30E-09;13.258504;-0.5;-3.16E-06;13.258504;;;-10;3.16014E-06;4.29849E-09
-9.50001;-3.97E-09;13.430075;-0.5;-3.16E-06;13.430075;;;-9.50001;3.15506E-06;3.97334E-09
-9;-3.64E-09;13.580072;-0.5;-3.15E-06;13.580072;;;-9;3.14714E-06;3.64023E-09
-8.50001;-3.30E-09;13.729856;-0.5;-3.14E-06;13.729856;;;-8.50001;3.13628E-06;3.30388E-09
-8.00001;-2.99E-09;13.879711;-0.5;-3.12E-06;13.879711;;;-8.00001;3.12307E-06;2.99095E-09
-7.50001;-2.67E-09;14.030004;-0.5;-3.11E-06;14.030004;;;-7.50001;3.10636E-06;2.67457E-09
-7.00001;-2.37E-09;14.179935;-0.5;-3.09E-06;14.179935;;;-7.00001;3.08597E-06;2.36987E-09
-6.50001;-2.11E-09;14.339802;-0.5;-3.06E-06;14.339802;;;-6.50001;3.06267E-06;2.10756E-09
-6;-1.79E-09;14.489777;-0.5;-3.03E-06;14.489777;;;-6;3.03463E-06;1.78865E-09
-5.5;-1.50E-09;14.639723;-0.5;-3.00E-06;14.639723;;;-5.5;3.00255E-06;1.49954E-09
-5;-1.29E-09;14.81414;-0.5;-2.97E-06;14.81414;;;-5;2.96673E-06;1.29283E-09
-4.50001;-9.69E-10;14.964012;-0.5;-2.92E-06;14.964012;;;-4.50001;2.92379E-06;9.6873E-10
-4.00001;-6.90E-10;15.113833;-0.5;-2.88E-06;15.113833;;;-4.00001;2.87691E-06;6.8974E-10
-3.50001;-4.32E-10;15.263727;-0.5;-2.82E-06;15.263727;;;-3.50001;2.82474E-06;4.323E-10
-3.00001;-1.98E-10;15.434831;-0.5;-2.77E-06;15.434831;;;-3.00001;2.76574E-06;1.9821E-10
-2.50001;5.72E-11;15.584623;-0.5;-2.70E-06;15.584623;;;-2.50001;2.69829E-06;5.719E-11
-2;3.01E-10;15.734484;-0.5;-2.62E-06;15.734484;;;-2;2.62296E-06;3.0137E-10
-1.50001;5.23E-10;15.884329;-0.5;-2.54E-06;15.884329;;;-1.50001;2.53891E-06;5.2341E-10
-1.00001;7.56E-10;16.034762;-0.5;-2.44E-06;16.034762;;;-1.00001;0.000002443;7.562E-10
-0.5;9.66E-10;16.184721;-0.5;-2.33E-06;16.184721;;;-0.5;2.33428E-06;9.6598E-10
-1.00E-05;1.13E-09;16.344878;-0.5;-2.21E-06;16.344878;;;-1.00E-05;2.2078E-06;1.1343E-09
0.5;1.34E-09;16.494749;-0.5;-2.06E-06;16.494749;;;0.5;2.05857E-06;1.34314E-09
0.99999;1.53E-09;16.644629;-0.5;-1.89E-06;16.644629;;;0.99999;1.89104E-06;1.53486E-09
1.5;1.64E-09;16.81932;-0.5;-1.71E-06;16.81932;;;1.5;1.71175E-06;1.64037E-09
1.99999;1.84E-09;16.969142;-0.5;-1.52E-06;16.969142;;;1.99999;1.5206E-06;1.84139E-09
2.49999;1.99E-09;17.11924;-0.5;-1.32E-06;17.11924;;;2.49999;1.32352E-06;1.99261E-09
3.00001;2.15E-09;17.269144;-0.5;-1.13E-06;17.269144;;;3.00001;1.12537E-06;2.14503E-09
3.5;2.24E-09;17.439578;-0.5;-9.34E-07;17.439578;;;3.5;9.3378E-07;2.23832E-09
4;2.37E-09;17.592116;-0.5;-7.53E-07;17.592116;;;4;7.52726E-07;2.37197E-09
4.5;2.46E-09;17.747853;-0.5;-5.91E-07;17.747853;;;4.5;5.90783E-07;2.4576E-09
4.99999;2.53E-09;17.903493;-0.5;-4.52E-07;17.903493;;;4.99999;4.52357E-07;2.53159E-09
5.50001;2.60E-09;18.059228;-0.5;-3.38E-07;18.059228;;;5.50001;3.38303E-07;2.60243E-09
5.99999;2.66E-09;18.215015;-0.5;-2.48E-07;18.215015;;;5.99999;2.48209E-07;2.66042E-09
6.5;2.72E-09;18.370742;-0.5;-1.79E-07;18.370742;;;6.5;1.79492E-07;2.71874E-09
7;2.77E-09;18.526612;-0.5;-1.29E-07;18.526612;;;7;1.29042E-07;2.76527E-09
7.49999;2.82E-09;18.676422;-0.5;-9.28E-08;18.676422;;;7.49999;9.2786E-08;2.82013E-09
7.99999;2.79E-09;18.868387;-0.499999;-6.80E-08;18.868387;;;7.99999;6.80278E-08;2.79207E-09
8.49999;2.83E-09;19.038445;-0.499999;-5.09E-08;19.038445;;;8.49999;5.09384E-08;2.8265E-09
8.99999;2.85E-09;19.208733;-0.5;-3.92E-08;19.208733;;;8.99999;3.92037E-08;2.84912E-09
9.5;2.87E-09;19.378862;-0.5;-3.09E-08;19.378862;;;9.5;3.08917E-08;2.87249E-09
9.99999;2.88E-09;19.548957;-0.499999;-2.47E-08;19.548957;;;9.99999;2.46993E-08;2.88352E-09
10.49999;2.90E-09;19.718987;-0.500001;-1.97E-08;19.718987;;;10.49999;1.97438E-08;2.89641E-09
10.99999;2.92E-09;19.889152;-0.5;-1.57E-08;19.889152;;;10.99999;1.57281E-08;2.91732E-09
11.5;2.95E-09;20.059222;-0.500001;-1.24E-08;20.059222;;;11.5;1.24152E-08;2.95222E-09
11.99999;3.02E-09;20.229481;-0.5;-9.74E-09;20.229481;;;11.99999;9.7423E-09;3.01953E-09
12.49999;3.07E-09;20.405523;-0.5;-7.61E-09;20.405523;;;12.49999;7.60727E-09;3.07472E-09
12.99999;3.17E-09;20.581736;-0.500001;-6.02E-09;20.581736;;;12.99999;6.01511E-09;3.17268E-09
13.49999;3.30E-09;20.757712;-0.5;-4.85E-09;20.757712;;;13.49999;4.8469E-09;3.3017E-09
13.99999;3.49E-09;20.933972;-0.500002;-4.03E-09;20.933972;;;13.99999;4.03239E-09;3.48502E-09
14.49999;3.76E-09;21.109949;-0.500001;-3.55E-09;21.109949;;;14.49999;3.54815E-09;3.76296E-09
14.99999;4.08E-09;21.286137;-0.5;-3.30E-09;21.286137;;;14.99999;3.29551E-09;4.08329E-09
15.5;4.31E-09;21.476448;-0.500001;-3.13E-09;21.476448;;;15.5;3.13325E-09;4.30827E-09
16;4.42E-09;21.652667;-0.500001;-3.00E-09;21.652667;;;16;2.99742E-09;4.4197E-09
16.5;4.14E-09;21.862105;-0.500001;-2.70E-09;21.862105;;;16.5;2.70044E-09;4.13721E-09
17;4.13E-09;22.038234;-0.5;-2.60E-09;22.038234;;;17;2.60446E-09;4.12583E-09
17.49999;3.96E-09;22.214394;-0.5;-2.46E-09;22.214394;;;17.49999;2.46022E-09;3.96171E-09
18;3.77E-09;22.391682;-0.500001;-2.32E-09;22.391682;;;18;2.32343E-09;3.76987E-09
18.49999;3.60E-09;22.567747;-0.5;-2.21E-09;22.567747;;;18.49999;2.21129E-09;3.59594E-09
18.99999;3.44E-09;22.743737;-0.5;-2.12E-09;22.743737;;;18.99999;2.11629E-09;3.44358E-09
19.5;3.32E-09;22.919945;-0.5;-2.04E-09;22.919945;;;19.5;2.04136E-09;3.3227E-09
20;3.22E-09;23.096002;-0.5;-1.98E-09;23.096002;;;20;1.97982E-09;3.22306E-09
