#scan;iMeasureCycle=1;iMux=0;time=0.141;N=482;LocalTime=31/10/2023 15:59:33
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-60;-6.07E-08;0.29539;1;6.07E-11;0.29539
-59.5001;-5.44E-08;0.418118;1;-3.22E-11;0.418118
-59.0001;-4.79E-08;0.540538;1;-3.90E-11;0.540538
-58.5001;-4.10E-08;0.662864;1;-5.22E-11;0.662864
-58.0001;-3.54E-08;0.785253;1;-6.22E-11;0.785253
-57.5001;-3.10E-08;0.907603;1;-5.09E-11;0.907603
-57.0001;-2.84E-08;1.030005;1;-5.77E-11;1.030005
-56.5001;-2.92E-08;1.152375;1;-5.00E-11;1.152375
-56.0001;-2.58E-08;1.274707;1;-5.50E-11;1.274707
-55.5001;-2.29E-08;1.397096;1;-5.90E-11;1.397096
-55.0001;-2.11E-08;1.519492;1;-7.04E-11;1.519492
-54.5001;-1.98E-08;1.641829;1;-7.48E-11;1.641829
-54.0001;-1.86E-08;1.764199;1;-8.58E-11;1.764199
-53.5001;-1.81E-08;1.886553;1;-8.24E-11;1.886553
-53.0001;-1.70E-08;2.008956;1;-9.88E-11;2.008956
-52.5001;-1.60E-08;2.131312;1;-9.78E-11;2.131312
-52.0001;-1.55E-08;2.253642;1;-1.00E-10;2.253642
-51.5001;-1.51E-08;2.376016;1;-9.51E-11;2.376016
-51.0001;-1.45E-08;2.498447;1;-1.02E-10;2.498447
-50.5001;-1.39E-08;2.620864;1;-9.72E-11;2.620864
-50.0001;-1.33E-08;2.743229;1;-1.14E-10;2.743229
-49.5001;-1.28E-08;2.865594;1;-1.12E-10;2.865594
-49.0001;-1.24E-08;2.988012;1;-1.12E-10;2.988012
-48.5001;-1.20E-08;3.110412;1;-1.19E-10;3.110412
-48.0001;-1.16E-08;3.232746;1;-1.16E-10;3.232746
-47.5001;-1.12E-08;3.356732;1;-1.15E-10;3.356732
-47.0001;-1.08E-08;3.479144;1;-9.41E-11;3.479144
-46.5001;-1.05E-08;3.601518;1;-8.71E-11;3.601518
-46.0001;-1.01E-08;3.723858;1;-1.28E-10;3.723858
-45.5001;-9.78E-09;3.856855;1;-7.74E-11;3.856855
-45.0001;-9.44E-09;3.979229;1;-1.02E-10;3.979229
-44.5001;-9.15E-09;4.10164;1;-1.08E-10;4.10164
-44;-8.90E-09;4.238927;1;-8.69E-11;4.238927
-43.5;-8.63E-09;4.387906;1;-5.76E-11;4.387906
-43;-8.37E-09;4.537014;1;-5.28E-11;4.537014
-42.5001;-8.17E-09;4.68597;1;-5.25E-11;4.68597
-42.0001;-8.04E-09;4.859851;1;-2.45E-11;4.859851
-41.5;-7.90E-09;5.008945;1;-5.70E-11;5.008945
-41.0001;-7.80E-09;5.157943;1;-5.66E-11;5.157943
-40.5001;-7.55E-09;5.306883;1;-5.83E-11;5.306883
-40.0001;-7.28E-09;5.480129;1;-5.90E-11;5.480129
-39.5;-7.10E-09;5.629014;1;-5.36E-11;5.629014
-39;-6.96E-09;5.777966;1;-5.33E-11;5.777966
-38.5;-6.85E-09;5.926758;1;-6.11E-11;5.926758
-38;-6.74E-09;6.076145;1;-6.03E-11;6.076145
-37.5001;-6.64E-09;6.224908;1;-6.59E-11;6.224908
-37;-6.52E-09;6.389255;1;-5.22E-11;6.389255
-36.5;-6.41E-09;6.538219;1;-6.95E-11;6.538219
-36.0001;-6.20E-09;6.687009;1;-7.62E-11;6.687009
-35.5;-6.06E-09;6.855825;1;-5.39E-11;6.855825
-35;-5.96E-09;7.00485;1;-7.90E-11;7.00485
-34.5001;-5.87E-09;7.153749;1;-9.33E-11;7.153749
-34;-5.78E-09;7.302586;1;-8.37E-11;7.302586
-33.5;-5.81E-09;7.451393;1;-8.91E-11;7.451393
-33;-5.55E-09;7.600323;1;-9.33E-11;7.600323
-32.5;-5.43E-09;7.749165;1;-9.80E-11;7.749165
-32;-5.33E-09;7.897999;1;-8.82E-11;7.897999
-31.5;-5.45E-09;8.046766;1;-8.83E-11;8.046766
-31.0001;-5.08E-09;8.195557;1;-8.42E-11;8.195557
-30.5001;-5.04E-09;8.368277;1;-4.46E-11;8.368277
-30.0001;-4.91E-09;8.517202;1;-7.18E-11;8.517202
-29.5001;-4.83E-09;8.666006;1;-7.02E-11;8.666006
-29;-5.03E-09;8.814751;1;-7.46E-11;8.814751
-28.5;-4.69E-09;8.988417;1;-7.23E-11;8.988417
-28.0001;-4.57E-09;9.137201;1;-7.51E-11;9.137201
-27.5001;-4.50E-09;9.285923;1;-7.75E-11;9.285923
-27.0001;-4.53E-09;9.434805;1;-7.15E-11;9.434805
-26.5;-4.31E-09;9.583623;1;-6.14E-11;9.583623
-26.0001;-4.11E-09;9.732308;1;-6.86E-11;9.732308
-25.5001;-3.99E-09;9.89777;1;-4.79E-11;9.89777
-25.0001;-3.91E-09;10.046554;1;-6.81E-11;10.046554
-24.5;-3.83E-09;10.19535;1;-6.62E-11;10.19535
-24;-3.75E-09;10.364243;1;-4.14E-11;10.364243
-23.5;-3.60E-09;10.513098;1;-6.12E-11;10.513098
-23.0001;-3.54E-09;10.661932;1;-6.88E-11;10.661932
