#scan;iMeasureCycle=1;iMux=0;time=0.131;N=210;LocalTime=20/12/2023 14:31:18;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
0;7.29E-12;15.934955;-2;-1.33E-06;15.934955;;;-2;1.3294E-06
2.00E-07;-1.36E-11;16.08474;-2.5;-1.36E-06;16.08474;;;-2.5;1.36078E-06
1.00E-07;-4.27E-11;16.234497;-3;-1.38E-06;16.234497;;;-3;0.000001384
4.00E-07;-7.09E-11;16.421292;-3.5;-1.40E-06;16.421292;;;-3.5;1.40229E-06
-1.00E-07;-6.38E-11;16.571167;-4;-1.42E-06;16.571167;;;-4;1.41834E-06
-2.00E-07;-5.30E-11;16.720927;-4.5;-1.43E-06;16.720927;;;-4.5;1.43199E-06
-3.00E-07;-4.04E-11;16.897614;-5;-1.44E-06;16.897614;;;-5;1.44465E-06
2.00E-07;-2.11E-11;17.04759;-5.5;-1.46E-06;17.04759;;;-5.5;1.45533E-06
1.00E-07;-4.98E-12;17.197355;-6;-1.47E-06;17.197355;;;-6;1.46575E-06
1.00E-07;1.05E-11;17.34705;-6.5;-1.48E-06;17.34705;;;-6.5;1.47515E-06
1.00E-07;2.99E-11;17.513304;-7;-1.48E-06;17.513304;;;-7;1.48451E-06
1.00E-07;4.71E-11;17.663087;-7.5;-1.49E-06;17.663087;;;-7.5;1.49265E-06
0;6.41E-11;17.812902;-8;-1.50E-06;17.812902;;;-8;1.50047E-06
1.00E-07;8.11E-11;17.962815;-8.5;-1.51E-06;17.962815;;;-8.5;1.50819E-06
-1.00E-07;9.48E-11;18.113187;-9;-1.52E-06;18.113187;;;-9;1.51531E-06
0;1.11E-10;18.263048;-9.5;-1.52E-06;18.263048;;;-9.5;1.52182E-06
-1.00E-07;1.25E-10;18.422675;-10;-1.53E-06;18.422675;;;-10;1.52815E-06
1.00E-07;1.35E-10;18.545094;-10;-1.53E-06;18.545094;;;-10;1.5278E-06
1.00E-07;1.40E-10;18.694905;-9.5;-1.52E-06;18.694905;;;-9.5;1.52184E-06
-1.00E-07;1.51E-10;18.84462;-9;-1.51E-06;18.84462;;;-9;1.51466E-06
-1.00E-07;1.65E-10;19.016841;-8.5;-1.51E-06;19.016841;;;-8.5;1.50774E-06
-2.00E-07;1.76E-10;19.166623;-8;-1.50E-06;19.166623;;;-8;1.50031E-06
-2.00E-07;1.85E-10;19.316426;-7.5;-1.49E-06;19.316426;;;-7.5;1.49246E-06
0;1.95E-10;19.46634;-7;-1.48E-06;19.46634;;;-7;1.48411E-06
0;2.00E-10;19.61668;-6.5;-1.47E-06;19.61668;;;-6.5;1.47487E-06
-1.00E-07;2.11E-10;19.766491;-6;-1.47E-06;19.766491;;;-6;1.46528E-06
1.00E-07;2.16E-10;19.930978;-5.5;-1.45E-06;19.930978;;;-5.5;1.45466E-06
-3.00E-07;2.21E-10;20.080892;-5;-1.44E-06;20.080892;;;-5;1.44341E-06
-1.00E-07;2.24E-10;20.230769;-4.5;-1.43E-06;20.230769;;;-4.5;1.43012E-06
-1.00E-07;2.27E-10;20.402128;-4;-1.42E-06;20.402128;;;-4;1.41616E-06
-1.00E-07;2.20E-10;20.551944;-3.5;-1.40E-06;20.551944;;;-3.5;1.39951E-06
-1.00E-07;2.01E-10;20.701864;-3;-1.38E-06;20.701864;;;-3;1.38025E-06
0;1.61E-10;20.851634;-2.5;-1.36E-06;20.851634;;;-2.5;1.35655E-06
0;6.73E-11;21.022748;-2;-1.32E-06;21.022748;;;-2;1.32447E-06
-1.00E-07;-1.45E-10;21.172541;-1.5;-1.27E-06;21.172541;;;-1.5;1.27377E-06
-7.00E-07;-6.25E-10;21.322369;-1;-1.17E-06;21.322369;;;-1;1.16753E-06
9.00E-07;-9.24E-10;21.475019;-0.5;-8.26E-07;21.475019;;;-0.5;8.26364E-07
-3.00E-07;-1.82E-09;21.63787;-1.00E-05;2.60E-09;21.63787;;;-1.00E-05;2.60238E-09
-2.5;-1.74E-08;21.802022;-1.00E-05;1.22E-08;21.802022;;;-1.00E-05;1.21762E-08
-2.5;-1.43E-08;21.949464;-0.5;-2.23E-06;21.949464;;;-0.5;2.23305E-06
-2.5;-1.18E-08;22.093329;-1;-4.47E-06;22.093329;;;-1;4.47241E-06
-2.50001;-9.66E-09;22.237199;-1.5;-6.49E-06;22.237199;;;-1.5;6.49208E-06
-2.50001;-7.72E-09;22.423352;-2;-8.22E-06;22.423352;;;-2;8.2151E-06
-2.5;-6.14E-09;22.573192;-2.5;-9.58E-06;22.573192;;;-2.5;9.58181E-06
-2.49999;-4.98E-09;22.726449;-3;-1.05E-05;22.726449;;;-3;1.05227E-05
-2.50001;-4.33E-09;22.91544;-3.5;-1.10E-05;22.91544;;;-3.5;1.10124E-05
-2.50001;-3.92E-09;23.065484;-4;-1.12E-05;23.065484;;;-4;1.12383E-05
-2.5;-3.85E-09;23.215347;-4.5;-1.14E-05;23.215347;;;-4.5;1.13631E-05
-2.5;-3.81E-09;23.365184;-5;-1.14E-05;23.365184;;;-5;1.14478E-05
-2.5;-3.80E-09;23.528166;-5.5;-1.15E-05;23.528166;;;-5.5;1.15139E-05
-2.5;-3.77E-09;23.678011;-6;-1.16E-05;23.678011;;;-6;0.000011565
-2.5;-3.74E-09;23.827812;-6.5;-1.16E-05;23.827812;;;-6.5;1.16109E-05
-2.50001;-3.72E-09;23.977795;-7;-1.17E-05;23.977795;;;-7;1.16522E-05
-2.50001;-3.70E-09;24.127742;-7.5;-1.17E-05;24.127742;;;-7.5;1.16879E-05
-2.50001;-3.68E-09;24.277591;-8;-1.17E-05;24.277591;;;-8;1.17187E-05
-2.50001;-3.65E-09;24.442063;-8.5;-1.17E-05;24.442063;;;-8.5;1.17469E-05
-2.5;-3.65E-09;24.591991;-9;-1.18E-05;24.591991;;;-9;1.17771E-05
-2.5;-3.63E-09;24.741888;-9.5;-1.18E-05;24.741888;;;-9.5;1.18019E-05
-2.5;-3.61E-09;24.917651;-10;-1.18E-05;24.917651;;;-10;0.000011826
-2.5;-3.61E-09;25.040074;-10;-1.18E-05;25.040074;;;-10;1.18255E-05
-2.5;-3.60E-09;25.189962;-9.5;-1.18E-05;25.189962;;;-9.5;1.18022E-05
-2.5;-3.59E-09;25.339785;-9;-1.18E-05;25.339785;;;-9;0.000011776
-2.50001;-3.59E-09;25.489592;-8.5;-1.18E-05;25.489592;;;-8.5;0.00001175
-2.50001;-3.58E-09;25.639457;-8;-1.17E-05;25.639457;;;-8;1.17187E-05
-2.50001;-3.57E-09;25.789453;-7.5;-1.17E-05;25.789453;;;-7.5;1.16893E-05
-2.5;-3.57E-09;25.94655;-7;-1.17E-05;25.94655;;;-7;1.16553E-05
-2.5;-3.57E-09;26.096466;-6.5;-1.16E-05;26.096466;;;-6.5;1.16176E-05
-2.5;-3.57E-09;26.246306;-6;-1.16E-05;26.246306;;;-6;1.15721E-05
-2.50001;-3.57E-09;26.421805;-5.5;-1.15E-05;26.421805;;;-5.5;1.15202E-05
-2.50001;-3.60E-09;26.571728;-5;-1.15E-05;26.571728;;;-5;1.14569E-05
-2.50001;-3.66E-09;26.721629;-4.5;-1.14E-05;26.721629;;;-4.5;1.13738E-05
-2.5;-3.78E-09;26.871474;-4;-1.12E-05;26.871474;;;-4;1.12486E-05
-2.5;-4.10E-09;27.036609;-3.5;-1.10E-05;27.036609;;;-3.5;1.10242E-05
-2.50001;-4.42E-09;27.186496;-3;-1.05E-05;27.186496;;;-3;1.05352E-05
-2.50001;-5.35E-09;27.336268;-2.5;-9.60E-06;27.336268;;;-2.5;9.5975E-06
-2.5;-6.56E-09;27.488777;-2;-8.22E-06;27.488777;;;-2;8.22403E-06
-2.50001;-7.93E-09;27.638686;-1.5;-6.49E-06;27.638686;;;-1.5;6.49404E-06
-2.5;-9.41E-09;27.782623;-1;-4.47E-06;27.782623;;;-1;4.47174E-06
-2.5;-1.09E-08;27.944733;-0.5;-2.23E-06;27.944733;;;-0.5;2.23134E-06
-2.5;-1.26E-08;28.105889;-1.00E-05;9.98E-09;28.105889;;;-1.00E-05;9.9802E-09
-5;-3.34E-08;28.26994;-1.00E-05;2.12E-08;28.26994;;;-1.00E-05;2.12139E-08
-4.99999;-2.94E-08;28.451984;-0.5;-2.78E-06;28.451984;;;-0.5;2.78457E-06
-5;-2.64E-08;28.59614;-1;-5.79E-06;28.59614;;;-1;5.78501E-06
-5;-2.38E-08;28.740026;-1.5;-8.72E-06;28.740026;;;-1.5;8.7235E-06
-5;-2.16E-08;28.92381;-2;-1.15E-05;28.92381;;;-2;1.15216E-05
-5;-1.94E-08;29.067797;-2.5;-1.41E-05;29.067797;;;-2.5;1.41332E-05
-5;-1.75E-08;29.211611;-3;-1.65E-05;29.211611;;;-3;1.65311E-05
-5;-1.58E-08;29.355408;-3.5;-1.87E-05;29.355408;;;-3.5;1.87011E-05
-5;-1.43E-08;29.499272;-4;-2.06E-05;29.499272;;;-4;0.000020604
-5;-1.29E-08;29.64321;-4.5;-2.22E-05;29.64321;;;-4.5;2.22133E-05
-5;-1.18E-08;29.787129;-5;-2.35E-05;29.787129;;;-5;2.35015E-05
-5;-1.11E-08;29.945369;-5.5;-2.44E-05;29.945369;;;-5.5;2.44274E-05
-5;-1.07E-08;30.089391;-6;-2.50E-05;30.089391;;;-6;2.49888E-05
-5;-1.06E-08;30.233241;-6.5;-2.53E-05;30.233241;;;-6.5;2.53054E-05
-5;-1.07E-08;30.37708;-7;-2.55E-05;30.37708;;;-7;2.54935E-05
-5;-1.08E-08;30.539088;-7.5;-2.56E-05;30.539088;;;-7.5;2.56368E-05
-5;-1.09E-08;30.682919;-8;-2.57E-05;30.682919;;;-8;2.57416E-05
-5;-1.09E-08;30.826787;-8.5;-2.58E-05;30.826787;;;-8.5;2.58242E-05
-5;-1.09E-08;30.970694;-9;-2.59E-05;30.970694;;;-9;2.58994E-05
-5;-1.10E-08;31.114615;-9.5;-2.60E-05;31.114615;;;-9.5;2.59632E-05
-5;-1.10E-08;31.258449;-10;-2.60E-05;31.258449;;;-10;2.60283E-05
-5;-1.10E-08;31.381938;-10;-2.60E-05;31.381938;;;-10;2.60251E-05
-5;-1.10E-08;31.541353;-9.5;-2.60E-05;31.541353;;;-9.5;2.59652E-05
-5;-1.11E-08;31.685185;-9;-2.59E-05;31.685185;;;-9;2.58979E-05
-5;-1.11E-08;31.829057;-8.5;-2.58E-05;31.829057;;;-8.5;2.58252E-05
-5;-1.11E-08;31.973035;-8;-2.57E-05;31.973035;;;-8;2.57372E-05
-5;-1.11E-08;32.116988;-7.5;-2.56E-05;32.116988;;;-7.5;2.56354E-05
-5.00001;-1.12E-08;32.260846;-7;-2.55E-05;32.260846;;;-7;2.54959E-05
-5;-1.13E-08;32.434188;-6.5;-2.53E-05;32.434188;;;-6.5;2.52984E-05
-5.00001;-1.15E-08;32.578122;-6;-2.50E-05;32.578122;;;-6;2.49885E-05
-5;-1.19E-08;32.722061;-5.5;-2.44E-05;32.722061;;;-5.5;2.44248E-05
-5;-1.28E-08;32.865987;-5;-2.35E-05;32.865987;;;-5;0.0000235
-5;-1.40E-08;33.009853;-4.5;-2.22E-05;33.009853;;;-4.5;2.22204E-05
-5;-1.54E-08;33.153758;-4;-2.06E-05;33.153758;;;-4;2.06077E-05
-5.00001;-1.69E-08;33.297595;-3.5;-1.87E-05;33.297595;;;-3.5;1.87039E-05
-5;-1.85E-08;33.458171;-3;-1.65E-05;33.458171;;;-3;1.65353E-05
-5;-2.01E-08;33.602096;-2.5;-1.41E-05;33.602096;;;-2.5;1.41284E-05
-5;-2.19E-08;33.74597;-2;-1.15E-05;33.74597;;;-2;1.15156E-05
-5;-2.37E-08;33.892532;-1.5;-8.71E-06;33.892532;;;-1.5;8.71407E-06
-5;-2.55E-08;34.047324;-1;-5.78E-06;34.047324;;;-1;5.77588E-06
-5;-2.75E-08;34.191207;-0.5;-2.78E-06;34.191207;;;-0.5;2.77991E-06
-5;-2.94E-08;34.352184;-1.00E-05;1.90E-08;34.352184;;;-1.00E-05;1.89553E-08
