#scan;iMeasureCycle=1;iMux=0;time=0.154;N=482;LocalTime=31/10/2023 16:14:12;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;;;
-60;-1.02E-09;0.31454;0.0499999;1.85E-11;0.31454;;;;1.85E-11;1.02E-09
-59.5001;-8.52E-10;0.491443;0.0500001;9.66E-12;0.491443;;;;9.66E-12;8.52E-10
-59.0001;-7.61E-10;0.667919;0.0500001;7.10E-12;0.667919;;;;7.1E-12;7.61E-10
-58.5;-7.00E-10;0.862394;0.0499999;5.66E-12;0.862394;;;;5.66E-12;7E-10
-58.0001;-6.32E-10;1.042314;0.05;5.42E-12;1.042314;;;;5.42E-12;6.32E-10
-57.5;-5.93E-10;1.218916;0.0500001;2.27E-12;1.218916;;;;2.27E-12;5.93E-10
-57;-5.59E-10;1.428758;0.0500001;3.59E-12;1.428758;;;;3.59E-12;5.59E-10
-56.5001;-5.26E-10;1.605302;0.05;3.81E-12;1.605302;;;;3.81E-12;5.26E-10
-56;-5.07E-10;1.781863;0.0500001;7.86E-12;1.781863;;;;7.86E-12;5.07E-10
-55.5;-4.66E-10;1.958525;0.0499999;8.10E-13;1.958525;;;;8.1E-13;4.66E-10
-55.0001;-4.47E-10;2.135157;0.0499998;-1.60E-13;2.135157;;;;1.6E-13;4.47E-10
-54.5;-4.29E-10;2.311756;0.0499998;-7.40E-13;2.311756;;;;7.4E-13;4.29E-10
-54.0001;-4.25E-10;2.488633;0.0499998;3.55E-12;2.488633;;;;3.55E-12;4.25E-10
-53.5001;-3.97E-10;2.665107;0.0499999;1.11E-12;2.665107;;;;1.11E-12;3.97E-10
-53;-3.71E-10;2.841561;0.05;-2.24E-12;2.841561;;;;2.24E-12;3.71E-10
-52.5;-3.70E-10;3.048578;0.0499998;1.04E-12;3.048578;;;;1.04E-12;3.7E-10
-52.0001;-3.51E-10;3.225162;0.05;-1.02E-12;3.225162;;;;1.02E-12;3.51E-10
-51.5;-3.36E-10;3.434502;0.05;-1.18E-12;3.434502;;;;1.18E-12;3.36E-10
-51.0001;-3.36E-10;3.61104;0.05;1.14E-12;3.61104;;;;1.14E-12;3.36E-10
-50.5001;-3.23E-10;3.787598;0.0499997;-1.82E-12;3.787598;;;;1.82E-12;3.23E-10
-50;-3.13E-10;3.96421;0.05;3.10E-13;3.96421;;;;3.1E-13;3.13E-10
-49.5;-3.00E-10;4.140906;0.0499999;6.00E-13;4.140906;;;;6E-13;3E-10
-49.0001;-2.92E-10;4.317419;0.0499999;1.84E-12;4.317419;;;;1.84E-12;2.92E-10
-48.5001;-2.82E-10;4.494264;0.0500001;-2.02E-12;4.494264;;;;2.02E-12;2.82E-10
-48;-2.82E-10;4.670786;0.05;9.10E-13;4.670786;;;;9.1E-13;2.82E-10
-47.5;-2.68E-10;4.847209;0.0499998;-8.80E-13;4.847209;;;;8.8E-13;2.68E-10
-47.0001;-2.68E-10;5.030302;0.0499999;2.00E-12;5.030302;;;;2E-12;2.68E-10
-46.5001;-2.56E-10;5.206797;0.0499998;9.60E-13;5.206797;;;;9.6E-13;2.56E-10
-46;-2.53E-10;5.412418;0.0500001;1.16E-12;5.412418;;;;1.16E-12;2.53E-10
-45.5001;-2.36E-10;5.588859;0.0499998;-1.76E-12;5.588859;;;;1.76E-12;2.36E-10
-45;-2.30E-10;5.765292;0.0499999;-3.00E-13;5.765292;;;;3E-13;2.3E-10
-44.5001;-2.25E-10;5.947023;0.05;-7.70E-13;5.947023;;;;7.7E-13;2.25E-10
-44;-2.19E-10;6.123585;0.0499999;9.30E-13;6.123585;;;;9.3E-13;2.19E-10
-43.5001;-2.01E-10;6.300154;0.0500002;-3.35E-12;6.300154;;;;3.35E-12;2.01E-10
-43;-2.01E-10;6.47785;0.0500001;-2.11E-12;6.47785;;;;2.11E-12;2.01E-10
-42.5;-2.00E-10;6.654203;0.0500002;-1.17E-12;6.654203;;;;1.17E-12;2E-10
-42;-1.94E-10;6.830608;0.0499998;-1.08E-12;6.830608;;;;1.08E-12;1.94E-10
-41.5001;-1.84E-10;7.009406;0.0500001;-5.70E-13;7.009406;;;;5.7E-13;1.84E-10
-41;-1.85E-10;7.186012;0.0500001;4.20E-13;7.186012;;;;4.2E-13;1.85E-10
-40.5001;-1.80E-10;7.380978;0.05;-7.30E-13;7.380978;;;;7.3E-13;1.8E-10
-40;-1.69E-10;7.557488;0.0499999;-1.56E-12;7.557488;;;;1.56E-12;1.69E-10
-39.5;-1.57E-10;7.733848;0.0500001;-3.76E-12;7.733848;;;;3.76E-12;1.57E-10
-39;-1.62E-10;7.944493;0.0499997;-2.23E-12;7.944493;;;;2.23E-12;1.62E-10
-38.5001;-1.63E-10;8.120979;0.0499998;-4.00E-14;8.120979;;;;4E-14;1.63E-10
-38;-1.57E-10;8.297285;0.0499999;-3.80E-13;8.297285;;;;3.8E-13;1.57E-10
-37.5001;-1.46E-10;8.473687;0.05;-1.36E-12;8.473687;;;;1.36E-12;1.46E-10
-37;-1.37E-10;8.650051;0.0500001;-2.57E-12;8.650051;;;;2.57E-12;1.37E-10
-36.5;-1.40E-10;8.826348;0.05;-3.90E-13;8.826348;;;;3.9E-13;1.4E-10
