#scan	iMeasureCycle=1	iMux=0	time=0.154	N=482	LocalTime=31/10/2023 16:14:12
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60	-1.01707E-09	0.31454	0.0499999	1.845E-11	0.31454
-59.5001	-8.5245E-10	0.491443	0.0500001	9.66E-12	0.491443
-59.0001	-7.6138E-10	0.667919	0.0500001	7.1E-12	0.667919
-58.5	-6.9965E-10	0.862394	0.0499999	5.66E-12	0.862394
-58.0001	-6.3199E-10	1.042314	0.05	5.42E-12	1.042314
-57.5	-5.9289E-10	1.218916	0.0500001	2.27E-12	1.218916
-57	-5.5899E-10	1.428758	0.0500001	3.59E-12	1.428758
-56.5001	-5.258E-10	1.605302	0.05	3.81E-12	1.605302
-56	-5.0685E-10	1.781863	0.0500001	7.86E-12	1.781863
-55.5	-4.6556E-10	1.958525	0.0499999	8.1E-13	1.958525
-55.0001	-4.4686E-10	2.135157	0.0499998	-1.6E-13	2.135157
-54.5	-4.2924E-10	2.311756	0.0499998	-7.4E-13	2.311756
-54.0001	-4.2462E-10	2.488633	0.0499998	3.55E-12	2.488633
-53.5001	-3.9723E-10	2.665107	0.0499999	1.11E-12	2.665107
-53	-3.705E-10	2.841561	0.05	-2.24E-12	2.841561
-52.5	-3.7021E-10	3.048578	0.0499998	1.04E-12	3.048578
-52.0001	-3.5146E-10	3.225162	0.05	-1.02E-12	3.225162
-51.5	-3.3599E-10	3.434502	0.05	-1.18E-12	3.434502
-51.0001	-3.3606E-10	3.61104	0.05	1.14E-12	3.61104
-50.5001	-3.2255E-10	3.787598	0.0499997	-1.82E-12	3.787598
-50	-3.1302E-10	3.96421	0.05	3.1E-13	3.96421
-49.5	-3.0021E-10	4.140906	0.0499999	6E-13	4.140906
-49.0001	-2.9215E-10	4.317419	0.0499999	1.84E-12	4.317419
-48.5001	-2.8184E-10	4.494264	0.0500001	-2.02E-12	4.494264
-48	-2.8218E-10	4.670786	0.05	9.1E-13	4.670786
-47.5	-2.6822E-10	4.847209	0.0499998	-8.8E-13	4.847209
-47.0001	-2.676E-10	5.030302	0.0499999	2E-12	5.030302
-46.5001	-2.5561E-10	5.206797	0.0499998	9.6E-13	5.206797
-46	-2.529E-10	5.412418	0.0500001	1.16E-12	5.412418
-45.5001	-2.3562E-10	5.588859	0.0499998	-1.76E-12	5.588859
-45	-2.3047E-10	5.765292	0.0499999	-3E-13	5.765292
-44.5001	-2.2496E-10	5.947023	0.05	-7.7E-13	5.947023
-44	-2.1943E-10	6.123585	0.0499999	9.3E-13	6.123585
-43.5001	-2.0119E-10	6.300154	0.0500002	-3.35E-12	6.300154
-43	-2.0137E-10	6.47785	0.0500001	-2.11E-12	6.47785
-42.5	-1.9983E-10	6.654203	0.0500002	-1.17E-12	6.654203
-42	-1.9428E-10	6.830608	0.0499998	-1.08E-12	6.830608
-41.5001	-1.8425E-10	7.009406	0.0500001	-5.7E-13	7.009406
-41	-1.8516E-10	7.186012	0.0500001	4.2E-13	7.186012
-40.5001	-1.8021E-10	7.380978	0.05	-7.3E-13	7.380978
-40	-1.6893E-10	7.557488	0.0499999	-1.56E-12	7.557488
-39.5	-1.5748E-10	7.733848	0.0500001	-3.76E-12	7.733848
-39	-1.619E-10	7.944493	0.0499997	-2.23E-12	7.944493
-38.5001	-1.6292E-10	8.120979	0.0499998	-4E-14	8.120979
-38	-1.5702E-10	8.297285	0.0499999	-3.8E-13	8.297285
-37.5001	-1.464E-10	8.473687	0.05	-1.36E-12	8.473687
-37	-1.3693E-10	8.650051	0.0500001	-2.57E-12	8.650051
-36.5	-1.3972E-10	8.826348	0.05	-3.9E-13	8.826348
-36.0001	-1.3591E-10	9.005309	0.0499999	-8.9E-13	9.005309
-35.5	-1.3184E-10	9.181697	0.0500001	-4.6E-13	9.181697
-35.0001	-1.2459E-10	9.357942	0.0499999	-6.6E-13	9.357942
-34.5001	-1.1639E-10	9.542994	0.0500002	-2.87E-12	9.542994
-34.0001	-1.154E-10	9.719272	0.0499998	-1.46E-12	9.719272
-33.5	-1.1439E-10	9.92961	0.0500003	-1.49E-12	9.92961
-33.0001	-1.1027E-10	10.105933	0.0499997	-1.17E-12	10.105933
-32.5	-9.954E-11	10.282186	0.0500002	-2.22E-12	10.282186
-32.0001	-9.821E-11	10.45928	0.0500001	-1.77E-12	10.45928
-31.5001	-9.411E-11	10.635499	0.05	-1.6E-12	10.635499
-31.0001	-8.999E-11	10.811841	0.0499998	-2.68E-12	10.811841
-30.5001	-8.463E-11	10.990583	0.0499998	-2.57E-12	10.990583
-30.0001	-8.3E-11	11.166931	0.0499998	-1.2E-12	11.166931
-29.5	-7.643E-11	11.343291	0.05	-2.34E-12	11.343291
-29	-7.565E-11	11.521733	0.0499999	-1.78E-12	11.521733
-28.5	-7.185E-11	11.697986	0.0499999	-1.65E-12	11.697986
-28.0001	-6.824E-11	11.894789	0.0499998	-3.02E-12	11.894789
-27.5	-7.198E-11	12.071179	0.0499998	7.9E-13	12.071179
-27.0001	-6.472E-11	12.247498	0.0499999	-4E-13	12.247498
-26.5	-5.523E-11	12.459087	0.0500001	-2.78E-12	12.459087
-26	-5.089E-11	12.635406	0.0499999	-2.89E-12	12.635406
-25.5001	-4.967E-11	12.811688	0.0499998	-2.11E-12	12.811688
-25.0001	-4.592E-11	12.98801	0.0500001	-2.45E-12	12.98801
-24.5	-4.416E-11	13.164313	0.0499999	-1.27E-12	13.164313
-24.0001	-3.988E-11	13.340509	0.0500001	-1.18E-12	13.340509
-23.5001	-4.007E-11	13.518107	0.05	4E-13	13.518107
-23.0001	-3.412E-11	13.694508	0.05	-1.56E-12	13.694508
-22.5001	-3.039E-11	13.870757	0.0499999	-1.89E-12	13.870757
-22.0001	-2.769E-11	14.056677	0.05	-8.8E-13	14.056677
-21.5	-2.378E-11	14.232941	0.0499999	-8.9E-13	14.232941
-21	-2.012E-11	14.438081	0.0499999	-2.28E-12	14.438081
-20.5001	-2.217E-11	14.614226	0.0499999	8.9E-13	14.614226
-20.0001	-1.419E-11	14.790329	0.0499997	-8.4E-13	14.790329
-19.5001	-1.304E-11	14.972062	0.0499998	1E-14	14.972062
-19.0001	-4.95E-12	15.148108	0.0499999	-1.18E-12	15.148108
-18.5001	-3.5E-13	15.324134	0.0499998	-5.2E-13	15.324134
-18.0001	5E-13	15.50024	0.0499998	1.09E-12	15.50024
-17.5	4.7E-13	15.676322	0.0500001	3.37E-12	15.676322
-17.0001	3.72E-12	15.852446	0.0499998	3.55E-12	15.852446
-16.5	9.58E-12	16.028532	0.0499999	3.03E-12	16.028532
-16	6.94E-12	16.204587	0.0499998	7.39E-12	16.204587
-15.5001	1.445E-11	16.380613	0.0500002	7.07E-12	16.380613
-15.0001	1.765E-11	16.563545	0.0499999	1.006E-11	16.563545
-14.5001	1.468E-11	16.73958	0.0500002	1.386E-11	16.73958
-14	1.887E-11	16.94628	0.05	1.558E-11	16.94628
-13.5001	1.747E-11	17.122355	0.0499999	2.057E-11	17.122355
-13.0001	2.525E-11	17.298436	0.0500002	2.094E-11	17.298436
-12.5	3.004E-11	17.476147	0.05	2.555E-11	17.476147
-12.0001	3.283E-11	17.652196	0.0499998	3.108E-11	17.652196
-11.5001	3.317E-11	17.828398	0.0500002	3.668E-11	17.828398
-11	3.679E-11	18.004507	0.0499998	4.231E-11	18.004507
-10.5001	4.023E-11	18.180617	0.0499999	5.069E-11	18.180617
-10	3.783E-11	18.356712	0.05	5.934E-11	18.356712
-9.5001	4.395E-11	18.534272	0.0499998	6.843E-11	18.534272
-9.0001	4.8E-11	18.710306	0.0499999	7.305E-11	18.710306
-8.5001	5.228E-11	18.886314	0.0499999	8.369E-11	18.886314
-8	5.322E-11	19.070603	0.0500001	9.207E-11	19.070603
-7.5001	5.119E-11	19.24663	0.0500001	1.064E-10	19.24663
-7.0001	5.617E-11	19.457823	0.0499998	1.1708E-10	19.457823
-6.5	5.517E-11	19.633973	0.0499997	1.4159E-10	19.633973
-6	6.135E-11	19.810012	0.0500001	1.7609E-10	19.810012
-5.5001	6.174E-11	19.986198	0.0500001	1.9374E-10	19.986198
-5	6.262E-11	20.162386	0.0499999	2.3554E-10	20.162386
-4.5001	6.652E-11	20.338421	0.05	2.6037E-10	20.338421
-4.0001	7.066E-11	20.514489	0.0499997	2.8368E-10	20.514489
-3.5001	7.119E-11	20.690547	0.05	2.9125E-10	20.690547
-3	7.622E-11	20.866596	0.0500003	3.1769E-10	20.866596
-2.5001	8.039E-11	21.042666	0.0500002	3.5488E-10	21.042666
-2.0001	8.381E-11	21.218795	0.0500002	3.7502E-10	21.218795
-1.5	8.353E-11	21.394798	0.0500003	4.1705E-10	21.394798
-1	7.604E-11	21.577801	0.0500001	4.5525E-10	21.577801
-0.5001	8.657E-11	21.753844	0.0500001	4.8946E-10	21.753844
-0.0001	8.326E-11	21.965105	0.0499999	5.1562E-10	21.965105
0.5	8.569E-11	22.141159	0.0499997	5.7148E-10	22.141159
0.9999	9.272E-11	22.317201	0.05	5.9555E-10	22.317201
1.5	9.516E-11	22.495384	0.05	6.2665E-10	22.495384
2	9.463E-11	22.671499	0.0499998	6.8781E-10	22.671499
2.4999	9.353E-11	22.847626	0.05	7.2801E-10	22.847626
3	9.884E-11	23.023746	0.0500002	7.9067E-10	23.023746
3.4999	1.0597E-10	23.199886	0.0499995	8.4349E-10	23.199886
4	1.004E-10	23.375945	0.0500008	9.6258E-10	23.375945
4.5	1.0717E-10	23.55204	0.0499999	9.7315E-10	23.55204
5	1.0728E-10	23.728057	0.05	1.0959E-09	23.728057
5.5	1.1147E-10	23.928868	0.0499994	1.16432E-09	23.928868
5.9999	1.1778E-10	24.105084	0.0500002	1.16716E-09	24.105084
6.4999	1.1454E-10	24.281235	0.0500005	1.28544E-09	24.281235
6.9999	1.1631E-10	24.497026	0.0500001	1.25393E-09	24.497026
7.5	1.1625E-10	24.673071	0.0500002	1.48392E-09	24.673071
7.9999	1.1986E-10	24.84915	0.0499997	1.59108E-09	24.84915
8.4999	1.2214E-10	25.02518	0.0500001	1.8376E-09	25.02518
9	1.3357E-10	25.201379	0.0500001	1.91753E-09	25.201379
9.4999	1.2531E-10	25.377425	0.0500003	2.08992E-09	25.377425
10	1.2935E-10	25.555161	0.0500006	2.3177E-09	25.555161
10.5	1.3198E-10	25.731238	0.0499998	2.39875E-09	25.731238
10.9999	1.3508E-10	25.907464	0.0500003	2.51599E-09	25.907464
11.4999	1.3729E-10	26.090556	0.0500001	2.70705E-09	26.090556
11.9999	1.4382E-10	26.266527	0.0500003	3.07937E-09	26.266527
12.5001	1.3357E-10	26.473704	0.0500001	3.22127E-09	26.473704
12.9999	1.4441E-10	26.649756	0.0500002	3.28454E-09	26.649756
13.5	1.4973E-10	26.825824	0.049999	3.40675E-09	26.825824
14	1.4641E-10	27.007713	0.0499998	3.73206E-09	27.007713
14.5	1.5476E-10	27.183792	0.05	4.25614E-09	27.183792
14.9999	1.5839E-10	27.359859	0.0499998	4.75267E-09	27.359859
15.4999	1.6114E-10	27.535996	0.0500004	4.80822E-09	27.535996
16	1.6653E-10	27.712244	0.0499999	5.04113E-09	27.712244
16.5	1.6795E-10	27.888369	0.0500012	5.53226E-09	27.888369
17	1.6914E-10	28.064572	0.049998	5.48463E-09	28.064572
17.5	1.6703E-10	28.240711	0.0499981	6.00005E-09	28.240711
18	1.6733E-10	28.416795	0.0499984	6.45448E-09	28.416795
18.5	1.7416E-10	28.599788	0.0499996	6.82016E-09	28.599788
18.9999	1.7735E-10	28.775755	0.0500009	6.86523E-09	28.775755
19.4999	1.7491E-10	28.987232	0.0500007	7.45446E-09	28.987232
19.9999	1.7996E-10	29.163307	0.0499995	7.78486E-09	29.163307
20.4999	1.7938E-10	29.339403	0.0500008	7.86043E-09	29.339403
20.9999	1.8335E-10	29.489761	0.0500012	8.44758E-09	29.489761
21.4999	1.8906E-10	29.638575	0.0500001	9.2507E-09	29.638575
22	1.9991E-10	29.808857	0.0499996	9.568E-09	29.808857
22.5	1.9249E-10	29.9915	0.0499997	9.925E-09	29.9915
23	1.9979E-10	30.141459	0.0500018	1.08985E-08	30.141459
23.4999	2.0135E-10	30.291449	0.0500011	1.11481E-08	30.291449
24	2.042E-10	30.476307	0.0499992	1.17529E-08	30.476307
24.4999	2.0679E-10	30.626363	0.0499988	1.24521E-08	30.626363
25	2.1629E-10	30.776296	0.0500011	1.3467E-08	30.776296
25.5	2.0913E-10	30.950722	0.0499991	1.4431E-08	30.950722
25.9999	2.19E-10	31.100876	0.0499989	1.49842E-08	31.100876
26.5	2.1656E-10	31.250891	0.0499985	1.56106E-08	31.250891
27	2.3158E-10	31.400871	0.0499998	1.63015E-08	31.400871
27.5	2.3097E-10	31.551035	0.0500008	1.70725E-08	31.551035
27.9999	2.2721E-10	31.701084	0.0500047	1.79901E-08	31.701084
28.5	2.3209E-10	31.851202	0.0499988	1.87451E-08	31.851202
28.9999	2.2775E-10	32.001189	0.049999	1.96203E-08	32.001189
29.5	2.3872E-10	32.151207	0.0499963	2.09904E-08	32.151207
30	2.4031E-10	32.301304	0.0499984	2.18784E-08	32.301304
30.4999	2.4169E-10	32.487688	0.0500044	2.28718E-08	32.487688
30.9999	2.4601E-10	32.637835	0.0499998	2.39502E-08	32.637835
31.5	2.4486E-10	32.787826	0.050001	2.49254E-08	32.787826
32	2.4687E-10	32.971611	0.0500016	2.62323E-08	32.971611
32.5	2.5663E-10	33.121711	0.0499985	2.71798E-08	33.121711
32.9999	2.5716E-10	33.271733	0.0500028	2.89405E-08	33.271733
33.5	2.591E-10	33.421801	0.0500036	3.0437E-08	33.421801
33.9999	2.6631E-10	33.587518	0.0500065	3.2113E-08	33.587518
34.4999	2.7326E-10	33.737479	0.0500009	3.40789E-08	33.737479
35	2.7256E-10	33.887511	0.0499978	3.45867E-08	33.887511
35.5	2.8009E-10	34.037581	0.0499998	3.68592E-08	34.037581
36	2.8636E-10	34.188848	0.0499979	3.86117E-08	34.188848
36.4999	2.9199E-10	34.338874	0.0500028	3.977E-08	34.338874
36.9999	2.8722E-10	34.504148	0.0499982	4.16148E-08	34.504148
37.4999	2.9067E-10	34.654322	0.050001	4.39414E-08	34.654322
38	3.0309E-10	34.804471	0.0500034	4.53235E-08	34.804471
38.5	2.9274E-10	34.993226	0.0500014	4.72593E-08	34.993226
39	3.025E-10	35.143417	0.0499928	5.03796E-08	35.143417
39.4999	3.043E-10	35.29347	0.0500011	5.15854E-08	35.29347
39.9999	2.9901E-10	35.478435	0.05	5.44332E-08	35.478435
40.5001	3.077E-10	35.628631	0.0500005	5.70489E-08	35.628631
