#scan;iMeasureCycle=1;iMux=0;time=0.131;N=220;LocalTime=31/10/2023 15:14:08
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30;-6.75E-10;0.29389;0;1.12E-10;0.29389
-30;-5.77E-10;0.442808;0.099999;8.77E-11;0.442808
-30;-5.10E-10;0.591454;0.2;7.12E-11;0.591454
-30;-4.65E-10;0.740025;0.3;6.29E-11;0.740025
-30;-4.35E-10;0.888639;0.399999;5.94E-11;0.888639
-30;-4.05E-10;1.037212;0.499999;5.28E-11;1.037212
-30;-3.95E-10;1.185806;0.6;5.03E-11;1.185806
-30;-3.70E-10;1.366518;0.699999;4.41E-11;1.366518
-30;-3.52E-10;1.515144;0.799999;4.21E-11;1.515144
-30;-3.36E-10;1.663863;0.9;3.98E-11;1.663863
-30;-3.29E-10;1.812424;0.999999;3.92E-11;1.812424
-30;-3.17E-10;1.945476;0.999999;3.46E-11;1.945476
-30;-3.12E-10;2.094032;0.900001;3.14E-11;2.094032
-30;-3.00E-10;2.242762;0.800001;2.65E-11;2.242762
-30;-2.99E-10;2.391451;0.7;2.64E-11;2.391451
-30;-2.84E-10;2.540125;0.600001;2.19E-11;2.540125
-30;-2.81E-10;2.688699;0.499999;2.28E-11;2.688699
-30;-2.75E-10;2.865308;0.399999;1.99E-11;2.865308
-30;-2.67E-10;3.013898;0.299999;1.76E-11;3.013898
-30;-2.61E-10;3.162747;0.199999;1.72E-11;3.162747
-30;-2.59E-10;3.311382;0.1;1.56E-11;3.311382
-30;-2.61E-10;3.476334;-1.00E-06;1.56E-11;3.476334
-20;7.16E-11;3.652466;-1.00E-06;-1.09E-11;3.652466
-20;-6.73E-12;3.801192;0.1;-7.03E-12;3.801192
-20;-3.93E-11;3.949956;0.199999;-4.63E-12;3.949956
-20;-5.73E-11;4.098521;0.3;-2.34E-12;4.098521
-20;-6.55E-11;4.247134;0.4;-2.37E-12;4.247134
-20;-7.38E-11;4.396012;0.5;-1.76E-12;4.396012
-20;-8.20E-11;4.544762;0.6;-1.26E-12;4.544762
-20;-9.03E-11;4.693384;0.7;1.30E-13;4.693384
-20;-9.03E-11;4.870467;0.8;-3.60E-13;4.870467
-20;-9.54E-11;5.019061;0.899999;-4.00E-14;5.019061
-20;-1.00E-10;5.16778;1;8.40E-13;5.16778
-20;-9.72E-11;5.288994;1;-3.20E-13;5.288994
-20;-9.65E-11;5.437588;0.9;-1.19E-12;5.437588
-20;-9.99E-11;5.586298;0.8;-1.59E-12;5.586298
-20;-1.07E-10;5.735086;0.700001;-1.67E-12;5.735086
-20;-1.04E-10;5.890055;0.6;-2.41E-12;5.890055
-20;-1.01E-10;6.038597;0.5;-2.57E-12;6.038597
-20;-1.00E-10;6.187296;0.4;-3.49E-12;6.187296
-20;-1.01E-10;6.355251;0.299999;-4.29E-12;6.355251
-20;-1.02E-10;6.503896;0.2;-4.23E-12;6.503896
-20;-1.04E-10;6.652511;0.100001;-4.28E-12;6.652511
-20;-1.07E-10;6.801146;-1.00E-06;-5.48E-12;6.801146
-10;3.38E-10;6.979719;-1.00E-06;-1.59E-10;6.979719
-10;2.33E-10;7.128287;0.099999;-1.29E-10;7.128287
-10;1.64E-10;7.277145;0.2;-9.43E-11;7.277145
-10;1.23E-10;7.425776;0.3;-7.33E-11;7.425776
-10;9.28E-11;7.574406;0.4;-5.69E-11;7.574406
-10;7.36E-11;7.723146;0.499999;-4.68E-11;7.723146
-10;5.58E-11;7.894317;0.599999;-3.78E-11;7.894317
-10;4.34E-11;8.042968;0.700001;-3.10E-11;8.042968
-10;3.17E-11;8.191923;0.799999;-2.50E-11;8.191923
-10;2.44E-11;8.360144;0.899999;-2.15E-11;8.360144
-10;1.73E-11;8.508809;0.999999;-1.81E-11;8.508809
-10;1.59E-11;8.630042;0.999999;-1.75E-11;8.630042
-10;1.31E-11;8.778718;0.9;-1.81E-11;8.778718
-10;9.07E-12;8.92745;0.8;-1.86E-11;8.92745
-10;6.37E-12;9.076123;0.7;-1.89E-11;9.076123
-10;3.47E-12;9.224689;0.599999;-1.80E-11;9.224689
-10;2.47E-12;9.397852;0.5;-1.75E-11;9.397852
-10;-5.50E-13;9.546482;0.4;-1.58E-11;9.546482
-10;-2.69E-12;9.695215;0.3;-1.60E-11;9.695215
-10;-4.40E-12;9.863761;0.199999;-1.47E-11;9.863761
-10;-5.88E-12;10.012444;0.1;-1.44E-11;10.012444
-10;-6.85E-12;10.161017;-1.00E-06;-1.45E-11;10.161017
0;4.16E-10;10.337179;0;-1.52E-10;10.337179
1.00E-07;3.08E-10;10.493583;0.099999;-1.28E-10;10.493583
-1.00E-07;2.52E-10;10.642279;0.199999;-1.07E-10;10.642279
-1.00E-07;2.12E-10;10.790863;0.3;-8.95E-11;10.790863
-2.00E-07;1.84E-10;10.939653;0.399999;-7.62E-11;10.939653
-2.00E-07;1.61E-10;11.088285;0.5;-6.41E-11;11.088285
0;1.43E-10;11.23684;0.599999;-5.56E-11;11.23684
0;1.29E-10;11.407283;0.699999;-4.97E-11;11.407283
-3.00E-07;1.16E-10;11.555879;0.8;-4.30E-11;11.555879
0;1.04E-10;11.704492;0.9;-3.60E-11;11.704492
-2.00E-07;9.20E-11;11.868786;0.999999;-2.87E-11;11.868786
-1.00E-07;8.33E-11;11.990041;0.999999;-2.49E-11;11.990041
1.00E-07;7.65E-11;12.13863;0.899999;-2.25E-11;12.13863
-2.00E-07;7.12E-11;12.287396;0.799999;-2.09E-11;12.287396
-1.00E-07;6.67E-11;12.436121;0.7;-1.95E-11;12.436121
-1.00E-07;6.21E-11;12.584742;0.6;-1.73E-11;12.584742
-3.00E-07;5.81E-11;12.733513;0.499999;-1.57E-11;12.733513
1.00E-07;5.39E-11;12.911022;0.4;-1.44E-11;12.911022
-3.00E-07;5.12E-11;13.059622;0.299999;-1.39E-11;13.059622
0;4.92E-11;13.208253;0.2;-1.33E-11;13.208253
-1.00E-07;4.60E-11;13.373386;0.1;-1.27E-11;13.373386
0;4.44E-11;13.522007;-1.00E-06;-1.31E-11;13.522007
9.99999;4.69E-10;13.698173;0;-1.54E-10;13.698173
