#scan;iMeasureCycle=1;iMux=0;time=0.136;N=220;LocalTime=27/10/2023 16:08:28
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30.0001;-1.09E-09;0.298841;-1.00E-06;4.28E-12;0.298841
-30.0001;-9.68E-10;0.447832;0.099999;2.52E-12;0.447832
-30.0001;-8.84E-10;0.596444;0.2;4.04E-12;0.596444
-30.0001;-8.20E-10;0.745128;0.3;3.52E-12;0.745128
-30.0001;-7.75E-10;0.910108;0.4;5.53E-12;0.910108
-30.0001;-7.30E-10;1.061449;0.5;3.01E-12;1.061449
-30.0001;-6.97E-10;1.210182;0.599999;5.10E-13;1.210182
-30.0001;-6.63E-10;1.386283;0.699999;1.27E-12;1.386283
-30.0001;-6.47E-10;1.534933;0.799999;1.73E-12;1.534933
-30.0001;-6.37E-10;1.683582;0.9;4.00E-12;1.683582
-30.0001;-6.18E-10;1.849628;0.999999;3.81E-12;1.849628
-30.0001;-5.96E-10;1.970932;0.999999;2.10E-12;1.970932
-30.0001;-5.82E-10;2.119537;0.899999;1.41E-12;2.119537
-30.0001;-5.72E-10;2.268276;0.800001;1.31E-12;2.268276
-30.0001;-5.62E-10;2.4169;0.699999;3.00E-13;2.4169
-30.0001;-5.53E-10;2.565591;0.6;2.00E-14;2.565591
-30.0001;-5.43E-10;2.714199;0.499999;-4.10E-13;2.714199
-30.0001;-5.29E-10;2.890005;0.4;-2.02E-12;2.890005
-30.0001;-5.24E-10;3.03868;0.299999;4.40E-13;3.03868
-30.0001;-5.07E-10;3.187316;0.2;-2.57E-12;3.187316
-30.0001;-5.00E-10;3.353278;0.1;-1.68E-12;3.353278
-30.0001;-4.86E-10;3.501846;0;-5.18E-12;3.501846
-20.00001;8.02E-11;3.677884;0;-5.45E-12;3.677884
-20.00001;-4.84E-11;3.826632;0.1;-2.18E-12;3.826632
-20.00001;-1.05E-10;3.983117;0.199999;-1.50E-12;3.983117
-20.00001;-1.35E-10;4.131732;0.3;-6.60E-13;4.131732
-20.00001;-1.54E-10;4.280437;0.399999;-4.00E-14;4.280437
-20.00001;-1.65E-10;4.42909;0.499999;1.00E-13;4.42909
-20.00001;-1.77E-10;4.580131;0.6;3.30E-13;4.580131
-20.00001;-1.85E-10;4.728739;0.7;1.04E-12;4.728739
-20.00001;-1.93E-10;4.895064;0.799999;1.55E-12;4.895064
-20.00001;-1.98E-10;5.043704;0.899999;9.50E-13;5.043704
-20.00001;-2.02E-10;5.192312;1;1.56E-12;5.192312
-20.00001;-2.05E-10;5.313566;1;7.40E-13;5.313566
-20.00001;-2.07E-10;5.486689;0.9;-3.10E-13;5.486689
-20.00001;-2.09E-10;5.635391;0.8;-6.00E-14;5.635391
-20.00001;-2.12E-10;5.784048;0.7;-1.16E-12;5.784048
-20.00001;-2.15E-10;5.932741;0.599999;-1.17E-12;5.932741
-20.00001;-2.14E-10;6.083703;0.5;-1.15E-12;6.083703
-20.00001;-2.15E-10;6.232456;0.4;-1.69E-12;6.232456
-20.00001;-2.16E-10;6.398422;0.3;-2.01E-12;6.398422
-20.00001;-2.15E-10;6.547015;0.199999;-2.78E-12;6.547015
-20.00001;-2.15E-10;6.695705;0.099999;-1.98E-12;6.695705
-20.00001;-2.16E-10;6.862841;-1.00E-06;-2.34E-12;6.862841
-10;3.14E-10;7.039077;0;-6.16E-12;7.039077
-10;1.76E-10;7.187622;0.1;7.20E-13;7.187622
-10;1.15E-10;7.336282;0.2;4.30E-12;7.336282
-10;7.65E-11;7.491673;0.3;6.51E-12;7.491673
-10;5.32E-11;7.64038;0.4;7.57E-12;7.64038
-10;3.60E-11;7.789032;0.5;8.98E-12;7.789032
-10;2.23E-11;7.937709;0.599999;1.03E-11;7.937709
-10;1.20E-11;8.086549;0.699999;1.08E-11;8.086549
-10;4.04E-12;8.235281;0.799999;1.13E-11;8.235281
-10;-4.48E-12;8.403496;0.9;1.23E-11;8.403496
-10;-9.80E-12;8.552115;1;1.30E-11;8.552115
-10;-1.45E-11;8.673362;1;1.21E-11;8.673362
-10;-1.83E-11;8.822115;0.9;1.01E-11;8.822115
-10;-2.26E-11;8.99524;0.8;8.70E-12;8.99524
-10;-2.53E-11;9.143857;0.7;7.10E-12;9.143857
-10;-2.85E-11;9.292511;0.6;6.19E-12;9.292511
-10;-3.11E-11;9.441152;0.5;4.38E-12;9.441152
-10;-3.46E-11;9.590033;0.399999;3.53E-12;9.590033
-10;-3.53E-11;9.738743;0.299999;1.92E-12;9.738743
-10;-3.67E-11;9.907136;0.199999;-2.00E-14;9.907136
