#scan	iMeasureCycle=1	iMux=0	time=0.142	N=202	LocalTime=21/12/2023 10:16:42
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
4.99999	5.48131E-09	0.296281	-10	-4.15754E-08	0.296281
4.89999	4.37131E-09	0.446442	-10	-4.92296E-08	0.446442
4.79999	3.83092E-09	0.596448	-9.99999	-5.82744E-08	0.596448
4.7	3.51172E-09	0.746286	-10	-6.89418E-08	0.746286
4.6	3.30949E-09	0.896124	-9.99999	-8.12327E-08	0.896124
4.5	3.17004E-09	1.046275	-9.99999	-9.54461E-08	1.046275
4.4	3.07597E-09	1.201961	-10	-1.11735E-07	1.201961
4.29999	3.05875E-09	1.383925	-10	-1.30543E-07	1.383925
4.2	2.89415E-09	1.533851	-10	-1.51381E-07	1.533851
4.09999	2.83788E-09	1.683807	-10	-1.75021E-07	1.683807
3.99999	2.83479E-09	1.857628	-10	-2.01683E-07	1.857628
3.9	2.73867E-09	2.007515	-10	-2.31466E-07	2.007515
3.8	2.70073E-09	2.157388	-10	-2.64511E-07	2.157388
3.7	2.668E-09	2.307192	-10	-3.01396E-07	2.307192
3.59999	2.63633E-09	2.477512	-10	-3.42835E-07	2.477512
3.49999	2.60544E-09	2.627367	-10	-3.88661E-07	2.627367
3.39999	2.57887E-09	2.777213	-10	-4.39308E-07	2.777213
3.3	2.55319E-09	2.927054	-10	-4.95374E-07	2.927054
3.2	2.52427E-09	3.07696	-10	-5.5711E-07	3.07696
3.09999	2.49365E-09	3.22688	-10	-6.24965E-07	3.22688
3.00001	2.47042E-09	3.385939	-10	-6.99347E-07	3.385939
2.9	2.43217E-09	3.535913	-10	-7.803E-07	3.535913
2.8	2.41308E-09	3.685724	-10	-8.6827E-07	3.685724
2.69999	2.38512E-09	3.859811	-10	-9.63566E-07	3.859811
2.59999	2.3499E-09	4.013046	-10	-1.06742E-06	4.013046
2.5	2.31923E-09	4.162912	-10	-1.17984E-06	4.162912
2.4	2.28584E-09	4.312799	-10	-1.30144E-06	4.312799
2.3	2.2582E-09	4.481369	-10	-1.43233E-06	4.481369
2.19999	2.22398E-09	4.631135	-10	-1.57257E-06	4.631135
2.1	2.19544E-09	4.780938	-10	-1.72285E-06	4.780938
2	2.15394E-09	4.93106	-10	-1.88376E-06	4.93106
1.89999	2.11438E-09	5.081308	-10	-2.05435E-06	5.081308
1.79999	2.07581E-09	5.231175	-10	-2.23576E-06	5.231175
1.69999	2.039E-09	5.390961	-10	-2.42807E-06	5.390961
1.59999	1.99926E-09	5.540911	-10	-2.63087E-06	5.540911
1.49999	1.94718E-09	5.690717	-10	-2.84451E-06	5.690717
1.39999	1.90174E-09	5.864967	-10	-3.06794E-06	5.864967
1.29999	1.84589E-09	6.014848	-10	-3.30271E-06	6.014848
1.19999	1.7831E-09	6.164749	-10	-3.54695E-06	6.164749
