#scan	iMeasureCycle=1	iMux=0	time=0.137	N=210	LocalTime=21/12/2023 10:24:17
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
5	5.05935E-09	0.296978	-1E-05	-4.413E-11	0.296978
5	4.68326E-09	0.41849	-0.5	-5.2704E-10	0.41849
5	4.83549E-09	0.539704	-1	-1.97512E-09	0.539704
5	4.98384E-09	0.688287	-1.50001	-4.19004E-09	0.688287
5	4.7253E-09	0.878023	-2.00001	-6.49542E-09	0.878023
5	5.05589E-09	1.020735	-2.5	-9.3465E-09	1.020735
5	5.47334E-09	1.143227	-3	-1.24309E-08	1.143227
4.99999	5.20527E-09	1.293034	-3.5	-1.54593E-08	1.293034
5	5.09029E-09	1.445183	-4	-1.86347E-08	1.445183
5	5.12689E-09	1.595037	-4.5	-2.19503E-08	1.595037
4.99999	4.93356E-09	1.744804	-5	-2.52735E-08	1.744804
5	5.19936E-09	1.894621	-5.5	-2.83402E-08	1.894621
5.00001	4.71121E-09	2.044441	-6	-3.03707E-08	2.044441
5	5.11556E-09	2.19426	-6.5	-3.33755E-08	2.19426
4.99999	3.95771E-09	2.378421	-7	-3.47157E-08	2.378421
4.99999	4.48475E-09	2.528254	-7.5	-3.73143E-08	2.528254
5	4.23815E-09	2.678077	-8	-3.93418E-08	2.678077
4.99999	4.19926E-09	2.858084	-8.49999	-4.13449E-08	2.858084
5	3.92779E-09	3.007927	-9	-4.2794E-08	3.007927
5	3.68694E-09	3.157819	-9.5	-4.4222E-08	3.157819
5	3.90609E-09	3.307595	-10	-4.5946E-08	3.307595
5	3.70695E-09	3.452371	-10	-4.64173E-08	3.452371
5	3.48269E-09	3.574705	-9.50001	-4.56671E-08	3.574705
5	3.6415E-09	3.69703	-9.00001	-4.52261E-08	3.69703
5	3.4497E-09	3.819342	-8.50001	-4.43066E-08	3.819342
5	3.12996E-09	3.953326	-8.00001	-4.30813E-08	3.953326
5	3.33003E-09	4.075659	-7.50001	-4.21382E-08	4.075659
5	3.10627E-09	4.198039	-7.00001	-4.06391E-08	4.198039
5	3.19506E-09	4.320379	-6.50001	-3.91662E-08	4.320379
5	3.14918E-09	4.454191	-6.00001	-3.72983E-08	4.454191
5	2.83134E-09	4.576517	-5.5	-3.49876E-08	4.576517
5	2.44528E-09	4.698846	-5.00001	-3.21438E-08	4.698846
5	2.16681E-09	4.82117	-4.50001	-2.90764E-08	4.82117
5	2.01943E-09	4.955103	-4.00001	-2.57867E-08	4.955103
5	1.81592E-09	5.07749	-3.50001	-2.21623E-08	5.07749
5	1.27528E-09	5.199864	-3.00001	-1.77924E-08	5.199864
5	1.43313E-09	5.322207	-2.50001	-1.41359E-08	5.322207
5	1.65276E-09	5.456012	-2.00001	-1.056E-08	5.456012
5	1.73433E-09	5.593268	-1.5	-6.52848E-09	5.593268
5	1.64653E-09	5.714427	-1.00001	-3.00845E-09	5.714427
5	2.1711E-09	5.854901	-0.50001	-7.1832E-10	5.854901
5	2.63852E-09	5.976141	-1E-05	-1.675E-11	5.976141
2.5	1.97713E-09	6.12496	-1E-05	5.11E-12	6.12496
2.5	2.36826E-09	6.246117	-0.5	-6.9182E-10	6.246117
2.5	2.41081E-09	6.368812	-1	-4.23137E-09	6.368812
2.5	2.4127E-09	6.511476	-1.50001	-1.05782E-08	6.511476
2.5	2.39767E-09	6.633818	-2	-1.91048E-08	6.633818
2.5	2.4152E-09	6.756163	-2.49999	-2.83796E-08	6.756163
2.5	2.42429E-09	6.878528	-3	-3.94291E-08	6.878528
2.5	2.48038E-09	7.000977	-3.5	-5.2914E-08	7.000977
2.5	2.52191E-09	7.123403	-3.99999	-6.94744E-08	7.123403
2.5	2.78115E-09	7.273172	-4.49999	-9.57005E-08	7.273172
2.49998	1.6186E-09	7.422935	-5	-1.32019E-07	7.422935
2.49995	-4.968E-10	7.589589	-5.5	-2.15687E-07	7.589589
2.49974	1.69535E-08	7.71307	-5.99999	-3.19391E-07	7.71307
2.49976	1.562E-09	7.896791	-6.5	-3.38556E-07	7.896791
2.49997	-1.44198E-08	8.077281	-7.00001	-5.91143E-07	8.077281
2.49989	-2.05182E-08	8.221151	-7.5	-5.11782E-07	8.221151
2.50007	1.34194E-08	8.374984	-8.00001	-6.30288E-07	8.374984
2.5	1.7012E-08	8.555138	-8.5	-1.09022E-06	8.555138
2.49999	5.03551E-09	8.691674	-9	-1.10313E-06	8.691674
2.49999	3.64805E-09	8.874676	-9.5	-1.12044E-06	8.874676
