#scan;iMeasureCycle=1;iMux=0;time=0.146;N=492;LocalTime=21/12/2023 12:06:38;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
9.99999;2.47E-09;4.108583;-10.50001;-1.65E-09;4.108583;;;-10.50001;1.65289E-09
9.99999;2.45E-09;4.284598;-11;-1.66E-09;4.284598;;;-11;1.66141E-09
9.99999;2.43E-09;4.460873;-11.5;-1.67E-09;4.460873;;;-11.5;1.67151E-09
10;2.42E-09;4.636952;-12.00001;-1.69E-09;4.636952;;;-12.00001;1.6865E-09
9.99999;2.41E-09;4.81298;-12.50001;-1.69E-09;4.81298;;;-12.50001;1.69475E-09
10;2.40E-09;4.989183;-13.00001;-1.70E-09;4.989183;;;-13.00001;1.70182E-09
10;2.39E-09;5.16528;-13.5;-1.71E-09;5.16528;;;-13.5;1.70705E-09
9.99999;2.38E-09;5.341427;-14.00001;-1.72E-09;5.341427;;;-14.00001;1.72028E-09
9.99999;2.36E-09;5.524361;-14.50001;-1.72E-09;5.524361;;;-14.50001;1.72405E-09
9.99999;2.35E-09;5.700341;-15;-1.74E-09;5.700341;;;-15;1.74052E-09
9.99999;2.34E-09;5.910283;-15.50001;-1.75E-09;5.910283;;;-15.50001;1.74617E-09
10;2.33E-09;6.086367;-16.00001;-1.76E-09;6.086367;;;-16.00001;1.75513E-09
9.99999;2.32E-09;6.26244;-16.5;-1.77E-09;6.26244;;;-16.5;1.77428E-09
9.99999;2.31E-09;6.438767;-17;-1.78E-09;6.438767;;;-17;1.78271E-09
10;2.31E-09;6.614797;-17.5;-1.79E-09;6.614797;;;-17.5;1.79268E-09
10;2.30E-09;6.790919;-18;-1.81E-09;6.790919;;;-18;1.80501E-09
10;2.30E-09;6.967178;-18.50001;-1.82E-09;6.967178;;;-18.50001;1.81662E-09
10;2.28E-09;7.14323;-19.00001;-1.83E-09;7.14323;;;-19.00001;1.82907E-09
9.99999;2.27E-09;7.319275;-19.50001;-1.85E-09;7.319275;;;-19.50001;1.85065E-09
10;2.27E-09;7.497523;-20;-1.87E-09;7.497523;;;-20;1.86679E-09
10;2.26E-09;7.618736;-20;-1.88E-09;7.618736;;;-20;1.87547E-09
9.99999;2.25E-09;7.794775;-19.50001;-1.88E-09;7.794775;;;-19.50001;1.87668E-09
9.99999;2.24E-09;7.970996;-19;-1.87E-09;7.970996;;;-19;1.86943E-09
9.99999;2.23E-09;8.147068;-18.5;-1.87E-09;8.147068;;;-18.5;1.87173E-09
9.99999;2.23E-09;8.323143;-18.00001;-1.88E-09;8.323143;;;-18.00001;1.88187E-09
10;2.22E-09;8.499259;-17.5;-1.87E-09;8.499259;;;-17.5;1.87018E-09
10;2.21E-09;8.675366;-17;-1.87E-09;8.675366;;;-17;1.86845E-09
10;2.21E-09;8.851393;-16.50001;-1.87E-09;8.851393;;;-16.50001;1.87058E-09
9.99999;2.20E-09;9.034322;-16.00001;-1.87E-09;9.034322;;;-16.00001;1.87355E-09
10;2.19E-09;9.21033;-15.50001;-1.87E-09;9.21033;;;-15.50001;1.86764E-09
9.99999;2.19E-09;9.415351;-15.00001;-1.87E-09;9.415351;;;-15.00001;1.86607E-09
10;2.18E-09;9.591438;-14.50001;-1.87E-09;9.591438;;;-14.50001;1.86684E-09
10;2.18E-09;9.767441;-14.00001;-1.87E-09;9.767441;;;-14.00001;1.87348E-09
9.99999;2.16E-09;9.945352;-13.50001;-1.86E-09;9.945352;;;-13.50001;1.86218E-09
9.99999;2.16E-09;10.121408;-13;-1.86E-09;10.121408;;;-13;1.86239E-09
10;2.16E-09;10.297388;-12.50001;-1.86E-09;10.297388;;;-12.50001;1.86474E-09
10;2.15E-09;10.473504;-12.00001;-1.86E-09;10.473504;;;-12.00001;1.85738E-09
10;2.15E-09;10.649685;-11.50001;-1.85E-09;10.649685;;;-11.50001;1.85403E-09
10;2.14E-09;10.825758;-11;-1.84E-09;10.825758;;;-11;1.84248E-09
9.99999;2.14E-09;11.003779;-10.50001;-1.84E-09;11.003779;;;-10.50001;1.83889E-09
9.99999;2.13E-09;11.179771;-10;-1.83E-09;11.179771;;;-10;1.83087E-09
9.99999;2.13E-09;11.356011;-9.5;-1.82E-09;11.356011;;;-9.5;1.81981E-09
9.99999;2.12E-09;11.54156;-9;-1.81E-09;11.54156;;;-9;1.81124E-09
9.99999;2.12E-09;11.717706;-8.5;-1.80E-09;11.717706;;;-8.5;1.80353E-09
9.99999;2.11E-09;11.922795;-8.00001;-1.79E-09;11.922795;;;-8.00001;1.78813E-09
10;2.11E-09;12.098849;-7.50001;-1.77E-09;12.098849;;;-7.50001;1.76976E-09
10;2.10E-09;12.274855;-7;-1.75E-09;12.274855;;;-7;1.75378E-09
9.99999;2.09E-09;12.457262;-6.5;-1.74E-09;12.457262;;;-6.5;1.74035E-09
9.99999;2.09E-09;12.633365;-6.00001;-1.72E-09;12.633365;;;-6.00001;1.72456E-09
9.99999;2.09E-09;12.809355;-5.5;-1.70E-09;12.809355;;;-5.5;1.69524E-09
9.99999;2.07E-09;12.985529;-5;-1.67E-09;12.985529;;;-5;1.67024E-09
9.99999;2.07E-09;13.161567;-4.5;-1.64E-09;13.161567;;;-4.5;1.63787E-09
9.99999;2.06E-09;13.337604;-4;-1.61E-09;13.337604;;;-4;1.60962E-09
10;2.05E-09;13.513757;-3.50001;-1.58E-09;13.513757;;;-3.50001;1.57541E-09
9.99999;2.05E-09;13.689817;-3.00001;-1.53E-09;13.689817;;;-3.00001;1.52936E-09
10;2.03E-09;13.865838;-2.50001;-1.47E-09;13.865838;;;-2.50001;1.47277E-09
10;2.03E-09;14.048745;-2.00001;-1.40E-09;14.048745;;;-2.00001;1.40001E-09
9.99999;2.00E-09;14.224757;-1.50001;-1.31E-09;14.224757;;;-1.50001;1.3051E-09
9.99999;1.98E-09;14.429653;-1.00001;-1.17E-09;14.429653;;;-1.00001;1.1736E-09
9.99999;1.94E-09;14.605731;-0.5;-9.96E-10;14.605731;;;-0.5;9.9598E-10
9.99999;1.88E-09;14.781774;-1.00E-05;-8.15E-10;14.781774;;;-1.00E-05;8.147E-10
5;-5.57E-09;14.953544;0;3.03E-09;14.953544;;;0;3.03247E-09
5;9.86E-10;15.097965;-0.5;-1.19E-07;15.097965;;;-0.5;1.19013E-07
5;2.19E-09;15.24777;-1;-2.23E-07;15.24777;;;-1;2.22758E-07
5;2.36E-09;15.438058;-1.5;-3.11E-07;15.438058;;;-1.5;3.10869E-07
4.99999;2.56E-09;15.587956;-2;-3.86E-07;15.587956;;;-2;3.86382E-07
5;2.56E-09;15.737737;-2.5;-4.51E-07;15.737737;;;-2.5;4.50593E-07
5;2.44E-09;15.909512;-3;-5.04E-07;15.909512;;;-3;5.04386E-07
4.99999;2.41E-09;16.065277;-3.5;-5.51E-07;16.065277;;;-3.5;5.50656E-07
4.99999;2.34E-09;16.220918;-4;-5.90E-07;16.220918;;;-4;5.89704E-07
5;2.28E-09;16.37087;-4.5;-6.23E-07;16.37087;;;-4.5;6.23282E-07
5;2.23E-09;16.529361;-5;-6.52E-07;16.529361;;;-5;6.51518E-07
5;2.18E-09;16.685086;-5.5;-6.75E-07;16.685086;;;-5.5;6.75399E-07
4.99999;2.13E-09;16.840704;-6;-6.97E-07;16.840704;;;-6;6.96594E-07
4.99999;2.10E-09;16.998842;-6.5;-7.14E-07;16.998842;;;-6.5;7.1427E-07
4.99999;2.07E-09;17.154546;-7;-7.30E-07;17.154546;;;-7;7.30172E-07
4.99999;2.05E-09;17.304344;-7.5;-7.44E-07;17.304344;;;-7.5;7.44083E-07
4.99999;2.04E-09;17.460203;-8;-7.56E-07;17.460203;;;-8;7.56124E-07
4.99999;2.02E-09;17.615868;-8.5;-7.67E-07;17.615868;;;-8.5;7.67424E-07
5;2.00E-09;17.77153;-9;-7.77E-07;17.77153;;;-9;7.77453E-07
4.99999;1.98E-09;17.945135;-9.5;-7.87E-07;17.945135;;;-9.5;7.86564E-07
5;1.98E-09;18.095002;-10;-7.95E-07;18.095002;;;-10;7.95072E-07
4.99999;1.96E-09;18.250651;-10.5;-8.02E-07;18.250651;;;-10.5;8.02435E-07
4.99999;1.94E-09;18.435919;-11;-8.09E-07;18.435919;;;-11;8.09265E-07
5;1.95E-09;18.591658;-11.5;-8.16E-07;18.591658;;;-11.5;8.15953E-07
4.99999;1.94E-09;18.747351;-12;-8.22E-07;18.747351;;;-12;8.21896E-07
5;1.93E-09;18.924041;-12.5;-8.28E-07;18.924041;;;-12.5;8.27698E-07
4.99999;1.93E-09;19.079875;-13;-8.33E-07;19.079875;;;-13;8.32674E-07
5;1.92E-09;19.229623;-13.5;-8.38E-07;19.229623;;;-13.5;8.38025E-07
4.99999;1.92E-09;19.379457;-14;-8.43E-07;19.379457;;;-14;8.42942E-07
4.99999;1.91E-09;19.543776;-14.5;-8.47E-07;19.543776;;;-14.5;8.47299E-07
4.99999;1.91E-09;19.699584;-15;-8.51E-07;19.699584;;;-15;8.5121E-07
5;1.90E-09;19.849367;-15.5;-8.56E-07;19.849367;;;-15.5;8.55857E-07
4.99999;1.90E-09;19.999157;-16;-8.60E-07;19.999157;;;-16;8.60275E-07
5;1.90E-09;20.149055;-16.5;-8.64E-07;20.149055;;;-16.5;8.64373E-07
4.99999;1.89E-09;20.304717;-17;-8.69E-07;20.304717;;;-17;8.68568E-07
4.99999;1.89E-09;20.460407;-17.5;-8.72E-07;20.460407;;;-17.5;8.72434E-07
5;1.89E-09;20.613625;-18;-8.76E-07;20.613625;;;-18;8.7583E-07
5;1.90E-09;20.763493;-18.5;-8.80E-07;20.763493;;;-18.5;8.7968E-07
4.99999;1.89E-09;20.950973;-19;-8.83E-07;20.950973;;;-19;8.8315E-07
5;1.88E-09;21.100819;-19.5;-8.87E-07;21.100819;;;-19.5;8.8654E-07
4.99999;1.89E-09;21.250741;-20;-8.90E-07;21.250741;;;-20;8.8975E-07
4.99999;1.86E-09;21.373094;-20;-8.91E-07;21.373094;;;-20;8.9059E-07
5;1.84E-09;21.543192;-19.5;-8.88E-07;21.543192;;;-19.5;8.8764E-07
5;1.84E-09;21.693074;-19;-8.84E-07;21.693074;;;-19;8.8411E-07
4.99999;1.83E-09;21.842889;-18.5;-8.82E-07;21.842889;;;-18.5;8.8151E-07
4.99999;1.82E-09;21.992844;-18;-8.78E-07;21.992844;;;-18;8.7839E-07
4.99999;1.82E-09;22.142675;-17.5;-8.75E-07;22.142675;;;-17.5;8.7516E-07
4.99999;1.82E-09;22.295197;-17;-8.71E-07;22.295197;;;-17;8.70905E-07
5;1.82E-09;22.454258;-16.5;-8.67E-07;22.454258;;;-16.5;8.67064E-07
4.99999;1.81E-09;22.604159;-16;-8.64E-07;22.604159;;;-16;8.63743E-07
5;1.82E-09;22.753979;-15.5;-8.60E-07;22.753979;;;-15.5;8.59655E-07
4.99999;1.82E-09;22.933725;-15;-8.55E-07;22.933725;;;-15;8.54914E-07
5;1.81E-09;23.083564;-14.5;-8.50E-07;23.083564;;;-14.5;8.5049E-07
5;1.81E-09;23.233376;-14;-8.46E-07;23.233376;;;-14;8.45769E-07
5;1.80E-09;23.383189;-13.5;-8.41E-07;23.383189;;;-13.5;8.41211E-07
4.99999;1.80E-09;23.54844;-13;-8.36E-07;23.54844;;;-13;8.36096E-07
5;1.81E-09;23.698219;-12.5;-8.30E-07;23.698219;;;-12.5;8.30386E-07
4.99999;1.80E-09;23.848013;-12;-8.25E-07;23.848013;;;-12;8.24904E-07
4.99999;1.80E-09;23.997939;-11.5;-8.19E-07;23.997939;;;-11.5;8.18552E-07
4.99999;1.79E-09;24.148415;-11;-8.12E-07;24.148415;;;-11;8.11727E-07
4.99999;1.79E-09;24.298273;-10.5;-8.05E-07;24.298273;;;-10.5;8.04779E-07
4.99999;1.79E-09;24.458945;-10;-7.97E-07;24.458945;;;-10;7.97078E-07
5;1.78E-09;24.608794;-9.5;-7.89E-07;24.608794;;;-9.5;7.88603E-07
5;1.77E-09;24.758644;-9;-7.79E-07;24.758644;;;-9;7.7923E-07
5;1.78E-09;24.937879;-8.5;-7.69E-07;24.937879;;;-8.5;7.6869E-07
4.99999;1.77E-09;25.087738;-8;-7.58E-07;25.087738;;;-8;7.57532E-07
4.99999;1.76E-09;25.237542;-7.5;-7.44E-07;25.237542;;;-7.5;7.44158E-07
5;1.75E-09;25.387322;-7;-7.29E-07;25.387322;;;-7;7.29384E-07
4.99999;1.74E-09;25.553736;-6.5;-7.12E-07;25.553736;;;-6.5;7.12165E-07
4.99999;1.72E-09;25.703547;-6;-6.93E-07;25.703547;;;-6;6.93211E-07
4.99999;1.69E-09;25.853403;-5.5;-6.71E-07;25.853403;;;-5.5;6.71065E-07
5;1.66E-09;26.003547;-5;-6.45E-07;26.003547;;;-5;6.45408E-07
4.99999;1.63E-09;26.153448;-4.5;-6.16E-07;26.153448;;;-4.5;6.15744E-07
5;1.58E-09;26.303278;-4;-5.81E-07;26.303278;;;-4;5.80605E-07
4.99999;1.55E-09;26.468738;-3.5;-5.39E-07;26.468738;;;-3.5;5.39276E-07
4.99999;1.46E-09;26.618632;-3;-4.92E-07;26.618632;;;-3;4.91697E-07
4.99999;1.33E-09;26.768418;-2.5;-4.36E-07;26.768418;;;-2.5;4.35839E-07
4.99999;1.23E-09;26.94382;-2;-3.71E-07;26.94382;;;-2;3.7054E-07
4.99999;9.47E-10;27.093653;-1.5;-2.95E-07;27.093653;;;-1.5;2.94593E-07
4.99999;6.50E-10;27.24339;-1;-2.07E-07;27.24339;;;-1;2.0732E-07
4.99999;3.41E-10;27.393264;-0.5;-1.08E-07;27.393264;;;-0.5;1.0799E-07
5;4.32E-10;27.571694;-1.00E-05;4.27E-10;27.571694;;;-1.00E-05;4.2682E-10
-1.80E-06;-2.87E-09;27.747681;-1.00E-05;1.66E-09;27.747681;;;-1.00E-05;1.66415E-09
8.00E-07;-9.08E-10;27.900779;-0.5;-2.24E-06;27.900779;;;-0.5;2.24202E-06
-2.00E-07;-3.08E-10;28.061101;-1;-4.29E-06;28.061101;;;-1;4.28998E-06
4.00E-07;2.71E-11;28.210918;-1.5;-5.98E-06;28.210918;;;-1.5;5.97666E-06
5.00E-07;2.63E-10;28.360848;-2;-7.33E-06;28.360848;;;-2;7.33402E-06
2.00E-07;4.52E-10;28.510879;-2.5;-8.43E-06;28.510879;;;-2.5;8.42703E-06
3.00E-07;6.39E-10;28.66068;-3;-9.32E-06;28.66068;;;-3;9.31718E-06
1.70E-06;8.25E-10;28.813773;-3.5;-1.01E-05;28.813773;;;-3.5;1.00561E-05
2.00E-07;9.43E-10;28.975676;-4;-1.07E-05;28.975676;;;-4;1.06749E-05
6.00E-07;1.22E-09;29.125561;-4.5;-1.12E-05;29.125561;;;-4.5;0.000011198
7.00E-07;1.40E-09;29.27543;-5;-1.16E-05;29.27543;;;-5;1.16465E-05
3.00E-07;1.33E-09;29.450764;-5.5;-1.20E-05;29.450764;;;-5.5;1.20288E-05
8.00E-07;1.47E-09;29.600721;-6;-1.24E-05;29.600721;;;-6;1.23613E-05
5.00E-07;1.48E-09;29.750521;-6.5;-1.26E-05;29.750521;;;-6.5;1.26495E-05
4.00E-07;1.42E-09;29.900284;-7;-1.29E-05;29.900284;;;-7;1.29013E-05
3.00E-07;1.31E-09;30.065328;-7.5;-1.31E-05;30.065328;;;-7.5;1.31222E-05
6.00E-07;1.23E-09;30.215165;-8;-1.33E-05;30.215165;;;-8;1.33184E-05
5.00E-07;1.15E-09;30.365086;-8.5;-1.35E-05;30.365086;;;-8.5;1.34924E-05
3.00E-07;1.08E-09;30.514928;-9;-1.36E-05;30.514928;;;-9;1.36457E-05
3.00E-07;1.01E-09;30.664707;-9.5;-1.38E-05;30.664707;;;-9.5;1.37865E-05
3.00E-07;9.57E-10;30.814483;-10;-1.39E-05;30.814483;;;-10;1.39108E-05
0;9.00E-10;30.980339;-10.5;-1.40E-05;30.980339;;;-10.5;0.000014023
-2.00E-07;8.67E-10;31.130181;-11;-1.41E-05;31.130181;;;-11;1.41283E-05
3.00E-07;8.39E-10;31.279914;-11.5;-1.42E-05;31.279914;;;-11.5;1.42241E-05
-5.00E-07;7.99E-10;31.451393;-12;-1.43E-05;31.451393;;;-12;1.43101E-05
4.00E-07;7.84E-10;31.601169;-12.5;-1.44E-05;31.601169;;;-12.5;1.43897E-05
0;7.80E-10;31.751006;-13;-1.45E-05;31.751006;;;-13;1.44661E-05
0;7.56E-10;31.900791;-13.5;-1.45E-05;31.900791;;;-13.5;0.000014538
-3.00E-07;7.44E-10;32.070497;-14;-1.46E-05;32.070497;;;-14;1.46036E-05
3.00E-07;7.37E-10;32.220326;-14.5;-1.47E-05;32.220326;;;-14.5;1.46677E-05
-1.00E-07;7.34E-10;32.37025;-15;-1.47E-05;32.37025;;;-15;1.47312E-05
-1.00E-07;7.23E-10;32.520077;-15.5;-1.48E-05;32.520077;;;-15.5;1.47885E-05
2.00E-07;7.23E-10;32.671559;-16;-1.48E-05;32.671559;;;-16;1.48428E-05
1.00E-07;7.17E-10;32.821401;-16.5;-1.49E-05;32.821401;;;-16.5;1.48963E-05
-4.00E-07;7.20E-10;32.985835;-17;-1.49E-05;32.985835;;;-17;1.49447E-05
2.00E-07;7.15E-10;33.135818;-17.5;-1.50E-05;33.135818;;;-17.5;1.49965E-05
0;7.17E-10;33.285606;-18;-1.50E-05;33.285606;;;-18;1.50465E-05
0;7.06E-10;33.461243;-18.5;-1.51E-05;33.461243;;;-18.5;1.50952E-05
-1.00E-07;7.08E-10;33.611098;-19;-1.51E-05;33.611098;;;-19;1.51401E-05
-5.00E-07;7.02E-10;33.760895;-19.5;-1.52E-05;33.760895;;;-19.5;1.51851E-05
2.00E-07;7.14E-10;33.910639;-20;-1.52E-05;33.910639;;;-20;1.52226E-05
-1.00E-07;7.06E-10;34.048312;-20;-1.52E-05;34.048312;;;-20;1.52269E-05
-1.00E-07;7.00E-10;34.198077;-19.5;-1.52E-05;34.198077;;;-19.5;1.51909E-05
-2.00E-07;6.95E-10;34.347921;-19;-1.52E-05;34.347921;;;-19;1.51514E-05
-5.00E-07;6.95E-10;34.497803;-18.5;-1.51E-05;34.497803;;;-18.5;0.00001511
-1.00E-07;6.88E-10;34.647835;-18;-1.51E-05;34.647835;;;-18;1.50678E-05
-1.00E-07;6.95E-10;34.797669;-17.5;-1.50E-05;34.797669;;;-17.5;1.50238E-05
-2.00E-07;6.85E-10;34.981212;-17;-1.50E-05;34.981212;;;-17;1.49746E-05
-1.00E-07;6.92E-10;35.13105;-16.5;-1.49E-05;35.13105;;;-16.5;1.49238E-05
-3.00E-07;6.93E-10;35.280831;-16;-1.49E-05;35.280831;;;-16;1.48706E-05
-4.00E-07;6.90E-10;35.464901;-15.5;-1.48E-05;35.464901;;;-15.5;1.48163E-05
4.00E-07;6.89E-10;35.614732;-15;-1.48E-05;35.614732;;;-15;1.47568E-05
-1.00E-07;6.81E-10;35.764497;-14.5;-1.47E-05;35.764497;;;-14.5;1.46954E-05
-1.00E-07;6.87E-10;35.914305;-14;-1.46E-05;35.914305;;;-14;1.46316E-05
4.00E-07;6.87E-10;36.081005;-13.5;-1.46E-05;36.081005;;;-13.5;1.45621E-05
-2.00E-07;6.78E-10;36.230733;-13;-1.45E-05;36.230733;;;-13;1.44866E-05
-1.00E-07;6.70E-10;36.380694;-12.5;-1.44E-05;36.380694;;;-12.5;1.44073E-05
-2.00E-07;6.67E-10;36.530543;-12;-1.43E-05;36.530543;;;-12;1.43231E-05
2.00E-07;6.60E-10;36.680358;-11.5;-1.42E-05;36.680358;;;-11.5;1.42304E-05
0;6.53E-10;36.830166;-11;-1.41E-05;36.830166;;;-11;1.41321E-05
-3.00E-07;6.42E-10;36.996299;-10.5;-1.40E-05;36.996299;;;-10.5;1.40209E-05
2.00E-07;6.05E-10;37.146204;-10;-1.39E-05;37.146204;;;-10;1.39012E-05
0;5.79E-10;37.295974;-9.5;-1.38E-05;37.295974;;;-9.5;1.37677E-05
0;5.63E-10;37.467283;-9;-1.36E-05;37.467283;;;-9;0.000013623
-1.00E-07;5.06E-10;37.617079;-8.5;-1.35E-05;37.617079;;;-8.5;1.34618E-05
-2.00E-07;4.45E-10;37.766888;-8;-1.33E-05;37.766888;;;-8;0.000013282
-5.00E-07;3.35E-10;37.916606;-7.5;-1.31E-05;37.916606;;;-7.5;1.30781E-05
2.00E-07;1.82E-10;38.086033;-7;-1.28E-05;38.086033;;;-7;1.28486E-05
-4.00E-07;-3.40E-11;38.235793;-6.5;-1.26E-05;38.235793;;;-6.5;1.25875E-05
-5.00E-07;-3.09E-10;38.38571;-6;-1.23E-05;38.38571;;;-6;0.00001229
-6.00E-07;-5.85E-10;38.535553;-5.5;-1.19E-05;38.535553;;;-5.5;1.19493E-05
-1.10E-06;-6.47E-10;38.687026;-5;-1.16E-05;38.687026;;;-5;1.15595E-05
-1.00E-06;-4.01E-10;38.836866;-4.5;-1.11E-05;38.836866;;;-4.5;1.11052E-05
-5.00E-07;-6.60E-11;39.001479;-4;-1.06E-05;39.001479;;;-4;1.05741E-05
-6.00E-07;-5.32E-11;39.151391;-3.5;-9.95E-06;39.151391;;;-3.5;9.9482E-06
-7.00E-07;3.11E-11;39.301179;-3;-9.20E-06;39.301179;;;-3;9.2034E-06
0;1.37E-10;39.479552;-2.5;-8.30E-06;39.479552;;;-2.5;8.30183E-06
-2.00E-07;5.78E-12;39.629353;-2;-7.21E-06;39.629353;;;-2;7.20733E-06
0;-1.38E-10;39.779119;-1.5;-5.86E-06;39.779119;;;-1.5;5.85928E-06
-5.00E-07;-3.17E-10;39.928851;-1;-4.20E-06;39.928851;;;-1;4.19602E-06
-3.00E-07;-5.34E-10;40.091266;-0.5;-2.19E-06;40.091266;;;-0.5;2.18676E-06
2.00E-07;-7.53E-10;40.264076;-1.00E-05;4.78E-10;40.264076;;;-1.00E-05;4.776E-10
-5;-1.05E-08;40.434251;-1.00E-05;5.53E-09;40.434251;;;-1.00E-05;5.52922E-09
-5.00001;-8.12E-09;40.591634;-0.5;-2.98E-06;40.591634;;;-0.5;2.98134E-06
-5.00001;-7.24E-09;40.741545;-1;-6.21E-06;40.741545;;;-1;6.20651E-06
-5;-6.60E-09;40.89136;-1.5;-9.52E-06;40.89136;;;-1.5;9.51617E-06
-5;-5.98E-09;41.044552;-2;-1.28E-05;41.044552;;;-2;1.28424E-05
-5;-5.51E-09;41.194406;-2.5;-1.61E-05;41.194406;;;-2.5;1.61323E-05
-5;-5.04E-09;41.344167;-3;-1.93E-05;41.344167;;;-3;0.000019346
-5.00001;-4.64E-09;41.504492;-3.5;-2.25E-05;41.504492;;;-3.5;2.24543E-05
-5.00001;-4.20E-09;41.654365;-4;-2.54E-05;41.654365;;;-4;2.54386E-05
-5;-3.82E-09;41.804212;-4.5;-2.83E-05;41.804212;;;-4.5;2.82529E-05
-5.00001;-3.55E-09;41.980255;-5;-3.09E-05;41.980255;;;-5;3.08673E-05
-5.00001;-3.20E-09;42.130222;-5.5;-3.33E-05;42.130222;;;-5.5;3.32556E-05
-5;-2.94E-09;42.280006;-6;-3.53E-05;42.280006;;;-6;3.53441E-05
-5;-2.72E-09;42.429915;-6.5;-3.71E-05;42.429915;;;-6.5;0.000037106
-5.00001;-2.54E-09;42.597993;-7;-3.85E-05;42.597993;;;-7;3.85473E-05
-5;-2.35E-09;42.747818;-7.5;-3.97E-05;42.747818;;;-7.5;3.97168E-05
-5;-2.19E-09;42.897619;-8;-4.07E-05;42.897619;;;-8;4.06819E-05
-5;-2.02E-09;43.047547;-8.5;-4.15E-05;43.047547;;;-8.5;0.000041491
-5;-1.83E-09;43.19737;-9;-4.22E-05;43.19737;;;-9;0.000042177
-5;-1.64E-09;43.347126;-9.5;-4.28E-05;43.347126;;;-9.5;4.27864E-05
-5;-1.54E-09;43.509266;-10;-4.33E-05;43.509266;;;-10;4.33097E-05
-5;-1.37E-09;43.659307;-10.5;-4.38E-05;43.659307;;;-10.5;4.37665E-05
-5;-1.35E-09;43.809109;-11;-4.42E-05;43.809109;;;-11;4.41683E-05
-5.00001;-1.49E-09;43.984852;-11.5;-4.45E-05;43.984852;;;-11.5;4.45411E-05
-5;-1.48E-09;44.134701;-12;-4.49E-05;44.134701;;;-12;4.48817E-05
-5;-1.53E-09;44.284556;-12.5;-4.52E-05;44.284556;;;-12.5;4.51674E-05
-5;-1.59E-09;44.434395;-13;-4.54E-05;44.434395;;;-13;4.54352E-05
-5.00001;-1.67E-09;44.603123;-13.5;-4.57E-05;44.603123;;;-13.5;4.56738E-05
-5.00001;-1.73E-09;44.752931;-14;-4.59E-05;44.752931;;;-14;4.59089E-05
-5;-1.78E-09;44.902752;-14.5;-4.61E-05;44.902752;;;-14.5;4.61052E-05
-5;-1.81E-09;45.052682;-15;-4.63E-05;45.052682;;;-15;4.62946E-05
-5;-1.87E-09;45.202485;-15.5;-4.65E-05;45.202485;;;-15.5;0.000046468
-5.00001;-1.88E-09;45.352349;-16;-4.66E-05;45.352349;;;-16;0.000046625
-5.00001;-1.93E-09;45.519143;-16.5;-4.68E-05;45.519143;;;-16.5;4.67702E-05
-5;-1.93E-09;45.669115;-17;-4.69E-05;45.669115;;;-17;4.69146E-05
-5;-1.92E-09;45.818924;-17.5;-4.70E-05;45.818924;;;-17.5;4.70468E-05
-5.00001;-1.96E-09;46.003623;-18;-4.72E-05;46.003623;;;-18;4.71597E-05
-5.00001;-1.99E-09;46.153505;-18.5;-4.73E-05;46.153505;;;-18.5;4.72808E-05
