File Name: 00_Sample12_Device4_trfSat_dark_begin.dat;;;;;;;;;
File Data: 22/11/2023;9:55:38;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
1.78E+05;1.00E+00;2.06E-10;-2.50E+01;-5.96E-10;;;;2.0647E-10;5.9615E-10
1.78E+05;1.00E+00;2.05E-10;-2.55E+01;-6.23E-10;;;;2.0477E-10;6.2251E-10
1.79E+05;1.00E+00;2.08E-10;-2.60E+01;-6.53E-10;;;;2.0792E-10;6.5306E-10
1.79E+05;1.00E+00;2.03E-10;-2.65E+01;-6.61E-10;;;;2.0319E-10;6.6095E-10
1.80E+05;1.00E+00;1.93E-10;-2.70E+01;-6.78E-10;;;;1.9339E-10;6.7829E-10
1.80E+05;1.00E+00;1.86E-10;-2.75E+01;-7.58E-10;;;;1.8573E-10;7.5823E-10
1.81E+05;1.00E+00;1.90E-10;-2.80E+01;-8.46E-10;;;;1.8954E-10;8.4609E-10
1.81E+05;1.00E+00;1.81E-10;-2.85E+01;-8.79E-10;;;;1.8092E-10;8.787E-10
1.82E+05;1.00E+00;1.87E-10;-2.90E+01;-9.43E-10;;;;1.8676E-10;9.4327E-10
1.82E+05;1.00E+00;1.80E-10;-2.95E+01;-9.27E-10;;;;1.8009E-10;9.2744E-10
1.83E+05;1.00E+00;2.07E-10;-3.00E+01;-1.25E-09;;;;2.0675E-10;1.2469E-09
1.83E+05;1.00E+00;1.82E-10;-3.05E+01;-1.04E-09;;;;1.8187E-10;1.0448E-09
1.84E+05;1.00E+00;1.91E-10;-3.10E+01;-1.10E-09;;;;1.9091E-10;1.1012E-09
1.84E+05;1.00E+00;1.82E-10;-3.15E+01;-1.12E-09;;;;1.8227E-10;1.1184E-09
1.85E+05;1.00E+00;1.68E-10;-3.20E+01;-1.15E-09;;;;1.681E-10;1.1507E-09
1.85E+05;1.00E+00;1.76E-10;-3.25E+01;-1.19E-09;;;;1.7558E-10;1.1909E-09
1.86E+05;1.00E+00;1.65E-10;-3.30E+01;-1.24E-09;;;;1.6523E-10;1.2402E-09
1.86E+05;1.00E+00;1.86E-10;-3.35E+01;-1.35E-09;;;;1.8589E-10;1.3545E-09
1.87E+05;1.00E+00;1.81E-10;-3.40E+01;-1.31E-09;;;;1.8085E-10;1.3115E-09
1.87E+05;1.00E+00;1.75E-10;-3.45E+01;-1.31E-09;;;;1.7456E-10;1.3053E-09
1.88E+05;1.00E+00;1.75E-10;-3.50E+01;-1.32E-09;;;;1.7513E-10;1.3245E-09
1.88E+05;1.00E+00;1.76E-10;-3.55E+01;-1.34E-09;;;;1.7551E-10;1.34E-09
1.89E+05;1.00E+00;1.74E-10;-3.60E+01;-1.37E-09;;;;1.7414E-10;1.3748E-09
1.89E+05;1.00E+00;1.76E-10;-3.65E+01;-1.41E-09;;;;1.7591E-10;1.4128E-09
1.90E+05;1.00E+00;1.57E-10;-3.70E+01;-1.48E-09;;;;1.5693E-10;1.4804E-09
1.90E+05;1.00E+00;1.58E-10;-3.75E+01;-1.52E-09;;;;1.5787E-10;1.5223E-09
1.91E+05;1.00E+00;1.70E-10;-3.80E+01;-1.64E-09;;;;1.6986E-10;1.6433E-09
1.91E+05;1.00E+00;1.75E-10;-3.85E+01;-1.69E-09;;;;1.7458E-10;1.6857E-09
1.92E+05;1.00E+00;1.65E-10;-3.90E+01;-1.71E-09;;;;1.6484E-10;1.7146E-09
1.92E+05;1.00E+00;1.70E-10;-3.95E+01;-1.80E-09;;;;1.6985E-10;1.7955E-09
1.93E+05;1.00E+00;1.63E-10;-4.00E+01;-1.84E-09;;;;1.6311E-10;1.8441E-09
1.93E+05;1.00E+00;1.74E-10;-4.05E+01;-1.91E-09;;;;1.7403E-10;1.9141E-09
1.94E+05;1.00E+00;1.70E-10;-4.10E+01;-1.99E-09;;;;1.7043E-10;1.9858E-09
1.94E+05;1.00E+00;1.77E-10;-4.15E+01;-2.13E-09;;;;1.7681E-10;2.1333E-09
1.95E+05;1.00E+00;1.66E-10;-4.20E+01;-2.19E-09;;;;1.6581E-10;2.1852E-09
1.95E+05;1.00E+00;1.61E-10;-4.25E+01;-2.19E-09;;;;1.6064E-10;2.1875E-09
1.96E+05;1.00E+00;1.55E-10;-4.30E+01;-2.33E-09;;;;1.547E-10;2.3312E-09
1.96E+05;1.00E+00;1.62E-10;-4.35E+01;-2.40E-09;;;;1.6178E-10;2.3997E-09
1.97E+05;1.00E+00;1.55E-10;-4.40E+01;-2.45E-09;;;;1.5478E-10;2.447E-09
1.97E+05;1.00E+00;1.62E-10;-4.45E+01;-2.52E-09;;;;1.6169E-10;2.5152E-09
1.98E+05;1.00E+00;1.73E-10;-4.50E+01;-3.01E-09;;;;1.7288E-10;3.0097E-09
1.98E+05;1.00E+00;1.65E-10;-4.55E+01;-2.70E-09;;;;1.6466E-10;2.695E-09
1.99E+05;1.00E+00;1.63E-10;-4.60E+01;-2.78E-09;;;;1.6278E-10;2.7782E-09
1.99E+05;1.00E+00;1.58E-10;-4.65E+01;-2.89E-09;;;;1.5792E-10;2.8929E-09
2.00E+05;1.00E+00;1.54E-10;-4.70E+01;-2.96E-09;;;;1.5385E-10;2.9566E-09
2.00E+05;1.00E+00;1.66E-10;-4.75E+01;-3.02E-09;;;;1.6622E-10;3.0179E-09
2.01E+05;1.00E+00;1.61E-10;-4.80E+01;-3.11E-09;;;;1.6062E-10;3.1103E-09
2.01E+05;1.00E+00;1.60E-10;-4.85E+01;-3.21E-09;;;;1.602E-10;3.2134E-09
2.02E+05;1.00E+00;1.61E-10;-4.90E+01;-3.32E-09;;;;1.6114E-10;3.3234E-09
2.02E+05;1.00E+00;1.52E-10;-4.95E+01;-3.39E-09;;;;1.5215E-10;3.3908E-09
2.03E+05;1.00E+00;1.65E-10;-5.00E+01;-3.53E-09;;;;1.6544E-10;3.5332E-09
