File Name: 07_Sample14_device4_trfsat_dark_final.dat;;;;;;;;;
File Data: 15/11/2023;13:00:03;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 20;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
1.17E+05;1.00E+00;3.26E-05;3.45E+01;-3.13E-10;;;;0.000032618;3.1292E-10
1.18E+05;1.00E+00;3.22E-05;3.40E+01;-3.08E-10;;;;0.000032244;3.0824E-10
1.18E+05;1.00E+00;3.19E-05;3.35E+01;-3.12E-10;;;;0.000031882;3.1194E-10
1.19E+05;1.00E+00;3.15E-05;3.30E+01;-3.12E-10;;;;0.000031508;3.1203E-10
1.19E+05;1.00E+00;3.11E-05;3.25E+01;-3.13E-10;;;;0.00003112;3.1255E-10
1.20E+05;1.00E+00;3.08E-05;3.20E+01;-3.13E-10;;;;0.000030785;3.1332E-10
1.20E+05;1.00E+00;3.04E-05;3.15E+01;-3.08E-10;;;;0.000030441;3.0843E-10
1.21E+05;1.00E+00;3.01E-05;3.10E+01;-3.06E-10;;;;0.000030119;3.0599E-10
1.21E+05;1.00E+00;2.97E-05;3.05E+01;-3.07E-10;;;;0.000029749;3.0678E-10
1.22E+05;1.00E+00;2.94E-05;3.00E+01;-5.41E-10;;;;0.000029419;5.4099E-10
1.22E+05;1.00E+00;2.90E-05;2.95E+01;-3.18E-10;;;;0.000029043;3.1848E-10
1.23E+05;1.00E+00;2.87E-05;2.90E+01;-3.11E-10;;;;0.000028685;3.1057E-10
1.23E+05;1.00E+00;2.84E-05;2.85E+01;-3.09E-10;;;;0.000028371;3.0945E-10
1.24E+05;1.00E+00;2.80E-05;2.80E+01;-3.13E-10;;;;0.000028033;3.1295E-10
1.24E+05;1.00E+00;2.77E-05;2.75E+01;-3.11E-10;;;;0.000027683;3.1119E-10
1.25E+05;1.00E+00;2.74E-05;2.70E+01;-3.10E-10;;;;0.000027367;3.1048E-10
1.25E+05;1.00E+00;2.70E-05;2.65E+01;-3.07E-10;;;;0.000027046;3.07E-10
1.26E+05;1.00E+00;2.67E-05;2.60E+01;-3.13E-10;;;;0.000026693;3.1282E-10
1.26E+05;1.00E+00;2.63E-05;2.55E+01;-3.10E-10;;;;0.000026345;3.0975E-10
1.27E+05;1.00E+00;2.60E-05;2.50E+01;-3.07E-10;;;;0.000026033;3.0674E-10
1.27E+05;1.00E+00;2.57E-05;2.45E+01;-3.10E-10;;;;0.000025675;3.1012E-10
1.28E+05;1.00E+00;2.54E-05;2.40E+01;-3.14E-10;;;;0.000025352;3.1373E-10
1.28E+05;1.00E+00;2.50E-05;2.35E+01;-3.17E-10;;;;0.000025034;3.1712E-10
1.29E+05;1.00E+00;2.47E-05;2.30E+01;-3.15E-10;;;;0.000024671;3.153E-10
1.29E+05;1.00E+00;2.43E-05;2.25E+01;-3.11E-10;;;;0.000024348;3.1088E-10
1.30E+05;1.00E+00;2.40E-05;2.20E+01;-3.13E-10;;;;0.000024022;3.133E-10
1.30E+05;1.00E+00;2.37E-05;2.15E+01;-3.24E-10;;;;0.000023709;3.2359E-10
1.31E+05;1.00E+00;2.33E-05;2.10E+01;-3.17E-10;;;;0.000023329;3.1737E-10
1.31E+05;1.00E+00;2.30E-05;2.05E+01;-3.12E-10;;;;0.000023043;3.1239E-10
1.32E+05;1.00E+00;2.28E-05;2.00E+01;-3.23E-10;;;;0.000022755;3.2305E-10
1.32E+05;1.00E+00;2.24E-05;1.95E+01;-3.15E-10;;;;0.000022415;3.1453E-10
1.33E+05;1.00E+00;2.20E-05;1.90E+01;-3.14E-10;;;;0.000022029;3.1351E-10
1.33E+05;1.00E+00;2.17E-05;1.85E+01;-3.26E-10;;;;0.000021735;3.2612E-10
1.34E+05;1.00E+00;2.14E-05;1.80E+01;-3.25E-10;;;;0.000021431;3.2473E-10
1.34E+05;1.00E+00;2.11E-05;1.75E+01;-3.16E-10;;;;0.000021103;3.1625E-10
1.35E+05;1.00E+00;2.08E-05;1.70E+01;-3.14E-10;;;;0.000020751;3.14E-10
1.35E+05;1.00E+00;2.05E-05;1.65E+01;-3.18E-10;;;;0.000020462;3.1846E-10
1.36E+05;1.00E+00;2.02E-05;1.60E+01;-3.17E-10;;;;0.000020169;3.1657E-10
1.36E+05;1.00E+00;1.99E-05;1.55E+01;-3.18E-10;;;;0.00001985;3.1837E-10
1.37E+05;1.00E+00;1.95E-05;1.50E+01;-2.78E-10;;;;0.00001952;2.781E-10
1.37E+05;1.00E+00;1.92E-05;1.45E+01;-5.42E-10;;;;0.000019204;5.4201E-10
1.38E+05;1.00E+00;1.89E-05;1.40E+01;-3.19E-10;;;;0.000018867;3.1941E-10
1.38E+05;1.00E+00;1.85E-05;1.35E+01;-3.25E-10;;;;0.000018528;3.2462E-10
1.39E+05;1.00E+00;1.82E-05;1.30E+01;-3.18E-10;;;;0.000018225;3.1779E-10
1.39E+05;1.00E+00;1.79E-05;1.25E+01;-3.25E-10;;;;0.000017947;3.247E-10
1.40E+05;1.00E+00;1.76E-05;1.20E+01;-3.14E-10;;;;0.000017633;3.1387E-10
1.40E+05;1.00E+00;1.74E-05;1.15E+01;-3.25E-10;;;;0.000017353;3.2536E-10
1.41E+05;1.00E+00;1.70E-05;1.10E+01;-3.14E-10;;;;0.000017014;3.1415E-10
1.41E+05;1.00E+00;1.67E-05;1.05E+01;-3.21E-10;;;;0.000016726;3.2077E-10
1.42E+05;1.00E+00;1.64E-05;1.00E+01;-3.26E-10;;;;0.000016404;3.2609E-10
1.42E+05;1.00E+00;1.61E-05;9.50E+00;-3.13E-10;;;;0.000016095;3.129E-10
1.43E+05;1.00E+00;1.58E-05;9.00E+00;-3.16E-10;;;;0.000015784;3.1609E-10
1.43E+05;1.00E+00;1.55E-05;8.50E+00;-3.19E-10;;;;0.000015526;3.189E-10
1.44E+05;1.00E+00;1.52E-05;8.00E+00;-3.23E-10;;;;0.000015244;3.2262E-10
1.44E+05;1.00E+00;1.49E-05;7.50E+00;-3.23E-10;;;;0.000014934;3.2295E-10
1.45E+05;1.00E+00;1.46E-05;7.00E+00;-3.25E-10;;;;0.000014619;3.2455E-10
1.45E+05;1.00E+00;1.43E-05;6.50E+00;-3.21E-10;;;;0.000014321;3.2149E-10
1.46E+05;1.00E+00;1.40E-05;6.00E+00;-3.22E-10;;;;0.000014041;3.2231E-10
1.46E+05;1.00E+00;1.37E-05;5.50E+00;-3.22E-10;;;;0.000013733;3.221E-10
1.47E+05;1.00E+00;1.34E-05;5.00E+00;-3.22E-10;;;;0.000013441;3.2226E-10
1.47E+05;1.00E+00;1.31E-05;4.50E+00;-3.21E-10;;;;0.000013133;3.2102E-10
1.48E+05;1.00E+00;1.29E-05;4.00E+00;-3.18E-10;;;;0.000012863;3.1793E-10
1.48E+05;1.00E+00;1.26E-05;3.50E+00;-3.18E-10;;;;0.000012561;3.1783E-10
1.49E+05;1.00E+00;1.23E-05;3.00E+00;-3.29E-10;;;;0.00001231;3.292E-10
1.49E+05;1.00E+00;1.20E-05;2.50E+00;-3.26E-10;;;;0.000012005;3.2578E-10
1.50E+05;1.00E+00;1.17E-05;2.00E+00;-3.14E-10;;;;0.000011691;3.1403E-10
1.50E+05;1.00E+00;1.14E-05;1.50E+00;-3.23E-10;;;;0.000011429;3.2303E-10
1.51E+05;1.00E+00;1.12E-05;1.00E+00;-3.17E-10;;;;0.000011164;3.1718E-10
1.51E+05;1.00E+00;1.09E-05;5.00E-01;-3.30E-10;;;;0.000010901;3.3008E-10
1.52E+05;1.00E+00;1.07E-05;0.00E+00;-3.11E-10;;;;0.00001066;3.1072E-10
1.52E+05;1.00E+00;1.04E-05;-5.00E-01;-5.63E-10;;;;0.000010371;5.6348E-10
1.53E+05;1.00E+00;1.01E-05;-1.00E+00;-3.30E-10;;;;0.000010083;3.2964E-10
1.53E+05;1.00E+00;9.86E-06;-1.50E+00;-3.22E-10;;;;9.8636E-06;3.2163E-10
1.54E+05;1.00E+00;9.60E-06;-2.00E+00;-3.52E-10;;;;9.5983E-06;3.5228E-10
1.54E+05;1.00E+00;9.34E-06;-2.50E+00;-3.35E-10;;;;9.3402E-06;3.3543E-10
1.55E+05;1.00E+00;9.07E-06;-3.00E+00;-3.20E-10;;;;9.0712E-06;3.2046E-10
1.55E+05;1.00E+00;8.81E-06;-3.50E+00;-3.25E-10;;;;8.8137E-06;3.2455E-10
1.56E+05;1.00E+00;8.53E-06;-4.00E+00;-3.24E-10;;;;8.5282E-06;3.2381E-10
1.56E+05;1.00E+00;8.32E-06;-4.50E+00;-3.22E-10;;;;8.3153E-06;3.2151E-10
1.57E+05;1.00E+00;8.07E-06;-5.00E+00;-3.23E-10;;;;8.0698E-06;3.2266E-10
1.57E+05;1.00E+00;7.84E-06;-5.50E+00;-3.21E-10;;;;7.8381E-06;3.2058E-10
1.58E+05;1.00E+00;7.60E-06;-6.00E+00;-3.27E-10;;;;7.5988E-06;3.2689E-10
1.58E+05;1.00E+00;7.35E-06;-6.50E+00;-3.29E-10;;;;7.3512E-06;3.2929E-10
1.59E+05;1.00E+00;7.13E-06;-7.00E+00;-3.31E-10;;;;7.1258E-06;3.3104E-10
1.59E+05;1.00E+00;6.93E-06;-7.50E+00;-3.27E-10;;;;6.9314E-06;3.2745E-10
1.60E+05;1.00E+00;6.69E-06;-8.00E+00;-3.29E-10;;;;6.6897E-06;3.2881E-10
1.60E+05;1.00E+00;6.48E-06;-8.50E+00;-3.26E-10;;;;6.4755E-06;3.2626E-10
1.61E+05;1.00E+00;6.26E-06;-9.00E+00;-3.27E-10;;;;6.2591E-06;3.268E-10
1.61E+05;1.00E+00;6.04E-06;-9.50E+00;-3.27E-10;;;;6.0369E-06;3.2676E-10
1.62E+05;1.00E+00;5.84E-06;-1.00E+01;-3.28E-10;;;;0.000005835;3.2804E-10
1.62E+05;1.00E+00;5.65E-06;-1.05E+01;-3.29E-10;;;;5.6536E-06;3.2919E-10
1.63E+05;1.00E+00;5.47E-06;-1.10E+01;-3.29E-10;;;;5.4717E-06;3.2905E-10
1.63E+05;1.00E+00;5.26E-06;-1.15E+01;-3.28E-10;;;;5.2584E-06;3.2825E-10
1.64E+05;1.00E+00;5.06E-06;-1.20E+01;-3.27E-10;;;;5.0556E-06;3.2675E-10
1.64E+05;1.00E+00;4.85E-06;-1.25E+01;-3.31E-10;;;;4.8483E-06;3.3077E-10
1.65E+05;1.00E+00;4.67E-06;-1.30E+01;-3.30E-10;;;;4.6704E-06;3.2953E-10
1.65E+05;1.00E+00;4.51E-06;-1.35E+01;-3.32E-10;;;;4.5086E-06;3.3162E-10
1.66E+05;1.00E+00;4.33E-06;-1.40E+01;-3.28E-10;;;;4.3267E-06;3.2822E-10
1.66E+05;1.00E+00;4.18E-06;-1.45E+01;-3.33E-10;;;;4.1806E-06;3.3257E-10
1.67E+05;1.00E+00;4.01E-06;-1.50E+01;-3.23E-10;;;;4.0104E-06;3.2321E-10
1.67E+05;1.00E+00;3.82E-06;-1.55E+01;-5.53E-10;;;;3.8157E-06;5.5287E-10
1.68E+05;1.00E+00;3.66E-06;-1.60E+01;-3.40E-10;;;;0.000003664;3.3974E-10
1.68E+05;1.00E+00;3.51E-06;-1.65E+01;-3.29E-10;;;;3.5063E-06;3.2868E-10
1.69E+05;1.00E+00;3.38E-06;-1.70E+01;-3.29E-10;;;;3.3806E-06;3.2891E-10
1.69E+05;1.00E+00;3.23E-06;-1.75E+01;-3.28E-10;;;;3.2261E-06;3.2835E-10
1.70E+05;1.00E+00;3.10E-06;-1.80E+01;-3.29E-10;;;;3.1001E-06;3.2944E-10
1.70E+05;1.00E+00;2.96E-06;-1.85E+01;-3.31E-10;;;;2.9594E-06;3.3085E-10
1.71E+05;1.00E+00;2.83E-06;-1.90E+01;-3.27E-10;;;;2.8327E-06;3.2723E-10
1.71E+05;1.00E+00;2.69E-06;-1.95E+01;-3.30E-10;;;;0.000002688;3.2979E-10
1.72E+05;1.00E+00;2.56E-06;-2.00E+01;-3.24E-10;;;;2.5622E-06;3.2353E-10
1.72E+05;1.00E+00;2.44E-06;-2.05E+01;-3.35E-10;;;;2.4414E-06;3.3507E-10
1.73E+05;1.00E+00;2.32E-06;-2.10E+01;-3.30E-10;;;;2.3249E-06;3.2976E-10
1.73E+05;1.00E+00;2.21E-06;-2.15E+01;-3.29E-10;;;;2.2068E-06;3.2922E-10
1.74E+05;1.00E+00;2.10E-06;-2.20E+01;-3.27E-10;;;;0.000002104;3.2735E-10
1.74E+05;1.00E+00;2.00E-06;-2.25E+01;-3.27E-10;;;;1.9955E-06;3.268E-10
1.75E+05;1.00E+00;1.88E-06;-2.30E+01;-3.24E-10;;;;1.8837E-06;3.2406E-10
1.75E+05;1.00E+00;1.80E-06;-2.35E+01;-3.28E-10;;;;1.7987E-06;3.2823E-10
1.76E+05;1.00E+00;1.68E-06;-2.40E+01;-3.28E-10;;;;1.6809E-06;3.2765E-10
1.76E+05;1.00E+00;1.60E-06;-2.45E+01;-3.26E-10;;;;1.5967E-06;3.2574E-10
1.77E+05;1.00E+00;1.49E-06;-2.50E+01;-3.29E-10;;;;1.4891E-06;3.2882E-10
1.77E+05;1.00E+00;1.40E-06;-2.55E+01;-3.28E-10;;;;1.3994E-06;3.2808E-10
1.78E+05;1.00E+00;1.32E-06;-2.60E+01;-3.23E-10;;;;1.3234E-06;3.2331E-10
1.78E+05;1.00E+00;1.24E-06;-2.65E+01;-3.28E-10;;;;1.2433E-06;3.277E-10
1.79E+05;1.00E+00;1.18E-06;-2.70E+01;-3.32E-10;;;;1.1774E-06;3.3187E-10
1.79E+05;1.00E+00;1.09E-06;-2.75E+01;-3.29E-10;;;;1.0943E-06;3.2939E-10
1.80E+05;1.00E+00;1.02E-06;-2.80E+01;-3.38E-10;;;;1.0173E-06;3.3784E-10
1.80E+05;1.00E+00;9.58E-07;-2.85E+01;-3.27E-10;;;;9.5839E-07;3.266E-10
1.81E+05;1.00E+00;8.95E-07;-2.90E+01;-3.70E-10;;;;8.9477E-07;3.702E-10
1.81E+05;1.00E+00;8.34E-07;-2.95E+01;-3.32E-10;;;;8.344E-07;3.3207E-10
1.82E+05;1.00E+00;7.84E-07;-3.00E+01;-3.28E-10;;;;7.8362E-07;3.2818E-10
1.82E+05;1.00E+00;7.19E-07;-3.05E+01;-2.87E-10;;;;7.1949E-07;2.8659E-10
1.83E+05;1.00E+00;6.72E-07;-3.10E+01;-5.72E-10;;;;6.7208E-07;5.7156E-10
1.83E+05;1.00E+00;6.21E-07;-3.15E+01;-3.35E-10;;;;6.2108E-07;3.3472E-10
1.84E+05;1.00E+00;5.81E-07;-3.20E+01;-3.28E-10;;;;5.8098E-07;3.2839E-10
1.84E+05;1.00E+00;5.39E-07;-3.25E+01;-3.32E-10;;;;5.3933E-07;3.3197E-10
1.85E+05;1.00E+00;5.03E-07;-3.30E+01;-3.28E-10;;;;5.0277E-07;3.277E-10
1.85E+05;1.00E+00;4.72E-07;-3.35E+01;-3.29E-10;;;;4.7248E-07;3.2942E-10
1.86E+05;1.00E+00;4.35E-07;-3.40E+01;-3.32E-10;;;;4.3534E-07;3.3212E-10
1.86E+05;1.00E+00;4.03E-07;-3.45E+01;-3.35E-10;;;;4.0272E-07;3.3528E-10
1.87E+05;1.00E+00;3.76E-07;-3.50E+01;-3.28E-10;;;;3.7574E-07;3.2768E-10
1.87E+05;1.00E+00;3.50E-07;-3.55E+01;-3.38E-10;;;;3.4991E-07;3.3822E-10
1.88E+05;1.00E+00;3.23E-07;-3.60E+01;-3.23E-10;;;;3.231E-07;3.2338E-10
1.88E+05;1.00E+00;2.97E-07;-3.65E+01;-3.22E-10;;;;2.9681E-07;3.2193E-10
1.89E+05;1.00E+00;2.79E-07;-3.70E+01;-3.22E-10;;;;2.7939E-07;3.217E-10
1.89E+05;1.00E+00;2.59E-07;-3.75E+01;-3.24E-10;;;;2.5935E-07;3.2424E-10
1.90E+05;1.00E+00;2.36E-07;-3.80E+01;-3.27E-10;;;;2.3616E-07;3.2665E-10
1.90E+05;1.00E+00;2.21E-07;-3.85E+01;-3.30E-10;;;;2.2139E-07;3.3002E-10
1.91E+05;1.00E+00;2.00E-07;-3.90E+01;-3.35E-10;;;;1.9991E-07;3.3536E-10
1.91E+05;1.00E+00;1.85E-07;-3.95E+01;-3.25E-10;;;;1.8471E-07;3.2457E-10
1.92E+05;1.00E+00;1.67E-07;-4.00E+01;-3.28E-10;;;;1.6687E-07;3.2754E-10
1.92E+05;1.00E+00;1.52E-07;-4.05E+01;-3.24E-10;;;;1.5218E-07;3.2427E-10
1.93E+05;1.00E+00;1.41E-07;-4.10E+01;-3.25E-10;;;;1.411E-07;3.2459E-10
1.93E+05;1.00E+00;1.31E-07;-4.15E+01;-3.24E-10;;;;1.3113E-07;3.243E-10
1.94E+05;1.00E+00;1.21E-07;-4.20E+01;-3.28E-10;;;;1.2139E-07;3.2831E-10
1.94E+05;1.00E+00;1.11E-07;-4.25E+01;-3.32E-10;;;;1.1109E-07;3.3156E-10
1.95E+05;1.00E+00;1.05E-07;-4.30E+01;-3.27E-10;;;;1.0481E-07;3.2651E-10
1.95E+05;1.00E+00;9.81E-08;-4.35E+01;-3.29E-10;;;;9.8122E-08;3.2919E-10
1.96E+05;1.00E+00;9.35E-08;-4.40E+01;-4.92E-10;;;;9.3507E-08;4.9154E-10
1.96E+05;1.00E+00;8.75E-08;-4.45E+01;-3.37E-10;;;;8.7494E-08;3.369E-10
1.97E+05;1.00E+00;8.32E-08;-4.50E+01;-3.30E-10;;;;8.3182E-08;3.2977E-10
1.97E+05;1.00E+00;7.53E-08;-4.55E+01;-3.15E-10;;;;7.5299E-08;3.1508E-10
1.98E+05;1.00E+00;7.08E-08;-4.60E+01;-5.80E-10;;;;7.0825E-08;5.799E-10
1.98E+05;1.00E+00;6.42E-08;-4.65E+01;-3.32E-10;;;;6.424E-08;3.3182E-10
1.99E+05;1.00E+00;6.05E-08;-4.70E+01;-3.25E-10;;;;6.0522E-08;3.2482E-10
1.99E+05;1.00E+00;5.79E-08;-4.75E+01;-3.33E-10;;;;5.7872E-08;3.327E-10
2.00E+05;1.00E+00;5.41E-08;-4.80E+01;-3.34E-10;;;;5.4099E-08;3.3375E-10
2.00E+05;1.00E+00;5.13E-08;-4.85E+01;-3.33E-10;;;;5.134E-08;3.3252E-10
2.01E+05;1.00E+00;4.85E-08;-4.90E+01;-3.26E-10;;;;4.8454E-08;3.2594E-10
2.01E+05;1.00E+00;4.53E-08;-4.95E+01;-3.29E-10;;;;4.5317E-08;3.2927E-10
2.02E+05;1.00E+00;4.28E-08;-5.00E+01;-3.21E-10;;;;4.2806E-08;3.2068E-10
