#scan;iMeasureCycle=1;iMux=0;time=0.143;N=202;LocalTime=20/12/2023 12:57:15;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
-1.8;-9.30E-08;10.545211;-0.5;-2.08E-06;10.545211;;;-1.8;2.07656E-06;9.2978E-08
-1.9;-1.10E-07;10.668718;-0.5;-2.12E-06;10.668718;;;-1.9;2.11752E-06;1.10182E-07
-2;-1.27E-07;10.792277;-0.5;-2.16E-06;10.792277;;;-2;2.15692E-06;1.27494E-07
-2.1;-1.47E-07;10.915797;-0.5;-2.19E-06;10.915797;;;-2.1;2.19463E-06;1.47013E-07
-2.2;-1.63E-07;11.039361;-0.5;-2.23E-06;11.039361;;;-2.2;2.23192E-06;1.63436E-07
-2.3;-1.93E-07;11.162854;-0.500001;-2.27E-06;11.162854;;;-2.3;2.26712E-06;1.93486E-07
-2.4;-2.19E-07;11.286403;-0.5;-2.30E-06;11.286403;;;-2.4;2.30146E-06;2.19128E-07
-2.5;-2.47E-07;11.409975;-0.5;-2.33E-06;11.409975;;;-2.5;2.33427E-06;2.47174E-07
-2.6;-2.83E-07;11.533553;-0.5;-2.37E-06;11.533553;;;-2.6;2.36637E-06;2.82785E-07
-2.7;-3.17E-07;11.657076;-0.5;-2.40E-06;11.657076;;;-2.7;2.39713E-06;3.17451E-07
-2.8;-3.53E-07;11.780686;-0.5;-2.43E-06;11.780686;;;-2.8;2.42699E-06;3.53189E-07
-2.9;-4.00E-07;11.904206;-0.5;-2.46E-06;11.904206;;;-2.9;2.45645E-06;3.99554E-07
-3;-4.41E-07;12.03374;-0.5;-2.48E-06;12.03374;;;-3;2.48445E-06;4.40544E-07
-3.1;-4.80E-07;12.157246;-0.5;-2.51E-06;12.157246;;;-3.1;2.51128E-06;4.80282E-07
-3.2;-3.04E-07;12.286849;-0.5;-2.54E-06;12.286849;;;-3.2;2.53776E-06;3.04317E-07
-3.3;-3.40E-07;12.410432;-0.5;-2.56E-06;12.410432;;;-3.3;2.56346E-06;3.39841E-07
-3.4;-3.63E-07;12.534023;-0.5;-2.59E-06;12.534023;;;-3.4;2.58707E-06;3.63111E-07
-3.5;-4.04E-07;12.657586;-0.5;-2.61E-06;12.657586;;;-3.5;2.61149E-06;4.03943E-07
-3.6;-4.29E-07;12.781143;-0.5;-2.63E-06;12.781143;;;-3.6;2.63461E-06;4.28629E-07
-3.7;-4.85E-07;12.910623;-0.5;-2.66E-06;12.910623;;;-3.7;2.65706E-06;4.85252E-07
-3.8;-5.19E-07;13.040156;-0.5;-2.68E-06;13.040156;;;-3.8;2.67879E-06;5.18744E-07
-3.9;-5.70E-07;13.169615;-0.5;-2.70E-06;13.169615;;;-3.9;2.69983E-06;5.70492E-07
-4;-6.16E-07;13.299038;-0.5;-2.72E-06;13.299038;;;-4;2.72031E-06;6.16387E-07
-4.1;-6.66E-07;13.428556;-0.5;-2.74E-06;13.428556;;;-4.1;2.73985E-06;6.66189E-07
-4.2;-7.31E-07;13.558073;-0.5;-2.76E-06;13.558073;;;-4.2;2.75869E-06;7.31141E-07
-4.3;-7.62E-07;13.687582;-0.5;-2.78E-06;13.687582;;;-4.3;2.77728E-06;7.62034E-07
-4.4;-8.21E-07;13.817071;-0.5;-2.80E-06;13.817071;;;-4.4;2.79528E-06;8.2116E-07
-4.5;-9.12E-07;13.968776;-0.5;-2.81E-06;13.968776;;;-4.5;2.81251E-06;9.1177E-07
-4.6;-9.85E-07;14.092352;-0.5;-2.83E-06;14.092352;;;-4.6;2.83029E-06;9.8498E-07
-4.7;-1.05E-06;14.215864;-0.5;-2.85E-06;14.215864;;;-4.7;2.84639E-06;1.05284E-06
-4.8;-1.14E-06;14.37271;-0.5;-2.86E-06;14.37271;;;-4.8;2.86157E-06;1.14106E-06
-4.9;-1.21E-06;14.496308;-0.5;-2.88E-06;14.496308;;;-4.9;2.87751E-06;1.20511E-06
-5;-1.31E-06;14.619831;-0.5;-2.89E-06;14.619831;;;-5;2.89324E-06;1.31389E-06
-5;-1.29E-06;14.743471;-0.5;-2.89E-06;14.743471;;;-5;2.89235E-06;1.28916E-06
-4.9;-1.27E-06;14.875391;-0.5;-2.88E-06;14.875391;;;-4.9;2.8767E-06;1.26507E-06
-4.8;-1.17E-06;14.998947;-0.5;-2.86E-06;14.998947;;;-4.8;2.86049E-06;1.16552E-06
-4.7;-1.09E-06;15.122485;-0.5;-2.84E-06;15.122485;;;-4.7;2.84451E-06;1.08678E-06
-4.6;-9.94E-07;15.246069;-0.5;-2.83E-06;15.246069;;;-4.6;2.82632E-06;9.9375E-07
-4.5;-9.32E-07;15.376343;-0.5;-2.81E-06;15.376343;;;-4.5;2.80906E-06;9.323E-07
-4.4;-8.23E-07;15.502741;-0.5;-2.79E-06;15.502741;;;-4.4;2.79113E-06;8.23026E-07
-4.3;-9.91E-07;15.626276;-0.5;-2.77E-06;15.626276;;;-4.3;2.77343E-06;9.91263E-07
-4.2;-9.38E-07;15.749895;-0.5;-2.75E-06;15.749895;;;-4.2;2.75401E-06;9.37805E-07
-4.1;-8.60E-07;15.877628;-0.5;-2.73E-06;15.877628;;;-4.1;2.73389E-06;8.5999E-07
-4;-8.01E-07;16.001193;-0.5;-2.71E-06;16.001193;;;-4;2.71386E-06;8.01355E-07
-3.9;-7.40E-07;16.124671;-0.5;-2.69E-06;16.124671;;;-3.9;2.69251E-06;7.40271E-07
-3.8;-6.71E-07;16.24827;-0.5;-2.67E-06;16.24827;;;-3.8;2.67173E-06;6.70787E-07
-3.7;-6.15E-07;16.378644;-0.5;-2.65E-06;16.378644;;;-3.7;2.64975E-06;6.15198E-07
-3.60001;-5.35E-07;16.502205;-0.5;-2.63E-06;16.502205;;;-3.60001;2.62681E-06;5.34975E-07
-3.5;-4.81E-07;16.625693;-0.5;-2.60E-06;16.625693;;;-3.5;2.60356E-06;4.81093E-07
-3.4;-4.01E-07;16.749349;-0.5;-2.58E-06;16.749349;;;-3.4;2.57935E-06;4.00956E-07
-3.29999;-3.57E-07;16.879789;-0.5;-2.55E-06;16.879789;;;-3.29999;2.55445E-06;3.56757E-07
-3.2;-3.11E-07;17.003366;-0.5;-2.53E-06;17.003366;;;-3.2;2.52855E-06;3.11075E-07
-3.1;-2.76E-07;17.126866;-0.5;-2.50E-06;17.126866;;;-3.1;2.50202E-06;2.75803E-07
-3;-2.82E-07;17.250442;-0.5;-2.47E-06;17.250442;;;-3;2.47404E-06;2.82347E-07
-2.9;-2.54E-07;17.380661;-0.5;-2.45E-06;17.380661;;;-2.9;2.44625E-06;2.53598E-07
-2.8;-2.24E-07;17.504222;-0.5;-2.42E-06;17.504222;;;-2.8;2.41703E-06;2.23923E-07
-2.7;-2.04E-07;17.62774;-0.5;-2.39E-06;17.62774;;;-2.7;2.38643E-06;2.03739E-07
-2.6;-1.81E-07;17.751403;-0.5;-2.36E-06;17.751403;;;-2.6;2.35543E-06;1.81401E-07
-2.5;-1.65E-07;17.881649;-0.5;-2.32E-06;17.881649;;;-2.5;2.32267E-06;1.64771E-07
-2.4;-1.49E-07;18.005201;-0.5;-2.29E-06;18.005201;;;-2.4;2.28944E-06;1.48831E-07
-2.3;-1.28E-07;18.128707;-0.5;-2.25E-06;18.128707;;;-2.3;2.25499E-06;1.28143E-07
-2.2;-1.15E-07;18.252295;-0.5;-2.22E-06;18.252295;;;-2.2;2.21931E-06;1.15221E-07
-2.1;-1.04E-07;18.382954;-0.5;-2.18E-06;18.382954;;;-2.1;2.18244E-06;1.03643E-07
-2;-9.30E-08;18.506526;-0.5;-2.14E-06;18.506526;;;-2;2.14377E-06;9.3032E-08
-1.9;-8.38E-08;18.630034;-0.5;-2.10E-06;18.630034;;;-1.9;2.10431E-06;8.3799E-08
-1.80001;-7.47E-08;18.771011;-0.5;-2.06E-06;18.771011;;;-1.80001;2.06362E-06;7.47077E-08
-1.69999;-6.54E-08;18.917456;-0.5;-2.02E-06;18.917456;;;-1.69999;2.02105E-06;6.5367E-08
-1.59999;-5.97E-08;19.063852;-0.5;-1.98E-06;19.063852;;;-1.59999;1.97701E-06;5.96601E-08
-1.5;-5.32E-08;19.2077;-0.5;-1.93E-06;19.2077;;;-1.5;1.93113E-06;5.32264E-08
-1.4;-4.73E-08;19.38334;-0.5;-1.88E-06;19.38334;;;-1.4;1.8837E-06;4.72886E-08
-1.3;-4.18E-08;19.527525;-0.5;-1.83E-06;19.527525;;;-1.3;1.83406E-06;4.1763E-08
-1.2;-3.60E-08;19.671427;-0.5;-1.78E-06;19.671427;;;-1.2;1.78254E-06;3.60053E-08
-1.1;-3.11E-08;19.815413;-0.5;-1.73E-06;19.815413;;;-1.1;1.72883E-06;3.10751E-08
-1;-2.62E-08;19.959299;-0.5;-1.67E-06;19.959299;;;-1;1.67318E-06;2.61651E-08
-0.9;-2.14E-08;20.103225;-0.5;-1.62E-06;20.103225;;;-0.9;1.61505E-06;2.14168E-08
-0.79999;-1.68E-08;20.247058;-0.5;-1.55E-06;20.247058;;;-0.79999;1.55439E-06;1.6811E-08
-0.7;-1.35E-08;20.407551;-0.5;-1.49E-06;20.407551;;;-0.7;1.49105E-06;1.35173E-08
-0.6;-9.69E-09;20.551449;-0.5;-1.43E-06;20.551449;;;-0.6;1.42506E-06;9.687E-09
-0.50001;-7.28E-09;20.70132;-0.5;-1.36E-06;20.70132;;;-0.50001;1.35575E-06;7.27976E-09
-0.4;-5.21E-09;20.851127;-0.5;-1.28E-06;20.851127;;;-0.4;1.28278E-06;5.20992E-09
-0.3;-4.06E-09;21.007432;-0.5;-1.21E-06;21.007432;;;-0.3;1.2065E-06;4.05552E-09
-0.20001;-1.80E-09;21.157343;-0.5;-1.13E-06;21.157343;;;-0.20001;1.12591E-06;1.79778E-09
-0.10001;-7.81E-10;21.3072;-0.5;-1.04E-06;21.3072;;;-0.10001;1.04106E-06;7.8096E-10
-1.00E-05;2.26E-10;21.457065;-0.5;-9.53E-07;21.457065;;;-1.00E-05;9.5272E-07;2.2562E-10
0.09999;1.05E-09;21.610128;-0.5;-8.60E-07;21.610128;;;0.09999;8.60452E-07;1.05436E-09
0.19999;1.90E-09;21.760074;-0.5;-7.65E-07;21.760074;;;0.19999;7.65245E-07;1.90425E-09
0.29999;2.52E-09;21.918201;-0.5;-6.66E-07;21.918201;;;0.29999;6.65919E-07;2.52339E-09
0.39999;3.74E-09;22.068175;-0.5;-5.61E-07;22.068175;;;0.39999;5.6118E-07;3.74274E-09
0.49999;5.52E-09;22.217932;-0.5;-4.52E-07;22.217932;;;0.49999;4.51987E-07;5.5187E-09
0.6;6.95E-09;22.392882;-0.5;-3.42E-07;22.392882;;;0.6;3.42093E-07;6.94504E-09
0.69999;8.98E-09;22.536805;-0.5;-2.38E-07;22.536805;;;0.69999;2.38427E-07;8.9827E-09
0.79999;1.24E-08;22.660322;-0.5;-1.49E-07;22.660322;;;0.79999;1.48634E-07;1.24322E-08
0.89999;1.61E-08;22.801156;-0.5;-7.93E-08;22.801156;;;0.89999;7.93286E-08;1.60693E-08
0.99999;2.02E-08;22.924664;-0.5;-3.55E-08;22.924664;;;0.99999;3.55315E-08;2.0169E-08
1.09999;2.43E-08;23.048193;-0.499999;-1.50E-08;23.048193;;;1.09999;1.5032E-08;2.43085E-08
1.19999;2.77E-08;23.186563;-0.500001;-7.38E-09;23.186563;;;1.19999;7.38214E-09;2.76643E-08
1.29999;3.18E-08;23.336408;-0.5;-4.39E-09;23.336408;;;1.29999;4.39437E-09;3.17587E-08
1.39999;3.63E-08;23.486522;-0.499999;-2.91E-09;23.486522;;;1.39999;2.91024E-09;3.63243E-08
1.5;4.22E-08;23.636316;-0.500001;-2.01E-09;23.636316;;;1.5;2.01068E-09;4.21651E-08
1.6;4.80E-08;23.786256;-0.5;-1.43E-09;23.786256;;;1.6;1.42673E-09;4.79812E-08
1.69998;5.17E-08;23.936038;-0.5;-1.05E-09;23.936038;;;1.69998;1.0451E-09;5.16797E-08
1.79999;6.16E-08;24.085856;-0.499999;-7.93E-10;24.085856;;;1.79999;7.9343E-10;6.15968E-08
1.89999;8.07E-08;24.235543;-0.500001;-6.07E-10;24.235543;;;1.89999;6.0697E-10;8.07362E-08
2;9.39E-08;24.429205;-0.499999;-4.75E-10;24.429205;;;2;4.7476E-10;9.3875E-08
2.1;1.09E-07;24.578993;-0.500001;-3.75E-10;24.578993;;;2.1;3.745E-10;1.08601E-07
2.2;1.25E-07;24.729096;-0.500001;-3.03E-10;24.729096;;;2.2;3.0309E-10;1.25233E-07
2.3;1.44E-07;24.910607;-0.500001;-2.45E-10;24.910607;;;2.3;2.4525E-10;1.43925E-07
2.4;1.67E-07;25.060333;-0.500001;-2.02E-10;25.060333;;;2.4;2.0199E-10;1.67094E-07
2.5;1.95E-07;25.210087;-0.5;-1.71E-10;25.210087;;;2.5;1.7053E-10;1.95128E-07
2.6;2.21E-07;25.360074;-0.500001;-1.44E-10;25.360074;;;2.6;1.4447E-10;2.21338E-07
2.7;2.52E-07;25.518835;-0.500001;-1.28E-10;25.518835;;;2.7;1.2765E-10;2.52119E-07
2.79999;2.90E-07;25.668562;-0.499999;-1.11E-10;25.668562;;;2.79999;1.114E-10;2.90229E-07
2.9;3.31E-07;25.818418;-0.499999;-1.05E-10;25.818418;;;2.9;1.049E-10;3.31302E-07
3;3.75E-07;25.968178;-0.500001;-9.89E-11;25.968178;;;3;9.887E-11;3.75125E-07
3.1;4.19E-07;26.119689;-0.499999;-9.18E-11;26.119689;;;3.1;9.181E-11;4.18716E-07
3.2;4.64E-07;26.269467;-0.500001;-8.63E-11;26.269467;;;3.2;8.633E-11;4.64289E-07
3.3;5.24E-07;26.433797;-0.500001;-8.33E-11;26.433797;;;3.3;8.325E-11;5.23732E-07
3.4;5.86E-07;26.583587;-0.5;-8.40E-11;26.583587;;;3.4;8.396E-11;5.86133E-07
3.5;6.38E-07;26.733286;-0.499999;-8.04E-11;26.733286;;;3.5;8.044E-11;6.38419E-07
3.6;6.31E-07;26.908496;-0.500002;-8.19E-11;26.908496;;;3.6;8.189E-11;6.31042E-07
3.7;7.28E-07;27.058506;-0.5;-8.20E-11;27.058506;;;3.7;8.201E-11;7.28439E-07
3.8;8.04E-07;27.208278;-0.499998;-8.13E-11;27.208278;;;3.8;8.126E-11;8.03948E-07
3.9;9.14E-07;27.361521;-0.500001;-7.95E-11;27.361521;;;3.9;7.949E-11;9.1418E-07
4;9.93E-07;27.52412;-0.500001;-7.87E-11;27.52412;;;4;7.867E-11;9.9344E-07
4.1;1.09E-06;27.673872;-0.5;-7.96E-11;27.673872;;;4.1;7.958E-11;1.0857E-06
4.2;1.27E-06;27.823729;-0.5;-7.65E-11;27.823729;;;4.2;7.646E-11;1.2667E-06
4.3;1.46E-06;27.973491;-0.500001;-7.81E-11;27.973491;;;4.3;7.81E-11;1.46428E-06
4.4;1.60E-06;28.125083;-0.5;-7.74E-11;28.125083;;;4.4;7.741E-11;1.60461E-06
4.5;2.57E-06;28.274868;-0.500001;-7.65E-11;28.274868;;;4.5;7.648E-11;2.56874E-06
4.6;1.97E-06;28.439061;-0.5;-7.69E-11;28.439061;;;4.6;7.685E-11;1.96586E-06
4.7;2.14E-06;28.588836;-0.5;-7.45E-11;28.588836;;;4.7;7.448E-11;2.1369E-06
4.8;2.25E-06;28.738688;-0.5;-7.53E-11;28.738688;;;4.8;7.529E-11;2.25237E-06
4.9;2.55E-06;28.937327;-0.500001;-7.65E-11;28.937327;;;4.9;7.653E-11;2.5496E-06
5;2.86E-06;29.087127;-0.5;-7.67E-11;29.087127;;;5;7.665E-11;2.86361E-06
