File Name: 19_Sample1_device3_It_150kV_100uA_VDrain1V_VGate-10V.dat
File Data: 17/11/2023	12:36:46
Start V: 0
Step V: 0
Stop V: 0
Range V: 200
Delay(ms): 0
Auorange: yes
Sweep type: log
Instrument Meter: SM2614
Time(ms)	Vdrain(V)	Idrain(A)	Vgate(V)	Igate(A)
0.0000E+0	1.0000E+0	3.2267E-6	-1.0000E+1	-2.8717E-10
1.0000E+3	1.0000E+0	3.2065E-6	-1.0000E+1	-2.3107E-10
1.5000E+3	1.0000E+0	3.2015E-6	-1.0000E+1	-2.0018E-10
2.0000E+3	1.0000E+0	3.2032E-6	-1.0000E+1	-1.7888E-10
2.5000E+3	1.0000E+0	3.2004E-6	-1.0000E+1	-1.6192E-10
3.0000E+3	1.0000E+0	3.1920E-6	-1.0000E+1	-1.4558E-10
3.5000E+3	1.0000E+0	3.1873E-6	-1.0000E+1	-1.3444E-10
4.0000E+3	1.0000E+0	3.1849E-6	-1.0000E+1	-1.2322E-10
4.5000E+3	1.0000E+0	3.1861E-6	-1.0000E+1	-1.1402E-10
5.0000E+3	1.0000E+0	3.1805E-6	-1.0000E+1	-1.0557E-10
5.5000E+3	1.0000E+0	3.1843E-6	-1.0000E+1	-9.8901E-11
6.0000E+3	1.0000E+0	3.1817E-6	-1.0000E+1	-9.2356E-11
6.5000E+3	1.0000E+0	3.1773E-6	-1.0000E+1	-8.5674E-11
7.0000E+3	1.0000E+0	3.1797E-6	-1.0000E+1	-8.0202E-11
7.5000E+3	1.0000E+0	3.1777E-6	-1.0000E+1	-7.7152E-11
8.0000E+3	1.0000E+0	3.1783E-6	-1.0000E+1	-7.4191E-11
8.5000E+3	1.0000E+0	3.1706E-6	-1.0000E+1	-7.0438E-11
9.0000E+3	1.0000E+0	3.1694E-6	-1.0000E+1	-6.6763E-11
9.5000E+3	1.0000E+0	3.1754E-6	-1.0000E+1	-6.4066E-11
1.0000E+4	1.0000E+0	3.1732E-6	-1.0000E+1	-6.2362E-11
1.0500E+4	1.0000E+0	3.1755E-6	-1.0000E+1	-6.0355E-11
1.1000E+4	1.0000E+0	3.1751E-6	-1.0000E+1	-5.8698E-11
1.1500E+4	1.0000E+0	3.1710E-6	-1.0000E+1	-5.6222E-11
1.2000E+4	1.0000E+0	3.1688E-6	-1.0000E+1	-5.4870E-11
1.2500E+4	1.0000E+0	3.1621E-6	-1.0000E+1	-5.3372E-11
1.3000E+4	1.0000E+0	3.1640E-6	-1.0000E+1	-5.2048E-11
1.3500E+4	1.0000E+0	3.1682E-6	-1.0000E+1	-5.0085E-11
1.4000E+4	1.0000E+0	3.1635E-6	-1.0000E+1	-4.8653E-11
1.4500E+4	1.0000E+0	3.1619E-6	-1.0000E+1	-4.7708E-11
1.5000E+4	1.0000E+0	3.1608E-6	-1.0000E+1	-1.8337E-9
1.5500E+4	1.0000E+0	3.1574E-6	-1.0000E+1	-1.8381E-9
1.6000E+4	1.0000E+0	3.1586E-6	-1.0000E+1	-1.8380E-9
1.6500E+4	1.0000E+0	3.1607E-6	-1.0000E+1	-1.8377E-9
1.7000E+4	1.0000E+0	3.1602E-6	-1.0000E+1	-1.8354E-9
1.7500E+4	1.0000E+0	3.1595E-6	-1.0000E+1	-1.8354E-9
1.8000E+4	1.0000E+0	3.1555E-6	-1.0000E+1	-1.8339E-9
1.8500E+4	1.0000E+0	3.1609E-6	-1.0000E+1	-1.8335E-9
1.9000E+4	1.0000E+0	3.1614E-6	-1.0000E+1	-1.8332E-9
1.9500E+4	1.0000E+0	3.1571E-6	-1.0000E+1	-1.8317E-9
2.0000E+4	1.0000E+0	3.1576E-6	-1.0000E+1	-1.8299E-9
2.0500E+4	1.0000E+0	3.1578E-6	-1.0000E+1	-1.8293E-9
2.1000E+4	1.0000E+0	3.1575E-6	-1.0000E+1	-1.8286E-9
2.1500E+4	1.0000E+0	3.1490E-6	-1.0000E+1	-1.8277E-9
2.2000E+4	1.0000E+0	3.1499E-6	-1.0000E+1	-1.8273E-9
2.2500E+4	1.0000E+0	3.1581E-6	-1.0000E+1	-1.8261E-9
2.3000E+4	1.0000E+0	3.1532E-6	-1.0000E+1	-1.8256E-9
2.3500E+4	1.0000E+0	3.1461E-6	-1.0000E+1	-1.8252E-9
2.4000E+4	1.0000E+0	3.1538E-6	-1.0000E+1	-1.8244E-9
2.4500E+4	1.0000E+0	3.1483E-6	-1.0000E+1	-1.8233E-9
2.5000E+4	1.0000E+0	3.1466E-6	-1.0000E+1	-2.6381E-10
2.5500E+4	1.0000E+0	3.1478E-6	-1.0000E+1	-5.0148E-11
2.6000E+4	1.0000E+0	3.1449E-6	-1.0000E+1	-3.5216E-11
2.6500E+4	1.0000E+0	3.1512E-6	-1.0000E+1	-3.3126E-11
2.7000E+4	1.0000E+0	3.1531E-6	-1.0000E+1	-3.2525E-11
2.7500E+4	1.0000E+0	3.1483E-6	-1.0000E+1	-3.2182E-11
2.8000E+4	1.0000E+0	3.1484E-6	-1.0000E+1	-3.1412E-11
2.8500E+4	1.0000E+0	3.1464E-6	-1.0000E+1	-3.0998E-11
2.9000E+4	1.0000E+0	3.1435E-6	-1.0000E+1	-3.0349E-11
2.9500E+4	1.0000E+0	3.1438E-6	-1.0000E+1	-2.9993E-11
3.0000E+4	1.0000E+0	3.1460E-6	-1.0000E+1	-2.9556E-11
3.0500E+4	1.0000E+0	3.1473E-6	-1.0000E+1	-2.9160E-11
3.1000E+4	1.0000E+0	3.1427E-6	-1.0000E+1	-2.8859E-11
3.1500E+4	1.0000E+0	3.1423E-6	-1.0000E+1	-2.8827E-11
3.2000E+4	1.0000E+0	3.1483E-6	-1.0000E+1	-2.8735E-11
3.2500E+4	1.0000E+0	3.1449E-6	-1.0000E+1	-2.8671E-11
3.3000E+4	1.0000E+0	3.1456E-6	-1.0000E+1	-2.8251E-11
