File Name: 10_Sample10_device3_trfSat_dark_begin.dat;;;;;;;;
File Data: 21/11/2023;13:26:22;;;;;;;
Start V: 0;;;;;;;;
Step V: 0;;;;;;;;
Stop V: 0;;;;;;;;
Range V: 200;;;;;;;;
Delay(ms): 0;;;;;;;;
Auorange: yes;;;;;;;;
Sweep type: log;;;;;;;;
Instrument Meter: SM2614;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;|IDrain|, |IGate| (A);|IGate| (A)
1.10E+04;1.00E+00;9.35E-12;-3.95E+01;6.29E-11;;;9.346E-12;6.2912E-11
1.15E+04;1.00E+00;8.39E-12;-3.90E+01;6.44E-11;;;8.3876E-12;6.4353E-11
1.20E+04;1.00E+00;7.37E-12;-3.85E+01;6.51E-11;;;7.3743E-12;6.5075E-11
1.25E+04;1.00E+00;6.32E-12;-3.80E+01;6.56E-11;;;6.3193E-12;6.5571E-11
1.30E+04;1.00E+00;6.06E-12;-3.75E+01;6.68E-11;;;6.057E-12;6.6836E-11
1.35E+04;1.00E+00;5.34E-12;-3.70E+01;6.73E-11;;;5.3382E-12;6.7291E-11
1.40E+04;1.00E+00;4.86E-12;-3.65E+01;6.80E-11;;;4.8649E-12;6.8041E-11
1.45E+04;1.00E+00;4.62E-12;-3.60E+01;6.83E-11;;;4.6194E-12;6.8321E-11
1.50E+04;1.00E+00;4.65E-12;-3.55E+01;6.90E-11;;;4.6468E-12;6.9028E-11
1.55E+04;1.00E+00;3.81E-12;-3.50E+01;6.98E-11;;;3.8099E-12;6.9833E-11
1.60E+04;1.00E+00;2.94E-12;-3.45E+01;7.05E-11;;;2.9397E-12;7.049E-11
1.65E+04;1.00E+00;2.31E-12;-3.40E+01;7.10E-11;;;2.3138E-12;7.095E-11
1.70E+04;1.00E+00;1.86E-12;-3.35E+01;7.18E-11;;;1.8621E-12;7.1769E-11
1.75E+04;1.00E+00;1.17E-12;-3.30E+01;7.22E-11;;;1.1718E-12;7.2213E-11
1.80E+04;1.00E+00;4.32E-13;-3.25E+01;7.29E-11;;;4.3154E-13;7.2867E-11
1.85E+04;1.00E+00;-1.96E-13;-3.20E+01;7.36E-11;;;1.955E-13;7.3597E-11
1.90E+04;1.00E+00;-7.59E-13;-3.15E+01;7.41E-11;;;7.5936E-13;7.4071E-11
1.95E+04;1.00E+00;-1.40E-12;-3.10E+01;7.49E-11;;;1.4007E-12;7.4885E-11
2.00E+04;1.00E+00;-1.90E-12;-3.05E+01;7.60E-11;;;1.8978E-12;7.5989E-11
2.05E+04;1.00E+00;-2.62E-12;-3.00E+01;7.67E-11;;;2.619E-12;7.6712E-11
2.10E+04;1.00E+00;3.05E-12;-2.95E+01;7.65E-11;;;3.0529E-12;7.6516E-11
2.15E+04;1.00E+00;-4.73E-12;-2.90E+01;1.00E-10;;;4.7255E-12;1.0013E-10
2.20E+04;1.00E+00;-1.25E-11;-2.85E+01;1.02E-10;;;1.253E-11;1.0205E-10
2.25E+04;1.00E+00;-5.78E-12;-2.80E+01;8.11E-11;;;5.7781E-12;8.1111E-11
2.30E+04;1.00E+00;-6.01E-12;-2.75E+01;8.14E-11;;;6.0093E-12;8.1365E-11
2.35E+04;1.00E+00;-6.63E-12;-2.70E+01;8.18E-11;;;6.628E-12;8.1844E-11
2.40E+04;1.00E+00;-7.12E-12;-2.65E+01;8.36E-11;;;7.1192E-12;8.3585E-11
2.45E+04;1.00E+00;-8.07E-12;-2.60E+01;8.45E-11;;;8.074E-12;8.448E-11
2.50E+04;1.00E+00;-8.50E-12;-2.55E+01;8.67E-11;;;8.5044E-12;8.669E-11
2.55E+04;1.00E+00;-9.40E-12;-2.50E+01;8.92E-11;;;9.3961E-12;8.9223E-11
2.60E+04;1.00E+00;-9.91E-12;-2.45E+01;9.14E-11;;;9.9099E-12;9.137E-11
2.65E+04;1.00E+00;-1.05E-11;-2.40E+01;9.49E-11;;;1.052E-11;9.491E-11
2.70E+04;1.00E+00;-1.10E-11;-2.35E+01;9.17E-11;;;1.0963E-11;9.1715E-11
2.75E+04;1.00E+00;-1.18E-11;-2.30E+01;9.01E-11;;;1.1771E-11;9.0142E-11
2.80E+04;1.00E+00;-1.25E-11;-2.25E+01;9.00E-11;;;1.2516E-11;9.0011E-11
2.85E+04;1.00E+00;-1.33E-11;-2.20E+01;9.14E-11;;;1.3319E-11;9.1362E-11
2.90E+04;1.00E+00;-1.36E-11;-2.15E+01;9.36E-11;;;1.3627E-11;9.3612E-11
2.95E+04;1.00E+00;-1.41E-11;-2.10E+01;8.97E-11;;;1.4116E-11;8.9747E-11
3.00E+04;1.00E+00;-1.47E-11;-2.05E+01;9.11E-11;;;1.472E-11;9.1122E-11
3.05E+04;1.00E+00;-1.57E-11;-2.00E+01;9.17E-11;;;1.5657E-11;9.1676E-11
3.10E+04;1.00E+00;-1.63E-11;-1.95E+01;9.36E-11;;;1.6278E-11;9.3644E-11
3.15E+04;1.00E+00;-1.64E-11;-1.90E+01;9.34E-11;;;1.6444E-11;9.3429E-11
3.20E+04;1.00E+00;-1.66E-11;-1.85E+01;9.28E-11;;;1.6637E-11;9.2777E-11
3.25E+04;1.00E+00;-1.68E-11;-1.80E+01;9.42E-11;;;1.6828E-11;9.423E-11
3.30E+04;1.00E+00;-1.78E-11;-1.75E+01;9.36E-11;;;1.7752E-11;9.3632E-11
3.35E+04;1.00E+00;-1.80E-11;-1.70E+01;9.39E-11;;;1.7959E-11;9.3931E-11
3.40E+04;1.00E+00;-1.85E-11;-1.65E+01;9.53E-11;;;1.8461E-11;9.5342E-11
3.45E+04;1.00E+00;-1.92E-11;-1.60E+01;9.58E-11;;;1.9151E-11;9.583E-11
3.50E+04;1.00E+00;-1.95E-11;-1.55E+01;9.67E-11;;;1.9456E-11;9.6708E-11
3.55E+04;1.00E+00;-2.00E-11;-1.50E+01;9.68E-11;;;2.0001E-11;9.6796E-11
3.60E+04;1.00E+00;-2.06E-11;-1.45E+01;9.81E-11;;;2.061E-11;9.8119E-11
3.65E+04;1.00E+00;-1.20E-11;-1.40E+01;8.61E-11;;;1.2033E-11;8.6131E-11
3.70E+04;1.00E+00;-3.82E-11;-1.35E+01;2.44E-10;;;3.816E-11;2.4369E-10
3.75E+04;1.00E+00;-2.25E-11;-1.30E+01;9.97E-11;;;2.2542E-11;9.9742E-11
3.80E+04;1.00E+00;-2.25E-11;-1.25E+01;9.91E-11;;;2.2471E-11;9.9104E-11
3.85E+04;1.00E+00;-2.26E-11;-1.20E+01;9.97E-11;;;2.2626E-11;9.9679E-11
3.90E+04;1.00E+00;-2.28E-11;-1.15E+01;9.96E-11;;;2.2839E-11;9.9624E-11
3.95E+04;1.00E+00;-2.32E-11;-1.10E+01;9.98E-11;;;2.3189E-11;9.9834E-11
4.00E+04;1.00E+00;-2.39E-11;-1.05E+01;9.91E-11;;;2.3857E-11;9.9127E-11
4.05E+04;1.00E+00;-2.43E-11;-1.00E+01;1.00E-10;;;2.4269E-11;1.0015E-10
4.10E+04;1.00E+00;-2.45E-11;-9.50E+00;1.00E-10;;;2.4468E-11;1.0005E-10
4.15E+04;1.00E+00;-2.50E-11;-9.00E+00;1.01E-10;;;2.495E-11;1.0129E-10
4.20E+04;1.00E+00;-2.51E-11;-8.50E+00;1.00E-10;;;2.5115E-11;1.0034E-10
4.25E+04;1.00E+00;-2.53E-11;-8.00E+00;1.00E-10;;;2.5288E-11;1.0037E-10
4.30E+04;1.00E+00;-2.55E-11;-7.50E+00;1.00E-10;;;2.5501E-11;1.0022E-10
4.35E+04;1.00E+00;-2.57E-11;-7.00E+00;9.99E-11;;;2.5679E-11;9.9938E-11
4.40E+04;1.00E+00;-2.63E-11;-6.50E+00;1.00E-10;;;2.6258E-11;1.0028E-10
4.45E+04;1.00E+00;-2.65E-11;-6.00E+00;1.01E-10;;;2.6528E-11;1.0121E-10
4.50E+04;1.00E+00;-2.66E-11;-5.50E+00;9.95E-11;;;2.6625E-11;9.9547E-11
4.55E+04;1.00E+00;-2.69E-11;-5.00E+00;1.01E-10;;;2.6896E-11;1.0112E-10
4.60E+04;1.00E+00;-2.73E-11;-4.50E+00;1.02E-10;;;2.7276E-11;1.0162E-10
4.65E+04;1.00E+00;-2.75E-11;-4.00E+00;1.01E-10;;;2.7535E-11;1.0101E-10
4.70E+04;1.00E+00;-2.82E-11;-3.50E+00;1.02E-10;;;2.8224E-11;1.018E-10
4.75E+04;1.00E+00;-2.83E-11;-3.00E+00;1.02E-10;;;2.8262E-11;1.0241E-10
4.80E+04;1.00E+00;-2.81E-11;-2.50E+00;1.03E-10;;;2.8056E-11;1.0298E-10
4.85E+04;1.00E+00;-2.83E-11;-2.00E+00;1.04E-10;;;2.8328E-11;1.0387E-10
4.90E+04;1.00E+00;-2.86E-11;-1.50E+00;1.02E-10;;;2.8629E-11;1.0166E-10
4.95E+04;1.00E+00;-2.88E-11;-1.00E+00;1.03E-10;;;2.8795E-11;1.0288E-10
5.00E+04;1.00E+00;-2.90E-11;-5.00E-01;1.01E-10;;;2.8962E-11;1.0134E-10
5.05E+04;1.00E+00;-2.94E-11;0.00E+00;1.03E-10;;;2.9432E-11;1.0344E-10
5.10E+04;1.00E+00;-2.91E-11;5.00E-01;1.03E-10;;;2.9087E-11;1.0342E-10
5.15E+04;1.00E+00;-2.22E-11;1.00E+00;9.80E-11;;;2.2177E-11;9.7984E-11
5.20E+04;1.00E+00;-4.56E-11;1.50E+00;2.47E-10;;;4.5568E-11;2.4671E-10
5.25E+04;1.00E+00;-3.02E-11;2.00E+00;1.03E-10;;;3.0175E-11;1.0302E-10
5.30E+04;1.00E+00;-3.02E-11;2.50E+00;1.01E-10;;;3.0218E-11;1.0087E-10
5.35E+04;1.00E+00;-3.02E-11;3.00E+00;1.00E-10;;;3.0162E-11;1.0023E-10
5.40E+04;1.00E+00;-3.03E-11;3.50E+00;1.00E-10;;;3.0292E-11;1.0035E-10
5.45E+04;1.00E+00;-3.05E-11;4.00E+00;1.03E-10;;;3.0483E-11;1.0268E-10
5.50E+04;1.00E+00;-3.06E-11;4.50E+00;1.02E-10;;;3.0611E-11;1.0236E-10
5.55E+04;1.00E+00;-3.09E-11;5.00E+00;1.02E-10;;;3.0864E-11;1.0176E-10
5.60E+04;1.00E+00;-3.09E-11;5.50E+00;1.02E-10;;;3.0881E-11;1.0167E-10
5.65E+04;1.00E+00;-3.09E-11;6.00E+00;1.03E-10;;;3.0853E-11;1.027E-10
5.70E+04;1.00E+00;-3.09E-11;6.50E+00;1.03E-10;;;3.0886E-11;1.0291E-10
5.75E+04;1.00E+00;-3.09E-11;7.00E+00;1.02E-10;;;3.0938E-11;1.0195E-10
5.80E+04;1.00E+00;-3.10E-11;7.50E+00;1.03E-10;;;3.0989E-11;1.027E-10
5.85E+04;1.00E+00;-3.10E-11;8.00E+00;1.02E-10;;;3.0989E-11;1.0195E-10
5.90E+04;1.00E+00;-3.10E-11;8.50E+00;1.03E-10;;;3.1021E-11;1.0271E-10
5.95E+04;1.00E+00;-3.16E-11;9.00E+00;1.02E-10;;;3.1564E-11;1.0231E-10
6.00E+04;1.00E+00;-3.15E-11;9.50E+00;1.03E-10;;;3.1483E-11;1.027E-10
6.05E+04;1.00E+00;-3.16E-11;1.00E+01;1.02E-10;;;3.1593E-11;1.0223E-10
6.10E+04;1.00E+00;-3.17E-11;1.05E+01;1.03E-10;;;3.1725E-11;1.0264E-10
6.15E+04;1.00E+00;-3.19E-11;1.10E+01;1.02E-10;;;3.1929E-11;1.0173E-10
6.20E+04;1.00E+00;-3.22E-11;1.15E+01;1.01E-10;;;3.2232E-11;1.0123E-10
6.25E+04;1.00E+00;-3.25E-11;1.20E+01;1.02E-10;;;3.2501E-11;1.0199E-10
6.30E+04;1.00E+00;-3.27E-11;1.25E+01;1.02E-10;;;3.2679E-11;1.015E-10
6.35E+04;1.00E+00;-3.27E-11;1.30E+01;1.03E-10;;;3.2722E-11;1.0278E-10
6.40E+04;1.00E+00;-3.31E-11;1.35E+01;1.03E-10;;;3.3128E-11;1.0296E-10
6.45E+04;1.00E+00;-3.32E-11;1.40E+01;1.02E-10;;;3.3175E-11;1.021E-10
6.50E+04;1.00E+00;-3.34E-11;1.45E+01;1.03E-10;;;3.3394E-11;1.029E-10
6.55E+04;1.00E+00;-3.35E-11;1.50E+01;1.03E-10;;;3.3541E-11;1.0277E-10
6.60E+04;1.00E+00;-3.38E-11;1.55E+01;1.02E-10;;;3.3842E-11;1.0246E-10
6.65E+04;1.00E+00;-2.79E-11;1.60E+01;1.01E-10;;;2.7887E-11;1.0136E-10
6.70E+04;1.00E+00;-4.99E-11;1.65E+01;2.46E-10;;;4.9884E-11;2.4645E-10
6.75E+04;1.00E+00;-3.48E-11;1.70E+01;1.04E-10;;;3.4833E-11;1.0396E-10
6.80E+04;1.00E+00;-3.49E-11;1.75E+01;1.04E-10;;;3.4856E-11;1.0391E-10
6.85E+04;1.00E+00;-3.48E-11;1.80E+01;1.04E-10;;;3.4847E-11;1.0409E-10
6.90E+04;1.00E+00;-3.49E-11;1.85E+01;1.05E-10;;;3.4866E-11;1.0489E-10
6.95E+04;1.00E+00;-3.49E-11;1.90E+01;1.04E-10;;;3.4878E-11;1.0423E-10
7.00E+04;1.00E+00;-3.49E-11;1.95E+01;1.04E-10;;;3.4938E-11;1.0418E-10
7.05E+04;1.00E+00;-3.50E-11;2.00E+01;1.04E-10;;;3.4999E-11;1.0413E-10
7.10E+04;1.00E+00;-3.60E-11;2.05E+01;1.05E-10;;;3.5976E-11;1.0546E-10
7.15E+04;1.00E+00;-3.55E-11;2.10E+01;1.04E-10;;;3.5541E-11;1.0448E-10
7.20E+04;1.00E+00;-3.57E-11;2.15E+01;1.04E-10;;;3.5677E-11;1.0447E-10
7.25E+04;1.00E+00;-3.59E-11;2.20E+01;1.05E-10;;;3.5866E-11;1.0454E-10
7.30E+04;1.00E+00;-3.60E-11;2.25E+01;1.04E-10;;;3.5976E-11;1.0397E-10
7.35E+04;1.00E+00;-3.61E-11;2.30E+01;1.05E-10;;;3.6111E-11;1.0452E-10
7.40E+04;1.00E+00;-3.64E-11;2.35E+01;1.04E-10;;;3.6405E-11;1.0414E-10
7.45E+04;1.00E+00;-3.65E-11;2.40E+01;1.05E-10;;;3.6479E-11;1.0455E-10
7.50E+04;1.00E+00;-3.65E-11;2.45E+01;1.05E-10;;;3.6486E-11;1.0491E-10
7.55E+04;1.00E+00;-3.67E-11;2.50E+01;1.04E-10;;;3.67E-11;1.0402E-10
7.60E+04;1.00E+00;-3.68E-11;2.55E+01;1.04E-10;;;3.6843E-11;1.0442E-10
7.65E+04;1.00E+00;-3.73E-11;2.60E+01;1.05E-10;;;3.728E-11;1.0534E-10
7.70E+04;1.00E+00;-3.75E-11;2.65E+01;1.06E-10;;;3.7533E-11;1.0585E-10
7.75E+04;1.00E+00;-3.74E-11;2.70E+01;1.06E-10;;;3.7413E-11;1.0587E-10
7.80E+04;1.00E+00;-3.77E-11;2.75E+01;1.05E-10;;;3.771E-11;1.0537E-10
7.85E+04;1.00E+00;-3.80E-11;2.80E+01;1.05E-10;;;3.7955E-11;1.0472E-10
7.90E+04;1.00E+00;-3.81E-11;2.85E+01;1.06E-10;;;3.8059E-11;1.0564E-10
7.95E+04;1.00E+00;-3.82E-11;2.90E+01;1.05E-10;;;3.8202E-11;1.0533E-10
8.00E+04;1.00E+00;-3.83E-11;2.95E+01;1.07E-10;;;3.8281E-11;1.0654E-10
8.05E+04;1.00E+00;-3.84E-11;3.00E+01;1.06E-10;;;3.8353E-11;1.0623E-10
8.10E+04;1.00E+00;-3.88E-11;3.05E+01;1.06E-10;;;3.8785E-11;1.063E-10
8.15E+04;1.00E+00;-3.91E-11;3.10E+01;1.06E-10;;;3.9074E-11;1.0649E-10
8.20E+04;1.00E+00;-2.94E-11;3.15E+01;9.69E-11;;;2.9405E-11;9.6942E-11
8.25E+04;1.00E+00;-5.49E-11;3.20E+01;2.51E-10;;;5.4915E-11;2.5058E-10
8.30E+04;1.00E+00;-4.01E-11;3.25E+01;1.09E-10;;;4.0056E-11;1.086E-10
8.35E+04;1.00E+00;-4.00E-11;3.30E+01;1.08E-10;;;3.9972E-11;1.0815E-10
8.40E+04;1.00E+00;-4.02E-11;3.35E+01;1.08E-10;;;4.0183E-11;1.0845E-10
8.45E+04;1.00E+00;-4.03E-11;3.40E+01;1.09E-10;;;4.0265E-11;1.0928E-10
8.50E+04;1.00E+00;-4.03E-11;3.45E+01;1.09E-10;;;4.0287E-11;1.089E-10
8.55E+04;1.00E+00;-4.07E-11;3.50E+01;1.10E-10;;;4.069E-11;1.0982E-10
8.60E+04;1.00E+00;-4.08E-11;3.55E+01;1.09E-10;;;4.0789E-11;1.086E-10
8.65E+04;1.00E+00;-4.12E-11;3.60E+01;1.09E-10;;;4.121E-11;1.0937E-10
8.70E+04;1.00E+00;-4.15E-11;3.65E+01;1.09E-10;;;4.151E-11;1.0935E-10
8.75E+04;1.00E+00;-4.15E-11;3.70E+01;1.10E-10;;;4.1523E-11;1.0982E-10
8.80E+04;1.00E+00;-4.18E-11;3.75E+01;1.10E-10;;;4.1777E-11;1.0961E-10
8.85E+04;1.00E+00;-4.21E-11;3.80E+01;1.10E-10;;;4.205E-11;1.0968E-10
8.90E+04;1.00E+00;-4.23E-11;3.85E+01;1.10E-10;;;4.2269E-11;1.0955E-10
8.95E+04;1.00E+00;-4.26E-11;3.90E+01;1.08E-10;;;4.2558E-11;1.0819E-10
9.00E+04;1.00E+00;-4.26E-11;3.95E+01;1.09E-10;;;4.2603E-11;1.0861E-10
9.05E+04;1.00E+00;-4.29E-11;4.00E+01;1.09E-10;;;4.2934E-11;1.0859E-10
9.10E+04;1.00E+00;-4.32E-11;4.05E+01;1.09E-10;;;4.3234E-11;1.0888E-10
9.15E+04;1.00E+00;-4.35E-11;4.10E+01;1.09E-10;;;4.3547E-11;1.0855E-10
9.20E+04;1.00E+00;-4.36E-11;4.15E+01;1.09E-10;;;4.3582E-11;1.0874E-10
9.25E+04;1.00E+00;-4.36E-11;4.20E+01;1.10E-10;;;4.3645E-11;1.0951E-10
9.30E+04;1.00E+00;-4.39E-11;4.25E+01;1.10E-10;;;4.3908E-11;1.1019E-10
9.35E+04;1.00E+00;-4.41E-11;4.30E+01;1.10E-10;;;4.4147E-11;1.0992E-10
9.40E+04;1.00E+00;-4.41E-11;4.35E+01;1.10E-10;;;4.4125E-11;1.0985E-10
9.45E+04;1.00E+00;-4.46E-11;4.40E+01;1.11E-10;;;4.4627E-11;1.1098E-10
9.50E+04;1.00E+00;-4.51E-11;4.45E+01;1.11E-10;;;4.5105E-11;1.1094E-10
9.55E+04;1.00E+00;-4.48E-11;4.50E+01;1.12E-10;;;4.4804E-11;1.1175E-10
9.60E+04;1.00E+00;-4.52E-11;4.55E+01;1.12E-10;;;4.5241E-11;1.1216E-10
9.65E+04;1.00E+00;-4.52E-11;4.60E+01;1.12E-10;;;4.522E-11;1.1219E-10
9.70E+04;1.00E+00;-3.80E-11;4.65E+01;1.09E-10;;;3.7968E-11;1.09E-10
9.75E+04;1.00E+00;-6.13E-11;4.70E+01;2.57E-10;;;6.1271E-11;2.5675E-10
9.80E+04;1.00E+00;-4.68E-11;4.75E+01;1.15E-10;;;4.6815E-11;1.1461E-10
9.85E+04;1.00E+00;-4.67E-11;4.80E+01;1.14E-10;;;4.6746E-11;1.1403E-10
9.90E+04;1.00E+00;-4.68E-11;4.85E+01;1.14E-10;;;4.6769E-11;1.1447E-10
9.95E+04;1.00E+00;-4.69E-11;4.90E+01;1.15E-10;;;4.6881E-11;1.1455E-10
1.00E+05;1.00E+00;-4.70E-11;4.95E+01;1.15E-10;;;4.6997E-11;1.1517E-10
1.01E+05;1.00E+00;-4.71E-11;5.00E+01;1.16E-10;;;4.7086E-11;1.1558E-10
1.01E+05;1.00E+00;-4.75E-11;5.05E+01;1.15E-10;;;4.7466E-11;1.1542E-10
1.02E+05;1.00E+00;-7.14E-13;5.00E+01;-4.81E-11;;;7.1406E-13;4.8109E-11
1.02E+05;1.00E+00;1.79E-12;4.95E+01;-5.19E-11;;;1.7905E-12;5.188E-11
1.03E+05;1.00E+00;4.90E-12;4.90E+01;-5.61E-11;;;4.9031E-12;5.6138E-11
1.03E+05;1.00E+00;7.94E-12;4.85E+01;-6.05E-11;;;7.9393E-12;6.0539E-11
1.04E+05;1.00E+00;1.03E-11;4.80E+01;-6.35E-11;;;1.0296E-11;6.3509E-11
1.04E+05;1.00E+00;1.25E-11;4.75E+01;-6.64E-11;;;1.2534E-11;6.6367E-11
1.05E+05;1.00E+00;1.52E-11;4.70E+01;-6.97E-11;;;1.5245E-11;6.9668E-11
1.05E+05;1.00E+00;1.72E-11;4.65E+01;-7.31E-11;;;1.7233E-11;7.3148E-11
1.06E+05;1.00E+00;1.85E-11;4.60E+01;-7.55E-11;;;1.8454E-11;7.5473E-11
1.06E+05;1.00E+00;2.00E-11;4.55E+01;-7.75E-11;;;2.0012E-11;7.7549E-11
1.07E+05;1.00E+00;2.08E-11;4.50E+01;-7.94E-11;;;2.0769E-11;7.9376E-11
1.07E+05;1.00E+00;1.98E-11;4.45E+01;-7.98E-11;;;1.9826E-11;7.9842E-11
1.08E+05;1.00E+00;1.91E-11;4.40E+01;-7.90E-11;;;1.9113E-11;7.9048E-11
1.08E+05;1.00E+00;1.94E-11;4.35E+01;-8.04E-11;;;1.9391E-11;8.0377E-11
1.09E+05;1.00E+00;2.00E-11;4.30E+01;-8.12E-11;;;2.0037E-11;8.1243E-11
1.09E+05;1.00E+00;2.07E-11;4.25E+01;-8.22E-11;;;2.0708E-11;8.2183E-11
1.10E+05;1.00E+00;2.18E-11;4.20E+01;-8.40E-11;;;2.1806E-11;8.4039E-11
1.10E+05;1.00E+00;2.33E-11;4.15E+01;-8.64E-11;;;2.3301E-11;8.6354E-11
1.11E+05;1.00E+00;2.47E-11;4.10E+01;-8.81E-11;;;2.4694E-11;8.8053E-11
1.11E+05;1.00E+00;2.64E-11;4.05E+01;-9.09E-11;;;2.64E-11;9.0863E-11
1.12E+05;1.00E+00;2.82E-11;4.00E+01;-9.31E-11;;;2.8174E-11;9.31E-11
1.12E+05;1.00E+00;2.63E-11;3.95E+01;-9.32E-11;;;2.6331E-11;9.3212E-11
1.13E+05;1.00E+00;3.58E-11;3.90E+01;-2.37E-10;;;3.5836E-11;2.3735E-10
1.13E+05;1.00E+00;2.94E-11;3.85E+01;-9.65E-11;;;2.9442E-11;9.6462E-11
1.14E+05;1.00E+00;2.92E-11;3.80E+01;-9.66E-11;;;2.9204E-11;9.6561E-11
1.14E+05;1.00E+00;2.87E-11;3.75E+01;-9.70E-11;;;2.8747E-11;9.7038E-11
1.15E+05;1.00E+00;2.86E-11;3.70E+01;-9.76E-11;;;2.8645E-11;9.7594E-11
1.15E+05;1.00E+00;2.86E-11;3.65E+01;-9.77E-11;;;2.8577E-11;9.769E-11
1.16E+05;1.00E+00;2.94E-11;3.60E+01;-9.84E-11;;;2.9395E-11;9.8425E-11
1.16E+05;1.00E+00;3.03E-11;3.55E+01;-9.95E-11;;;3.0268E-11;9.9546E-11
1.17E+05;1.00E+00;3.08E-11;3.50E+01;-1.00E-10;;;3.0772E-11;9.9969E-11
1.17E+05;1.00E+00;3.14E-11;3.45E+01;-1.01E-10;;;3.1449E-11;1.0078E-10
1.18E+05;1.00E+00;3.25E-11;3.40E+01;-1.02E-10;;;3.2543E-11;1.019E-10
1.18E+05;1.00E+00;3.35E-11;3.35E+01;-1.03E-10;;;3.3524E-11;1.0341E-10
1.19E+05;1.00E+00;3.35E-11;3.30E+01;-1.04E-10;;;3.3484E-11;1.0395E-10
1.19E+05;1.00E+00;3.39E-11;3.25E+01;-1.04E-10;;;3.3879E-11;1.041E-10
1.20E+05;1.00E+00;3.41E-11;3.20E+01;-1.05E-10;;;3.414E-11;1.0477E-10
1.20E+05;1.00E+00;3.47E-11;3.15E+01;-1.05E-10;;;3.4677E-11;1.0481E-10
1.21E+05;1.00E+00;3.54E-11;3.10E+01;-1.07E-10;;;3.5396E-11;1.068E-10
1.21E+05;1.00E+00;3.55E-11;3.05E+01;-1.06E-10;;;3.5516E-11;1.0648E-10
1.22E+05;1.00E+00;3.60E-11;3.00E+01;-1.07E-10;;;3.604E-11;1.0697E-10
1.22E+05;1.00E+00;3.61E-11;2.95E+01;-1.07E-10;;;3.6067E-11;1.0714E-10
1.23E+05;1.00E+00;3.66E-11;2.90E+01;-1.08E-10;;;3.6616E-11;1.0819E-10
1.23E+05;1.00E+00;3.74E-11;2.85E+01;-1.09E-10;;;3.7421E-11;1.0905E-10
1.24E+05;1.00E+00;3.76E-11;2.80E+01;-1.10E-10;;;3.7631E-11;1.1004E-10
1.24E+05;1.00E+00;3.86E-11;2.75E+01;-1.11E-10;;;3.8555E-11;1.1135E-10
1.25E+05;1.00E+00;3.89E-11;2.70E+01;-1.13E-10;;;3.8885E-11;1.1295E-10
