#scan;iMeasureCycle=1;iMux=0;time=0.142;N=482;LocalTime=31/10/2023 15:20:13;;;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;Idrain^1/2 (A^1/2);;;;
-60;-1.18E-09;0.302757;1;1.58E-11;0.302757;;;3.97E-06;;;1.58E-11;1.18E-09
-59.5001;-9.99E-10;0.479629;0.999999;1.02E-11;0.479629;;;3.19E-06;;;1.02E-11;9.99E-10
-59.0001;-8.78E-10;0.656124;1;9.00E-12;0.656124;;;0.000003;;;9E-12;8.78E-10
-58.5001;-7.84E-10;0.850479;1;6.46E-12;0.850479;;;2.54E-06;;;6.46E-12;7.84E-10
-58.0001;-7.21E-10;1.027275;0.999999;5.50E-12;1.027275;;;2.35E-06;;;5.5E-12;7.21E-10
-57.5001;-6.82E-10;1.203888;0.999999;8.66E-12;1.203888;;;2.94E-06;;;8.66E-12;6.82E-10
-57;-6.08E-10;1.417251;0.999999;8.80E-13;1.417251;;;9.38E-07;;;8.8E-13;6.08E-10
-56.5;-5.76E-10;1.593925;0.999999;1.44E-12;1.593925;;;0.0000012;;;1.44E-12;5.76E-10
-56;-5.47E-10;1.770803;1;1.79E-12;1.770803;;;1.34E-06;;;1.79E-12;5.47E-10
-55.5001;-5.13E-10;1.94731;0.999999;2.44E-12;1.94731;;;1.56E-06;;;2.44E-12;5.13E-10
-55;-4.83E-10;2.123902;1;2.78E-12;2.123902;;;1.67E-06;;;2.78E-12;4.83E-10
-54.5001;-4.59E-10;2.300395;1;1.52E-12;2.300395;;;1.23E-06;;;1.52E-12;4.59E-10
-54;-4.48E-10;2.47909;0.999999;1.65E-12;2.47909;;;1.28E-06;;;1.65E-12;4.48E-10
-53.5001;-4.25E-10;2.655563;0.999999;1.91E-12;2.655563;;;1.38E-06;;;1.91E-12;4.25E-10
-53.0001;-4.01E-10;2.856157;1;1.20E-13;2.856157;;;3.46E-07;;;1.2E-13;4.01E-10
-52.5001;-3.79E-10;3.032766;0.999999;-3.50E-13;3.032766;;;0;;;3.5E-13;3.79E-10
-52.0001;-3.76E-10;3.209243;0.999999;3.20E-12;3.209243;;;1.79E-06;;;3.2E-12;3.76E-10
-51.5;-3.57E-10;3.418164;0.999999;-8.50E-13;3.418164;;;0;;;8.5E-13;3.57E-10
-51;-3.44E-10;3.594906;0.999999;-1.29E-12;3.594906;;;0;;;1.29E-12;3.44E-10
