#scan	iMeasureCycle=1	iMux=0	time=0.141	N=482	LocalTime=31/10/2023 15:24:46
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60.0001	-1.14938E-09	0.301682	0.0999999	1.032E-11	0.301682
-59.5	-9.6807E-10	0.478727	0.1000001	7.37E-12	0.478727
-59	-8.6069E-10	0.655327	0.1000001	5.02E-12	0.655327
-58.5001	-7.7666E-10	0.849741	0.0999997	4.68E-12	0.849741
-58	-7.0202E-10	1.027183	0.1	5.88E-12	1.027183
-57.5001	-6.5037E-10	1.203882	0.1000001	5.12E-12	1.203882
-57	-6.02E-10	1.412469	0.1000001	3.05E-12	1.412469
-56.5	-5.6958E-10	1.589057	0.0999997	2.48E-12	1.589057
-56	-5.3944E-10	1.765619	0.1000001	2.31E-12	1.765619
-55.5	-5.1264E-10	1.942109	0.1	4.1E-12	1.942109
-55	-4.7432E-10	2.118714	0.1	2.74E-12	2.118714
-54.5	-4.4926E-10	2.295202	0.1000001	8.4E-13	2.295202
-54	-4.3536E-10	2.472012	0.1000002	2.21E-12	2.472012
-53.5	-4.174E-10	2.648593	0.1	-6E-13	2.648593
-53.0001	-3.9753E-10	2.825146	0.1	-4.5E-13	2.825146
-52.5	-3.6849E-10	3.011851	0.1	-2.95E-12	3.011851
-52	-3.6384E-10	3.18832	0.1000002	-3.6E-13	3.18832
-51.5001	-3.5013E-10	3.396111	0.1000002	-1.3E-12	3.396111
-51	-3.4076E-10	3.572634	0.0999997	-1.13E-12	3.572634
-50.5	-3.381E-10	3.749271	0.0999999	2.65E-12	3.749271
-50.0001	-3.1554E-10	3.926084	0.1000004	-1.4E-13	3.926084
-49.5001	-2.9483E-10	4.102626	0.0999999	-2.39E-12	4.102626
-49.0001	-2.9158E-10	4.279137	0.1000001	8E-13	4.279137
-48.5	-2.8366E-10	4.45732	0.1	-2.35E-12	4.45732
-48	-2.7545E-10	4.633787	0.1000001	3.3E-13	4.633787
-47.5001	-2.6166E-10	4.81029	0.1000001	-8.8E-13	4.81029
-47	-2.5702E-10	4.988653	0.1	-5.8E-13	4.988653
-46.5001	-2.4395E-10	5.165178	0.1	-3.72E-12	5.165178
-46	-2.4139E-10	5.362478	0.1000001	1.8E-12	5.362478
-45.5	-2.341E-10	5.539125	0.0999998	-1.2E-13	5.539125
-45.0001	-2.3309E-10	5.715709	0.0999996	2.68E-12	5.715709
-44.5001	-2.1369E-10	5.928581	0.0999997	-1.07E-12	5.928581
-44.0001	-2.0444E-10	6.10516	0.0999997	-2.75E-12	6.10516
-43.5	-2.1318E-10	6.281533	0.1000001	3.49E-12	6.281533
-43.0001	-1.9717E-10	6.458047	0.0999999	-2.8E-13	6.458047
-42.5	-1.889E-10	6.634567	0.1000003	7.1E-13	6.634567
-42.0001	-1.7151E-10	6.810982	0.1000001	-3.05E-12	6.810982
-41.4999	-1.8445E-10	6.989866	0.1000001	1.93E-12	6.989866
