#scan;iMeasureCycle=1;iMux=0;time=0.135;N=220;LocalTime=31/10/2023 15:22:30
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30.0001;-5.73E-10;0.297825;0;2.81E-12;0.297825
-30.0001;-4.75E-10;0.474473;0.1;1.36E-12;0.474473
-30;-4.22E-10;0.650808;0.2;4.79E-12;0.650808
-30;-3.75E-10;0.845802;0.299999;6.00E-13;0.845802
-30;-3.56E-10;1.022173;0.4;5.24E-12;1.022173
-30;-3.32E-10;1.170759;0.5;4.62E-12;1.170759
-30;-3.01E-10;1.379179;0.599999;3.10E-13;1.379179
-30.0001;-2.89E-10;1.5556;0.699999;7.80E-13;1.5556
-30;-2.75E-10;1.73189;0.799999;1.18E-12;1.73189
-30.0001;-2.62E-10;1.912203;0.899999;1.02E-12;1.912203
-30.0001;-2.53E-10;2.088456;0.999999;8.90E-13;2.088456
-30.0001;-2.43E-10;2.209702;0.999999;5.20E-13;2.209702
-30.0001;-2.35E-10;2.416734;0.899999;-9.90E-13;2.416734
-30.0001;-2.32E-10;2.565423;0.799999;-1.41E-12;2.565423
-30.0001;-2.25E-10;2.741675;0.700001;-9.30E-13;2.741675
-30.0001;-2.22E-10;2.890299;0.6;-1.22E-12;2.890299
-30.0001;-2.22E-10;3.038977;0.5;-5.20E-13;3.038977
-30.0001;-2.13E-10;3.187573;0.399999;-2.52E-12;3.187573
-30.0001;-2.02E-10;3.353228;0.299999;-4.07E-12;3.353228
-30.0001;-1.99E-10;3.501909;0.2;-3.49E-12;3.501909
-30.0001;-1.96E-10;3.678186;0.1;-3.08E-12;3.678186
-30.0001;-1.94E-10;3.88642;0;-1.41E-12;3.88642
-20.00001;1.19E-10;4.062614;0;-4.12E-12;4.062614
-20;2.73E-11;4.23901;0.1;2.29E-12;4.23901
-20;-5.73E-12;4.418136;0.199999;5.48E-12;4.418136
-20;-2.37E-11;4.566809;0.3;8.84E-12;4.566809
-20;-3.74E-11;4.742849;0.399999;1.10E-11;4.742849
-20.00001;-4.66E-11;4.919653;0.499999;1.37E-11;4.919653
-20;-5.45E-11;5.095824;0.6;1.56E-11;5.095824
-20;-6.26E-11;5.271998;0.699999;1.87E-11;5.271998
-20.00001;-6.60E-11;5.448117;0.799999;2.04E-11;5.448117
-20.00001;-6.80E-11;5.624535;0.899999;2.23E-11;5.624535
-20;-6.82E-11;5.800638;0.999999;2.38E-11;5.800638
-20;-7.43E-11;5.921822;0.999999;2.42E-11;5.921822
