#scan;iMeasureCycle=1;iMux=0;time=0.133;N=492;LocalTime=21/12/2023 11:56:21;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-5.00001;1.17E-09;45.308143;-16;-4.54E-05;45.308143;;;-16;4.54413E-05
-5.00001;1.10E-09;45.4901;-16.5;-4.56E-05;45.4901;;;-16.5;4.55832E-05
-5;1.11E-09;45.639907;-17;-4.57E-05;45.639907;;;-17;4.57234E-05
-5.00001;1.09E-09;45.789885;-17.5;-4.58E-05;45.789885;;;-17.5;4.58458E-05
-5.00001;1.06E-09;45.963959;-18;-4.60E-05;45.963959;;;-18;4.59623E-05
-5;1.04E-09;46.113908;-18.5;-4.61E-05;46.113908;;;-18.5;4.60772E-05
-5;1.03E-09;46.263759;-19;-4.62E-05;46.263759;;;-19;4.61832E-05
-5.00001;1.02E-09;46.413645;-19.5;-4.63E-05;46.413645;;;-19.5;4.62843E-05
-5;1.02E-09;46.563432;-20;-4.64E-05;46.563432;;;-20;4.63818E-05
-5;1.01E-09;46.686118;-20;-4.64E-05;46.686118;;;-20;4.63763E-05
-5.00001;9.74E-10;46.835953;-19.5;-4.63E-05;46.835953;;;-19.5;4.62675E-05
-5;9.93E-10;47.016348;-19;-4.62E-05;47.016348;;;-19;4.61514E-05
-5.00001;9.63E-10;47.166222;-18.5;-4.60E-05;47.166222;;;-18.5;4.60252E-05
-5;9.66E-10;47.315987;-18;-4.59E-05;47.315987;;;-18;4.58942E-05
-5;9.47E-10;47.500337;-17.5;-4.58E-05;47.500337;;;-17.5;4.57599E-05
-5;9.32E-10;47.650201;-17;-4.56E-05;47.650201;;;-17;4.56066E-05
-5;9.28E-10;47.800089;-16.5;-4.54E-05;47.800089;;;-16.5;4.54468E-05
-5;9.04E-10;47.980081;-16;-4.53E-05;47.980081;;;-16;4.52814E-05
-5.00001;8.79E-10;48.130059;-15.5;-4.51E-05;48.130059;;;-15.5;4.51187E-05
-5.00001;8.32E-10;48.279947;-15;-4.49E-05;48.279947;;;-15;4.49225E-05
-5.00001;8.05E-10;48.429811;-14.5;-4.47E-05;48.429811;;;-14.5;4.47219E-05
-5;7.33E-10;48.600558;-14;-4.45E-05;48.600558;;;-14;4.45102E-05
-5.00001;6.37E-10;48.750579;-13.5;-4.43E-05;48.750579;;;-13.5;4.42819E-05
-5.00001;5.14E-10;48.900428;-13;-4.40E-05;48.900428;;;-13;4.40277E-05
-5;4.03E-10;49.05028;-12.5;-4.38E-05;49.05028;;;-12.5;4.37525E-05
-5;3.38E-10;49.200187;-12;-4.35E-05;49.200187;;;-12;4.34577E-05
-5.00001;3.17E-10;49.350146;-11.5;-4.31E-05;49.350146;;;-11.5;4.31305E-05
-5;4.22E-10;49.511328;-11;-4.28E-05;49.511328;;;-11;4.27635E-05
-5.00001;4.10E-10;49.661229;-10.5;-4.24E-05;49.661229;;;-10.5;4.23718E-05
-5;4.64E-10;49.811187;-10;-4.19E-05;49.811187;;;-10;4.19346E-05
-5;6.07E-10;49.991393;-9.5;-4.14E-05;49.991393;;;-9.5;4.14388E-05
-5;5.59E-10;50.141294;-9;-4.09E-05;50.141294;;;-9;0.000040882
-5.00001;5.51E-10;50.291187;-8.5;-4.02E-05;50.291187;;;-8.5;4.02303E-05
-5;4.80E-10;50.441004;-8;-3.95E-05;50.441004;;;-8;3.94583E-05
-5.00001;4.00E-10;50.606012;-7.5;-3.85E-05;50.606012;;;-7.5;3.85275E-05
-5.00001;2.71E-10;50.755893;-7;-3.74E-05;50.755893;;;-7;0.00003738
-5.00001;1.34E-10;50.905769;-6.5;-3.60E-05;50.905769;;;-6.5;3.59514E-05
-5.00001;-4.96E-11;51.05563;-6;-3.42E-05;51.05563;;;-6;3.42142E-05
-5.00001;-2.52E-10;51.205503;-5.5;-3.22E-05;51.205503;;;-5.5;3.21568E-05
-5;-4.70E-10;51.355418;-5;-2.98E-05;51.355418;;;-5;2.98482E-05
-5.00001;-6.90E-10;51.521172;-4.5;-2.73E-05;51.521172;;;-4.5;2.73101E-05
-5.00001;-9.81E-10;51.671119;-4;-2.46E-05;51.671119;;;-4;2.45878E-05
-5;-1.26E-09;51.820937;-3.5;-2.17E-05;51.820937;;;-3.5;2.17075E-05
-5;-1.54E-09;52.001376;-3;-1.87E-05;52.001376;;;-3;1.86977E-05
-5.00001;-1.91E-09;52.151268;-2.5;-1.56E-05;52.151268;;;-2.5;1.55943E-05
-5;-2.28E-09;52.301175;-2;-1.24E-05;52.301175;;;-2;1.24189E-05
-5;-2.67E-09;52.450964;-1.5;-9.21E-06;52.450964;;;-1.5;9.2118E-06
-5.00001;-3.08E-09;52.61312;-1;-6.02E-06;52.61312;;;-1;6.01693E-06
-5;-3.51E-09;52.76304;-0.5;-2.90E-06;52.76304;;;-0.5;2.90363E-06
-5;-3.92E-09;52.936014;0;3.84E-09;52.936014;;;0;3.8389E-09
-10;-1.07E-08;53.102182;0;1.05E-08;53.102182;;;0;1.05356E-08
-9.99999;-9.10E-09;53.24935;-0.5;-3.00E-06;53.24935;;;-0.5;2.99636E-06
-10;-8.23E-09;53.399327;-1;-6.28E-06;53.399327;;;-1;6.2836E-06
-10.00001;-7.43E-09;53.549166;-1.5;-9.73E-06;53.549166;;;-1.5;9.73322E-06
-9.99999;-6.67E-09;53.70245;-2;-1.33E-05;53.70245;;;-2;1.32824E-05
-10.00001;-6.03E-09;53.852307;-2.5;-1.69E-05;53.852307;;;-2.5;1.68825E-05
-10;-5.43E-09;54.028745;-3;-2.05E-05;54.028745;;;-3;2.05117E-05
-10.00001;-4.81E-09;54.178601;-3.5;-2.41E-05;54.178601;;;-3.5;2.41389E-05
-10.00001;-4.24E-09;54.328399;-4;-2.77E-05;54.328399;;;-4;2.77454E-05
-10.00001;-3.76E-09;54.509274;-4.5;-3.13E-05;54.509274;;;-4.5;3.13199E-05
-10.00001;-3.22E-09;54.659213;-5;-3.49E-05;54.659213;;;-5;3.48524E-05
-10;-2.73E-09;54.809172;-5.5;-3.83E-05;54.809172;;;-5.5;3.83277E-05
-10.00001;-2.29E-09;54.958979;-6;-4.17E-05;54.958979;;;-6;4.17452E-05
-10.00001;-1.87E-09;55.117916;-6.5;-4.51E-05;55.117916;;;-6.5;4.50778E-05
-10.00001;-1.46E-09;55.26769;-7;-4.83E-05;55.26769;;;-7;0.00004832
-9.99999;-1.08E-09;55.417611;-7.5;-5.15E-05;55.417611;;;-7.5;5.14661E-05
-10;-7.31E-10;55.567456;-8;-5.45E-05;55.567456;;;-8;5.45114E-05
-10;-4.26E-10;55.717528;-8.5;-5.74E-05;55.717528;;;-8.5;5.74096E-05
-10.00001;-1.34E-10;55.867317;-9;-6.02E-05;55.867317;;;-9;6.01886E-05
-10.00001;1.10E-10;56.034211;-9.5;-6.28E-05;56.034211;;;-9.5;6.27888E-05
-10.00001;3.71E-10;56.184079;-10;-6.52E-05;56.184079;;;-10;6.52209E-05
-10;5.79E-10;56.333916;-10.5;-6.74E-05;56.333916;;;-10.5;6.74428E-05
-10;7.12E-10;56.518708;-11;-6.94E-05;56.518708;;;-11;6.94159E-05
-10.00001;8.78E-10;56.668646;-11.5;-7.12E-05;56.668646;;;-11.5;7.11645E-05
-10.00001;1.01E-09;56.818595;-12;-7.26E-05;56.818595;;;-12;7.26353E-05
-10;1.09E-09;56.968453;-12.5;-7.39E-05;56.968453;;;-12.5;7.38867E-05
-10;1.17E-09;57.123134;-13;-7.49E-05;57.123134;;;-13;7.49253E-05
-10.00001;1.23E-09;57.272942;-13.5;-7.58E-05;57.272942;;;-13.5;7.58132E-05
-9.99999;1.27E-09;57.422877;-14;-7.66E-05;57.422877;;;-14;7.65787E-05
-10.00001;1.36E-09;57.572711;-14.5;-7.73E-05;57.572711;;;-14.5;7.72501E-05
-9.99999;1.41E-09;57.722756;-15;-7.78E-05;57.722756;;;-15;7.78348E-05
-10;1.49E-09;57.872533;-15.5;-7.84E-05;57.872533;;;-15.5;7.83694E-05
-10;1.46E-09;58.039614;-16;-7.88E-05;58.039614;;;-16;7.88253E-05
-10.00001;1.57E-09;58.189509;-16.5;-7.92E-05;58.189509;;;-16.5;7.92266E-05
-10;1.61E-09;58.339368;-17;-7.96E-05;58.339368;;;-17;7.96269E-05
-10.00001;1.51E-09;58.519754;-17.5;-8.00E-05;58.519754;;;-17.5;7.99745E-05
-10;1.54E-09;58.669714;-18;-8.03E-05;58.669714;;;-18;8.03089E-05
-10;1.52E-09;58.819689;-18.5;-8.06E-05;58.819689;;;-18.5;8.06288E-05
-10.00001;1.44E-09;58.9695;-19;-8.09E-05;58.9695;;;-19;8.09028E-05
-10.00001;1.38E-09;59.128335;-19.5;-8.12E-05;59.128335;;;-19.5;8.11682E-05
-10;1.33E-09;59.278176;-20;-8.14E-05;59.278176;;;-20;8.14219E-05
-10;1.25E-09;59.400593;-20;-8.14E-05;59.400593;;;-20;8.13865E-05
-10;1.08E-09;59.550347;-19.5;-8.11E-05;59.550347;;;-19.5;0.000081096
-10.00001;9.75E-10;59.700335;-19;-8.08E-05;59.700335;;;-19;8.07929E-05
-10.00001;8.61E-10;59.850193;-18.5;-8.04E-05;59.850193;;;-18.5;8.04329E-05
-10;7.91E-10;60.034706;-18;-8.01E-05;60.034706;;;-18;8.00725E-05
-10.00001;6.28E-10;60.184774;-17.5;-7.97E-05;60.184774;;;-17.5;0.000079696
-10;5.21E-10;60.334654;-17;-7.93E-05;60.334654;;;-17;7.92833E-05
-10.00001;5.97E-10;60.518144;-16.5;-7.88E-05;60.518144;;;-16.5;7.88482E-05
-10;5.14E-10;60.667999;-16;-7.84E-05;60.667999;;;-16;7.83852E-05
-10;5.29E-10;60.817909;-15.5;-7.78E-05;60.817909;;;-15.5;7.78472E-05
-10.00001;5.86E-10;60.967699;-15;-7.73E-05;60.967699;;;-15;7.72812E-05
-10.00001;6.36E-10;61.13347;-14.5;-7.66E-05;61.13347;;;-14.5;7.66326E-05
-10.00001;6.63E-10;61.283246;-14;-7.59E-05;61.283246;;;-14;7.59044E-05
-10.00001;6.41E-10;61.433166;-13.5;-7.51E-05;61.433166;;;-13.5;7.51038E-05
-10;5.76E-10;61.583009;-13;-7.42E-05;61.583009;;;-13;7.41603E-05
-10.00001;4.81E-10;61.73308;-12.5;-7.31E-05;61.73308;;;-12.5;7.30724E-05
-10.00001;3.73E-10;61.882859;-12;-7.18E-05;61.882859;;;-12;7.17949E-05
-10.00001;2.65E-10;62.045464;-11.5;-7.03E-05;62.045464;;;-11.5;7.02882E-05
-10;6.43E-11;62.195312;-11;-6.85E-05;62.195312;;;-11;6.85027E-05
-10.00001;-1.50E-10;62.345166;-10.5;-6.65E-05;62.345166;;;-10.5;6.64992E-05
-10.00001;-3.47E-10;62.521013;-10;-6.43E-05;62.521013;;;-10;6.42659E-05
-10.00001;-6.13E-10;62.670933;-9.5;-6.18E-05;62.670933;;;-9.5;6.18388E-05
-10.00001;-8.77E-10;62.820812;-9;-5.92E-05;62.820812;;;-9;5.92425E-05
-10;-1.19E-09;62.970613;-8.5;-5.65E-05;62.970613;;;-8.5;0.000056492
-10;-1.49E-09;63.139631;-8;-5.36E-05;63.139631;;;-8;5.36026E-05
-10;-1.82E-09;63.28947;-7.5;-5.06E-05;63.28947;;;-7.5;5.05853E-05
-10.00001;-2.19E-09;63.439392;-7;-4.75E-05;63.439392;;;-7;4.74651E-05
-10.00001;-2.57E-09;63.589242;-6.5;-4.43E-05;63.589242;;;-6.5;0.000044259
-10.00001;-2.98E-09;63.739176;-6;-4.10E-05;63.739176;;;-6;4.09674E-05
-10;-3.40E-09;63.888984;-5.5;-3.76E-05;63.888984;;;-5.5;3.76033E-05
-10.00001;-3.82E-09;64.055388;-5;-3.42E-05;64.055388;;;-5;3.41712E-05
-10.00001;-4.30E-09;64.205226;-4.5;-3.07E-05;64.205226;;;-4.5;3.07056E-05
-10.00001;-4.80E-09;64.355087;-4;-2.72E-05;64.355087;;;-4;2.71904E-05
-10.00001;-5.23E-09;64.540193;-3.5;-2.37E-05;64.540193;;;-3.5;2.36517E-05
-10.00001;-5.79E-09;64.690107;-3;-2.01E-05;64.690107;;;-3;2.00965E-05
-10.00001;-6.33E-09;64.840034;-2.5;-1.65E-05;64.840034;;;-2.5;1.65379E-05
-10.00001;-6.83E-09;65.014402;-2;-1.30E-05;65.014402;;;-2;1.30105E-05
-10;-7.43E-09;65.164312;-1.5;-9.53E-06;65.164312;;;-1.5;9.5347E-06
-10;-8.01E-09;65.316759;-1;-6.15E-06;65.316759;;;-1;6.1522E-06
-10.00001;-8.61E-09;65.466624;-0.5;-2.93E-06;65.466624;;;-0.5;2.93015E-06
-10;-9.20E-09;65.63028;-1.00E-05;9.20E-09;65.63028;;;-1.00E-05;9.1975E-09
-15;-1.76E-08;65.794392;-1.00E-05;1.74E-08;65.794392;;;-1.00E-05;1.74227E-08
-14.99999;-1.58E-08;65.941683;-0.5;-2.83E-06;65.941683;;;-0.5;2.82897E-06
-15;-1.47E-08;66.085593;-1;-5.98E-06;66.085593;;;-1;5.97664E-06
-15;-1.37E-08;66.229476;-1.5;-9.32E-06;66.229476;;;-1.5;9.31665E-06
-15.00001;-1.28E-08;66.37671;-2;-1.28E-05;66.37671;;;-2;1.27927E-05
-15.00001;-1.20E-08;66.556127;-2.5;-1.64E-05;66.556127;;;-2.5;1.63587E-05
-15;-1.11E-08;66.700053;-3;-2.00E-05;66.700053;;;-3;0.000019988
-15;-1.03E-08;66.844053;-3.5;-2.37E-05;66.844053;;;-3.5;2.36615E-05
-15;-9.56E-09;66.98792;-4;-2.74E-05;66.98792;;;-4;2.73704E-05
-15.00001;-8.84E-09;67.15015;-4.5;-3.11E-05;67.15015;;;-4.5;3.10985E-05
-15.00001;-8.13E-09;67.300001;-5;-3.48E-05;67.300001;;;-5;3.48426E-05
-15.00001;-7.47E-09;67.450086;-5.5;-3.86E-05;67.450086;;;-5.5;3.85861E-05
-15;-6.82E-09;67.599933;-6;-4.23E-05;67.599933;;;-6;4.23354E-05
-15.00001;-6.20E-09;67.751378;-6.5;-4.61E-05;67.751378;;;-6.5;4.60788E-05
-15;-5.61E-09;67.901269;-7;-4.98E-05;67.901269;;;-7;0.000049802
-15.00001;-5.08E-09;68.066705;-7.5;-5.35E-05;68.066705;;;-7.5;5.35019E-05
-15.00001;-4.53E-09;68.216615;-8;-5.72E-05;68.216615;;;-8;0.00005719
-15.00001;-4.01E-09;68.366505;-8.5;-6.08E-05;68.366505;;;-8.5;6.08287E-05
-15;-3.57E-09;68.555225;-9;-6.44E-05;68.555225;;;-9;6.44313E-05
-15;-3.04E-09;68.705084;-9.5;-6.80E-05;68.705084;;;-9.5;0.000067982
-15.00001;-2.58E-09;68.854961;-10;-7.15E-05;68.854961;;;-10;7.14965E-05
-15.00001;-2.20E-09;69.036455;-10.5;-7.49E-05;69.036455;;;-10.5;7.49155E-05
-15.00001;-1.76E-09;69.186351;-11;-7.83E-05;69.186351;;;-11;0.000078284
-15;-1.37E-09;69.336294;-11.5;-8.16E-05;69.336294;;;-11.5;8.15768E-05
-15.00001;-1.01E-09;69.486189;-12;-8.48E-05;69.486189;;;-12;8.47686E-05
-14.99999;-7.00E-10;69.655786;-12.5;-8.78E-05;69.655786;;;-12.5;8.78442E-05
-15;-3.66E-10;69.805668;-13;-9.08E-05;69.805668;;;-13;9.08348E-05
-15.00001;-8.27E-11;69.955574;-13.5;-9.37E-05;69.955574;;;-13.5;9.36774E-05
-15;1.70E-10;70.105472;-14;-9.64E-05;70.105472;;;-14;9.63696E-05
-15.00001;3.97E-10;70.25543;-14.5;-9.89E-05;70.25543;;;-14.5;9.88932E-05
-15.00001;6.19E-10;70.405449;-15;-0.00010129;70.405449;;;-15;0.00010129
-15;7.73E-10;70.568223;-15.5;-0.000103495;70.568223;;;-15.5;0.000103495
-15.00001;9.40E-10;70.718183;-16;-0.000105515;70.718183;;;-16;0.000105515
-15;1.07E-09;70.86814;-16.5;-0.00010729;70.86814;;;-16.5;0.00010729
-15.00001;1.10E-09;71.050365;-17;-0.000108846;71.050365;;;-17;0.000108846
-15;1.20E-09;71.200441;-17.5;-0.000110183;71.200441;;;-17.5;0.000110183
-15;1.25E-09;71.350294;-18;-0.000111345;71.350294;;;-18;0.000111345
-15.00001;1.32E-09;71.500186;-18.5;-0.000112355;71.500186;;;-18.5;0.000112355
-14.99999;1.36E-09;71.661034;-19;-0.000113217;71.661034;;;-19;0.000113217
-15;1.40E-09;71.810895;-19.5;-0.000114006;71.810895;;;-19.5;0.000114006
-15.00001;1.48E-09;71.960786;-20;-0.00011472;71.960786;;;-20;0.00011472
-15.00001;1.26E-09;72.083231;-20;-0.000114664;72.083231;;;-20;0.000114664
-15.00001;9.76E-10;72.233183;-19.5;-0.000113879;72.233183;;;-19.5;0.000113879
-15.00001;9.19E-10;72.383062;-19;-0.000113022;72.383062;;;-19;0.000113022
-15.00001;9.30E-10;72.56384;-18.5;-0.000112044;72.56384;;;-18.5;0.000112044
-15;8.06E-10;72.713827;-18;-0.000110956;72.713827;;;-18;0.000110956
-15.00001;7.06E-10;72.86369;-17.5;-0.000109705;72.86369;;;-17.5;0.000109705
-15.00001;6.43E-10;73.046845;-17;-0.000108282;73.046845;;;-17;0.000108282
-15.00001;4.56E-10;73.196736;-16.5;-0.000106664;73.196736;;;-16.5;0.000106664
-15.00001;2.96E-10;73.346621;-16;-0.000104837;73.346621;;;-16;0.000104837
-15.00001;9.82E-11;73.496537;-15.5;-0.000102764;73.496537;;;-15.5;0.000102764
-15;-1.23E-10;73.666161;-15;-0.000100522;73.666161;;;-15;0.000100522
-15;-3.58E-10;73.816023;-14.5;-9.81E-05;73.816023;;;-14.5;0.000098098
-15.00001;-6.50E-10;73.965906;-14;-9.55E-05;73.965906;;;-14;0.000095506
-15.00001;-9.34E-10;74.115869;-13.5;-9.28E-05;74.115869;;;-13.5;0.00009276
-15.00001;-1.24E-09;74.265742;-13;-8.99E-05;74.265742;;;-13;0.000089875
-15;-1.39E-09;74.419012;-12.5;-8.68E-05;74.419012;;;-12.5;8.68452E-05
-15;-1.89E-09;74.58644;-12;-8.37E-05;74.58644;;;-12;8.37487E-05
-15;-2.28E-09;74.736558;-11.5;-8.06E-05;74.736558;;;-11.5;8.05508E-05
-15;-2.70E-09;74.886455;-11;-7.73E-05;74.886455;;;-11;7.72504E-05
-15.00001;-3.08E-09;75.069749;-10.5;-7.39E-05;75.069749;;;-10.5;7.38949E-05
-15.00001;-3.53E-09;75.219661;-10;-7.05E-05;75.219661;;;-10;7.04605E-05
-15;-4.01E-09;75.369505;-9.5;-6.70E-05;75.369505;;;-9.5;6.69672E-05
-15;-4.42E-09;75.553654;-9;-6.34E-05;75.553654;;;-9;6.34217E-05
-15.00001;-5.00E-09;75.703503;-8.5;-5.98E-05;75.703503;;;-8.5;5.98461E-05
-15.00001;-5.50E-09;75.85337;-8;-5.62E-05;75.85337;;;-8;5.62278E-05
-15.00001;-6.05E-09;76.003203;-7.5;-5.26E-05;76.003203;;;-7.5;5.25815E-05
-15;-6.54E-09;76.173498;-7;-4.89E-05;76.173498;;;-7;4.89166E-05
-15;-7.16E-09;76.323335;-6.5;-4.52E-05;76.323335;;;-6.5;4.52415E-05
-15;-7.72E-09;76.473221;-6;-4.15E-05;76.473221;;;-6;4.15471E-05
-15;-8.33E-09;76.623016;-5.5;-3.79E-05;76.623016;;;-5.5;3.78645E-05
-15.00001;-8.95E-09;76.768874;-5;-3.42E-05;76.768874;;;-5;3.41699E-05
-15;-9.54E-09;76.912755;-4.5;-3.05E-05;76.912755;;;-4.5;3.04942E-05
-15;-1.01E-08;77.079505;-4;-2.68E-05;77.079505;;;-4;2.68324E-05
-15;-1.07E-08;77.223385;-3.5;-2.32E-05;77.223385;;;-3.5;2.31922E-05
-15;-1.15E-08;77.36726;-3;-1.96E-05;77.36726;;;-3;1.95897E-05
-15;-1.21E-08;77.511145;-2.5;-1.60E-05;77.511145;;;-2.5;1.60237E-05
-15.00001;-1.28E-08;77.670633;-2;-1.25E-05;77.670633;;;-2;1.25286E-05
-15;-1.35E-08;77.814527;-1.5;-9.13E-06;77.814527;;;-1.5;9.1256E-06
-15;-1.42E-08;77.961021;-1;-5.85E-06;77.961021;;;-1;5.84925E-06
-15;-1.49E-08;78.104927;-0.5;-2.77E-06;78.104927;;;-0.5;2.76806E-06
-15;-1.56E-08;78.266009;-1.00E-05;1.57E-08;78.266009;;;-1.00E-05;1.57378E-08
