#scan;iMeasureCycle=1;iMux=0;time=0.134;N=482;LocalTime=31/10/2023 11:15:54
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-60;-2.02E-09;0.294878;1;4.50E-12;0.294878
-59.5001;-1.79E-09;0.444352;1;3.81E-12;0.444352
-59.0001;-1.60E-09;0.593546;1;3.04E-12;0.593546
-58.5;-1.45E-09;0.742613;1;2.54E-12;0.742613
-58.0001;-1.34E-09;0.89188;1;1.66E-12;0.89188
-57.5;-1.33E-09;1.04101;1;2.14E-12;1.04101
-57.0001;-1.32E-09;1.190105;1;1.89E-12;1.190105
-56.5001;-1.24E-09;1.369033;1;1.50E-12;1.369033
-56.0001;-1.13E-09;1.518117;1;1.08E-12;1.518117
-55.5;-9.89E-10;1.667165;1;1.24E-12;1.667165
-55.0001;-9.61E-10;1.816229;1;7.50E-13;1.816229
-54.5001;-8.69E-10;1.974166;1;9.20E-13;1.974166
-54.0001;-8.03E-10;2.12321;1;9.30E-13;2.12321
-53.5;-7.65E-10;2.272421;1;7.80E-13;2.272421
-53.0001;-7.49E-10;2.421488;1;7.90E-13;2.421488
-52.5;-7.37E-10;2.573023;1;4.30E-13;2.573023
-52.0001;-7.26E-10;2.722075;1;8.10E-13;2.722075
-51.5001;-7.13E-10;2.883379;1;5.60E-13;2.883379
-51;-6.87E-10;3.032555;1;5.50E-13;3.032555
-50.5;-6.59E-10;3.181574;1;2.70E-13;3.181574
-50.0001;-6.53E-10;3.348739;1;5.40E-13;3.348739
-49.5001;-6.28E-10;3.498041;1;3.20E-13;3.498041
-49;-6.30E-10;3.647044;1;3.00E-13;3.647044
-48.5001;-6.14E-10;3.795976;1.000001;6.10E-13;3.795976
-48;-6.00E-10;3.945223;1;3.90E-13;3.945223
-47.5;-5.71E-10;4.094316;1;5.70E-13;4.094316
-47.0001;-5.45E-10;4.243273;1;4.70E-13;4.243273
-46.5;-5.08E-10;4.392403;1;1.00E-13;4.392403
-46.0001;-4.85E-10;4.541482;1;-2.30E-13;4.541482
-45.5;-4.63E-10;4.690449;1;2.00E-13;4.690449
-45;-4.63E-10;4.862227;1;7.50E-13;4.862227
-44.5;-4.35E-10;5.011285;1;1.50E-13;5.011285
-44;-4.23E-10;5.160232;1;1.30E-13;5.160232
-43.5001;-3.96E-10;5.309267;1;8.00E-14;5.309267
-43.0001;-3.89E-10;5.482551;1;2.80E-13;5.482551
-42.5001;-3.68E-10;5.631657;1;-4.00E-14;5.631657
-42;-3.56E-10;5.780587;1;1.50E-13;5.780587
-41.4999;-3.40E-10;5.929774;1;-4.90E-13;5.929774
-41;-3.32E-10;6.078908;1;2.10E-13;6.078908
-40.5001;-3.19E-10;6.227858;1;-2.80E-13;6.227858
-40.0001;-3.13E-10;6.391676;1;1.40E-13;6.391676
-39.5;-2.91E-10;6.540699;1;4.00E-14;6.540699
