#scan	iMeasureCycle=1	iMux=0	time=0.142	N=482	LocalTime=31/10/2023 11:14:10
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60.0001	-2.94933E-09	0.302906	0.999999	4.86E-12	0.302906
-59.5	-2.20043E-09	0.452443	0.999999	3.85E-12	0.452443
-59.0001	-1.91223E-09	0.601531	0.999999	3.54E-12	0.601531
-58.5	-1.72768E-09	0.750663	0.999999	3.32E-12	0.750663
-58.0001	-1.60627E-09	0.899811	0.999999	2.68E-12	0.899811
-57.5001	-1.50456E-09	1.048934	0.999999	2.37E-12	1.048934
-57	-1.38424E-09	1.198007	0.999999	2.06E-12	1.198007
-56.5	-1.29926E-09	1.377098	0.999999	2.03E-12	1.377098
-56.0001	-1.23389E-09	1.526156	0.999999	1.35E-12	1.526156
-55.5001	-1.15978E-09	1.675264	0.999999	2.18E-12	1.675264
-55	-1.09784E-09	1.824344	0.999999	7.2E-13	1.824344
-54.5001	-1.07136E-09	1.982166	0.999999	1.01E-12	1.982166
-54.0001	-1.04903E-09	2.13119	0.999999	1.15E-12	2.13119
-53.5	-1.00677E-09	2.280254	0.999999	1.08E-12	2.280254
-53.0001	-9.4101E-10	2.429391	0.999999	1.09E-12	2.429391
-52.5	-8.8687E-10	2.580936	0.999999	6.2E-13	2.580936
-52	-8.4046E-10	2.729999	0.999999	9.2E-13	2.729999
-51.5	-8.0916E-10	2.891656	0.999999	7.9E-13	2.891656
-51.0001	-7.7355E-10	3.040746	0.999999	6.7E-13	3.040746
-50.5001	-7.4316E-10	3.189694	0.999999	8E-13	3.189694
-50.0001	-7.3927E-10	3.356643	0.999999	7.7E-13	3.356643
-49.5	-7.2507E-10	3.505722	0.999999	9.3E-13	3.505722
-49	-7.0579E-10	3.654788	0.999999	6.2E-13	3.654788
-48.5001	-6.8368E-10	3.803755	0.999999	4.4E-13	3.803755
-48.0001	-7.1383E-10	3.952806	0.999999	9E-13	3.952806
-47.5001	-6.1321E-10	4.101854	0.999999	1.5E-13	4.101854
-47.0001	-5.797E-10	4.250828	0.999999	3.5E-13	4.250828
-46.5	-5.5876E-10	4.399897	0.999999	7.2E-13	4.399897
-46.0001	-5.4787E-10	4.548957	0.999999	5.2E-13	4.548957
-45.5	-5.1636E-10	4.698002	0.999999	5.8E-13	4.698002
-45	-5.1558E-10	4.870089	0.999999	3E-13	4.870089
-44.5	-4.8363E-10	5.019125	0.999999	1.7E-13	5.019125
-44.0001	-4.7327E-10	5.168198	0.999999	4.1E-13	5.168198
-43.5	-4.5298E-10	5.317244	0.999999	2.7E-13	5.317244
-43.0001	-4.5813E-10	5.490436	0.999999	2.8E-13	5.490436
-42.5	-4.2095E-10	5.639579	0.999999	3.9E-13	5.639579
-42	-4.0106E-10	5.788496	0.999999	2.2E-13	5.788496
-41.5001	-3.5703E-10	5.937496	0.999999	3.8E-13	5.937496
-41.0001	-3.4488E-10	6.08672	0.999999	3.3E-13	6.08672
-40.5001	-3.3536E-10	6.235638	0.999999	4.1E-13	6.235638
-40	-3.1934E-10	6.399773	0.999999	2.6E-13	6.399773
-39.5	-2.8884E-10	6.548734	0.999999	3.4E-13	6.548734
-39	-2.8109E-10	6.697739	0.999999	5.1E-13	6.697739
-38.5001	-2.8233E-10	6.865035	0.999999	1E-14	6.865035
-38	-2.6365E-10	7.014005	0.999999	2.3E-13	7.014005
-37.5	-2.3875E-10	7.16283	0.999999	5.5E-13	7.16283
-37	-2.2391E-10	7.311773	0.999999	4.9E-13	7.311773
-36.5001	-2.053E-10	7.460595	0.999999	1.1E-13	7.460595
-36	-1.8859E-10	7.60949	0.999999	6.6E-13	7.60949
-35.5001	-1.7243E-10	7.758394	0.999999	3.2E-13	7.758394
