#scan;iMeasureCycle=1;iMux=0;time=0.133;N=220;LocalTime=31/10/2023 11:10:53
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30;-1.10E-09;0.295893;-1.00E-06;3.45E-10;0.295893
-30;-9.68E-10;0.438872;0.099995;4.81E-08;0.438872
-30.0001;-8.62E-10;0.594907;0.2;2.67E-07;0.594907
-30.0001;-8.24E-10;0.744969;0.3;9.20E-07;0.744969
-30;-8.06E-10;0.89846;0.4;2.30E-06;0.89846
-30.0001;-7.59E-10;1.048459;0.5;4.53E-06;1.048459
-30;-7.07E-10;1.198529;0.6;7.56E-06;1.198529
-30.0001;-6.66E-10;1.388211;0.7;1.12E-05;1.388211
-30.0001;-6.69E-10;1.538381;0.8;1.54E-05;1.538381
-30.0001;-6.56E-10;1.688468;0.9;1.98E-05;1.688468
-30;-6.56E-10;1.870614;1;2.46E-05;1.870614
-30;-6.47E-10;1.993002;1;2.47E-05;1.993002
-30;-6.03E-10;2.143042;0.899999;1.99E-05;2.143042
-30;-6.13E-10;2.293164;0.799999;1.54E-05;2.293164
-30;-5.24E-10;2.445453;0.7;1.13E-05;2.445453
-30.0001;-5.03E-10;2.59836;0.6;7.66E-06;2.59836
-30;-4.80E-10;2.748381;0.5;4.64E-06;2.748381
-30;-4.75E-10;2.898366;0.4;2.37E-06;2.898366
-30;-4.57E-10;3.048378;0.3;9.55E-07;3.048378
-30.0001;-4.53E-10;3.201221;0.2;2.75E-07;3.201221
-30;-4.37E-10;3.405086;0.100007;4.84E-08;3.405086
-30.0001;-4.31E-10;3.570066;-1.00E-06;1.48E-10;3.570066
-20;4.36E-10;3.74618;-1.00E-06;-2.08E-10;3.74618
-20;1.44E-10;3.888815;0.100003;4.87E-08;3.888815
-20.00001;2.28E-11;4.044614;0.2;2.72E-07;4.044614
-20;-3.83E-11;4.194536;0.3;9.68E-07;4.194536
-20;-8.60E-11;4.378466;0.4;2.51E-06;4.378466
-20.00001;-1.10E-10;4.52849;0.5;5.10E-06;4.52849
-20;-1.29E-10;4.678242;0.6;8.66E-06;4.678242
-20;-1.45E-10;4.803953;0.7;1.31E-05;4.803953
-20;-1.56E-10;4.953916;0.8;1.82E-05;4.953916
-20;-1.68E-10;5.103875;0.899999;2.40E-05;5.103875
-20;-1.74E-10;5.253757;0.999999;3.02E-05;5.253757
-20;-1.80E-10;5.376204;1;3.02E-05;5.376204
-20;-1.79E-10;5.526134;0.899999;2.42E-05;5.526134
-20.00001;-1.79E-10;5.675962;0.799999;1.85E-05;5.675962
-20.00001;-1.80E-10;5.82589;0.7;1.33E-05;5.82589
-20;-1.78E-10;5.988458;0.6;8.84E-06;5.988458
-20;-1.77E-10;6.138297;0.499999;5.21E-06;6.138297
-20;-1.75E-10;6.28821;0.4;2.58E-06;6.28821
-20;-1.72E-10;6.438102;0.3;1.01E-06;6.438102
-20.00001;-1.75E-10;6.590855;0.2;2.81E-07;6.590855
-20.00001;-1.74E-10;6.757965;0.099998;5.05E-08;6.757965
-20;-1.72E-10;6.922738;0;1.15E-10;6.922738
-10.00001;7.65E-10;7.098833;-1.00E-06;-3.25E-10;7.098833
-10.00001;3.91E-10;7.241435;0.100003;4.81E-08;7.241435
-10.00001;2.65E-10;7.407481;0.199999;2.69E-07;7.407481
