#scan	iMeasureCycle=1	iMux=0	time=0.135	N=220	LocalTime=31/10/2023 13:58:30
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30.0001	-7.2881E-10	0.297777	0	1.682E-11	0.297777
-30.0001	-6.5929E-10	0.41933	0.099999	1.819E-11	0.41933
-30.0001	-6.0658E-10	0.540536	0.199999	1.614E-11	0.540536
-30.0001	-5.7457E-10	0.661695	0.299999	1.954E-11	0.661695
-30.0001	-5.5233E-10	0.782872	0.399999	2.353E-11	0.782872
-30.0001	-5.3022E-10	0.904174	0.499999	2.663E-11	0.904174
-30.0001	-5.1916E-10	1.025419	0.599999	2.938E-11	1.025419
-30.0001	-4.948E-10	1.146656	0.699999	2.695E-11	1.146656
-30.0001	-4.8544E-10	1.267854	0.799999	2.802E-11	1.267854
-30.0001	-4.7472E-10	1.389081	0.899999	2.993E-11	1.389081
-30.0001	-4.6475E-10	1.510339	0.999999	3.013E-11	1.510339
-30.0001	-4.5075E-10	1.631506	0.999999	2.577E-11	1.631506
-30.0001	-4.4165E-10	1.752674	0.9	2.186E-11	1.752674
-30.0001	-4.4121E-10	1.873875	0.8	2.439E-11	1.873875
-30.0001	-4.2843E-10	1.995159	0.7	2.203E-11	1.995159
-30.0001	-4.3092E-10	2.116338	0.6	2.761E-11	2.116338
-30.0001	-4.1818E-10	2.237584	0.5	2.356E-11	2.237584
-30.0001	-4.1417E-10	2.358801	0.4	2.004E-11	2.358801
-30.0001	-4.1191E-10	2.480066	0.3	2.491E-11	2.480066
-30.0001	-4.0835E-10	2.601253	0.2	2.323E-11	2.601253
-30.0001	-4.0594E-10	2.722427	0.1	2.674E-11	2.722427
-30.0001	-4.0666E-10	2.849371	0	2.845E-11	2.849371
-20	7.12E-12	3.025548	0	1.95E-12	3.025548
-20	-6.849E-11	3.14678	0.099999	3.5E-12	3.14678
-20	-1.0545E-10	3.268059	0.199999	4.78E-12	3.268059
-20	-1.269E-10	3.389296	0.299999	6.48E-12	3.389296
-20	-1.3919E-10	3.510533	0.399999	4.58E-12	3.510533
-20	-1.5014E-10	3.631708	0.499999	5.71E-12	3.631708
-20	-1.5762E-10	3.752884	0.599999	7.57E-12	3.752884
-20	-1.6442E-10	3.874076	0.699999	8.62E-12	3.874076
-20	-1.6539E-10	3.995353	0.799999	7.74E-12	3.995353
-20	-1.7228E-10	4.116605	0.899999	8.96E-12	4.116605
-20	-1.7137E-10	4.237874	0.999999	8.5E-12	4.237874
-20	-1.7195E-10	4.360393	0.999999	5.08E-12	4.360393
-20	-1.7539E-10	4.48167	0.9	6.09E-12	4.48167
-20	-1.7547E-10	4.60286	0.800001	4.46E-12	4.60286
-20	-1.7704E-10	4.724035	0.7	2.88E-12	4.724035
-20	-1.7744E-10	4.853161	0.6	2.35E-12	4.853161
-20	-1.7955E-10	4.974416	0.5	2.58E-12	4.974416
-20	-1.7687E-10	5.095617	0.4	1.89E-12	5.095617
-20	-1.7977E-10	5.216829	0.3	1.51E-12	5.216829
-20	-1.7698E-10	5.354049	0.2	-9.2E-13	5.354049
-20	-1.8112E-10	5.475349	0.1	7.2E-13	5.475349
-20	-1.7908E-10	5.596532	0	2.6E-13	5.596532
-10.00001	1.9008E-10	5.772568	0	-6.28E-12	5.772568
-10.00001	1.0645E-10	5.893809	0.099999	-2.92E-12	5.893809
-10.00001	6.661E-11	6.015045	0.199999	-1.66E-12	6.015045
-10.00001	4.356E-11	6.136294	0.299999	-1.8E-13	6.136294
-10.00001	2.667E-11	6.257545	0.399999	6.8E-13	6.257545
-10.00001	1.539E-11	6.378751	0.499999	1.48E-12	6.378751
-10.00001	5.87E-12	6.500047	0.599999	2.13E-12	6.500047
-10.00001	-3.2E-13	6.621222	0.699999	2.69E-12	6.621222
-10.00001	-8.1E-12	6.742468	0.799999	3.34E-12	6.742468
-10.00001	-1.157E-11	6.865556	0.899999	3.63E-12	6.865556
-10.00001	-1.567E-11	6.986806	0.999999	3.6E-12	6.986806
-10.00001	-1.957E-11	7.107983	0.999999	3.13E-12	7.107983
-10.00001	-2.173E-11	7.229196	0.9	2.02E-12	7.229196
-10.00001	-2.553E-11	7.357863	0.800001	1.23E-12	7.357863
-10.00001	-2.752E-11	7.479158	0.7	5.8E-13	7.479158
-10.00001	-3.012E-11	7.600336	0.6	-3.1E-13	7.600336
-10.00001	-3.137E-11	7.721518	0.5	-9.3E-13	7.721518
-10.00001	-3.421E-11	7.858776	0.4	-1.25E-12	7.858776
-10.00001	-3.538E-11	7.980034	0.3	-1.5E-12	7.980034
-10.00001	-3.692E-11	8.101217	0.2	-2.56E-12	8.101217
-10.00001	-3.833E-11	8.22246	0.100001	-2.82E-12	8.22246
-10.00001	-3.978E-11	8.359662	0	-3.33E-12	8.359662
-1E-07	3.134E-10	8.535774	0	-1.78E-12	8.535774
-1E-07	2.2576E-10	8.65695	0.099999	3.4887E-10	8.65695
1E-07	1.8251E-10	8.778132	0.199999	4.4084E-10	8.778132
1E-07	1.5668E-10	8.899376	0.299999	4.8052E-10	8.899376
0	1.3838E-10	9.020604	0.399999	4.9663E-10	9.020604
0	1.2462E-10	9.141828	0.499999	5.2828E-10	9.141828
-4E-07	1.1292E-10	9.263089	0.599999	5.3993E-10	9.263089
-2E-07	1.0395E-10	9.391109	0.699999	5.6015E-10	9.391109
0	9.682E-11	9.512424	0.799999	5.4261E-10	9.512424
-1E-07	9.027E-11	9.633596	0.899999	5.285E-10	9.633596
-3E-07	8.451E-11	9.754771	0.999999	5.3461E-10	9.754771
0	7.979E-11	9.875973	0.999999	5.2459E-10	9.875973
0	7.587E-11	9.997197	0.9	5.3632E-10	9.997197
-3E-07	7.243E-11	10.118398	0.800001	4.9468E-10	10.118398
-2E-07	6.847E-11	10.239597	0.7	4.6837E-10	10.239597
-1E-07	6.556E-11	10.36364	0.6	4.4247E-10	10.36364
-3E-07	6.288E-11	10.484925	0.5	4.2178E-10	10.484925
2E-07	6.03E-11	10.606105	0.4	3.938E-10	10.606105
0	5.823E-11	10.727291	0.3	3.6766E-10	10.727291
-1E-07	5.588E-11	10.865583	0.2	3.1036E-10	10.865583
0	5.339E-11	10.986838	0.1	2.3179E-10	10.986838
0	5.184E-11	11.108035	0	-1.37E-12	11.108035
9.99999	4.083E-10	11.284092	-1E-06	5.069E-11	11.284092
9.99999	3.1058E-10	11.432705	0.099999	6.61904E-09	11.432705
9.99999	2.6948E-10	11.575354	0.199997	1.00508E-08	11.575354
9.99999	2.4581E-10	11.697694	0.299999	1.22938E-08	11.697694
9.99999	2.2805E-10	11.820091	0.400009	1.45023E-08	11.820091
9.99999	2.1804E-10	11.942498	0.499992	1.39646E-08	11.942498
9.99999	2.0779E-10	12.064884	0.599996	1.4999E-08	12.064884
9.99999	1.974E-10	12.187289	0.699998	1.51103E-08	12.187289
9.99999	1.9071E-10	12.309631	0.8	1.4558E-08	12.309631
9.99999	1.853E-10	12.432019	0.900001	1.39946E-08	12.432019
9.99999	1.7926E-10	12.554418	1.000002	1.46592E-08	12.554418
9.99999	1.7456E-10	12.676733	0.999998	1.30009E-08	12.676733
9.99999	1.7204E-10	12.799042	0.899988	1.41848E-08	12.799042
9.99999	1.6619E-10	12.92145	0.800004	1.34889E-08	12.92145
9.99999	1.6234E-10	13.043801	0.700002	1.32316E-08	13.043801
9.99999	1.6126E-10	13.166203	0.600002	1.19809E-08	13.166203
9.99999	1.5658E-10	13.288526	0.500001	1.08062E-08	13.288526
9.99999	1.5417E-10	13.410916	0.400003	1.07623E-08	13.410916
9.99999	1.5361E-10	13.533305	0.299997	9.062E-09	13.533305
9.99999	1.4806E-10	13.670453	0.199999	7.06491E-09	13.670453
9.99999	1.4907E-10	13.791633	0.1	4.58368E-09	13.791633
9.99999	1.4456E-10	13.912958	0	3.404E-11	13.912958
20	5.1708E-10	14.088949	0	1.7562E-10	14.088949
20	4.2425E-10	14.231632	0.099997	2.35791E-08	14.231632
20	3.7736E-10	14.385563	0.199991	3.90949E-08	14.385563
20	3.579E-10	14.508007	0.299984	4.85001E-08	14.508007
20	3.3855E-10	14.630344	0.400009	5.75705E-08	14.630344
20	3.2501E-10	14.752657	0.500014	6.74901E-08	14.752657
20	3.2077E-10	14.883083	0.599981	7.1401E-08	14.883083
20	3.087E-10	15.005482	0.699992	8.00484E-08	15.005482
20	3.0133E-10	15.127816	0.799992	7.80612E-08	15.127816
20	2.9591E-10	15.250296	0.899972	9.05675E-08	15.250296
20	2.8945E-10	15.382928	1.000011	8.53844E-08	15.382928
20	2.8446E-10	15.505375	0.99999	8.78528E-08	15.505375
20	2.7889E-10	15.627681	0.900009	8.0752E-08	15.627681
20	2.757E-10	15.750005	0.800019	7.53511E-08	15.750005
20	2.7134E-10	15.883996	0.699985	7.09592E-08	15.883996
20	2.6663E-10	16.006396	0.599989	6.79766E-08	16.006396
20	2.6062E-10	16.12872	0.500004	6.1685E-08	16.12872
20	2.6072E-10	16.251198	0.400013	5.38406E-08	16.251198
20	2.5825E-10	16.384763	0.3	4.17722E-08	16.384763
20	2.5645E-10	16.507168	0.2	3.24757E-08	16.507168
20	2.5089E-10	16.629478	0.100003	1.86365E-08	16.629478
20	2.5069E-10	16.766694	0	1.3644E-10	16.766694
30	6.436E-10	16.943	1E-06	3.7859E-10	16.943
30	5.4935E-10	17.085661	0.100002	5.39675E-08	17.085661
30	5.0925E-10	17.208055	0.199999	9.87782E-08	17.208055
30	4.8339E-10	17.336263	0.299999	1.31988E-07	17.336263
30	4.6859E-10	17.479593	0.4	1.7206E-07	17.479593
30	4.5547E-10	17.601971	0.5	1.82383E-07	17.601971
30	4.4573E-10	17.724316	0.6	2.18841E-07	17.724316
30	4.326E-10	17.846707	0.7	2.32651E-07	17.846707
30	4.1801E-10	17.98056	0.8	2.42072E-07	17.98056
30	4.1244E-10	18.1029	0.900001	2.56811E-07	18.1029
30	4.0739E-10	18.225307	1	2.77148E-07	18.225307
30	3.9667E-10	18.347651	1	2.68055E-07	18.347651
29.9999	3.9636E-10	18.509226	0.899999	2.44982E-07	18.509226
29.9999	3.8385E-10	18.659244	0.8	2.39107E-07	18.659244
29.9999	3.8087E-10	18.809468	0.7	2.27029E-07	18.809468
29.9999	3.7508E-10	18.959522	0.599999	1.8813E-07	18.959522
29.9999	3.7547E-10	19.109582	0.499999	1.63648E-07	19.109582
29.9999	3.664E-10	19.259618	0.4	1.39738E-07	19.259618
29.9999	3.6516E-10	19.391444	0.3	1.14024E-07	19.391444
30	3.5873E-10	19.558832	0.200004	8.46055E-08	19.558832
30	3.5099E-10	19.681135	0.100001	4.40754E-08	19.681135
30	3.4814E-10	19.818385	0	3.1011E-10	19.818385
40	7.7685E-10	19.996713	0	6.4011E-10	19.996713
40	6.9287E-10	20.124941	0.1	9.5098E-08	20.124941
40	6.5402E-10	20.247316	0.2	1.8228E-07	20.247316
40	6.1284E-10	20.401192	0.3	2.53185E-07	20.401192
40	5.9459E-10	20.523653	0.4	3.11549E-07	20.523653
40	5.7461E-10	20.645989	0.499998	3.76766E-07	20.645989
40	5.6117E-10	20.768318	0.600001	4.20198E-07	20.768318
40	5.431E-10	20.895571	0.7	4.7065E-07	20.895571
40	5.3708E-10	21.017968	0.8	5.32146E-07	21.017968
40	5.2121E-10	21.140284	0.900001	5.7958E-07	21.140284
40	5.0721E-10	21.262772	1.000003	6.23991E-07	21.262772
40	4.9994E-10	21.39579	0.999997	6.07504E-07	21.39579
40	4.8867E-10	21.546078	0.899998	5.46865E-07	21.546078
39.9999	4.8689E-10	21.696193	0.799998	5.14916E-07	21.696193
