#scan;iMeasureCycle=1;iMux=0;time=0.135;N=220;LocalTime=31/10/2023 13:58:30
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30.0001;-7.29E-10;0.297777;0;1.68E-11;0.297777
-30.0001;-6.59E-10;0.41933;0.099999;1.82E-11;0.41933
-30.0001;-6.07E-10;0.540536;0.199999;1.61E-11;0.540536
-30.0001;-5.75E-10;0.661695;0.299999;1.95E-11;0.661695
-30.0001;-5.52E-10;0.782872;0.399999;2.35E-11;0.782872
-30.0001;-5.30E-10;0.904174;0.499999;2.66E-11;0.904174
-30.0001;-5.19E-10;1.025419;0.599999;2.94E-11;1.025419
-30.0001;-4.95E-10;1.146656;0.699999;2.70E-11;1.146656
-30.0001;-4.85E-10;1.267854;0.799999;2.80E-11;1.267854
-30.0001;-4.75E-10;1.389081;0.899999;2.99E-11;1.389081
-30.0001;-4.65E-10;1.510339;0.999999;3.01E-11;1.510339
-30.0001;-4.51E-10;1.631506;0.999999;2.58E-11;1.631506
-30.0001;-4.42E-10;1.752674;0.9;2.19E-11;1.752674
-30.0001;-4.41E-10;1.873875;0.8;2.44E-11;1.873875
-30.0001;-4.28E-10;1.995159;0.7;2.20E-11;1.995159
-30.0001;-4.31E-10;2.116338;0.6;2.76E-11;2.116338
-30.0001;-4.18E-10;2.237584;0.5;2.36E-11;2.237584
-30.0001;-4.14E-10;2.358801;0.4;2.00E-11;2.358801
-30.0001;-4.12E-10;2.480066;0.3;2.49E-11;2.480066
-30.0001;-4.08E-10;2.601253;0.2;2.32E-11;2.601253
-30.0001;-4.06E-10;2.722427;0.1;2.67E-11;2.722427
-30.0001;-4.07E-10;2.849371;0;2.85E-11;2.849371
-20;7.12E-12;3.025548;0;1.95E-12;3.025548
-20;-6.85E-11;3.14678;0.099999;3.50E-12;3.14678
-20;-1.05E-10;3.268059;0.199999;4.78E-12;3.268059
-20;-1.27E-10;3.389296;0.299999;6.48E-12;3.389296
-20;-1.39E-10;3.510533;0.399999;4.58E-12;3.510533
-20;-1.50E-10;3.631708;0.499999;5.71E-12;3.631708
-20;-1.58E-10;3.752884;0.599999;7.57E-12;3.752884
-20;-1.64E-10;3.874076;0.699999;8.62E-12;3.874076
-20;-1.65E-10;3.995353;0.799999;7.74E-12;3.995353
-20;-1.72E-10;4.116605;0.899999;8.96E-12;4.116605
-20;-1.71E-10;4.237874;0.999999;8.50E-12;4.237874
-20;-1.72E-10;4.360393;0.999999;5.08E-12;4.360393
-20;-1.75E-10;4.48167;0.9;6.09E-12;4.48167
-20;-1.75E-10;4.60286;0.800001;4.46E-12;4.60286
-20;-1.77E-10;4.724035;0.7;2.88E-12;4.724035
-20;-1.77E-10;4.853161;0.6;2.35E-12;4.853161
-20;-1.80E-10;4.974416;0.5;2.58E-12;4.974416
-20;-1.77E-10;5.095617;0.4;1.89E-12;5.095617
-20;-1.80E-10;5.216829;0.3;1.51E-12;5.216829
-20;-1.77E-10;5.354049;0.2;-9.20E-13;5.354049
-20;-1.81E-10;5.475349;0.1;7.20E-13;5.475349
-20;-1.79E-10;5.596532;0;2.60E-13;5.596532
-10.00001;1.90E-10;5.772568;0;-6.28E-12;5.772568
-10.00001;1.06E-10;5.893809;0.099999;-2.92E-12;5.893809
-10.00001;6.66E-11;6.015045;0.199999;-1.66E-12;6.015045
-10.00001;4.36E-11;6.136294;0.299999;-1.80E-13;6.136294
-10.00001;2.67E-11;6.257545;0.399999;6.80E-13;6.257545
-10.00001;1.54E-11;6.378751;0.499999;1.48E-12;6.378751
-10.00001;5.87E-12;6.500047;0.599999;2.13E-12;6.500047
-10.00001;-3.20E-13;6.621222;0.699999;2.69E-12;6.621222
-10.00001;-8.10E-12;6.742468;0.799999;3.34E-12;6.742468
-10.00001;-1.16E-11;6.865556;0.899999;3.63E-12;6.865556
-10.00001;-1.57E-11;6.986806;0.999999;3.60E-12;6.986806
-10.00001;-1.96E-11;7.107983;0.999999;3.13E-12;7.107983
-10.00001;-2.17E-11;7.229196;0.9;2.02E-12;7.229196
-10.00001;-2.55E-11;7.357863;0.800001;1.23E-12;7.357863
-10.00001;-2.75E-11;7.479158;0.7;5.80E-13;7.479158
-10.00001;-3.01E-11;7.600336;0.6;-3.10E-13;7.600336
-10.00001;-3.14E-11;7.721518;0.5;-9.30E-13;7.721518
-10.00001;-3.42E-11;7.858776;0.4;-1.25E-12;7.858776
-10.00001;-3.54E-11;7.980034;0.3;-1.50E-12;7.980034
-10.00001;-3.69E-11;8.101217;0.2;-2.56E-12;8.101217
-10.00001;-3.83E-11;8.22246;0.100001;-2.82E-12;8.22246
-10.00001;-3.98E-11;8.359662;0;-3.33E-12;8.359662
-1.00E-07;3.13E-10;8.535774;0;-1.78E-12;8.535774
-1.00E-07;2.26E-10;8.65695;0.099999;3.49E-10;8.65695
1.00E-07;1.83E-10;8.778132;0.199999;4.41E-10;8.778132
1.00E-07;1.57E-10;8.899376;0.299999;4.81E-10;8.899376
