#scan	iMeasureCycle=1	iMux=0	time=0.134	N=482	LocalTime=31/10/2023 14:00:43
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60	-2.06643E-09	0.294635	0.0499997	5.3035E-10	0.294635
-59.5001	-1.76381E-09	0.471772	0.0499998	4.0593E-10	0.471772
-59.0001	-1.49005E-09	0.648518	0.05	2.52E-10	0.648518
-58.5	-1.3672E-09	0.842326	0.0499998	2.3484E-10	0.842326
-58.0001	-1.34893E-09	1.019743	0.0499999	2.7908E-10	1.019743
-57.5001	-1.426E-09	1.196228	0.05	4.0853E-10	1.196228
-57.0001	-1.32237E-09	1.405059	0.0500001	3.5026E-10	1.405059
-56.5	-1.30142E-09	1.581561	0.0499995	3.7517E-10	1.581561
-56	-1.18507E-09	1.758181	0.0500002	2.9468E-10	1.758181
-55.5	-1.16369E-09	1.934802	0.0500002	3.06E-10	1.934802
-55.0001	-1.0959E-09	2.11151	0.05	2.7264E-10	2.11151
-54.5	-1.16264E-09	2.287958	0.0499997	3.6105E-10	2.287958
-54	-1.17776E-09	2.467149	0.0500002	4.0618E-10	2.467149
-53.5	-1.10358E-09	2.643659	0.0499999	3.6027E-10	2.643659
-53.0001	-1.12055E-09	2.820195	0.0500004	3.975E-10	2.820195
-52.5001	-9.081E-10	3.005658	0.05	2.0423E-10	3.005658
-52	-9.0299E-10	3.182188	0.0499998	2.1849E-10	3.182188
-51.5001	-9.288E-10	3.388876	0.0499998	2.6079E-10	3.388876
-51	-8.5861E-10	3.565372	0.0499998	2.176E-10	3.565372
-50.5001	-8.161E-10	3.742172	0.0499999	1.9357E-10	3.742172
-50.0001	-8.6767E-10	3.919008	0.0499998	2.6375E-10	3.919008
-49.5	-8.6894E-10	4.095501	0.0499999	2.7878E-10	4.095501
-49.0001	-9.1589E-10	4.272037	0.05	3.4233E-10	4.272037
-48.5	-8.5811E-10	4.449758	0.05	2.9968E-10	4.449758
-48	-7.8513E-10	4.626287	0.0499999	2.4973E-10	4.626287
-47.5001	-7.5456E-10	4.802718	0.0499997	2.252E-10	4.802718
-47	-7.1253E-10	4.981193	0.0499999	1.9591E-10	4.981193
-46.5	-6.9451E-10	5.15784	0.0499999	1.9353E-10	5.15784
-46.0001	-7.347E-10	5.354851	0.0499999	2.3823E-10	5.354851
-45.5001	-6.9097E-10	5.531386	0.0499996	2.0861E-10	5.531386
-45	-6.2557E-10	5.707814	0.0499996	1.5857E-10	5.707814
-44.5	-6.5879E-10	5.920706	0.0500001	2.0093E-10	5.920706
-44.0001	-6.6993E-10	6.097086	0.0500001	2.2436E-10	6.097086
-43.5001	-6.0328E-10	6.273566	0.05	1.6939E-10	6.273566
-43.0001	-5.978E-10	6.450119	0.0499998	1.7937E-10	6.450119
-42.4999	-6.2026E-10	6.626623	0.05	2.0764E-10	6.626623
-42.0001	-5.6361E-10	6.803171	0.0499997	1.6273E-10	6.803171
-41.5001	-5.7514E-10	6.982099	0.05	1.8343E-10	6.982099
-41.0001	-5.0645E-10	7.158559	0.05	1.2913E-10	7.158559
-40.5	-5.1087E-10	7.335014	0.0500001	1.4424E-10	7.335014
-40	-4.9671E-10	7.51674	0.0499997	1.4135E-10	7.51674
-39.5001	-4.8644E-10	7.69323	0.05	1.3862E-10	7.69323
-39.0001	-4.654E-10	7.901203	0.0500002	1.2485E-10	7.901203
-38.5001	-4.2902E-10	8.077512	0.0499998	9.985E-11	8.077512
-38.0001	-4.3055E-10	8.253763	0.0499999	1.0446E-10	8.253763
-37.5	-4.3929E-10	8.431319	0.0500001	1.1895E-10	8.431319
-37.0001	-4.0962E-10	8.607617	0.0499999	1.0375E-10	8.607617
-36.5	-3.8022E-10	8.784009	0.0499997	8.707E-11	8.784009
-36	-3.5151E-10	8.962199	0.05	6.344E-11	8.962199
-35.5	-3.4008E-10	9.138622	0.0500001	5.756E-11	9.138622
-35.0001	-3.1759E-10	9.314971	0.0500001	5.003E-11	9.314971
-34.5	-3.4077E-10	9.493342	0.0500001	8.017E-11	9.493342
-34	-3.3392E-10	9.669732	0.0499999	7.858E-11	9.669732
-33.5001	-3.1932E-10	9.868318	0.0500003	7.287E-11	9.868318
-33	-3.0445E-10	10.044842	0.0499998	6.566E-11	10.044842
-32.5	-2.9439E-10	10.221129	0.0500001	6.398E-11	10.221129
-32	-2.8889E-10	10.434006	0.0499997	6.209E-11	10.434006
-31.5	-2.7805E-10	10.610247	0.0499998	5.999E-11	10.610247
-31.0001	-2.6159E-10	10.786617	0.0500002	4.938E-11	10.786617
-30.5	-2.4896E-10	10.963003	0.0500002	4.688E-11	10.963003
-30	-2.3846E-10	11.139443	0.0500002	4.508E-11	11.139443
-29.5001	-2.2672E-10	11.315698	0.0499997	4.015E-11	11.315698
-29.0001	-2.2158E-10	11.494604	0.0499996	4.1E-11	11.494604
-28.5	-2.0982E-10	11.670976	0.05	3.779E-11	11.670976
-28.0001	-1.9927E-10	11.84722	0.0499997	3.682E-11	11.84722
-27.5	-1.8933E-10	12.03017	0.0500001	3.207E-11	12.03017
-27.0001	-1.8294E-10	12.206364	0.0499998	3.179E-11	12.206364
-26.5	-1.7813E-10	12.414826	0.0499999	2.872E-11	12.414826
-26	-1.6242E-10	12.591119	0.0500001	2.42E-11	12.591119
-25.5	-1.6217E-10	12.767451	0.0500002	2.894E-11	12.767451
-25	-1.4683E-10	12.944746	0.05	2.09E-11	12.944746
-24.5	-1.4276E-10	13.121018	0.0500001	2.174E-11	13.121018
-24.0001	-1.33E-10	13.2972	0.0500001	2.077E-11	13.2972
-23.5001	-1.2369E-10	13.473525	0.0500002	1.647E-11	13.473525
-23	-1.0782E-10	13.649882	0.0500001	1.011E-11	13.649882
-22.5001	-1.0151E-10	13.826007	0.0500002	1.085E-11	13.826007
-22.0001	-9.769E-11	14.003983	0.0499999	9.45E-12	14.003983
-21.5001	-9.784E-11	14.180336	0.0499999	1.133E-11	14.180336
-21.0001	-8.121E-11	14.38079	0.0500002	5.5E-12	14.38079
-20.5	-7.747E-11	14.556879	0.0500002	6.65E-12	14.556879
-20.0001	-7.312E-11	14.733081	0.05	6.21E-12	14.733081
-19.5001	-6.414E-11	14.946592	0.0500002	3.55E-12	14.946592
-19	-5.696E-11	15.122663	0.0499996	3E-12	15.122663
-18.5	-5.017E-11	15.298843	0.0500003	3.67E-12	15.298843
-18.0001	-4.4E-11	15.474955	0.0499997	3.91E-12	15.474955
-17.5001	-3.894E-11	15.651061	0.0499999	5.07E-12	15.651061
-17.0001	-2.976E-11	15.827179	0.0499999	3.53E-12	15.827179
-16.5	-2.773E-11	16.003321	0.0499999	6.25E-12	16.003321
-16	-1.791E-11	16.179432	0.0500003	5.21E-12	16.179432
-15.5	-1.727E-11	16.355559	0.0500004	8.52E-12	16.355559
-15	-1.506E-11	16.542341	0.0499998	1.166E-11	16.542341
-14.5001	-5.65E-12	16.718467	0.0500002	1.113E-11	16.718467
-14	-2.32E-12	16.927667	0.05	1.3E-11	16.927667
-13.5001	5.08E-12	17.103838	0.0499998	1.552E-11	17.103838
-13.0001	-1.7E-13	17.279931	0.0499997	2.462E-11	17.279931
-12.5001	8.33E-12	17.457768	0.0499999	2.476E-11	17.457768
-12	1.703E-11	17.63387	0.0499999	2.83E-11	17.63387
-11.5001	2.131E-11	17.809985	0.0500003	3.413E-11	17.809985
-11	2.854E-11	17.986216	0.0499996	4.004E-11	17.986216
-10.5	2.716E-11	18.162381	0.0499999	5.09E-11	18.162381
-10.0001	3.193E-11	18.338447	0.0500001	6.148E-11	18.338447
-9.5	3.727E-11	18.516394	0.05	6.81E-11	18.516394
-9	4.128E-11	18.692517	0.0500001	7.951E-11	18.692517
-8.5	4.329E-11	18.893291	0.0500001	9.604E-11	18.893291
-8	4.824E-11	19.069552	0.0500002	1.0812E-10	19.069552
-7.5001	5.17E-11	19.245636	0.0499997	1.2227E-10	19.245636
-7	4.87E-11	19.459103	0.0500003	1.3351E-10	19.459103
-6.5001	6.35E-11	19.635158	0.0500002	1.4871E-10	19.635158
-6.0001	6.634E-11	19.811265	0.0499997	1.8113E-10	19.811265
-5.5001	6.637E-11	19.987348	0.0500001	2.0493E-10	19.987348
-5	7.385E-11	20.163499	0.0499999	2.4073E-10	20.163499
-4.5001	6.844E-11	20.339499	0.0500003	2.8136E-10	20.339499
-4.0001	7.919E-11	20.515857	0.05	3.197E-10	20.515857
-3.5	8.223E-11	20.691916	0.05	3.6839E-10	20.691916
-3.0001	8.637E-11	20.868064	0.05	4.134E-10	20.868064
-2.5	9.076E-11	21.055131	0.0500001	4.7419E-10	21.055131
-2.0001	1.0123E-10	21.231205	0.0499998	5.2458E-10	21.231205
-1.5001	9.094E-11	21.440481	0.0500002	5.9805E-10	21.440481
-1	9.954E-11	21.616629	0.0499998	6.6217E-10	21.616629
-0.5001	1.0584E-10	21.792678	0.0500001	7.3131E-10	21.792678
-0.0001	1.075E-10	21.970107	0.0499998	8.0627E-10	21.970107
0.5	1.1327E-10	22.146158	0.0499998	9.5849E-10	22.146158
1	1.2149E-10	22.32216	0.0499998	9.8191E-10	22.32216
1.5	1.2444E-10	22.498544	0.0500001	1.14154E-09	22.498544
2	1.2808E-10	22.674636	0.0500003	1.27358E-09	22.674636
2.4999	1.3064E-10	22.850668	0.0499998	1.4109E-09	22.850668
3	1.3697E-10	23.028726	0.0499994	1.50799E-09	23.028726
