#scan;iMeasureCycle=1;iMux=0;time=0.13;N=202;LocalTime=20/12/2023 15:39:09;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
3.19999;1.22E-09;3.026542;-0.500001;-1.47E-09;3.026542;;;3.19999;1.46571E-09;1.21535E-09
3.1;1.20E-09;3.1751;-0.500001;-1.57E-09;3.1751;;;3.1;1.57025E-09;1.20123E-09
3.00001;1.19E-09;3.344868;-0.500001;-1.67E-09;3.344868;;;3.00001;1.67073E-09;1.18753E-09
2.89999;1.18E-09;3.493572;-0.500001;-1.79E-09;3.493572;;;2.89999;1.78864E-09;1.17534E-09
2.79999;1.17E-09;3.642116;-0.500001;-1.92E-09;3.642116;;;2.79999;1.92255E-09;1.16791E-09
2.69999;1.15E-09;3.790783;-0.500001;-2.07E-09;3.790783;;;2.69999;2.06686E-09;1.15246E-09
2.6;1.14E-09;3.939427;-0.500001;-2.27E-09;3.939427;;;2.6;2.2711E-09;1.14288E-09
2.49999;1.13E-09;4.088188;-0.500001;-2.48E-09;4.088188;;;2.49999;2.47522E-09;1.12951E-09
2.40001;1.12E-09;4.236808;-0.500001;-2.73E-09;4.236808;;;2.40001;2.72939E-09;1.11893E-09
2.3;1.11E-09;4.385393;-0.500001;-2.99E-09;4.385393;;;2.3;2.9855E-09;1.10667E-09
2.2;1.09E-09;4.534076;-0.500001;-3.30E-09;4.534076;;;2.2;3.30057E-09;1.09472E-09
2.09999;1.08E-09;4.682599;-0.500001;-3.66E-09;4.682599;;;2.09999;3.6636E-09;1.07977E-09
2;1.06E-09;4.848587;-0.500001;-4.03E-09;4.848587;;;2;4.02696E-09;1.06391E-09
1.9;1.04E-09;4.997273;-0.500001;-4.51E-09;4.997273;;;1.9;4.51028E-09;1.04075E-09
1.79999;1.01E-09;5.14589;-0.500001;-5.06E-09;5.14589;;;1.79999;5.05875E-09;1.01389E-09
1.69999;9.86E-10;5.294468;-0.500001;-5.67E-09;5.294468;;;1.69999;5.66777E-09;9.8575E-10
1.59999;9.51E-10;5.443135;-0.500001;-6.46E-09;5.443135;;;1.59999;6.45853E-09;9.5126E-10
1.5;9.10E-10;5.591778;-0.500001;-7.45E-09;5.591778;;;1.5;7.44578E-09;9.0971E-10
1.39999;8.65E-10;5.74049;-0.500001;-8.73E-09;5.74049;;;1.39999;8.72974E-09;8.6504E-10
1.29999;8.34E-10;5.889225;-0.500001;-1.04E-08;5.889225;;;1.29999;1.04217E-08;8.3368E-10
1.19999;8.01E-10;6.059407;-0.500001;-1.27E-08;6.059407;;;1.19999;1.27145E-08;8.0058E-10
1.1;7.01E-10;6.209227;-0.500001;-1.60E-08;6.209227;;;1.1;1.60055E-08;7.0075E-10
1;6.38E-10;6.387837;-0.500001;-2.08E-08;6.387837;;;1;2.07639E-08;6.3771E-10
0.89999;4.93E-10;6.537791;-0.5;-2.75E-08;6.537791;;;0.89999;2.75127E-08;4.9321E-10
0.8;3.75E-10;6.687626;-0.500001;-3.76E-08;6.687626;;;0.8;3.76166E-08;3.7459E-10
0.69999;3.69E-10;6.861839;-0.5;-5.34E-08;6.861839;;;0.69999;5.33504E-08;3.6921E-10
0.59999;3.35E-10;7.011721;-0.500001;-7.86E-08;7.011721;;;0.59999;7.86046E-08;3.3518E-10
0.5;4.02E-10;7.167493;-0.5;-1.19E-07;7.167493;;;0.5;1.18866E-07;4.0222E-10
0.4;3.72E-10;7.317309;-0.5;-1.79E-07;7.317309;;;0.4;1.79026E-07;3.7212E-10
0.29999;3.68E-10;7.483644;-0.5;-2.56E-07;7.483644;;;0.29999;2.55599E-07;3.6812E-10
0.19999;2.85E-10;7.633503;-0.5;-3.42E-07;7.633503;;;0.19999;3.42015E-07;2.8505E-10
0.09999;1.76E-10;7.783441;-0.5;-4.34E-07;7.783441;;;0.09999;4.34068E-07;1.7638E-10
0;4.63E-11;7.933267;-0.5;-5.28E-07;7.933267;;;0;5.27714E-07;4.627E-11
-0.1;-1.05E-10;8.08362;-0.5;-6.17E-07;8.08362;;;-0.1;6.17369E-07;1.0504E-10
-0.2;-2.72E-10;8.233512;-0.5;-6.99E-07;8.233512;;;-0.2;6.9927E-07;2.7176E-10
-0.3;-4.54E-10;8.393162;-0.5;-7.73E-07;8.393162;;;-0.3;7.73228E-07;4.5403E-10
-0.40001;-6.67E-10;8.543195;-0.5;-8.40E-07;8.543195;;;-0.40001;8.40449E-07;6.6696E-10
-0.50001;-8.86E-10;8.692958;-0.5;-9.02E-07;8.692958;;;-0.50001;9.02207E-07;8.8612E-10
-0.6;-1.10E-09;8.867015;-0.5;-9.59E-07;8.867015;;;-0.6;9.59438E-07;1.09972E-09
-0.7;-1.35E-09;9.016928;-0.5;-1.01E-06;9.016928;;;-0.7;1.01291E-06;1.34544E-09
-0.79999;-1.59E-09;9.17012;-0.5;-1.06E-06;9.17012;;;-0.79999;1.06281E-06;1.59317E-09
-0.9;-1.85E-09;9.319962;-0.5;-1.11E-06;9.319962;;;-0.9;1.10986E-06;1.84861E-09
-1.00001;-2.10E-09;9.488707;-0.5;-1.15E-06;9.488707;;;-1.00001;1.15477E-06;2.09794E-09
-1.1;-2.37E-09;9.638463;-0.5;-1.20E-06;9.638463;;;-1.1;1.19628E-06;2.37004E-09
-1.20001;-2.64E-09;9.788436;-0.5;-1.24E-06;9.788436;;;-1.20001;1.2364E-06;2.63832E-09
-1.30001;-2.92E-09;9.938311;-0.5;-1.27E-06;9.938311;;;-1.30001;1.27486E-06;2.91508E-09
-1.4;-3.20E-09;10.088641;-0.5;-1.31E-06;10.088641;;;-1.4;1.31136E-06;3.19571E-09
-1.5;-3.48E-09;10.238527;-0.5;-1.35E-06;10.238527;;;-1.5;1.3456E-06;3.47679E-09
-1.6;-3.77E-09;10.398477;-0.5;-1.38E-06;10.398477;;;-1.6;1.37896E-06;3.76895E-09
-1.70001;-4.07E-09;10.548396;-0.5;-1.41E-06;10.548396;;;-1.70001;1.41063E-06;4.07163E-09
-1.80001;-4.38E-09;10.698197;-0.5;-1.44E-06;10.698197;;;-1.80001;1.44181E-06;4.37534E-09
-1.90001;-4.65E-09;10.872408;-0.5;-1.47E-06;10.872408;;;-1.90001;1.47165E-06;4.64513E-09
-2.00001;-4.97E-09;11.022252;-0.5;-1.50E-06;11.022252;;;-2.00001;1.49994E-06;4.97214E-09
-2.10001;-5.28E-09;11.172154;-0.5;-1.53E-06;11.172154;;;-2.10001;1.52721E-06;5.27613E-09
-2.20001;-5.60E-09;11.322005;-0.5;-1.55E-06;11.322005;;;-2.20001;1.55314E-06;5.5964E-09
-2.3;-5.92E-09;11.493685;-0.5;-1.58E-06;11.493685;;;-2.3;1.57846E-06;5.92249E-09
-2.40001;-6.25E-09;11.643491;-0.5;-1.60E-06;11.643491;;;-2.40001;1.6024E-06;6.25218E-09
-2.50001;-6.62E-09;11.793462;-0.5;-1.63E-06;11.793462;;;-2.50001;1.62543E-06;6.62308E-09
-2.6;-6.96E-09;11.943341;-0.5;-1.65E-06;11.943341;;;-2.6;1.6484E-06;6.95925E-09
-2.70001;-7.37E-09;12.093745;-0.5;-1.67E-06;12.093745;;;-2.70001;1.67001E-06;7.36943E-09
-2.8;-7.70E-09;12.243699;-0.5;-1.69E-06;12.243699;;;-2.8;1.69163E-06;7.70079E-09
-2.9;-8.06E-09;12.403303;-0.5;-1.71E-06;12.403303;;;-2.9;1.71132E-06;8.05869E-09
-3;-8.47E-09;12.553176;-0.5;-1.73E-06;12.553176;;;-3;1.73098E-06;8.47472E-09
-3.10001;-8.88E-09;12.703062;-0.5;-1.75E-06;12.703062;;;-3.10001;1.74944E-06;8.87657E-09
-3.2;-9.30E-09;12.876837;-0.5;-1.77E-06;12.876837;;;-3.2;1.76823E-06;9.3022E-09
-3.3;-9.70E-09;13.000395;-0.5;-1.79E-06;13.000395;;;-3.3;1.78531E-06;9.699E-09
-3.4;-1.02E-08;13.12401;-0.5;-1.80E-06;13.12401;;;-3.4;1.80285E-06;1.01733E-08
-3.5;-1.06E-08;13.2475;-0.5;-1.82E-06;13.2475;;;-3.5;1.81949E-06;1.06113E-08
-3.6;-1.10E-08;13.379217;-0.5;-1.84E-06;13.379217;;;-3.6;1.8357E-06;1.0964E-08
-3.7;-1.15E-08;13.502785;-0.5;-1.85E-06;13.502785;;;-3.7;1.85109E-06;1.14872E-08
-3.8;-1.19E-08;13.626262;-0.5;-1.87E-06;13.626262;;;-3.8;1.86637E-06;1.19439E-08
-3.9;-1.24E-08;13.749763;-0.5;-1.88E-06;13.749763;;;-3.9;1.88085E-06;1.23504E-08
-4;-1.28E-08;13.880767;-0.5;-1.89E-06;13.880767;;;-4;1.89495E-06;1.2754E-08
-4.1;-1.33E-08;14.004311;-0.5;-1.91E-06;14.004311;;;-4.1;1.90893E-06;1.32757E-08
-4.2;-1.37E-08;14.127913;-0.5;-1.92E-06;14.127913;;;-4.2;1.92258E-06;1.37295E-08
-4.3;-1.42E-08;14.251388;-0.5;-1.94E-06;14.251388;;;-4.3;1.93528E-06;1.42305E-08
-4.4;-1.46E-08;14.381834;-0.5;-1.95E-06;14.381834;;;-4.4;1.94731E-06;1.46207E-08
-4.5;-1.51E-08;14.505391;-0.5;-1.96E-06;14.505391;;;-4.5;1.95905E-06;1.51288E-08
-4.6;-1.56E-08;14.62891;-0.5;-1.97E-06;14.62891;;;-4.6;1.97077E-06;1.56128E-08
-4.7;-1.60E-08;14.752386;-0.5;-1.98E-06;14.752386;;;-4.7;1.98224E-06;1.5954E-08
-4.79999;-1.64E-08;14.882664;-0.5;-1.99E-06;14.882664;;;-4.79999;1.99344E-06;1.63997E-08
-4.9;-1.70E-08;15.006202;-0.5;-2.00E-06;15.006202;;;-4.9;2.00387E-06;1.70188E-08
-5;-1.74E-08;15.129771;-0.5;-2.01E-06;15.129771;;;-5;2.01448E-06;1.73764E-08
-5;-1.72E-08;15.253257;-0.5;-2.01E-06;15.253257;;;-5;2.01355E-06;1.71866E-08
-4.90001;-1.64E-08;15.383852;-0.5;-2.00E-06;15.383852;;;-4.90001;2.00367E-06;1.64442E-08
-4.80001;-1.58E-08;15.507401;-0.5;-1.99E-06;15.507401;;;-4.80001;1.99266E-06;1.57688E-08
-4.70001;-1.50E-08;15.630911;-0.5;-1.98E-06;15.630911;;;-4.70001;1.98132E-06;1.50432E-08
-4.60001;-1.45E-08;15.754412;-0.5;-1.97E-06;15.754412;;;-4.60001;1.97022E-06;1.4463E-08
-4.50001;-1.39E-08;15.88494;-0.5;-1.96E-06;15.88494;;;-4.50001;1.95908E-06;1.38634E-08
-4.40001;-1.32E-08;16.008479;-0.5;-1.95E-06;16.008479;;;-4.40001;1.94702E-06;1.32006E-08
-4.30001;-1.26E-08;16.132062;-0.5;-1.93E-06;16.132062;;;-4.30001;1.93447E-06;1.26439E-08
-4.20001;-1.20E-08;16.255566;-0.5;-1.92E-06;16.255566;;;-4.20001;1.92185E-06;1.20315E-08
-4.10001;-1.16E-08;16.386236;-0.5;-1.91E-06;16.386236;;;-4.10001;1.9082E-06;1.1558E-08
-4.00001;-1.09E-08;16.509793;-0.5;-1.89E-06;16.509793;;;-4.00001;1.89469E-06;1.09185E-08
-3.90001;-1.03E-08;16.633277;-0.5;-1.88E-06;16.633277;;;-3.90001;1.88018E-06;1.03126E-08
-3.80001;-9.84E-09;16.756789;-0.5;-1.87E-06;16.756789;;;-3.80001;1.86569E-06;9.8447E-09
-3.70001;-9.32E-09;16.88702;-0.5;-1.85E-06;16.88702;;;-3.70001;1.85018E-06;9.3189E-09
-3.6;-8.85E-09;17.025572;-0.5;-1.83E-06;17.025572;;;-3.6;1.83463E-06;8.84877E-09
-3.5;-8.29E-09;17.175472;-0.5;-1.82E-06;17.175472;;;-3.5;1.81831E-06;8.29404E-09
-3.4;-7.81E-09;17.325252;-0.5;-1.80E-06;17.325252;;;-3.4;1.80118E-06;7.81399E-09
-3.30001;-7.37E-09;17.477011;-0.5;-1.78E-06;17.477011;;;-3.30001;1.78418E-06;7.37015E-09
-3.2;-6.91E-09;17.626846;-0.5;-1.77E-06;17.626846;;;-3.2;1.76654E-06;6.91166E-09
-3.10001;-6.48E-09;17.776628;-0.5;-1.75E-06;17.776628;;;-3.10001;1.74824E-06;6.48323E-09
-3.00001;-6.06E-09;17.926612;-0.5;-1.73E-06;17.926612;;;-3.00001;1.72868E-06;6.06229E-09
-2.9;-5.62E-09;18.076541;-0.5;-1.71E-06;18.076541;;;-2.9;1.70882E-06;5.61755E-09
-2.80001;-5.22E-09;18.226413;-0.5;-1.69E-06;18.226413;;;-2.80001;1.6886E-06;5.2199E-09
-2.70001;-4.86E-09;18.406312;-0.5;-1.67E-06;18.406312;;;-2.70001;1.66813E-06;4.8627E-09
-2.6;-4.46E-09;18.556169;-0.5;-1.65E-06;18.556169;;;-2.6;1.64615E-06;4.4614E-09
-2.5;-4.10E-09;18.705955;-0.5;-1.62E-06;18.705955;;;-2.5;1.62348E-06;4.09512E-09
-2.40001;-3.73E-09;18.856013;-0.5;-1.60E-06;18.856013;;;-2.40001;1.59994E-06;3.7265E-09
-2.30001;-3.39E-09;19.01135;-0.5;-1.58E-06;19.01135;;;-2.30001;1.57554E-06;3.38968E-09
-2.2;-3.06E-09;19.161298;-0.5;-1.55E-06;19.161298;;;-2.2;1.55017E-06;3.06109E-09
-2.1;-2.73E-09;19.311107;-0.5;-1.52E-06;19.311107;;;-2.1;1.52381E-06;2.732E-09
-2;-2.41E-09;19.461033;-0.5;-1.50E-06;19.461033;;;-2;1.49645E-06;2.41252E-09
-1.90001;-2.09E-09;19.610973;-0.5;-1.47E-06;19.610973;;;-1.90001;1.46802E-06;2.0889E-09
-1.8;-1.80E-09;19.760794;-0.5;-1.44E-06;19.760794;;;-1.8;1.43836E-06;1.8041E-09
-1.70001;-1.52E-09;19.920268;-0.5;-1.41E-06;19.920268;;;-1.70001;1.40776E-06;1.52421E-09
-1.60001;-1.23E-09;20.0702;-0.5;-1.38E-06;20.0702;;;-1.60001;1.3754E-06;1.23231E-09
-1.5;-9.67E-10;20.22005;-0.5;-1.34E-06;20.22005;;;-1.5;1.34193E-06;9.6739E-10
-1.40001;-7.33E-10;20.394876;-0.5;-1.31E-06;20.394876;;;-1.40001;1.30692E-06;7.3262E-10
-1.30001;-4.72E-10;20.544825;-0.5;-1.27E-06;20.544825;;;-1.30001;1.27043E-06;4.7224E-10
-1.2;-2.25E-10;20.694685;-0.5;-1.23E-06;20.694685;;;-1.2;1.23271E-06;2.2485E-10
-1.1;1.03E-11;20.844606;-0.5;-1.19E-06;20.844606;;;-1.1;1.19198E-06;1.029E-11
-1.00001;2.26E-10;21.015339;-0.5;-1.15E-06;21.015339;;;-1.00001;1.14951E-06;2.2621E-10
-0.90001;4.55E-10;21.165216;-0.5;-1.10E-06;21.165216;;;-0.90001;1.10492E-06;4.5524E-10
-0.8;6.63E-10;21.315161;-0.5;-1.06E-06;21.315161;;;-0.8;1.05774E-06;6.6316E-10
-0.7;8.73E-10;21.465227;-0.5;-1.01E-06;21.465227;;;-0.7;1.00759E-06;8.7275E-10
-0.60001;1.07E-09;21.615351;-0.5;-9.54E-07;21.615351;;;-0.60001;9.5396E-07;1.06931E-09
-0.5;1.26E-09;21.765211;-0.5;-8.97E-07;21.765211;;;-0.5;8.9673E-07;1.25626E-09
-0.40001;1.42E-09;21.928335;-0.5;-8.35E-07;21.928335;;;-0.40001;8.34839E-07;1.42141E-09
-0.30001;1.58E-09;22.078264;-0.5;-7.67E-07;22.078264;;;-0.30001;7.67184E-07;1.58037E-09
-0.19999;1.71E-09;22.228191;-0.5;-6.93E-07;22.228191;;;-0.19999;6.92952E-07;1.7143E-09
-0.1;1.82E-09;22.400814;-0.5;-6.11E-07;22.400814;;;-0.1;6.10678E-07;1.8158E-09
0;1.92E-09;22.550675;-0.5;-5.21E-07;22.550675;;;0;5.20571E-07;1.91986E-09
0.09999;2.00E-09;22.700497;-0.5;-4.26E-07;22.700497;;;0.09999;4.26332E-07;2.00248E-09
0.19999;2.08E-09;22.850344;-0.5;-3.34E-07;22.850344;;;0.19999;3.34077E-07;2.07575E-09
0.3;2.13E-09;23.020469;-0.5;-2.48E-07;23.020469;;;0.3;2.48004E-07;2.13329E-09
0.39999;2.20E-09;23.170307;-0.5;-1.72E-07;23.170307;;;0.39999;1.72365E-07;2.20448E-09
0.49999;2.27E-09;23.320151;-0.5;-1.14E-07;23.320151;;;0.49999;1.13714E-07;2.27241E-09
0.6;2.29E-09;23.487351;-0.499999;-7.50E-08;23.487351;;;0.6;7.49824E-08;2.28529E-09
0.69999;2.37E-09;23.637262;-0.5;-5.11E-08;23.637262;;;0.69999;5.10859E-08;2.36722E-09
0.79999;2.38E-09;23.787174;-0.5;-3.62E-08;23.787174;;;0.79999;3.62346E-08;2.37566E-09
0.9;2.36E-09;23.937166;-0.5;-2.66E-08;23.937166;;;0.9;2.66411E-08;2.36124E-09
0.99999;2.33E-09;24.087024;-0.5;-2.02E-08;24.087024;;;0.99999;2.01891E-08;2.33104E-09
1.09999;2.29E-09;24.236838;-0.5;-1.57E-08;24.236838;;;1.09999;1.57495E-08;2.29488E-09
1.19999;2.21E-09;24.41577;-0.499999;-1.27E-08;24.41577;;;1.19999;1.26521E-08;2.21264E-09
1.3;2.19E-09;24.565692;-0.499999;-1.05E-08;24.565692;;;1.3;1.04814E-08;2.19193E-09
1.39999;2.14E-09;24.730453;-0.500001;-8.87E-09;24.730453;;;1.39999;8.86994E-09;2.14122E-09
1.5;2.06E-09;24.93605;-0.5;-7.67E-09;24.93605;;;1.5;7.67063E-09;2.06273E-09
1.59999;2.03E-09;25.112252;-0.5;-6.69E-09;25.112252;;;1.59999;6.69378E-09;2.0263E-09
1.7;1.99E-09;25.288313;-0.5;-5.95E-09;25.288313;;;1.7;5.94691E-09;1.98627E-09
1.8;1.95E-09;25.466;-0.500001;-5.29E-09;25.466;;;1.8;5.29489E-09;1.94899E-09
1.9;1.91E-09;25.642192;-0.5;-4.80E-09;25.642192;;;1.9;4.80172E-09;1.91162E-09
1.99999;1.88E-09;25.818267;-0.500001;-4.34E-09;25.818267;;;1.99999;4.34326E-09;1.87875E-09
2.1;1.84E-09;25.994398;-0.500001;-3.95E-09;25.994398;;;2.1;3.9467E-09;1.84266E-09
2.19999;1.82E-09;26.170567;-0.5;-3.60E-09;26.170567;;;2.19999;3.60446E-09;1.8156E-09
2.29999;1.79E-09;26.346574;-0.500001;-3.29E-09;26.346574;;;2.29999;3.28796E-09;1.78864E-09
2.39999;1.77E-09;26.495289;-0.500001;-3.02E-09;26.495289;;;2.39999;3.01853E-09;1.77002E-09
2.49999;1.75E-09;26.643935;-0.500001;-2.80E-09;26.643935;;;2.49999;2.80188E-09;1.74884E-09
2.59999;1.73E-09;26.792542;-0.500001;-2.59E-09;26.792542;;;2.59999;2.59043E-09;1.73094E-09
2.69999;1.71E-09;26.941264;-0.500001;-2.42E-09;26.941264;;;2.69999;2.41861E-09;1.71355E-09
2.8;1.69E-09;27.089916;-0.500001;-2.29E-09;27.089916;;;2.8;2.28808E-09;1.69388E-09
2.9;1.68E-09;27.238499;-0.500001;-2.12E-09;27.238499;;;2.9;2.12355E-09;1.67732E-09
2.99999;1.66E-09;27.405371;-0.500001;-1.98E-09;27.405371;;;2.99999;1.98275E-09;1.65889E-09
3.1;1.65E-09;27.554063;-0.500001;-1.88E-09;27.554063;;;3.1;1.88179E-09;1.64528E-09
3.2;1.63E-09;27.702617;-0.500001;-1.78E-09;27.702617;;;3.2;1.77701E-09;1.63013E-09
3.3;1.61E-09;27.851284;-0.500001;-1.68E-09;27.851284;;;3.3;1.68435E-09;1.61455E-09
3.4;1.60E-09;27.999845;-0.500001;-1.58E-09;27.999845;;;3.4;1.5786E-09;1.60318E-09
3.5;1.59E-09;28.148555;-0.500001;-1.52E-09;28.148555;;;3.5;1.5175E-09;1.58883E-09
3.60001;1.58E-09;28.297166;-0.500001;-1.45E-09;28.297166;;;3.60001;1.45231E-09;1.57525E-09
3.69999;1.56E-09;28.44578;-0.500001;-1.40E-09;28.44578;;;3.69999;1.39954E-09;1.56412E-09
3.8;1.55E-09;28.594397;-0.500001;-1.34E-09;28.594397;;;3.8;1.33991E-09;1.55099E-09
3.9;1.54E-09;28.742989;-0.500001;-1.30E-09;28.742989;;;3.9;1.30333E-09;1.54125E-09
4;1.53E-09;28.916861;-0.500001;-1.25E-09;28.916861;;;4;1.25005E-09;1.52827E-09
4.09999;1.52E-09;29.065476;-0.500001;-1.22E-09;29.065476;;;4.09999;1.22333E-09;1.5186E-09
4.19999;1.51E-09;29.214104;-0.500001;-1.19E-09;29.214104;;;4.19999;1.18929E-09;1.50523E-09
4.29999;1.50E-09;29.362612;-0.500001;-1.16E-09;29.362612;;;4.29999;1.16286E-09;1.49552E-09
4.4;1.49E-09;29.535762;-0.500001;-1.14E-09;29.535762;;;4.4;1.14135E-09;1.48722E-09
4.5;1.48E-09;29.684324;-0.500001;-1.11E-09;29.684324;;;4.5;1.11479E-09;1.47623E-09
4.6;1.47E-09;29.832976;-0.500001;-1.10E-09;29.832976;;;4.6;1.09867E-09;1.46978E-09
4.69999;1.46E-09;29.981643;-0.500001;-1.08E-09;29.981643;;;4.69999;1.08089E-09;1.46006E-09
4.79999;1.45E-09;30.130231;-0.500001;-1.07E-09;30.130231;;;4.79999;1.06724E-09;1.44879E-09
4.89999;1.44E-09;30.278851;-0.500001;-1.05E-09;30.278851;;;4.89999;1.05447E-09;1.44269E-09
4.99999;1.43E-09;30.446215;-0.500001;-1.04E-09;30.446215;;;4.99999;1.04243E-09;1.4313E-09
