#scan;iMeasureCycle=1;iMux=0;time=0.138;N=202;LocalTime=20/12/2023 15:37:31;;;;;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A);|IDrain|^1/2 (A^1/2);;;IDS_off_avg
3.59999;1.38E-09;2.422764;-10.00001;-3.57E-09;2.422764;;;3.59999;3.57E-09;1.38E-09;5.97E-05;;;
3.5;1.37E-09;2.571384;-10.00001;-3.96E-09;2.571384;;;3.5;3.96E-09;1.37E-09;6.29E-05;;;
3.4;1.35E-09;2.719943;-10.00001;-4.42E-09;2.719943;;;3.4;4.42E-09;1.35E-09;6.65E-05;;;
3.29999;1.33E-09;2.886369;-10.00001;-4.94E-09;2.886369;;;3.29999;4.94E-09;1.33E-09;7.03E-05;;;
3.19999;1.32E-09;3.034958;-10.00001;-5.49E-09;3.034958;;;3.19999;5.49E-09;1.32E-09;7.41E-05;;;
3.09999;1.31E-09;3.183588;-10.00001;-6.10E-09;3.183588;;;3.09999;6.10E-09;1.31E-09;7.81E-05;;;
3.00001;1.29E-09;3.352859;-10.00001;-6.69E-09;3.352859;;;3.00001;6.69E-09;1.29E-09;8.18E-05;;;
2.89999;1.28E-09;3.501532;-10.00001;-7.38E-09;3.501532;;;2.89999;7.38E-09;1.28E-09;8.59E-05;;;
2.79999;1.27E-09;3.650131;-10.00001;-8.10E-09;3.650131;;;2.79999;8.10E-09;1.27E-09;9.00E-05;;;
2.69999;1.26E-09;3.798741;-10.00001;-8.90E-09;3.798741;;;2.69999;8.90E-09;1.26E-09;9.43E-05;;;
2.59999;1.25E-09;3.947366;-10.00001;-9.78E-09;3.947366;;;2.59999;9.78E-09;1.25E-09;9.89E-05;;;
2.49999;1.23E-09;4.11758;-10;-1.07E-08;4.11758;;;2.49999;1.07E-08;1.23E-09;0.000103538;;;
2.39999;1.23E-09;4.267442;-10;-1.17E-08;4.267442;;;2.39999;1.17E-08;1.23E-09;0.000108264;;;
2.29999;1.21E-09;4.417498;-10;-1.28E-08;4.417498;;;2.29999;1.28E-08;1.21E-09;0.000113309;;;
2.2;1.20E-09;4.567374;-10;-1.41E-08;4.567374;;;2.2;1.41E-08;1.20E-09;0.000118629;;;
2.1;1.19E-09;4.717227;-10;-1.54E-08;4.717227;;;2.1;1.54E-08;1.19E-09;0.000124189;;;
2;1.18E-09;4.892299;-10;-1.71E-08;4.892299;;;2;1.71E-08;1.18E-09;0.000130689;;;
1.89999;1.16E-09;5.042127;-10;-1.89E-08;5.042127;;;1.89999;1.89E-08;1.16E-09;0.000137427;;;
1.8;1.14E-09;5.191969;-10;-2.09E-08;5.191969;;;1.8;2.09E-08;1.14E-09;0.000144618;;;
1.7;1.12E-09;5.365762;-10;-2.33E-08;5.365762;;;1.7;2.33E-08;1.12E-09;0.000152741;;;
1.59999;1.09E-09;5.515607;-10;-2.62E-08;5.515607;;;1.59999;2.62E-08;1.09E-09;0.000161801;;;
1.49999;1.05E-09;5.665452;-10;-2.97E-08;5.665452;;;1.49999;2.97E-08;1.05E-09;0.0001722;;;
1.4;1.02E-09;5.81534;-10;-3.39E-08;5.81534;;;1.4;3.39E-08;1.02E-09;0.000184026;;;
1.29999;1.00E-09;5.988911;-10;-3.89E-08;5.988911;;;1.29999;3.89E-08;1.00E-09;0.000197351;;;
1.19999;9.57E-10;6.13869;-10;-4.55E-08;6.13869;;;1.19999;4.55E-08;9.57E-10;0.000213308;;;
1.1;8.94E-10;6.288594;-10;-5.41E-08;6.288594;;;1.1;5.41E-08;8.94E-10;0.000232523;;;
1;8.07E-10;6.438519;-10;-6.55E-08;6.438519;;;1;6.55E-08;8.07E-10;0.000255982;;;
0.89999;7.02E-10;6.588385;-10;-8.12E-08;6.588385;;;0.89999;8.12E-08;7.02E-10;0.000284973;;;
0.79999;5.94E-10;6.738298;-10;-1.03E-07;6.738298;;;0.79999;1.03E-07;5.94E-10;0.000321009;;;
0.7;5.43E-10;6.902972;-10;-1.35E-07;6.902972;;;0.7;1.35E-07;5.43E-10;0.000366866;;;
0.59999;4.88E-10;7.052846;-10;-1.82E-07;7.052846;;;0.59999;1.82E-07;4.88E-10;0.000426316;;;
0.49999;5.81E-10;7.202642;-10;-2.55E-07;7.202642;;;0.49999;2.55E-07;5.81E-10;0.000504508;;;
0.4;6.80E-10;7.375578;-10;-3.63E-07;7.375578;;;0.4;3.63E-07;6.80E-10;0.000602686;;;
0.3;5.93E-10;7.525408;-10;-5.10E-07;7.525408;;;0.3;5.10E-07;5.93E-10;0.000713864;;;
0.2;6.36E-10;7.675261;-10;-6.81E-07;7.675261;;;0.2;6.81E-07;6.36E-10;0.00082533;;;
0.1;6.15E-10;7.825119;-10;-8.66E-07;7.825119;;;0.1;8.66E-07;6.15E-10;0.000930438;;;
-1.00E-05;5.53E-10;7.996263;-10;-1.06E-06;7.996263;;;-1.00E-05;1.06E-06;5.53E-10;0.001028863;;;
-0.10001;4.72E-10;8.146134;-10;-1.26E-06;8.146134;;;-0.10001;1.26E-06;4.72E-10;0.001122604;;;
-0.20001;3.84E-10;8.295952;-10;-1.47E-06;8.295952;;;-0.20001;1.47E-06;3.84E-10;0.0012134;;;
-0.30001;3.03E-10;8.445911;-10;-1.70E-06;8.445911;;;-0.30001;1.70E-06;3.03E-10;0.001302148;;;
-0.40001;2.32E-10;8.595843;-10;-1.93E-06;8.595843;;;-0.40001;0.00000193;2.32E-10;0.001389244;;;
-0.5;1.57E-10;8.745766;-10;-2.18E-06;8.745766;;;-0.5;2.18E-06;1.57E-10;0.00147529;;;
-0.6;7.72E-11;8.903028;-10;-2.43E-06;8.903028;;;-0.6;2.43E-06;7.72E-11;0.001559875;;;
-0.7;-3.06E-12;9.052961;-10;-2.70E-06;9.052961;;;-0.7;2.70E-06;3.06E-12;0.001643256;;;
-0.8;-8.34E-11;9.202807;-10;-2.98E-06;9.202807;;;-0.8;2.98E-06;8.34E-11;0.001725833;;;
-0.9;-1.57E-10;9.376852;-10;-3.27E-06;9.376852;;;-0.9;3.27E-06;1.57E-10;0.00180752;;;
-1.00001;-2.40E-10;9.526697;-10;-3.56E-06;9.526697;;;-1.00001;3.56E-06;2.40E-10;0.001887851;;;
-1.10001;-3.29E-10;9.676464;-10;-3.87E-06;9.676464;;;-1.10001;3.87E-06;3.29E-10;0.001967206;;;
-1.2;-4.13E-10;9.826382;-10;-4.19E-06;9.826382;;;-1.2;4.19E-06;4.13E-10;0.002045957;;;
-1.30001;-4.96E-10;9.998144;-10;-4.51E-06;9.998144;;;-1.30001;4.51E-06;4.96E-10;0.00212377;;;
-1.40001;-5.86E-10;10.147955;-10;-4.84E-06;10.147955;;;-1.40001;4.84E-06;5.86E-10;0.002200225;;;
-1.50001;-6.70E-10;10.297785;-10;-5.18E-06;10.297785;;;-1.50001;5.18E-06;6.70E-10;0.002276168;;;
-1.6;-7.53E-10;10.447914;-10;-5.53E-06;10.447914;;;-1.6;5.53E-06;7.53E-10;0.002351023;;;
-1.7;-8.44E-10;10.597857;-10;-5.88E-06;10.597857;;;-1.7;5.88E-06;8.44E-10;0.002425642;;;
-1.8;-9.31E-10;10.747901;-10;-6.24E-06;10.747901;;;-1.8;6.24E-06;9.31E-10;0.002498636;;;
-1.90001;-1.01E-09;10.907396;-10;-6.61E-06;10.907396;;;-1.90001;0.000006612;1.01E-09;0.002571381;;;
-2.00001;-1.11E-09;11.057226;-10;-6.99E-06;11.057226;;;-2.00001;6.99E-06;1.11E-09;0.002643324;;;
-2.10001;-1.19E-09;11.207102;-10;-7.37E-06;11.207102;;;-2.10001;7.37E-06;1.19E-09;0.002714634;;;
-2.20001;-1.27E-09;11.381213;-10;-7.75E-06;11.381213;;;-2.20001;7.75E-06;1.27E-09;0.002784687;;;
-2.30001;-1.37E-09;11.531131;-10;-8.15E-06;11.531131;;;-2.30001;8.15E-06;1.37E-09;0.002854263;;;
-2.40001;-1.46E-09;11.68097;-10;-8.54E-06;11.68097;;;-2.40001;8.54E-06;1.46E-09;0.002922836;;;
-2.50001;-1.55E-09;11.830788;-10;-8.95E-06;11.830788;;;-2.50001;8.95E-06;1.55E-09;0.002991306;;;
-2.60001;-1.63E-09;12.002844;-10;-9.35E-06;12.002844;;;-2.60001;9.35E-06;1.63E-09;0.003058537;;;
-2.70001;-1.73E-09;12.152693;-10;-9.77E-06;12.152693;;;-2.70001;9.77E-06;1.73E-09;0.003125017;;;
-2.80001;-1.82E-09;12.302593;-10;-1.02E-05;12.302593;;;-2.80001;1.02E-05;1.82E-09;0.003191324;;;
-2.9;-1.91E-09;12.455986;-10;-1.06E-05;12.455986;;;-2.9;1.06E-05;1.91E-09;0.003257085;;;
-3;-2.01E-09;12.605907;-10;-1.10E-05;12.605907;;;-3;1.10E-05;2.01E-09;0.003322108;;;
-3.10001;-2.10E-09;12.755863;-10;-1.15E-05;12.755863;;;-3.10001;1.15E-05;2.10E-09;0.003386399;;;
-3.2;-2.20E-09;12.913112;-10;-1.19E-05;12.913112;;;-3.2;1.19E-05;2.20E-09;0.003449913;;;
-3.30001;-2.29E-09;13.063062;-10;-1.23E-05;13.063062;;;-3.30001;1.23E-05;2.29E-09;0.003512876;;;
-3.4;-2.38E-09;13.212934;-10;-1.28E-05;13.212934;;;-3.4;1.28E-05;2.38E-09;0.003575318;;;
-3.50001;-2.47E-09;13.386959;-10;-1.32E-05;13.386959;;;-3.50001;1.32E-05;2.47E-09;0.003637485;;;
-3.6;-2.56E-09;13.536863;-10;-1.37E-05;13.536863;;;-3.6;1.37E-05;2.56E-09;0.003698446;;;
-3.7;-2.66E-09;13.686635;-10;-1.41E-05;13.686635;;;-3.7;1.41E-05;2.66E-09;0.003759282;;;
-3.80001;-2.75E-09;13.836486;-10;-1.46E-05;13.836486;;;-3.80001;1.46E-05;2.75E-09;0.003818835;;;
-3.9;-2.85E-09;14.007852;-10;-1.50E-05;14.007852;;;-3.9;1.50E-05;2.85E-09;0.003878685;;;
-4;-2.94E-09;14.157662;-10;-1.55E-05;14.157662;;;-4;1.55E-05;2.94E-09;0.003937956;;;
-4.10001;-3.04E-09;14.307557;-10;-1.60E-05;14.307557;;;-4.10001;1.60E-05;3.04E-09;0.003996561;;;
-4.20001;-3.13E-09;14.457619;-10;-1.64E-05;14.457619;;;-4.20001;1.64E-05;3.13E-09;0.004054578;;;
-4.30001;-3.24E-09;14.607865;-10;-1.69E-05;14.607865;;;-4.30001;1.69E-05;3.24E-09;0.00411191;;;
-4.4;-3.35E-09;14.757783;-10;-1.74E-05;14.757783;;;-4.4;1.74E-05;3.35E-09;0.004169269;;;
-4.5;-3.44E-09;14.917861;-10;-1.79E-05;14.917861;;;-4.5;1.79E-05;3.44E-09;0.004226074;;;
-4.6;-3.55E-09;15.067765;-10;-1.83E-05;15.067765;;;-4.6;1.83E-05;3.55E-09;0.004282476;;;
-4.7;-3.64E-09;15.217607;-10;-1.88E-05;15.217607;;;-4.7;1.88E-05;3.64E-09;0.004338491;;;
-4.80001;-3.73E-09;15.392078;-10;-1.93E-05;15.392078;;;-4.80001;1.93E-05;3.73E-09;0.004393882;;;
-4.90001;-3.83E-09;15.541974;-10;-1.98E-05;15.541974;;;-4.90001;1.98E-05;3.83E-09;0.004448696;;;
-5;-3.96E-09;15.691836;-10;-2.03E-05;15.691836;;;-5;2.03E-05;3.96E-09;0.004502832;;;
-5;-3.92E-09;15.814206;-10;-2.03E-05;15.814206;;;-5;2.03E-05;3.92E-09;0.004502755;;;
-4.9;-3.69E-09;15.964131;-10;-1.98E-05;15.964131;;;-4.9;1.98E-05;3.69E-09;0.004448089;;;
-4.8;-3.53E-09;16.114128;-10;-1.93E-05;16.114128;;;-4.8;1.93E-05;3.53E-09;0.004393142;;;
-4.70001;-3.34E-09;16.264049;-10;-1.88E-05;16.264049;;;-4.70001;1.88E-05;3.34E-09;0.004337638;;;
-4.60001;-3.19E-09;16.421742;-10;-1.83E-05;16.421742;;;-4.60001;1.83E-05;3.19E-09;0.00428181;;;
-4.50001;-3.04E-09;16.57173;-10;-1.79E-05;16.57173;;;-4.50001;1.79E-05;3.04E-09;0.004225435;;;
-4.4;-2.89E-09;16.721603;-10;-1.74E-05;16.721603;;;-4.4;1.74E-05;2.89E-09;0.004168729;;;
-4.30001;-2.75E-09;16.896526;-10;-1.69E-05;16.896526;;;-4.30001;1.69E-05;2.75E-09;0.004112286;;;
-4.2;-2.61E-09;17.046384;-10;-1.64E-05;17.046384;;;-4.2;1.64E-05;2.61E-09;0.004054467;;;
-4.1;-2.46E-09;17.196211;-10;-1.60E-05;17.196211;;;-4.1;1.60E-05;2.46E-09;0.003996486;;;
-4.00001;-2.33E-09;17.346022;-10;-1.55E-05;17.346022;;;-4.00001;1.55E-05;2.33E-09;0.003938121;;;
-3.9;-2.20E-09;17.516473;-10;-1.50E-05;17.516473;;;-3.9;1.50E-05;2.20E-09;0.003878595;;;
-3.80001;-2.07E-09;17.666259;-10;-1.46E-05;17.666259;;;-3.80001;1.46E-05;2.07E-09;0.003819241;;;
-3.7;-1.93E-09;17.816183;-10;-1.41E-05;17.816183;;;-3.7;1.41E-05;1.93E-09;0.003759402;;;
-3.6;-1.81E-09;17.966078;-10;-1.37E-05;17.966078;;;-3.6;1.37E-05;1.81E-09;0.003699027;;;
-3.50001;-1.70E-09;18.11656;-10;-1.32E-05;18.11656;;;-3.50001;1.32E-05;1.70E-09;0.003637815;;;
-3.4;-1.57E-09;18.266486;-10;-1.28E-05;18.266486;;;-3.4;1.28E-05;1.57E-09;0.003575766;;;
-3.30001;-1.46E-09;18.426331;-10;-1.23E-05;18.426331;;;-3.30001;1.23E-05;1.46E-09;0.003513019;;;
-3.20001;-1.35E-09;18.576296;-10;-1.19E-05;18.576296;;;-3.20001;1.19E-05;1.35E-09;0.00345042;;;
-3.10001;-1.23E-09;18.726127;-10;-1.15E-05;18.726127;;;-3.10001;1.15E-05;1.23E-09;0.003386724;;;
-3.00001;-1.13E-09;18.900445;-10;-1.10E-05;18.900445;;;-3.00001;1.10E-05;1.13E-09;0.003322484;;;
-2.9;-1.02E-09;19.050354;-10;-1.06E-05;19.050354;;;-2.9;1.06E-05;1.02E-09;0.003257821;;;
-2.8;-9.14E-10;19.20018;-10;-1.02E-05;19.20018;;;-2.8;1.02E-05;9.14E-10;0.003192209;;;
-2.7;-8.04E-10;19.349998;-10;-9.77E-06;19.349998;;;-2.7;9.77E-06;8.04E-10;0.003126116;;;
-2.60001;-7.03E-10;19.521412;-10;-9.36E-06;19.521412;;;-2.60001;9.36E-06;7.03E-10;0.003059542;;;
-2.50001;-6.11E-10;19.673761;-10;-8.95E-06;19.673761;;;-2.50001;8.95E-06;6.11E-10;0.002991919;;;
-2.40001;-5.15E-10;19.823616;-10;-8.55E-06;19.823616;;;-2.40001;8.55E-06;5.15E-10;0.002923956;;;
-2.3;-4.11E-10;19.973527;-10;-8.15E-06;19.973527;;;-2.3;8.15E-06;4.11E-10;0.002855162;;;
-2.2;-3.23E-10;20.123519;-10;-7.76E-06;20.123519;;;-2.2;7.76E-06;3.23E-10;0.002785403;;;
-2.10001;-2.29E-10;20.273478;-10;-7.37E-06;20.273478;;;-2.10001;7.37E-06;2.29E-10;0.002714911;;;
-2;-1.32E-10;20.432091;-10;-6.99E-06;20.432091;;;-2;6.99E-06;1.32E-10;0.002644186;;;
-1.90001;-4.67E-11;20.582014;-10;-6.62E-06;20.582014;;;-1.90001;6.62E-06;4.67E-11;0.002572709;;;
-1.8;4.61E-11;20.731794;-10;-6.25E-06;20.731794;;;-1.8;6.25E-06;4.61E-11;0.00249955;;;
-1.70001;1.15E-10;20.906732;-10;-5.89E-06;20.906732;;;-1.70001;5.89E-06;1.15E-10;0.00242651;;;
-1.60001;2.10E-10;21.056639;-10;-5.53E-06;21.056639;;;-1.60001;5.53E-06;2.10E-10;0.002352218;;;
-1.50001;2.93E-10;21.206463;-10;-5.19E-06;21.206463;;;-1.50001;5.19E-06;2.93E-10;0.002277139;;;
-1.4;3.72E-10;21.356334;-10;-4.84E-06;21.356334;;;-1.4;4.84E-06;3.72E-10;0.002200941;;;
-1.3;4.50E-10;21.526428;-10;-4.51E-06;21.526428;;;-1.3;4.51E-06;4.50E-10;0.002123926;;;
-1.20001;5.29E-10;21.676221;-10;-4.19E-06;21.676221;;;-1.20001;4.19E-06;5.29E-10;0.002045979;;;
-1.1;6.07E-10;21.82613;-10;-3.87E-06;21.82613;;;-1.1;3.87E-06;6.07E-10;0.001967125;;;
-1.00001;6.86E-10;21.97605;-10;-3.56E-06;21.97605;;;-1.00001;3.56E-06;6.86E-10;0.001887302;;;
-0.90001;7.53E-10;22.126452;-10;-3.26E-06;22.126452;;;-0.90001;3.26E-06;7.53E-10;0.001806076;;;
-0.8;8.25E-10;22.276407;-10;-2.97E-06;22.276407;;;-0.8;2.97E-06;8.25E-10;0.001724027;;;
-0.70001;8.95E-10;22.43645;-10;-2.69E-06;22.43645;;;-0.70001;2.69E-06;8.95E-10;0.001640744;;;
-0.6;9.68E-10;22.586506;-10;-2.42E-06;22.586506;;;-0.6;2.42E-06;9.68E-10;0.001556384;;;
-0.50001;1.04E-09;22.736365;-10;-2.16E-06;22.736365;;;-0.50001;2.16E-06;1.04E-09;0.001471037;;;
-0.4;1.10E-09;22.910998;-10;-1.92E-06;22.910998;;;-0.4;1.92E-06;1.10E-09;0.001384153;;;
-0.30001;1.16E-09;23.060934;-10;-1.68E-06;23.060934;;;-0.30001;1.68E-06;1.16E-09;0.00129599;;;
-0.2;1.22E-09;23.210806;-10;-1.45E-06;23.210806;;;-0.2;1.45E-06;1.22E-09;0.001205923;;;
-0.10001;1.29E-09;23.360674;-10;-1.24E-06;23.360674;;;-0.10001;1.24E-06;1.29E-09;0.001113521;;;
-1.00E-05;1.34E-09;23.532407;-10;-1.04E-06;23.532407;;;-1.00E-05;1.04E-06;1.34E-09;0.001017816;;;
0.09999;1.41E-09;23.685145;-10;-8.41E-07;23.685145;;;0.09999;8.41E-07;1.41E-09;0.000917082;;;
0.19999;1.47E-09;23.835015;-10;-6.56E-07;23.835015;;;0.19999;6.56E-07;1.47E-09;0.000809652;;;
0.3;1.56E-09;23.985028;-10;-4.84E-07;23.985028;;;0.3;4.84E-07;1.56E-09;0.000695848;;;
0.39999;1.64E-09;24.135044;-10;-3.40E-07;24.135044;;;0.39999;3.40E-07;1.64E-09;0.00058302;;;
0.49999;1.71E-09;24.284928;-10;-2.35E-07;24.284928;;;0.49999;2.35E-07;1.71E-09;0.000484348;;;
0.59999;1.76E-09;24.44341;-10;-1.66E-07;24.44341;;;0.59999;1.66E-07;1.76E-09;0.000406934;;;
0.7;1.82E-09;24.593505;-10;-1.21E-07;24.593505;;;0.7;1.21E-07;1.82E-09;0.000348034;;;
0.79999;1.83E-09;24.743416;-10;-9.15E-08;24.743416;;;0.79999;9.15E-08;1.83E-09;0.000302516;;;
0.89999;1.76E-09;24.935776;-10;-7.12E-08;24.935776;;;0.89999;7.12E-08;1.76E-09;0.0002668;;;
0.99999;1.78E-09;25.085611;-10;-5.67E-08;25.085611;;;0.99999;5.67E-08;1.78E-09;0.000238036;;;
1.09999;1.77E-09;25.235468;-10;-4.62E-08;25.235468;;;1.09999;4.62E-08;1.77E-09;0.000215026;;;
1.19999;1.71E-09;25.420257;-10;-3.85E-08;25.420257;;;1.19999;3.85E-08;1.71E-09;0.000196298;;;
1.29999;1.70E-09;25.570187;-10;-3.27E-08;25.570187;;;1.29999;3.27E-08;1.70E-09;0.000180842;;;
1.4;1.68E-09;25.72012;-10;-2.82E-08;25.72012;;;1.4;2.82E-08;1.68E-09;0.000167924;;;
1.5;1.66E-09;25.869989;-10;-2.47E-08;25.869989;;;1.5;2.47E-08;1.66E-09;0.000157025;;;
1.6;1.63E-09;26.038701;-10;-2.17E-08;26.038701;;;1.6;2.17E-08;1.63E-09;0.000147287;;;
1.7;1.60E-09;26.188498;-10;-1.93E-08;26.188498;;;1.7;1.93E-08;1.60E-09;0.000138851;;;
1.8;1.58E-09;26.338371;-10;-1.72E-08;26.338371;;;1.8;1.72E-08;1.58E-09;0.000131248;;;
1.9;1.56E-09;26.488405;-10;-1.55E-08;26.488405;;;1.9;1.55E-08;1.56E-09;0.000124682;;;
2;1.53E-09;26.638621;-10;-1.40E-08;26.638621;;;2;1.40E-08;1.53E-09;0.000118501;;;
2.09999;1.52E-09;26.788531;-10;-1.28E-08;26.788531;;;2.09999;1.28E-08;1.52E-09;0.00011297;;;
2.19999;1.49E-09;26.966082;-10;-1.17E-08;26.966082;;;2.19999;1.17E-08;1.49E-09;0.000108075;;;
2.29999;1.48E-09;27.115982;-10;-1.07E-08;27.115982;;;2.29999;1.07E-08;1.48E-09;0.000103228;;;
2.39999;1.46E-09;27.265914;-10;-9.74E-09;27.265914;;;2.39999;9.74E-09;1.46E-09;9.87E-05;;;
2.5;1.44E-09;27.46476;-10.00001;-8.92E-09;27.46476;;;2.5;8.92E-09;1.44E-09;9.44E-05;;;
2.59999;1.43E-09;27.640952;-10;-8.16E-09;27.640952;;;2.59999;8.16E-09;1.43E-09;9.04E-05;;;
2.7;1.41E-09;27.817171;-10;-7.47E-09;27.817171;;;2.7;7.47E-09;1.41E-09;8.64E-05;;;
2.79999;1.40E-09;27.993371;-10.00001;-6.81E-09;27.993371;;;2.79999;6.81E-09;1.40E-09;8.25E-05;;;
2.89999;1.39E-09;28.169914;-10.00001;-6.17E-09;28.169914;;;2.89999;6.17E-09;1.39E-09;7.86E-05;;;
2.99999;1.37E-09;28.346018;-10;-5.57E-09;28.346018;;;2.99999;5.57E-09;1.37E-09;7.46E-05;;;
3.09999;1.36E-09;28.522373;-10.00001;-5.05E-09;28.522373;;;3.09999;5.05E-09;1.36E-09;7.11E-05;;;
3.19999;1.35E-09;28.698407;-10;-4.55E-09;28.698407;;;3.19999;4.55E-09;1.35E-09;6.74E-05;;;
3.29999;1.34E-09;28.874456;-10;-4.08E-09;28.874456;;;3.29999;4.08E-09;1.34E-09;6.39E-05;;;
3.39999;1.33E-09;29.072856;-10.00001;-3.65E-09;29.072856;;;3.39999;3.65E-09;1.33E-09;6.04E-05;;;
3.5;1.33E-09;29.248894;-10.00001;-3.29E-09;29.248894;;;3.5;3.29E-09;1.33E-09;5.73E-05;;;
3.60001;1.32E-09;29.458879;-10;-2.95E-09;29.458879;;;3.60001;2.95E-09;1.32E-09;5.43E-05;;;
3.7;1.31E-09;29.607564;-10;-2.64E-09;29.607564;;;3.7;2.64E-09;1.31E-09;5.13E-05;;;
3.79999;1.30E-09;29.756201;-10;-2.35E-09;29.756201;;;3.79999;2.35E-09;1.30E-09;4.85E-05;;;
3.89999;1.29E-09;29.935148;-10;-2.12E-09;29.935148;;;3.89999;2.12E-09;1.29E-09;4.61E-05;;;
3.99999;1.28E-09;30.083833;-10;-1.90E-09;30.083833;;;3.99999;1.90E-09;1.28E-09;4.36E-05;;;
4.09999;1.28E-09;30.232445;-10;-1.74E-09;30.232445;;;4.09999;1.74E-09;1.28E-09;4.17E-05;;;
4.2;1.27E-09;30.381026;-10;-1.60E-09;30.381026;;;4.2;1.60E-09;1.27E-09;4.00E-05;;;
4.3;1.27E-09;30.549223;-10;-1.49E-09;30.549223;;;4.3;1.49E-09;1.27E-09;3.86E-05;;;
4.4;1.26E-09;30.697848;-10;-1.38E-09;30.697848;;;4.4;1.38E-09;1.26E-09;3.71E-05;;;
4.49999;1.25E-09;30.846465;-10;-1.31E-09;30.846465;;;4.49999;1.31E-09;1.25E-09;3.62E-05;;;
4.6;1.24E-09;30.995091;-10;-1.23E-09;30.995091;;;4.6;1.23E-09;1.24E-09;3.51E-05;;;
4.69999;1.24E-09;31.143727;-10;-1.18E-09;31.143727;;;4.69999;1.18E-09;1.24E-09;3.43E-05;;;
4.79999;1.23E-09;31.292308;-10;-1.12E-09;31.292308;;;4.79999;1.12E-09;1.23E-09;3.35E-05;;;
4.9;1.23E-09;31.459623;-10;-1.07E-09;31.459623;;;4.9;1.07E-09;1.23E-09;3.28E-05;;;
4.99999;1.22E-09;31.608379;-10;-1.03E-09;31.608379;;;4.99999;1.03E-09;1.22E-09;3.21E-05;;;
