#scan;iMeasureCycle=1;iMux=0;time=0.132;N=210;LocalTime=20/12/2023 15:36:07;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
2.5;8.72E-10;14.25863;-1.00001;-6.67E-09;14.25863;;;-1.00001;6.66721E-09
2.49999;8.66E-10;14.44555;-0.50001;-4.02E-09;14.44555;;;-0.50001;4.02395E-09
2.49999;8.49E-10;14.621557;0;-5.91E-10;14.621557;;;0;5.9065E-10
-3.00E-07;-1.10E-09;14.797515;-1.00E-05;1.72E-09;14.797515;;;-1.00E-05;1.71781E-09
2.00E-07;3.33E-11;14.953205;-0.5;-5.27E-07;14.953205;;;-0.5;5.27232E-07
5.00E-07;5.08E-10;15.108933;-1;-7.15E-07;15.108933;;;-1;7.14522E-07
4.00E-07;5.93E-10;15.264592;-1.5;-7.94E-07;15.264592;;;-1.5;7.94092E-07
3.00E-07;5.56E-10;15.430809;-2;-8.40E-07;15.430809;;;-2;8.39999E-07
2.00E-07;5.24E-10;15.586466;-2.5;-8.73E-07;15.586466;;;-2.5;8.72597E-07
2.00E-07;4.94E-10;15.739564;-3;-8.98E-07;15.739564;;;-3;8.9789E-07
2.00E-07;4.71E-10;15.922911;-3.5;-9.18E-07;15.922911;;;-3.5;9.1824E-07
2.00E-07;4.65E-10;16.072709;-4;-9.36E-07;16.072709;;;-4;9.3555E-07
3.00E-07;4.59E-10;16.222489;-4.5;-9.51E-07;16.222489;;;-4.5;9.5102E-07
-2.00E-07;4.51E-10;16.398294;-5;-9.65E-07;16.398294;;;-5;9.6526E-07
0;4.50E-10;16.548202;-5.5;-9.78E-07;16.548202;;;-5.5;9.7786E-07
-2.00E-07;4.48E-10;16.697988;-6;-9.90E-07;16.697988;;;-6;9.8962E-07
-1.00E-07;4.45E-10;16.84772;-6.5;-1.00E-06;16.84772;;;-6.5;1.00071E-06
1.00E-07;4.45E-10;17.014008;-7;-1.01E-06;17.014008;;;-7;1.01093E-06
0;4.43E-10;17.163799;-7.5;-1.02E-06;17.163799;;;-7.5;1.02055E-06
2.00E-07;4.42E-10;17.313729;-8;-1.03E-06;17.313729;;;-8;1.02928E-06
0;4.42E-10;17.463586;-8.5;-1.04E-06;17.463586;;;-8.5;1.03808E-06
1.00E-07;4.41E-10;17.613946;-9;-1.05E-06;17.613946;;;-9;1.04606E-06
4.00E-07;4.43E-10;17.763927;-9.5;-1.05E-06;17.763927;;;-9.5;1.05339E-06
3.00E-07;4.39E-10;17.928045;-10;-1.06E-06;17.928045;;;-10;1.06098E-06
-1.00E-07;4.36E-10;18.050447;-10;-1.06E-06;18.050447;;;-10;1.06099E-06
-1.00E-07;4.32E-10;18.200208;-9.5;-1.05E-06;18.200208;;;-9.5;1.05351E-06
1.00E-07;4.28E-10;18.350157;-9;-1.05E-06;18.350157;;;-9;1.04516E-06
3.00E-07;4.25E-10;18.517616;-8.5;-1.04E-06;18.517616;;;-8.5;1.03711E-06
1.00E-07;4.25E-10;18.6675;-8;-1.03E-06;18.6675;;;-8;1.02805E-06
0;4.25E-10;18.817299;-7.5;-1.02E-06;18.817299;;;-7.5;1.01892E-06
2.00E-07;4.25E-10;18.967107;-7;-1.01E-06;18.967107;;;-7;1.00888E-06
-3.00E-07;4.22E-10;19.117604;-6.5;-9.98E-07;19.117604;;;-6.5;9.9809E-07
0;4.20E-10;19.267488;-6;-9.87E-07;19.267488;;;-6;9.8673E-07
0;4.22E-10;19.427348;-5.5;-9.75E-07;19.427348;;;-5.5;9.7469E-07
-2.00E-07;4.20E-10;19.57711;-5;-9.61E-07;19.57711;;;-5;9.6122E-07
-3.00E-07;4.19E-10;19.726932;-4.5;-9.47E-07;19.726932;;;-4.5;9.4665E-07
-1.00E-07;4.16E-10;19.905484;-4;-9.30E-07;19.905484;;;-4;9.3021E-07
0;4.13E-10;20.05547;-3.5;-9.12E-07;20.05547;;;-3.5;9.1193E-07
-2.00E-07;4.09E-10;20.20522;-3;-8.91E-07;20.20522;;;-3;8.9075E-07
2.00E-07;4.03E-10;20.357916;-2.5;-8.65E-07;20.357916;;;-2.5;8.64599E-07
-1.00E-07;3.55E-10;20.522633;-2;-8.32E-07;20.522633;;;-2;8.31614E-07
-4.00E-07;2.77E-10;20.672514;-1.5;-7.85E-07;20.672514;;;-1.5;7.85086E-07
-2.00E-07;9.02E-11;20.822343;-1;-7.05E-07;20.822343;;;-1;7.04841E-07
-4.00E-07;-2.22E-10;20.972164;-0.5;-5.19E-07;20.972164;;;-0.5;5.19283E-07
-1.00E-07;-7.77E-10;21.13493;0;1.62E-09;21.13493;;;0;1.62247E-09
-2.5;-1.08E-08;21.299023;0;1.01E-08;21.299023;;;0;1.01331E-08
-2.5;-8.16E-09;21.464447;-0.5;-1.63E-06;21.464447;;;-0.5;1.62804E-06
-2.50001;-6.21E-09;21.614265;-1;-3.33E-06;21.614265;;;-1;3.33463E-06
-2.50001;-4.56E-09;21.76414;-1.5;-4.90E-06;21.76414;;;-1.5;4.9024E-06
-2.5;-3.23E-09;21.941644;-2;-6.23E-06;21.941644;;;-2;6.23396E-06
-2.50001;-2.18E-09;22.091477;-2.5;-7.26E-06;22.091477;;;-2.5;7.25656E-06
-2.50001;-1.49E-09;22.241363;-3;-7.90E-06;22.241363;;;-3;7.89729E-06
-2.50001;-1.23E-09;22.424083;-3.5;-8.20E-06;22.424083;;;-3.5;8.20163E-06
-2.50001;-1.16E-09;22.573908;-4;-8.35E-06;22.573908;;;-4;8.3523E-06
-2.5;-1.20E-09;22.723708;-4.5;-8.45E-06;22.723708;;;-4.5;8.44836E-06
-2.5;-1.25E-09;22.873581;-5;-8.52E-06;22.873581;;;-5;8.52056E-06
-2.5;-1.28E-09;23.029295;-5.5;-8.58E-06;23.029295;;;-5.5;8.57934E-06
-2.5;-1.30E-09;23.179131;-6;-8.63E-06;23.179131;;;-6;8.63192E-06
-2.50001;-1.31E-09;23.328913;-6.5;-8.68E-06;23.328913;;;-6.5;8.67903E-06
-2.50001;-1.32E-09;23.478811;-7;-8.72E-06;23.478811;;;-7;8.71912E-06
-2.5;-1.32E-09;23.6291;-7.5;-8.76E-06;23.6291;;;-7.5;8.75609E-06
-2.5;-1.33E-09;23.779017;-8;-8.79E-06;23.779017;;;-8;8.78947E-06
-2.50001;-1.33E-09;23.943885;-8.5;-8.82E-06;23.943885;;;-8.5;8.8225E-06
-2.50001;-1.33E-09;24.093815;-9;-8.85E-06;24.093815;;;-9;8.85278E-06
-2.5;-1.33E-09;24.243644;-9.5;-8.88E-06;24.243644;;;-9.5;8.88247E-06
-2.5;-1.31E-09;24.414871;-10;-8.91E-06;24.414871;;;-10;8.90869E-06
-2.5;-1.33E-09;24.537282;-10;-8.91E-06;24.537282;;;-10;8.90879E-06
-2.50001;-1.33E-09;24.687196;-9.5;-8.88E-06;24.687196;;;-9.5;8.88459E-06
-2.5;-1.32E-09;24.836997;-9;-8.86E-06;24.836997;;;-9;8.85511E-06
-2.5;-1.32E-09;24.986802;-8.5;-8.83E-06;24.986802;;;-8.5;8.82641E-06
-2.50001;-1.32E-09;25.136738;-8;-8.79E-06;25.136738;;;-8;8.79454E-06
-2.50001;-1.32E-09;25.286621;-7.5;-8.76E-06;25.286621;;;-7.5;8.76006E-06
-2.50001;-1.30E-09;25.448085;-7;-8.73E-06;25.448085;;;-7;8.72714E-06
-2.50001;-1.31E-09;25.59799;-6.5;-8.69E-06;25.59799;;;-6.5;8.68513E-06
-2.50001;-1.30E-09;25.747955;-6;-8.64E-06;25.747955;;;-6;8.64043E-06
-2.50001;-1.30E-09;25.918561;-5.5;-8.59E-06;25.918561;;;-5.5;8.58784E-06
-2.50001;-1.31E-09;26.068467;-5;-8.53E-06;26.068467;;;-5;8.52962E-06
-2.5;-1.33E-09;26.218317;-4.5;-8.46E-06;26.218317;;;-4.5;8.45689E-06
-2.5;-1.39E-09;26.368263;-4;-8.36E-06;26.368263;;;-4;8.36095E-06
-2.5;-1.53E-09;26.537825;-3.5;-8.21E-06;26.537825;;;-3.5;8.20927E-06
-2.5;-1.79E-09;26.687733;-3;-7.91E-06;26.687733;;;-3;7.9058E-06
-2.50001;-2.34E-09;26.8376;-2.5;-7.27E-06;26.8376;;;-2.5;7.2652E-06
-2.50001;-3.31E-09;26.987445;-2;-6.24E-06;26.987445;;;-2;6.24072E-06
-2.50001;-4.50E-09;27.137821;-1.5;-4.91E-06;27.137821;;;-1.5;4.90879E-06
-2.50001;-5.84E-09;27.287736;-1;-3.34E-06;27.287736;;;-1;3.33877E-06
-2.5;-7.26E-09;27.448203;-0.5;-1.63E-06;27.448203;;;-0.5;1.62825E-06
-2.5;-8.85E-09;27.615205;-1.00E-05;8.96E-09;27.615205;;;-1.00E-05;8.9621E-09
-5;-2.40E-08;27.779406;-1.00E-05;2.07E-08;27.779406;;;-1.00E-05;2.06595E-08
-5;-2.05E-08;27.954234;-0.5;-2.02E-06;27.954234;;;-0.5;2.01549E-06
-5;-1.75E-08;28.098092;-1;-4.29E-06;28.098092;;;-1;4.28823E-06
-5;-1.50E-08;28.241942;-1.5;-6.56E-06;28.241942;;;-1.5;6.56388E-06
-5;-1.27E-08;28.385804;-2;-8.77E-06;28.385804;;;-2;8.76531E-06
-5;-1.06E-08;28.54033;-2.5;-1.08E-05;28.54033;;;-2.5;1.08485E-05
-5;-8.66E-09;28.690207;-3;-1.28E-05;28.690207;;;-3;1.27758E-05
-5.00001;-7.01E-09;28.840012;-3.5;-1.45E-05;28.840012;;;-3.5;1.45164E-05
-5.00001;-5.56E-09;28.989897;-4;-1.60E-05;28.989897;;;-4;1.60415E-05
-5.00001;-4.29E-09;29.139943;-4.5;-1.73E-05;29.139943;;;-4.5;1.73078E-05
-5;-3.35E-09;29.289883;-5;-1.83E-05;29.289883;;;-5;1.82793E-05
-5.00001;-2.82E-09;29.457393;-5.5;-1.89E-05;29.457393;;;-5.5;1.89337E-05
-5.00001;-2.61E-09;29.607289;-6;-1.93E-05;29.607289;;;-6;0.00001931
-5.00001;-2.66E-09;29.757181;-6.5;-1.95E-05;29.757181;;;-6.5;1.95223E-05
-5;-2.77E-09;29.933083;-7;-1.97E-05;29.933083;;;-7;0.000019669
-5.00001;-2.85E-09;30.082961;-7.5;-1.98E-05;30.082961;;;-7.5;1.97815E-05
-5.00001;-2.92E-09;30.232736;-8;-1.99E-05;30.232736;;;-8;1.98777E-05
-5;-2.97E-09;30.382736;-8.5;-2.00E-05;30.382736;;;-8.5;1.99598E-05
-5;-3.02E-09;30.547936;-9;-2.00E-05;30.547936;;;-9;2.00353E-05
-5;-3.04E-09;30.697823;-9.5;-2.01E-05;30.697823;;;-9.5;2.00982E-05
-5.00001;-3.06E-09;30.847687;-10;-2.02E-05;30.847687;;;-10;0.000020159
-5.00001;-3.10E-09;30.970052;-10;-2.02E-05;30.970052;;;-10;0.00002016
-5.00001;-3.12E-09;31.119872;-9.5;-2.01E-05;31.119872;;;-9.5;2.01014E-05
-5.00001;-3.14E-09;31.269769;-9;-2.00E-05;31.269769;;;-9;2.00387E-05
-5.00001;-3.15E-09;31.448922;-8.5;-2.00E-05;31.448922;;;-8.5;1.99682E-05
-5;-3.15E-09;31.598835;-8;-1.99E-05;31.598835;;;-8;1.98836E-05
-5;-3.18E-09;31.748699;-7.5;-1.98E-05;31.748699;;;-7.5;1.97891E-05
-5.00001;-3.20E-09;31.935986;-7;-1.97E-05;31.935986;;;-7;1.96808E-05
-5;-3.26E-09;32.086052;-6.5;-1.95E-05;32.086052;;;-6.5;1.95332E-05
-5;-3.38E-09;32.235965;-6;-1.93E-05;32.235965;;;-6;1.93134E-05
-5;-3.59E-09;32.385945;-5.5;-1.89E-05;32.385945;;;-5.5;1.89409E-05
-5;-4.19E-09;32.552803;-5;-1.83E-05;32.552803;;;-5;1.82896E-05
-5.00001;-5.27E-09;32.702929;-4.5;-1.73E-05;32.702929;;;-4.5;1.73134E-05
-5;-6.53E-09;32.852725;-4;-1.60E-05;32.852725;;;-4;1.60445E-05
-5.00001;-8.05E-09;33.002595;-3.5;-1.45E-05;33.002595;;;-3.5;1.45215E-05
-5.00001;-9.70E-09;33.146561;-3;-1.28E-05;33.146561;;;-3;1.27814E-05
-5;-1.16E-08;33.290455;-2.5;-1.09E-05;33.290455;;;-2.5;1.08526E-05
-5;-1.33E-08;33.460086;-2;-8.77E-06;33.460086;;;-2;8.76745E-06
-5;-1.53E-08;33.603986;-1.5;-6.57E-06;33.603986;;;-1.5;6.56789E-06
-5;-1.72E-08;33.747878;-1;-4.29E-06;33.747878;;;-1;4.29009E-06
-5;-1.93E-08;33.891714;-0.5;-2.02E-06;33.891714;;;-0.5;2.01552E-06
-5;-2.12E-08;34.068762;-1.00E-05;1.88E-08;34.068762;;;-1.00E-05;1.8815E-08
