#scan;iMeasureCycle=1;iMux=0;time=0.13;N=202;LocalTime=20/12/2023 14:43:48;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
-0.20001;-1.14E-09;9.29214;-0.5;-1.10E-06;9.29214;;;-0.20001;1.10446E-06;1.13924E-09
-0.3;-1.46E-09;9.441961;-0.5;-1.19E-06;9.441961;;;-0.3;1.19479E-06;1.46104E-09
-0.4;-1.81E-09;9.591911;-0.5;-1.28E-06;9.591911;;;-0.4;1.27922E-06;1.80522E-09
-0.50001;-2.17E-09;9.741799;-0.5;-1.36E-06;9.741799;;;-0.50001;1.35892E-06;2.16709E-09
-0.60001;-2.54E-09;9.898775;-0.5;-1.43E-06;9.898775;;;-0.60001;1.43381E-06;2.53815E-09
-0.70001;-2.93E-09;10.048739;-0.5;-1.51E-06;10.048739;;;-0.70001;1.50548E-06;2.93343E-09
-0.8;-3.33E-09;10.198585;-0.5;-1.57E-06;10.198585;;;-0.8;1.5735E-06;3.33364E-09
-0.90001;-3.72E-09;10.372387;-0.5;-1.64E-06;10.372387;;;-0.90001;1.63834E-06;3.71767E-09
-1.00001;-4.14E-09;10.522245;-0.5;-1.70E-06;10.522245;;;-1.00001;1.7001E-06;4.14416E-09
-1.1;-4.58E-09;10.672094;-0.5;-1.76E-06;10.672094;;;-1.1;1.75911E-06;4.58184E-09
-1.2;-5.03E-09;10.821991;-0.5;-1.82E-06;10.821991;;;-1.2;1.81535E-06;5.03421E-09
-1.3;-5.46E-09;10.987049;-0.5;-1.87E-06;10.987049;;;-1.3;1.86973E-06;5.45828E-09
-1.4;-5.92E-09;11.136894;-0.5;-1.92E-06;11.136894;;;-1.4;1.92196E-06;5.91579E-09
-1.50001;-6.37E-09;11.286757;-0.5;-1.97E-06;11.286757;;;-1.50001;1.97159E-06;6.3689E-09
-1.6;-6.85E-09;11.436694;-0.5;-2.02E-06;11.436694;;;-1.6;2.02007E-06;6.84905E-09
-1.70001;-7.31E-09;11.586688;-0.5;-2.07E-06;11.586688;;;-1.70001;2.06612E-06;7.31438E-09
-1.8;-7.79E-09;11.73666;-0.5;-2.11E-06;11.73666;;;-1.8;2.11062E-06;7.78899E-09
-1.9;-8.24E-09;11.903485;-0.5;-2.15E-06;11.903485;;;-1.9;2.15316E-06;8.24167E-09
-2;-8.76E-09;12.04736;-0.5;-2.20E-06;12.04736;;;-2;2.19522E-06;8.7603E-09
-2.10001;-9.26E-09;12.191313;-0.5;-2.24E-06;12.191313;;;-2.10001;2.23527E-06;9.258E-09
-2.2;-9.78E-09;12.335185;-0.5;-2.27E-06;12.335185;;;-2.2;2.27412E-06;9.7771E-09
-2.3;-1.03E-08;12.49144;-0.5;-2.31E-06;12.49144;;;-2.3;2.31079E-06;1.02628E-08
-2.4;-1.08E-08;12.635265;-0.5;-2.35E-06;12.635265;;;-2.4;2.34661E-06;1.07588E-08
-2.5;-1.13E-08;12.779132;-0.5;-2.38E-06;12.779132;;;-2.5;2.38204E-06;1.12819E-08
-2.60001;-1.18E-08;12.923144;-0.5;-2.42E-06;12.923144;;;-2.60001;2.41529E-06;1.18245E-08
-2.7;-1.23E-08;13.067131;-0.5;-2.45E-06;13.067131;;;-2.7;2.44773E-06;1.23073E-08
-2.8;-1.28E-08;13.210982;-0.5;-2.48E-06;13.210982;;;-2.8;2.47834E-06;1.28272E-08
-2.9;-1.33E-08;13.379209;-0.5;-2.51E-06;13.379209;;;-2.9;2.50868E-06;1.32754E-08
-3;-1.38E-08;13.523162;-0.5;-2.54E-06;13.523162;;;-3;2.53755E-06;1.38139E-08
-3.1;-1.43E-08;13.667029;-0.5;-2.57E-06;13.667029;;;-3.1;2.56587E-06;1.43463E-08
-3.2;-1.49E-08;13.810909;-0.5;-2.59E-06;13.810909;;;-3.2;2.59352E-06;1.48692E-08
-3.3;-1.54E-08;13.954768;-0.5;-2.62E-06;13.954768;;;-3.3;2.61965E-06;1.53914E-08
-3.4;-1.59E-08;14.098749;-0.5;-2.64E-06;14.098749;;;-3.4;2.64488E-06;1.59208E-08
-3.5;-1.64E-08;14.24274;-0.5;-2.67E-06;14.24274;;;-3.5;2.66967E-06;1.64438E-08
-3.6;-1.69E-08;14.403604;-0.5;-2.69E-06;14.403604;;;-3.6;2.69291E-06;1.69236E-08
-3.7;-1.75E-08;14.547491;-0.5;-2.72E-06;14.547491;;;-3.7;2.71693E-06;1.74665E-08
-3.8;-1.80E-08;14.691315;-0.5;-2.74E-06;14.691315;;;-3.8;2.73873E-06;1.79919E-08
-3.9;-1.85E-08;14.835194;-0.5;-2.76E-06;14.835194;;;-3.9;2.76058E-06;1.85123E-08
-4;-1.90E-08;14.997345;-0.5;-2.78E-06;14.997345;;;-4;2.78101E-06;1.90229E-08
-4.1;-1.96E-08;15.141221;-0.5;-2.80E-06;15.141221;;;-4.1;2.80211E-06;1.95511E-08
-4.2;-2.01E-08;15.285069;-0.5;-2.82E-06;15.285069;;;-4.2;2.82191E-06;2.01014E-08
-4.3;-2.06E-08;15.428959;-0.5;-2.84E-06;15.428959;;;-4.3;2.83986E-06;2.06339E-08
-4.4;-2.12E-08;15.572837;-0.5;-2.86E-06;15.572837;;;-4.4;2.85895E-06;2.11625E-08
-4.5;-2.17E-08;15.716738;-0.5;-2.88E-06;15.716738;;;-4.5;2.87698E-06;2.17154E-08
-4.6;-2.22E-08;15.88531;-0.5;-2.89E-06;15.88531;;;-4.6;2.8948E-06;2.21779E-08
-4.7;-2.27E-08;16.029225;-0.5;-2.91E-06;16.029225;;;-4.7;2.91045E-06;2.27366E-08
-4.8;-2.33E-08;16.173087;-0.5;-2.93E-06;16.173087;;;-4.8;2.92699E-06;2.33035E-08
-4.9;-2.39E-08;16.316941;-0.5;-2.94E-06;16.316941;;;-4.9;2.9428E-06;2.38655E-08
-5;-2.44E-08;16.460804;-0.5;-2.96E-06;16.460804;;;-5;2.95744E-06;2.43915E-08
-5;-2.41E-08;16.584387;-0.5;-2.96E-06;16.584387;;;-5;2.95777E-06;2.40713E-08
-4.9;-2.28E-08;16.728365;-0.5;-2.94E-06;16.728365;;;-4.9;2.94282E-06;2.27606E-08
-4.8;-2.15E-08;16.901473;-0.5;-2.93E-06;16.901473;;;-4.8;2.92715E-06;2.15483E-08
-4.7;-2.04E-08;17.045394;-0.5;-2.91E-06;17.045394;;;-4.7;2.91079E-06;2.04236E-08
-4.6;-1.94E-08;17.189298;-0.5;-2.89E-06;17.189298;;;-4.6;2.89343E-06;1.93833E-08
-4.5;-1.84E-08;17.333122;-0.5;-2.88E-06;17.333122;;;-4.5;2.87505E-06;1.84106E-08
-4.4;-1.75E-08;17.47699;-0.5;-2.86E-06;17.47699;;;-4.4;2.85784E-06;1.74637E-08
-4.30001;-1.66E-08;17.620963;-0.5;-2.84E-06;17.620963;;;-4.30001;2.83994E-06;1.65635E-08
-4.19999;-1.57E-08;17.764919;-0.5;-2.82E-06;17.764919;;;-4.19999;2.82046E-06;1.57063E-08
-4.1;-1.49E-08;17.912418;-0.5;-2.80E-06;17.912418;;;-4.1;2.80091E-06;1.48744E-08
-4.00001;-1.41E-08;18.056322;-0.5;-2.78E-06;18.056322;;;-4.00001;2.77982E-06;1.40843E-08
-3.90001;-1.33E-08;18.200206;-0.5;-2.76E-06;18.200206;;;-3.90001;2.75855E-06;1.33082E-08
-3.8;-1.25E-08;18.344118;-0.5;-2.74E-06;18.344118;;;-3.8;2.73719E-06;1.25445E-08
-3.7;-1.18E-08;18.50557;-0.5;-2.71E-06;18.50557;;;-3.7;2.71374E-06;1.18393E-08
-3.6;-1.11E-08;18.649411;-0.5;-2.69E-06;18.649411;;;-3.6;2.69152E-06;1.11321E-08
-3.50001;-1.04E-08;18.793348;-0.5;-2.67E-06;18.793348;;;-3.50001;2.6667E-06;1.04393E-08
-3.4;-9.75E-09;18.937248;-0.5;-2.64E-06;18.937248;;;-3.4;2.64183E-06;9.7541E-09
-3.3;-9.10E-09;19.081239;-0.5;-2.62E-06;19.081239;;;-3.3;2.61521E-06;9.1049E-09
-3.2;-8.47E-09;19.231073;-0.5;-2.59E-06;19.231073;;;-3.2;2.58826E-06;8.47398E-09
-3.1;-7.90E-09;19.411093;-0.5;-2.56E-06;19.411093;;;-3.1;2.56154E-06;7.90479E-09
-3;-7.29E-09;19.561022;-0.5;-2.53E-06;19.561022;;;-3;2.53224E-06;7.29358E-09
-2.9;-6.69E-09;19.710816;-0.5;-2.50E-06;19.710816;;;-2.9;2.50257E-06;6.69388E-09
-2.80001;-6.18E-09;19.885655;-0.5;-2.47E-06;19.885655;;;-2.80001;2.47301E-06;6.17578E-09
-2.7;-5.59E-09;20.035596;-0.5;-2.44E-06;20.035596;;;-2.7;2.44148E-06;5.59096E-09
-2.6;-5.04E-09;20.185474;-0.5;-2.41E-06;20.185474;;;-2.6;2.40946E-06;5.03626E-09
-2.5;-4.50E-09;20.335282;-0.5;-2.38E-06;20.335282;;;-2.5;2.37555E-06;4.4993E-09
-2.4;-3.98E-09;20.487459;-0.5;-2.34E-06;20.487459;;;-2.4;2.34107E-06;3.97598E-09
-2.3;-3.45E-09;20.63729;-0.5;-2.30E-06;20.63729;;;-2.3;2.30491E-06;3.45299E-09
-2.20001;-2.96E-09;20.787085;-0.5;-2.27E-06;20.787085;;;-2.20001;2.26757E-06;2.96331E-09
-2.10001;-2.49E-09;20.936951;-0.5;-2.23E-06;20.936951;;;-2.10001;2.22862E-06;2.48631E-09
-2;-2.01E-09;21.087039;-0.5;-2.19E-06;21.087039;;;-2;2.18863E-06;2.01317E-09
-1.9;-1.54E-09;21.236875;-0.5;-2.15E-06;21.236875;;;-1.9;2.14687E-06;1.54087E-09
-1.80001;-1.16E-09;21.415639;-0.5;-2.10E-06;21.415639;;;-1.80001;0.000002104;1.15803E-09
-1.70001;-7.20E-10;21.565482;-0.5;-2.06E-06;21.565482;;;-1.70001;2.05898E-06;7.203E-10
-1.60001;-2.95E-10;21.715521;-0.5;-2.01E-06;21.715521;;;-1.60001;2.01249E-06;2.9516E-10
-1.50001;1.21E-10;21.865545;-0.5;-1.96E-06;21.865545;;;-1.50001;1.96377E-06;1.2131E-10
-1.4;5.28E-10;22.020114;-0.5;-1.91E-06;22.020114;;;-1.4;1.91351E-06;5.2785E-10
-1.3;9.10E-10;22.169896;-0.5;-1.86E-06;22.169896;;;-1.3;1.86179E-06;9.098E-10
-1.2;1.27E-09;22.319678;-0.5;-1.81E-06;22.319678;;;-1.2;1.80701E-06;1.27406E-09
-1.10001;1.64E-09;22.46957;-0.5;-1.75E-06;22.46957;;;-1.10001;1.75032E-06;1.63705E-09
-1.00001;1.97E-09;22.619802;-0.5;-1.69E-06;22.619802;;;-1.00001;1.69084E-06;1.9683E-09
-0.90001;2.30E-09;22.769784;-0.5;-1.63E-06;22.769784;;;-0.90001;1.62919E-06;2.29884E-09
-0.80001;2.59E-09;22.929771;-0.5;-1.56E-06;22.929771;;;-0.80001;1.56472E-06;2.59007E-09
-0.7;2.89E-09;23.079702;-0.5;-1.50E-06;23.079702;;;-0.7;1.49667E-06;2.88787E-09
-0.60001;3.18E-09;23.229523;-0.5;-1.43E-06;23.229523;;;-0.60001;1.42539E-06;3.17749E-09
-0.50001;3.39E-09;23.404022;-0.5;-1.35E-06;23.404022;;;-0.50001;1.35001E-06;3.39004E-09
-0.40001;3.63E-09;23.55405;-0.5;-1.27E-06;23.55405;;;-0.40001;1.27066E-06;3.63109E-09
-0.3;3.85E-09;23.703982;-0.5;-1.19E-06;23.703982;;;-0.3;1.18588E-06;3.85045E-09
-0.19999;4.04E-09;23.854161;-0.5;-1.10E-06;23.854161;;;-0.19999;1.09521E-06;4.0413E-09
-0.1;4.16E-09;24.024777;-0.5;-9.98E-07;24.024777;;;-0.1;9.9838E-07;4.16199E-09
0;4.29E-09;24.174562;-0.5;-8.93E-07;24.174562;;;0;8.9349E-07;4.28607E-09
0.09999;4.36E-09;24.327239;-0.5;-7.80E-07;24.327239;;;0.09999;7.80303E-07;4.36185E-09
0.19999;4.39E-09;24.499571;-0.5;-6.61E-07;24.499571;;;0.19999;6.60899E-07;4.38535E-09
0.3;4.43E-09;24.649506;-0.5;-5.39E-07;24.649506;;;0.3;5.39037E-07;4.42733E-09
0.39999;4.44E-09;24.799294;-0.5;-4.21E-07;24.799294;;;0.39999;4.2066E-07;4.44063E-09
0.49999;4.45E-09;24.949288;-0.5;-3.11E-07;24.949288;;;0.49999;3.11202E-07;4.4512E-09
0.6;4.47E-09;25.099288;-0.5;-2.15E-07;25.099288;;;0.6;2.1495E-07;4.46725E-09
0.7;4.47E-09;25.249154;-0.5;-1.39E-07;25.249154;;;0.7;1.38613E-07;4.46764E-09
0.79999;4.39E-09;25.432822;-0.5;-8.57E-08;25.432822;;;0.79999;8.5719E-08;4.39491E-09
0.89999;4.38E-09;25.599972;-0.500001;-5.24E-08;25.599972;;;0.89999;5.24251E-08;4.37577E-09
0.99999;4.38E-09;25.749876;-0.500001;-3.25E-08;25.749876;;;0.99999;3.25477E-08;4.37697E-09
1.09999;4.27E-09;25.937991;-0.500001;-2.09E-08;25.937991;;;1.09999;2.09147E-08;4.2685E-09
1.2;4.26E-09;26.087876;-0.500001;-1.41E-08;26.087876;;;1.2;1.40821E-08;4.2646E-09
1.29999;4.22E-09;26.237641;-0.500001;-9.97E-09;26.237641;;;1.29999;9.97E-09;4.21726E-09
1.4;4.10E-09;26.427643;-0.500001;-7.42E-09;26.427643;;;1.4;7.4235E-09;4.10067E-09
1.49999;4.03E-09;26.603738;-0.500001;-5.86E-09;26.603738;;;1.49999;5.85884E-09;4.03059E-09
1.6;3.96E-09;26.779912;-0.500001;-4.90E-09;26.779912;;;1.6;4.90043E-09;3.95778E-09
1.7;3.88E-09;26.966489;-0.500001;-4.31E-09;26.966489;;;1.7;4.31373E-09;3.87683E-09
1.79999;3.81E-09;27.142538;-0.5;-3.94E-09;27.142538;;;1.79999;3.9399E-09;3.80792E-09
1.9;3.74E-09;27.318562;-0.5;-3.69E-09;27.318562;;;1.9;3.68823E-09;3.73932E-09
1.99999;3.67E-09;27.494627;-0.500001;-3.50E-09;27.494627;;;1.99999;3.50343E-09;3.67007E-09
2.09999;3.61E-09;27.670849;-0.5;-3.37E-09;27.670849;;;2.09999;3.36709E-09;3.61096E-09
2.2;3.55E-09;27.846979;-0.500001;-3.26E-09;27.846979;;;2.2;3.25752E-09;3.5512E-09
2.3;3.49E-09;28.023555;-0.5;-3.17E-09;28.023555;;;2.3;3.16845E-09;3.49174E-09
2.39999;3.43E-09;28.199705;-0.5;-3.09E-09;28.199705;;;2.39999;3.09165E-09;3.43307E-09
2.49999;3.38E-09;28.375894;-0.500001;-3.03E-09;28.375894;;;2.49999;3.02667E-09;3.37964E-09
2.6;3.32E-09;28.562891;-0.500001;-2.96E-09;28.562891;;;2.6;2.96234E-09;3.32245E-09
2.7;3.27E-09;28.738876;-0.5;-2.91E-09;28.738876;;;2.7;2.9068E-09;3.27122E-09
2.79999;3.21E-09;28.948757;-0.5;-2.85E-09;28.948757;;;2.79999;2.84741E-09;3.21035E-09
2.89999;3.17E-09;29.125027;-0.500001;-2.80E-09;29.125027;;;2.89999;2.80132E-09;3.16829E-09
2.99999;3.12E-09;29.301054;-0.500001;-2.75E-09;29.301054;;;2.99999;2.75438E-09;3.12128E-09
3.09999;3.07E-09;29.478334;-0.500001;-2.71E-09;29.478334;;;3.09999;2.70793E-09;3.06963E-09
3.2;3.03E-09;29.654435;-0.500001;-2.67E-09;29.654435;;;3.2;2.66522E-09;3.02635E-09
3.3;2.99E-09;29.830635;-0.5;-2.63E-09;29.830635;;;3.3;2.62581E-09;2.99435E-09
3.4;2.94E-09;30.006712;-0.500001;-2.58E-09;30.006712;;;3.4;2.58098E-09;2.9448E-09
3.5;2.90E-09;30.182828;-0.5;-2.54E-09;30.182828;;;3.5;2.54242E-09;2.90252E-09
3.59999;2.86E-09;30.358863;-0.5;-2.50E-09;30.358863;;;3.59999;2.50477E-09;2.86389E-09
3.7;2.82E-09;30.537554;-0.500001;-2.46E-09;30.537554;;;3.7;2.46289E-09;2.81704E-09
3.79999;2.78E-09;30.713607;-0.5;-2.43E-09;30.713607;;;3.79999;2.42545E-09;2.78006E-09
3.89999;2.74E-09;30.913769;-0.500001;-2.38E-09;30.913769;;;3.89999;2.38344E-09;2.73604E-09
4;2.70E-09;31.089995;-0.500001;-2.35E-09;31.089995;;;4;2.34878E-09;2.7033E-09
4.09999;2.66E-09;31.266119;-0.5;-2.31E-09;31.266119;;;4.09999;2.31207E-09;2.66148E-09
4.19999;2.62E-09;31.476174;-0.5;-2.27E-09;31.476174;;;4.19999;2.27201E-09;2.61713E-09
4.3;2.58E-09;31.652469;-0.500001;-2.24E-09;31.652469;;;4.3;2.23778E-09;2.58018E-09
4.39999;2.55E-09;31.828505;-0.500001;-2.20E-09;31.828505;;;4.39999;2.20413E-09;2.54577E-09
4.49999;2.51E-09;32.00456;-0.500001;-2.17E-09;32.00456;;;4.49999;2.17418E-09;2.51184E-09
4.6;2.48E-09;32.180651;-0.500001;-2.14E-09;32.180651;;;4.6;2.1429E-09;2.48051E-09
4.69999;2.45E-09;32.357055;-0.5;-2.12E-09;32.357055;;;4.69999;2.115E-09;2.44784E-09
4.8;2.41E-09;32.533855;-0.500001;-2.09E-09;32.533855;;;4.8;2.08538E-09;2.41421E-09
4.9;2.38E-09;32.70986;-0.500001;-2.06E-09;32.70986;;;4.9;2.05602E-09;2.37826E-09
5;2.34E-09;32.886264;-0.5;-2.03E-09;32.886264;;;5;2.02835E-09;2.34413E-09
