Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.2048e-05	2.123e-10	-10.0	-2.5
1.0	1.2058e-05	3.8119e-10	-10.0	-2.5
1.5	1.2061e-05	3.9493e-10	-10.0	-2.5
2.0	1.2064e-05	3.9816e-10	-10.0	-2.5
2.5	1.2067e-05	3.9717e-10	-10.0	-2.5
3.0	1.2072e-05	3.9289e-10	-10.0	-2.5
3.5	1.2074e-05	3.8825e-10	-10.0	-2.5
4.0	1.2075e-05	3.8323e-10	-10.0	-2.5
4.5	1.2078e-05	3.7808e-10	-10.0	-2.5
5.0	1.208e-05	3.721e-10	-10.0	-2.5
5.5	1.2082e-05	3.6944e-10	-10.0	-2.5
6.0	1.2085e-05	3.647e-10	-10.0	-2.5
6.5	1.2089e-05	3.5954e-10	-10.0	-2.5
7.0	1.209e-05	3.5482e-10	-10.0	-2.5
7.5	1.2093e-05	3.5156e-10	-10.0	-2.5
8.0	1.2098e-05	3.4855e-10	-10.0	-2.5
8.5	1.2099e-05	3.4543e-10	-10.0	-2.5
9.0	1.2099e-05	3.4183e-10	-10.0	-2.5
9.5	1.2104e-05	3.3804e-10	-10.0	-2.5
10.0	1.2108e-05	3.3554e-10	-10.0	-2.5
10.5	1.2111e-05	3.3325e-10	-10.0	-2.5
11.0	1.2115e-05	3.3075e-10	-10.0	-2.5
11.5	1.2115e-05	3.2801e-10	-10.0	-2.5
12.0	1.2115e-05	3.2691e-10	-10.0	-2.5
12.5	1.212e-05	3.246e-10	-10.0	-2.5
13.0	1.2124e-05	3.2231e-10	-10.0	-2.5
13.5	1.2125e-05	3.2136e-10	-10.0	-2.5
14.0	1.2126e-05	3.1886e-10	-10.0	-2.5
14.5	1.2128e-05	3.1717e-10	-10.0	-2.5
15.0	1.2128e-05	3.1511e-10	-10.0	-2.5
15.5	1.2129e-05	3.148e-10	-10.0	-2.5
16.0	1.2132e-05	3.1323e-10	-10.0	-2.5
16.5	1.2135e-05	3.1282e-10	-10.0	-2.5
17.0	1.2135e-05	3.1029e-10	-10.0	-2.5
17.5	1.2139e-05	3.0921e-10	-10.0	-2.5
18.0	1.2143e-05	3.0821e-10	-10.0	-2.5
18.5	1.2145e-05	3.0689e-10	-10.0	-2.5
19.0	1.2147e-05	3.0707e-10	-10.0	-2.5
19.5	1.2151e-05	3.06e-10	-10.0	-2.5
20.0	1.2151e-05	3.0499e-10	-10.0	-2.5
20.5	1.2153e-05	3.0476e-10	-10.0	-2.5
21.0	1.2155e-05	3.0317e-10	-10.0	-2.5
21.5	1.2154e-05	3.0295e-10	-10.0	-2.5
22.0	1.2156e-05	3.0283e-10	-10.0	-2.5
22.5	1.2158e-05	3.03e-10	-10.0	-2.5
23.0	1.2162e-05	3.0199e-10	-10.0	-2.5
23.5	1.2165e-05	3.0173e-10	-10.0	-2.5
24.0	1.2167e-05	3.0007e-10	-10.0	-2.5
24.5	1.2166e-05	3.0103e-10	-10.0	-2.5
25.0	1.2171e-05	3.0041e-10	-10.0	-2.5
25.5	1.2171e-05	2.9959e-10	-10.0	-2.5
26.0	1.2171e-05	2.9978e-10	-10.0	-2.5
26.5	1.2174e-05	2.9928e-10	-10.0	-2.5
27.0	1.2177e-05	2.9885e-10	-10.0	-2.5
27.5	1.2178e-05	2.9803e-10	-10.0	-2.5
28.0	1.2182e-05	2.9909e-10	-10.0	-2.5
28.5	1.2183e-05	2.9833e-10	-10.0	-2.5
29.0	1.2186e-05	2.9748e-10	-10.0	-2.5
29.5	1.2188e-05	2.979e-10	-10.0	-2.5
30.0	1.2185e-05	2.978e-10	-10.0	-2.5
