Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.1914e-05	1.9771e-10	-10.0	-2.5
1.0	1.1916e-05	3.6471e-10	-10.0	-2.5
1.5	1.1917e-05	3.7611e-10	-10.0	-2.5
2.0	1.1918e-05	3.7951e-10	-10.0	-2.5
2.5	1.1919e-05	3.7762e-10	-10.0	-2.5
3.0	1.1922e-05	3.754e-10	-10.0	-2.5
3.5	1.1922e-05	3.7055e-10	-10.0	-2.5
4.0	1.1924e-05	3.6622e-10	-10.0	-2.5
4.5	1.1926e-05	3.6209e-10	-10.0	-2.5
5.0	1.1927e-05	3.5725e-10	-10.0	-2.5
5.5	1.1928e-05	3.5325e-10	-10.0	-2.5
6.0	1.1931e-05	3.4853e-10	-10.0	-2.5
6.5	1.1931e-05	3.442e-10	-10.0	-2.5
7.0	1.1933e-05	3.4039e-10	-10.0	-2.5
7.5	1.1938e-05	3.3746e-10	-10.0	-2.5
8.0	1.1939e-05	3.3351e-10	-10.0	-2.5
8.5	1.194e-05	3.2983e-10	-10.0	-2.5
9.0	1.1941e-05	3.2756e-10	-10.0	-2.5
9.5	1.1943e-05	3.2422e-10	-10.0	-2.5
10.0	1.1944e-05	3.213e-10	-10.0	-2.5
10.5	1.1945e-05	3.187e-10	-10.0	-2.5
11.0	1.1948e-05	3.1648e-10	-10.0	-2.5
11.5	1.195e-05	3.1422e-10	-10.0	-2.5
12.0	1.1952e-05	3.1251e-10	-10.0	-2.5
12.5	1.1953e-05	3.096e-10	-10.0	-2.5
13.0	1.1955e-05	3.0825e-10	-10.0	-2.5
13.5	1.1955e-05	3.0728e-10	-10.0	-2.5
14.0	1.1959e-05	3.051e-10	-10.0	-2.5
14.5	1.1958e-05	3.032e-10	-10.0	-2.5
15.0	1.1958e-05	3.022e-10	-10.0	-2.5
15.5	1.1961e-05	3.0055e-10	-10.0	-2.5
16.0	1.1962e-05	2.9922e-10	-10.0	-2.5
16.5	1.1964e-05	2.9798e-10	-10.0	-2.5
17.0	1.1966e-05	2.9722e-10	-10.0	-2.5
17.5	1.1967e-05	2.9611e-10	-10.0	-2.5
18.0	1.1969e-05	2.947e-10	-10.0	-2.5
18.5	1.1969e-05	2.937e-10	-10.0	-2.5
19.0	1.1973e-05	2.9285e-10	-10.0	-2.5
19.5	1.1973e-05	2.9241e-10	-10.0	-2.5
20.0	1.1975e-05	2.9181e-10	-10.0	-2.5
20.5	1.1976e-05	2.9086e-10	-10.0	-2.5
21.0	1.1977e-05	2.9015e-10	-10.0	-2.5
21.5	1.1978e-05	2.8931e-10	-10.0	-2.5
22.0	1.1979e-05	2.888e-10	-10.0	-2.5
22.5	1.1978e-05	2.8794e-10	-10.0	-2.5
23.0	1.1983e-05	2.8823e-10	-10.0	-2.5
23.5	1.1984e-05	2.8649e-10	-10.0	-2.5
24.0	1.1986e-05	2.8672e-10	-10.0	-2.5
24.5	1.1986e-05	2.8563e-10	-10.0	-2.5
25.0	1.1985e-05	2.8602e-10	-10.0	-2.5
25.5	1.1989e-05	2.8489e-10	-10.0	-2.5
26.0	1.1991e-05	2.8492e-10	-10.0	-2.5
26.5	1.1996e-05	2.8446e-10	-10.0	-2.5
27.0	1.1996e-05	2.8414e-10	-10.0	-2.5
27.5	1.1995e-05	2.8443e-10	-10.0	-2.5
28.0	1.1995e-05	2.8311e-10	-10.0	-2.5
28.5	1.1998e-05	2.8358e-10	-10.0	-2.5
29.0	1.1998e-05	2.8289e-10	-10.0	-2.5
29.5	1.2002e-05	2.8205e-10	-10.0	-2.5
30.0	1.2004e-05	2.8186e-10	-10.0	-2.5
30.5	1.2002e-05	2.8164e-10	-10.0	-2.5
31.0	1.2002e-05	2.8171e-10	-10.0	-2.5
31.5	1.2003e-05	2.8197e-10	-10.0	-2.5
32.0	1.2005e-05	2.8118e-10	-10.0	-2.5
32.5	1.2006e-05	2.8092e-10	-10.0	-2.5
33.0	1.2005e-05	2.8235e-10	-10.0	-2.5
33.5	1.2006e-05	2.8098e-10	-10.0	-2.5
34.0	1.2008e-05	2.8197e-10	-10.0	-2.5
34.5	1.201e-05	2.8127e-10	-10.0	-2.5
35.0	1.2009e-05	2.8031e-10	-10.0	-2.5
35.5	1.201e-05	2.8071e-10	-10.0	-2.5
36.0	1.201e-05	2.8094e-10	-10.0	-2.5
36.5	1.2014e-05	2.8007e-10	-10.0	-2.5
37.0	1.2014e-05	2.8061e-10	-10.0	-2.5
37.5	1.2016e-05	2.8019e-10	-10.0	-2.5
38.0	1.2018e-05	2.797e-10	-10.0	-2.5
38.5	1.2019e-05	2.8075e-10	-10.0	-2.5
39.0	1.202e-05	2.8098e-10	-10.0	-2.5
39.5	1.202e-05	2.8086e-10	-10.0	-2.5
40.0	1.2023e-05	2.8085e-10	-10.0	-2.5
40.5	1.2022e-05	2.7957e-10	-10.0	-2.5
41.0	1.2024e-05	2.8029e-10	-10.0	-2.5
