Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.1914e-05	1.9771e-10	-10.0	-2.5	-2.386632465277725e-07
1.0	1.1916e-05	3.6471e-10	-10.0	-2.5	-2.3747548611110453e-07
1.5	1.1917e-05	3.7611e-10	-10.0	-2.5	-2.3688122829860568e-07
2.0	1.1918e-05	3.7951e-10	-10.0	-2.5	-2.3628671874999522e-07
2.5	1.1919e-05	3.7762e-10	-10.0	-2.5	-2.3569195746527146e-07
3.0	1.1922e-05	3.754e-10	-10.0	-2.5	-2.3309694444443847e-07
3.5	1.1922e-05	3.7055e-10	-10.0	-2.5	-2.3350167968749368e-07
4.0	1.1924e-05	3.6622e-10	-10.0	-2.5	-2.3190616319443966e-07
4.5	1.1926e-05	3.6209e-10	-10.0	-2.5	-2.3031039496527234e-07
5.0	1.1927e-05	3.5725e-10	-10.0	-2.5	-2.297143749999956e-07
5.5	1.1928e-05	3.5325e-10	-10.0	-2.5	-2.2911810329860556e-07
6.0	1.1931e-05	3.4853e-10	-10.0	-2.5	-2.265215798611063e-07
6.5	1.1931e-05	3.442e-10	-10.0	-2.5	-2.2692480468749522e-07
7.0	1.1933e-05	3.4039e-10	-10.0	-2.5	-2.2532777777777154e-07
7.5	1.1938e-05	3.3746e-10	-10.0	-2.5	-2.2073049913193984e-07
8.0	1.1939e-05	3.3351e-10	-10.0	-2.5	-2.2013296874999343e-07
8.5	1.194e-05	3.2983e-10	-10.0	-2.5	-2.195351866319405e-07
9.0	1.1941e-05	3.2756e-10	-10.0	-2.5	-2.1893715277777256e-07
9.5	1.1943e-05	3.2422e-10	-10.0	-2.5	-2.1733886718749422e-07
10.0	1.1944e-05	3.213e-10	-10.0	-2.5	-2.1674032986110645e-07
10.5	1.1945e-05	3.187e-10	-10.0	-2.5	-2.1614154079860538e-07
11.0	1.1948e-05	3.1648e-10	-10.0	-2.5	-2.1354249999999508e-07
11.5	1.195e-05	3.1422e-10	-10.0	-2.5	-2.1194320746527199e-07
12.0	1.1952e-05	3.1251e-10	-10.0	-2.5	-2.1034366319443897e-07
12.5	1.1953e-05	3.096e-10	-10.0	-2.5	-2.0974386718749315e-07
13.0	1.1955e-05	3.0825e-10	-10.0	-2.5	-2.081438194444386e-07
13.5	1.1955e-05	3.0728e-10	-10.0	-2.5	-2.0854351996527175e-07
14.0	1.1959e-05	3.051e-10	-10.0	-2.5	-2.0494296874999468e-07
14.5	1.1958e-05	3.032e-10	-10.0	-2.5	-2.063421657986051e-07
15.0	1.1958e-05	3.022e-10	-10.0	-2.5	-2.0674111111110512e-07
15.5	1.1961e-05	3.0055e-10	-10.0	-2.5	-2.041398046874954e-07
16.0	1.1962e-05	2.9922e-10	-10.0	-2.5	-2.035382465277717e-07
16.5	1.1964e-05	2.9798e-10	-10.0	-2.5	-2.0193643663193926e-07
17.0	1.1966e-05	2.9722e-10	-10.0	-2.5	-2.0033437499999352e-07
17.5	1.1967e-05	2.9611e-10	-10.0	-2.5	-1.9973206163193837e-07
18.0	1.1969e-05	2.947e-10	-10.0	-2.5	-1.981294965277728e-07
18.5	1.1969e-05	2.937e-10	-10.0	-2.5	-1.9852667968749492e-07
19.0	1.1973e-05	2.9285e-10	-10.0	-2.5	-1.9492361111110512e-07
