Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.1863e-05	1.8924e-10	-10.0	-2.5
1.0	1.1865e-05	3.1705e-10	-10.0	-2.5
1.5	1.187e-05	3.2865e-10	-10.0	-2.5
2.0	1.187e-05	3.335e-10	-10.0	-2.5
2.5	1.1874e-05	3.3368e-10	-10.0	-2.5
3.0	1.1874e-05	3.3166e-10	-10.0	-2.5
3.5	1.1874e-05	3.3034e-10	-10.0	-2.5
4.0	1.1878e-05	3.275e-10	-10.0	-2.5
4.5	1.1879e-05	3.2563e-10	-10.0	-2.5
5.0	1.188e-05	3.2184e-10	-10.0	-2.5
5.5	1.1883e-05	3.1972e-10	-10.0	-2.5
6.0	1.1885e-05	3.1708e-10	-10.0	-2.5
6.5	1.1888e-05	3.1512e-10	-10.0	-2.5
7.0	1.189e-05	3.1267e-10	-10.0	-2.5
7.5	1.1891e-05	3.1065e-10	-10.0	-2.5
8.0	1.1892e-05	3.0848e-10	-10.0	-2.5
8.5	1.1894e-05	3.0654e-10	-10.0	-2.5
9.0	1.1895e-05	3.0579e-10	-10.0	-2.5
9.5	1.1897e-05	3.0393e-10	-10.0	-2.5
10.0	1.1899e-05	3.0226e-10	-10.0	-2.5
10.5	1.19e-05	3.0105e-10	-10.0	-2.5
11.0	1.1901e-05	3.0067e-10	-10.0	-2.5
11.5	1.1904e-05	2.9903e-10	-10.0	-2.5
12.0	1.1904e-05	2.9679e-10	-10.0	-2.5
12.5	1.1908e-05	2.9668e-10	-10.0	-2.5
13.0	1.1909e-05	2.9592e-10	-10.0	-2.5
13.5	1.1911e-05	2.949e-10	-10.0	-2.5
14.0	1.1914e-05	2.9477e-10	-10.0	-2.5
14.5	1.1916e-05	2.9328e-10	-10.0	-2.5
15.0	1.1919e-05	2.9304e-10	-10.0	-2.5
15.5	1.192e-05	2.9218e-10	-10.0	-2.5
16.0	1.192e-05	2.9219e-10	-10.0	-2.5
16.5	1.192e-05	2.9086e-10	-10.0	-2.5
17.0	1.192e-05	2.9086e-10	-10.0	-2.5
17.5	1.1923e-05	2.908e-10	-10.0	-2.5
18.0	1.1923e-05	2.8943e-10	-10.0	-2.5
18.5	1.1925e-05	2.8955e-10	-10.0	-2.5
19.0	1.1925e-05	2.8953e-10	-10.0	-2.5
19.5	1.1928e-05	2.8948e-10	-10.0	-2.5
20.0	1.1926e-05	2.8909e-10	-10.0	-2.5
20.5	1.1928e-05	2.8858e-10	-10.0	-2.5
21.0	1.193e-05	2.8779e-10	-10.0	-2.5
21.5	1.1934e-05	2.8903e-10	-10.0	-2.5
22.0	1.1935e-05	2.8747e-10	-10.0	-2.5
22.5	1.1935e-05	2.8646e-10	-10.0	-2.5
23.0	1.1936e-05	2.8643e-10	-10.0	-2.5
23.5	1.194e-05	2.8695e-10	-10.0	-2.5
24.0	1.1941e-05	2.859e-10	-10.0	-2.5
24.5	1.194e-05	2.8638e-10	-10.0	-2.5
25.0	1.1943e-05	2.8666e-10	-10.0	-2.5
25.5	1.1944e-05	2.8731e-10	-10.0	-2.5
26.0	1.1944e-05	2.8537e-10	-10.0	-2.5
26.5	1.1945e-05	2.8484e-10	-10.0	-2.5
27.0	1.1945e-05	2.8551e-10	-10.0	-2.5
27.5	1.1949e-05	2.8474e-10	-10.0	-2.5
28.0	1.1951e-05	2.8434e-10	-10.0	-2.5
28.5	1.1951e-05	2.8478e-10	-10.0	-2.5
29.0	1.1952e-05	2.843e-10	-10.0	-2.5
29.5	1.1953e-05	2.8465e-10	-10.0	-2.5
30.0	1.1952e-05	2.8448e-10	-10.0	-2.5
30.5	1.1956e-05	2.848e-10	-10.0	-2.5
31.0	1.1958e-05	2.8459e-10	-10.0	-2.5
31.5	1.1958e-05	2.8506e-10	-10.0	-2.5
32.0	1.196e-05	2.8375e-10	-10.0	-2.5
32.5	1.1962e-05	2.8404e-10	-10.0	-2.5
