Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
89.5	1.2602e-05	3.3804e-10	-10.0	-2.5	-2.584524782986104e-07
90.0	1.2601e-05	3.3768e-10	-10.0	-2.5	-2.592953298611103e-07
90.5	1.2602e-05	3.3776e-10	-10.0	-2.5	-2.5813792968749933e-07
91.0	1.2602e-05	3.3809e-10	-10.0	-2.5	-2.5798027777777555e-07
91.5	1.2604e-05	3.3688e-10	-10.0	-2.5	-2.5582237413194423e-07
92.0	1.2607e-05	3.3639e-10	-10.0	-2.5	-2.526642187499991e-07
92.5	1.2609e-05	3.3611e-10	-10.0	-2.5	-2.505058116319429e-07
93.0	1.2611e-05	3.3735e-10	-10.0	-2.5	-2.4834715277777674e-07
93.5	1.2611e-05	3.3614e-10	-10.0	-2.5	-2.481882421875e-07
94.0	1.2611e-05	3.3708e-10	-10.0	-2.5	-2.480290798611099e-07
94.5	1.2612e-05	3.3645e-10	-10.0	-2.5	-2.4686966579860944e-07
95.0	1.2614e-05	3.3784e-10	-10.0	-2.5	-2.4471000000000024e-07
95.5	1.2615e-05	3.3742e-10	-10.0	-2.5	-2.4355008246527653e-07
96.0	1.2615e-05	3.3646e-10	-10.0	-2.5	-2.433899131944434e-07
96.5	1.2618e-05	3.3716e-10	-10.0	-2.5	-2.402294921874989e-07
97.0	1.2622e-05	3.3708e-10	-10.0	-2.5	-2.3606881944444393e-07
97.5	1.2619e-05	3.3676e-10	-10.0	-2.5	-2.389078949652758e-07
98.0	1.2624e-05	3.3636e-10	-10.0	-2.5	-2.337467187499988e-07
98.5	1.2625e-05	3.3621e-10	-10.0	-2.5	-2.3258529079861052e-07
99.0	1.2624e-05	3.3755e-10	-10.0	-2.5	-2.3342361111110992e-07
99.5	1.2628e-05	3.375e-10	-10.0	-2.5	-2.292616796874986e-07
100.0	1.2629e-05	3.3703e-10	-10.0	-2.5	-2.2809949652777719e-07
100.5	1.2628e-05	3.3684e-10	-10.0	-2.5	-2.2893706163194345e-07
101.0	1.2629e-05	3.3717e-10	-10.0	-2.5	-2.277743749999988e-07
101.5	1.263e-05	3.3805e-10	-10.0	-2.5	-2.2661143663194424e-07
102.0	1.2631e-05	3.38e-10	-10.0	-2.5	-2.2544824652777637e-07
102.5	1.263e-05	3.3661e-10	-10.0	-2.5	-2.2628480468749958e-07
103.0	1.263e-05	3.3676e-10	-10.0	-2.5	-2.2612111111111068e-07
103.5	1.2633e-05	3.3594e-10	-10.0	-2.5	-2.2295716579861206e-07
104.0	1.2635e-05	3.3616e-10	-10.0	-2.5	-2.2079296874999894e-07
104.5	1.2635e-05	3.3746e-10	-10.0	-2.5	-2.206285199652769e-07
105.0	1.2636e-05	3.3751e-10	-10.0	-2.5	-2.1946381944444276e-07
105.5	1.2636e-05	3.3665e-10	-10.0	-2.5	-2.192988671874992e-07
106.0	1.2639e-05	3.3721e-10	-10.0	-2.5	-2.1613366319444252e-07
106.5	1.264e-05	3.3652e-10	-10.0	-2.5	-2.1496820746527862e-07
107.0	1.2643e-05	3.3668e-10	-10.0	-2.5	-2.1180249999999872e-07
107.5	1.2646e-05	3.3646e-10	-10.0	-2.5	-2.086365407986106e-07
108.0	1.2648e-05	3.3721e-10	-10.0	-2.5	-2.0647032986111137e-07
108.5	1.2648e-05	3.3721e-10	-10.0	-2.5	-2.0630386718749983e-07
109.0	1.2649e-05	3.3742e-10	-10.0	-2.5	-2.0513715277777619e-07
109.5	1.265e-05	3.3633e-10	-10.0	-2.5	-2.0397018663194431e-07
110.0	1.2651e-05	3.3652e-10	-10.0	-2.5	-2.0280296874999914e-07
110.5	1.2652e-05	3.3599e-10	-10.0	-2.5	-2.0163549913194404e-07
111.0	1.2653e-05	3.3664e-10	-10.0	-2.5	-2.0046777777777565e-07
111.5	1.2654e-05	3.3562e-10	-10.0	-2.5	-1.9929980468750072e-07
112.0	1.2654e-05	3.3582e-10	-10.0	-2.5	-1.991315798611113e-07
112.5	1.2654e-05	3.3621e-10	-10.0	-2.5	-1.9896310329861025e-07
113.0	1.2655e-05	3.3611e-10	-10.0	-2.5	-1.977943749999988e-07
113.5	1.2655e-05	3.3618e-10	-10.0	-2.5	-1.9762539496527792e-07
114.0	1.2658e-05	3.3757e-10	-10.0	-2.5	-1.9445616319444394e-07
114.5	1.2657e-05	3.3681e-10	-10.0	-2.5	-1.9528667968750035e-07
115.0	1.2657e-05	3.3698e-10	-10.0	-2.5	-1.9511694444444464e-07
115.5	1.2659e-05	3.3614e-10	-10.0	-2.5	-1.9294695746527633e-07
116.0	1.2663e-05	3.3628e-10	-10.0	-2.5	-1.887767187499988e-07
116.5	1.2661e-05	3.3632e-10	-10.0	-2.5	-1.9060622829861094e-07
117.0	1.2661e-05	3.36e-10	-10.0	-2.5	-1.904354861111105e-07
117.5	1.2663e-05	3.355e-10	-10.0	-2.5	-1.8826449218749912e-07
118.0	1.2664e-05	3.3611e-10	-10.0	-2.5	-1.8709324652777833e-07
118.5	1.2665e-05	3.3688e-10	-10.0	-2.5	-1.8592174913194423e-07
119.0	1.2666e-05	3.3681e-10	-10.0	-2.5	-1.8474999999999853e-07
119.5	1.2668e-05	3.3595e-10	-10.0	-2.5	-1.825779991319441e-07
120.0	1.2668e-05	4.8508e-10	-10.0	-2.5	-1.8240574652777737e-07
120.5	1.267e-05	4.8574e-10	-10.0	-2.5	-1.8023324218749802e-07
121.0	1.2674e-05	4.8554e-10	-10.0	-2.5	-1.7606048611111115e-07
121.5	1.2678e-05	4.8352e-10	-10.0	-2.5	-1.7188747829861098e-07
122.0	1.2683e-05	4.8444e-10	-10.0	-2.5	-1.667142187499987e-07
122.5	1.2685e-05	4.8323e-10	-10.0	-2.5	-1.64540707465278e-07
123.0	1.2688e-05	4.8379e-10	-10.0	-2.5	-1.6136694444444518e-07
123.5	1.2693e-05	4.83e-10	-10.0	-2.5	-1.5619292968749975e-07
124.0	1.2696e-05	4.8261e-10	-10.0	-2.5	-1.5301866319444372e-07
124.5	1.2699e-05	4.8198e-10	-10.0	-2.5	-1.4984414496527776e-07
125.0	1.2704e-05	4.8327e-10	-10.0	-2.5	-1.446693749999992e-07
125.5	1.2709e-05	4.8215e-10	-10.0	-2.5	-1.3949435329861072e-07
126.0	1.2707e-05	4.8108e-10	-10.0	-2.5	-1.4131907986111073e-07
126.5	1.2713e-05	4.8116e-10	-10.0	-2.5	-1.3514355468749853e-07
127.0	1.2713e-05	4.8084e-10	-10.0	-2.5	-1.3496777777777771e-07
127.5	1.2716e-05	4.8025e-10	-10.0	-2.5	-1.317917491319438e-07
128.0	1.272e-05	4.8193e-10	-10.0	-2.5	-1.2761546874999945e-07
128.5	1.2724e-05	4.8163e-10	-10.0	-2.5	-1.234389366319435e-07
129.0	1.2726e-05	4.8063e-10	-10.0	-2.5	-1.2126215277777693e-07
129.5	1.2727e-05	4.8143e-10	-10.0	-2.5	-1.2008511718749925e-07
130.0	1.2729e-05	4.8317e-10	-10.0	-2.5	-1.1790782986111115e-07
130.5	1.2733e-05	4.8466e-10	-10.0	-2.5	-1.1373029079861045e-07
131.0	1.2735e-05	4.8308e-10	-10.0	-2.5	-1.1155250000000083e-07
131.5	1.2736e-05	4.7994e-10	-10.0	-2.5	-1.103744574652767e-07
132.0	1.274e-05	4.8331e-10	-10.0	-2.5	-1.0619616319444455e-07
132.5	1.2744e-05	4.8114e-10	-10.0	-2.5	-1.020176171874991e-07
133.0	1.2748e-05	4.7795e-10	-10.0	-2.5	-9.783881944444373e-08
133.5	1.275e-05	4.7755e-10	-10.0	-2.5	-9.565976996527775e-08
134.0	1.2751e-05	4.7688e-10	-10.0	-2.5	-9.448046874999896e-08
134.5	1.2754e-05	4.7629e-10	-10.0	-2.5	-9.130091579861095e-08
135.0	1.2755e-05	4.7363e-10	-10.0	-2.5	-9.012111111111063e-08
135.5	1.2757e-05	4.7672e-10	-10.0	-2.5	-8.79410546874999e-08
136.0	1.2759e-05	4.7479e-10	-10.0	-2.5	-8.576074652777755e-08
136.5	1.276e-05	4.7308e-10	-10.0	-2.5	-8.458018663194409e-08
137.0	1.2763e-05	4.6982e-10	-10.0	-2.5	-8.139937499999972e-08
137.5	1.2764e-05	4.7059e-10	-10.0	-2.5	-8.021831163194304e-08
138.0	1.2763e-05	4.7122e-10	-10.0	-2.5	-8.103699652777744e-08
138.5	1.2763e-05	4.7591e-10	-10.0	-2.5	-8.085542968749973e-08
139.0	1.2766e-05	4.7223e-10	-10.0	-2.5	-7.767361111111061e-08
139.5	1.2767e-05	4.7239e-10	-10.0	-2.5	-7.649154079861087e-08
140.0	1.2771e-05	4.7047e-10	-10.0	-2.5	-7.230921874999972e-08
140.5	1.2771e-05	4.7923e-10	-10.0	-2.5	-7.212664496527726e-08
141.0	1.2772e-05	4.8146e-10	-10.0	-2.5	-7.09438194444427e-08
141.5	1.2769e-05	4.7291e-10	-10.0	-2.5	-7.37607421875002e-08
142.0	1.2772e-05	4.678e-10	-10.0	-2.5	-7.057741319444311e-08
142.5	1.2773e-05	4.6542e-10	-10.0	-2.5	-6.93938324652771e-08
143.0	1.2774e-05	4.642e-10	-10.0	-2.5	-6.820999999999947e-08
143.5	1.2776e-05	4.6452e-10	-10.0	-2.5	-6.602591579861143e-08
144.0	1.2774e-05	4.6619e-10	-10.0	-2.5	-6.784157986111038e-08
144.5	1.2776e-05	4.6382e-10	-10.0	-2.5	-6.565699218750082e-08
145.0	1.2776e-05	4.7308e-10	-10.0	-2.5	-6.547215277777724e-08
145.5	1.2778e-05	4.7377e-10	-10.0	-2.5	-6.328706163194445e-08
146.0	1.278e-05	4.7156e-10	-10.0	-2.5	-6.110171875000005e-08
146.5	1.2779e-05	4.6922e-10	-10.0	-2.5	-6.191612413194384e-08
147.0	1.2781e-05	4.6888e-10	-10.0	-2.5	-5.973027777777791e-08
147.5	1.2783e-05	4.6582e-10	-10.0	-2.5	-5.754417968750037e-08
148.0	1.2782e-05	4.6343e-10	-10.0	-2.5	-5.8357829861109325e-08
148.5	1.278e-05	4.6359e-10	-10.0	-2.5	-6.017122829861056e-08
149.0	1.2784e-05	4.6306e-10	-10.0	-2.5	-5.598437499999888e-08
149.5	1.2784e-05	4.6411e-10	-10.0	-2.5	-5.5797269965277585e-08
150.0	1.2783e-05	4.64e-10	-10.0	-2.5	-5.660991319444518e-08
150.5	1.2784e-05	4.632e-10	-10.0	-2.5	-5.5422304687500164e-08
151.0	1.2784e-05	4.6442e-10	-10.0	-2.5	-5.5234444444444037e-08
151.5	1.2784e-05	4.6501e-10	-10.0	-2.5	-5.504633246527799e-08
152.0	1.2785e-05	4.6465e-10	-10.0	-2.5	-5.385796874999984e-08
152.5	1.2787e-05	4.634e-10	-10.0	-2.5	-5.166935329861127e-08
153.0	1.2788e-05	4.6545e-10	-10.0	-2.5	-5.048048611110989e-08
153.5	1.2787e-05	4.6385e-10	-10.0	-2.5	-5.12913671874996e-08
154.0	1.2787e-05	4.6373e-10	-10.0	-2.5	-5.110199652777719e-08
154.5	1.2788e-05	4.6257e-10	-10.0	-2.5	-4.991237413194437e-08
155.0	1.2788e-05	4.6318e-10	-10.0	-2.5	-4.9722499999998743e-08
155.5	1.2789e-05	4.6834e-10	-10.0	-2.5	-4.85323741319427e-08
156.0	1.2789e-05	4.6901e-10	-10.0	-2.5	-4.834199652777724e-08
156.5	1.279e-05	4.6645e-10	-10.0	-2.5	-4.715136718749967e-08
157.0	1.2788e-05	4.6967e-10	-10.0	-2.5	-4.896048611111029e-08
157.5	1.2788e-05	4.6902e-10	-10.0	-2.5	-4.876935329860999e-08
158.0	1.279e-05	4.6492e-10	-10.0	-2.5	-4.657796875000048e-08
158.5	1.2788e-05	4.6612e-10	-10.0	-2.5	-4.838633246527796e-08
159.0	1.2788e-05	4.6569e-10	-10.0	-2.5	-4.8194444444444524e-08
159.5	1.2786e-05	4.6576e-10	-10.0	-2.5	-5.0002304687500477e-08
160.0	1.2786e-05	4.6509e-10	-10.0	-2.5	-4.9809913194445515e-08
160.5	1.2784e-05	4.6612e-10	-10.0	-2.5	-5.1617269965278245e-08
161.0	1.2784e-05	4.6728e-10	-10.0	-2.5	-5.142437500000006e-08
161.5	1.2784e-05	4.6324e-10	-10.0	-2.5	-5.1231228298610266e-08
162.0	1.2784e-05	4.645e-10	-10.0	-2.5	-5.1037829861110554e-08
162.5	1.2781e-05	4.6406e-10	-10.0	-2.5	-5.384417968749903e-08
163.0	1.2782e-05	4.6277e-10	-10.0	-2.5	-5.2650277777777294e-08
163.5	1.2781e-05	4.6268e-10	-10.0	-2.5	-5.345612413194325e-08
164.0	1.2782e-05	4.6405e-10	-10.0	-2.5	-5.2261718749998287e-08
164.5	1.2782e-05	4.6835e-10	-10.0	-2.5	-5.206706163194391e-08
