Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	5.9717e-10	2.7218e-09	-10.0	20.0
1.0	2.8646e-10	8.1361e-10	-10.0	19.9
1.5	2.0559e-10	5.9099e-10	-10.0	19.8
2.0	1.6649e-10	4.9401e-10	-10.0	19.7
2.5	1.4343e-10	4.3574e-10	-10.0	19.6
3.0	1.2839e-10	3.9484e-10	-10.0	19.5
3.5	1.1779e-10	3.6592e-10	-10.0	19.4
4.0	1.0991e-10	3.4304e-10	-10.0	19.3
4.5	1.0397e-10	3.2527e-10	-10.0	19.2
5.0	9.861e-11	3.1076e-10	-10.0	19.1
5.5	9.4567e-11	2.9806e-10	-10.0	19.0
6.0	9.1118e-11	2.866e-10	-10.0	18.9
6.5	8.8236e-11	2.7716e-10	-10.0	18.8
7.0	8.5707e-11	2.6913e-10	-10.0	18.7
7.5	8.3824e-11	2.6187e-10	-10.0	18.6
8.0	8.2397e-11	2.5537e-10	-10.0	18.5
8.5	8.0246e-11	2.499e-10	-10.0	18.4
9.0	7.8905e-11	2.444e-10	-10.0	18.3
9.5	7.7435e-11	2.3945e-10	-10.0	18.2
10.0	7.6313e-11	2.3485e-10	-10.0	18.1
10.5	7.5092e-11	2.3096e-10	-10.0	18.0
11.0	7.4121e-11	2.2722e-10	-10.0	17.9
11.5	7.3202e-11	2.2415e-10	-10.0	17.8
12.0	7.2075e-11	2.2045e-10	-10.0	17.7
12.5	7.1201e-11	2.1756e-10	-10.0	17.6
13.0	7.0424e-11	2.1392e-10	-10.0	17.5
13.5	6.9783e-11	2.1206e-10	-10.0	17.4
14.0	6.94e-11	2.0951e-10	-10.0	17.3
14.5	6.844e-11	2.0728e-10	-10.0	17.2
15.0	7.0043e-11	2.2615e-10	-10.0	17.1
15.5	6.2639e-11	9.3139e-11	-10.0	17.0
16.0	6.7321e-11	2.0083e-10	-10.0	16.9
16.5	6.699e-11	1.991e-10	-10.0	16.8
17.0	6.6252e-11	1.9745e-10	-10.0	16.7
17.5	6.6098e-11	1.957e-10	-10.0	16.6
18.0	6.5155e-11	1.9421e-10	-10.0	16.5
18.5	6.5391e-11	1.9248e-10	-10.0	16.4
19.0	6.5084e-11	1.914e-10	-10.0	16.3
19.5	6.4456e-11	1.8988e-10	-10.0	16.2
20.0	6.42e-11	1.8881e-10	-10.0	16.1
20.5	6.3927e-11	1.8756e-10	-10.0	16.0
21.0	6.385e-11	1.8658e-10	-10.0	15.9
21.5	6.3386e-11	1.8574e-10	-10.0	15.8
22.0	6.2971e-11	1.8425e-10	-10.0	15.7
22.5	6.3008e-11	1.8341e-10	-10.0	15.6
23.0	6.2593e-11	1.8258e-10	-10.0	15.5
23.5	6.2548e-11	1.8132e-10	-10.0	15.4
24.0	6.2416e-11	1.7983e-10	-10.0	15.3
24.5	6.1938e-11	1.7874e-10	-10.0	15.2
25.0	6.1486e-11	1.7814e-10	-10.0	15.1
25.5	6.1715e-11	1.7763e-10	-10.0	15.0
26.0	6.1377e-11	1.7659e-10	-10.0	14.9
26.5	6.1292e-11	1.753e-10	-10.0	14.8
27.0	6.1125e-11	1.751e-10	-10.0	14.7
27.5	6.0531e-11	1.7458e-10	-10.0	14.6
28.0	6.0484e-11	1.738e-10	-10.0	14.5
28.5	6.0391e-11	1.7282e-10	-10.0	14.4
29.0	6.0136e-11	1.7228e-10	-10.0	14.3
29.5	5.9786e-11	1.7116e-10	-10.0	14.2
30.0	6.1312e-11	1.7513e-10	-10.0	14.1
30.5	5.9197e-11	1.2909e-10	-10.0	14.0
31.0	5.7132e-11	1.2801e-10	-10.0	13.9
31.5	5.9324e-11	1.6832e-10	-10.0	13.8
32.0	5.9024e-11	1.6749e-10	-10.0	13.7
32.5	5.9026e-11	1.6758e-10	-10.0	13.6
33.0	5.8801e-11	1.6561e-10	-10.0	13.5
33.5	5.887e-11	1.6661e-10	-10.0	13.4
34.0	5.8736e-11	1.6549e-10	-10.0	13.3
34.5	5.8712e-11	1.6512e-10	-10.0	13.2
35.0	5.8397e-11	1.6479e-10	-10.0	13.1
35.5	5.8253e-11	1.6468e-10	-10.0	13.0
36.0	5.8138e-11	1.6393e-10	-10.0	12.9
36.5	5.7805e-11	1.6261e-10	-10.0	12.8
37.0	5.756e-11	1.628e-10	-10.0	12.7
37.5	5.7886e-11	1.623e-10	-10.0	12.6
38.0	5.7841e-11	1.6216e-10	-10.0	12.5
38.5	5.7738e-11	1.6173e-10	-10.0	12.4
39.0	5.7603e-11	1.6112e-10	-10.0	12.3
39.5	5.7312e-11	1.612e-10	-10.0	12.2
40.0	5.742e-11	1.6082e-10	-10.0	12.1
40.5	5.7179e-11	1.6064e-10	-10.0	12.0
41.0	5.7066e-11	1.6022e-10	-10.0	11.9
41.5	5.702e-11	1.5978e-10	-10.0	11.8
42.0	5.6964e-11	1.5949e-10	-10.0	11.7
42.5	5.6598e-11	1.587e-10	-10.0	11.6
43.0	5.6615e-11	1.5801e-10	-10.0	11.5
43.5	5.6549e-11	1.5733e-10	-10.0	11.4
44.0	5.6561e-11	1.5759e-10	-10.0	11.3
44.5	5.6666e-11	1.5673e-10	-10.0	11.2
45.0	5.6504e-11	1.571e-10	-10.0	11.1
