File Name: 27_Sample1_device3_trfSat_dark_final.dat;;;;;;;;;
File Data: 17/11/2023;13:17:35;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
1.14E+05;1.00E+00;6.23E-05;4.15E+01;-1.02E-10;;;;0.000062341;1.0173E-10
1.14E+05;1.00E+00;6.15E-05;4.10E+01;-1.02E-10;;;;0.000061482;1.0175E-10
1.15E+05;1.00E+00;6.06E-05;4.05E+01;-1.01E-10;;;;0.000060554;1.0111E-10
1.15E+05;1.00E+00;5.97E-05;4.00E+01;-1.02E-10;;;;0.00005967;1.0166E-10
1.16E+05;1.00E+00;5.88E-05;3.95E+01;-1.02E-10;;;;0.000058832;1.0152E-10
1.16E+05;1.00E+00;5.80E-05;3.90E+01;-1.01E-10;;;;0.000057991;1.0143E-10
1.17E+05;1.00E+00;5.71E-05;3.85E+01;-1.02E-10;;;;0.000057063;1.0153E-10
1.17E+05;1.00E+00;5.62E-05;3.80E+01;-1.02E-10;;;;0.000056182;1.0224E-10
1.18E+05;1.00E+00;5.53E-05;3.75E+01;-1.03E-10;;;;0.000055301;1.0262E-10
1.18E+05;1.00E+00;5.45E-05;3.70E+01;-1.04E-10;;;;0.000054459;1.0405E-10
1.19E+05;1.00E+00;5.36E-05;3.65E+01;-1.05E-10;;;;0.00005361;1.0456E-10
1.19E+05;1.00E+00;5.28E-05;3.60E+01;-1.06E-10;;;;0.000052758;1.0558E-10
1.20E+05;1.00E+00;5.19E-05;3.55E+01;-1.05E-10;;;;0.000051852;1.0547E-10
1.20E+05;1.00E+00;5.10E-05;3.50E+01;-1.05E-10;;;;0.000050966;1.052E-10
1.21E+05;1.00E+00;5.02E-05;3.45E+01;-1.05E-10;;;;0.000050154;1.0526E-10
1.21E+05;1.00E+00;4.93E-05;3.40E+01;-1.04E-10;;;;0.000049285;1.0438E-10
1.22E+05;1.00E+00;4.84E-05;3.35E+01;-9.51E-11;;;;0.000048444;9.5075E-11
1.22E+05;1.00E+00;4.77E-05;3.30E+01;-4.29E-10;;;;0.000047654;4.2862E-10
1.23E+05;1.00E+00;4.68E-05;3.25E+01;-1.04E-10;;;;0.000046778;1.0427E-10
1.23E+05;1.00E+00;4.59E-05;3.20E+01;-1.05E-10;;;;0.000045949;1.0466E-10
1.24E+05;1.00E+00;4.51E-05;3.15E+01;-1.05E-10;;;;0.000045146;1.047E-10
1.24E+05;1.00E+00;4.43E-05;3.10E+01;-1.06E-10;;;;0.000044327;1.0562E-10
1.25E+05;1.00E+00;4.36E-05;3.05E+01;-1.06E-10;;;;0.000043573;1.0612E-10
1.25E+05;1.00E+00;4.27E-05;3.00E+01;-1.07E-10;;;;0.000042712;1.0729E-10
1.26E+05;1.00E+00;4.19E-05;2.95E+01;-1.08E-10;;;;0.000041916;1.0765E-10
1.26E+05;1.00E+00;4.12E-05;2.90E+01;-1.09E-10;;;;0.000041168;1.085E-10
1.27E+05;1.00E+00;4.03E-05;2.85E+01;-1.09E-10;;;;0.000040316;1.091E-10
1.27E+05;1.00E+00;3.95E-05;2.80E+01;-1.09E-10;;;;0.000039529;1.0941E-10
1.28E+05;1.00E+00;3.87E-05;2.75E+01;-1.10E-10;;;;0.000038737;1.1012E-10
1.28E+05;1.00E+00;3.79E-05;2.70E+01;-1.12E-10;;;;0.000037941;1.1236E-10
1.29E+05;1.00E+00;3.72E-05;2.65E+01;-1.13E-10;;;;0.000037197;1.131E-10
1.29E+05;1.00E+00;3.64E-05;2.60E+01;-1.13E-10;;;;0.000036426;1.1289E-10
1.30E+05;1.00E+00;3.56E-05;2.55E+01;-1.14E-10;;;;0.000035646;1.1449E-10
1.30E+05;1.00E+00;3.48E-05;2.50E+01;-1.16E-10;;;;0.000034841;1.1644E-10
1.31E+05;1.00E+00;3.41E-05;2.45E+01;-1.16E-10;;;;0.000034097;1.1607E-10
1.31E+05;1.00E+00;3.33E-05;2.40E+01;-1.19E-10;;;;0.000033338;1.1872E-10
1.32E+05;1.00E+00;3.26E-05;2.35E+01;-1.20E-10;;;;0.000032611;1.1994E-10
1.32E+05;1.00E+00;3.19E-05;2.30E+01;-1.22E-10;;;;0.000031871;1.223E-10
1.33E+05;1.00E+00;3.12E-05;2.25E+01;-1.25E-10;;;;0.000031165;1.246E-10
1.33E+05;1.00E+00;3.04E-05;2.20E+01;-1.27E-10;;;;0.0000304;1.2712E-10
1.34E+05;1.00E+00;2.97E-05;2.15E+01;-1.30E-10;;;;0.00002967;1.2967E-10
1.34E+05;1.00E+00;2.90E-05;2.10E+01;-1.34E-10;;;;0.000028979;1.3439E-10
1.35E+05;1.00E+00;2.83E-05;2.05E+01;-1.40E-10;;;;0.000028277;1.4015E-10
1.35E+05;1.00E+00;2.76E-05;2.00E+01;-1.43E-10;;;;0.000027597;1.4313E-10
1.36E+05;1.00E+00;2.69E-05;1.95E+01;-1.49E-10;;;;0.000026867;1.4862E-10
1.36E+05;1.00E+00;2.62E-05;1.90E+01;-1.57E-10;;;;0.000026197;1.5688E-10
1.37E+05;1.00E+00;2.55E-05;1.85E+01;-1.62E-10;;;;0.000025535;1.6223E-10
1.37E+05;1.00E+00;2.49E-05;1.80E+01;-5.81E-10;;;;0.000024857;5.8128E-10
1.38E+05;1.00E+00;2.42E-05;1.75E+01;-1.84E-10;;;;0.000024188;1.8444E-10
1.38E+05;1.00E+00;2.36E-05;1.70E+01;-1.96E-10;;;;0.000023579;1.9603E-10
1.39E+05;1.00E+00;2.29E-05;1.65E+01;-2.10E-10;;;;0.000022949;2.1023E-10
1.39E+05;1.00E+00;2.23E-05;1.60E+01;-2.27E-10;;;;0.000022303;2.2715E-10
1.40E+05;1.00E+00;2.16E-05;1.55E+01;-2.44E-10;;;;0.000021644;2.4424E-10
1.40E+05;1.00E+00;2.10E-05;1.50E+01;-2.55E-10;;;;0.000021031;2.5548E-10
1.41E+05;1.00E+00;2.04E-05;1.45E+01;-2.69E-10;;;;0.000020386;2.687E-10
1.41E+05;1.00E+00;1.98E-05;1.40E+01;-2.76E-10;;;;0.000019805;2.7558E-10
1.42E+05;1.00E+00;1.92E-05;1.35E+01;-2.79E-10;;;;0.000019175;2.7928E-10
1.42E+05;1.00E+00;1.86E-05;1.30E+01;-2.79E-10;;;;0.000018625;2.794E-10
1.43E+05;1.00E+00;1.81E-05;1.25E+01;-2.80E-10;;;;0.000018068;2.8003E-10
1.43E+05;1.00E+00;1.75E-05;1.20E+01;-2.77E-10;;;;0.000017451;2.7662E-10
1.44E+05;1.00E+00;1.69E-05;1.15E+01;-2.69E-10;;;;0.000016938;2.6921E-10
1.44E+05;1.00E+00;1.64E-05;1.10E+01;-2.65E-10;;;;0.000016377;2.6518E-10
1.45E+05;1.00E+00;1.59E-05;1.05E+01;-2.61E-10;;;;0.00001585;2.6051E-10
1.45E+05;1.00E+00;1.53E-05;1.00E+01;-2.55E-10;;;;0.000015326;2.5453E-10
1.46E+05;1.00E+00;1.48E-05;9.50E+00;-2.51E-10;;;;0.000014803;2.5075E-10
1.46E+05;1.00E+00;1.43E-05;9.00E+00;-2.46E-10;;;;0.000014298;2.4634E-10
1.47E+05;1.00E+00;1.38E-05;8.50E+00;-2.40E-10;;;;0.000013796;2.3984E-10
1.47E+05;1.00E+00;1.33E-05;8.00E+00;-2.36E-10;;;;0.000013304;2.3601E-10
1.48E+05;1.00E+00;1.28E-05;7.50E+00;-2.31E-10;;;;0.000012837;2.314E-10
1.48E+05;1.00E+00;1.24E-05;7.00E+00;-2.25E-10;;;;0.000012381;2.2473E-10
1.49E+05;1.00E+00;1.19E-05;6.50E+00;-2.23E-10;;;;0.000011935;2.2312E-10
1.49E+05;1.00E+00;1.15E-05;6.00E+00;-2.19E-10;;;;0.000011511;2.1932E-10
1.50E+05;1.00E+00;1.11E-05;5.50E+00;-2.12E-10;;;;0.000011078;2.1212E-10
1.50E+05;1.00E+00;1.07E-05;5.00E+00;-2.11E-10;;;;0.000010652;2.1075E-10
1.51E+05;1.00E+00;1.02E-05;4.50E+00;-2.05E-10;;;;0.000010232;2.0515E-10
1.51E+05;1.00E+00;9.83E-06;4.00E+00;-2.02E-10;;;;9.8269E-06;2.0172E-10
1.52E+05;1.00E+00;9.43E-06;3.50E+00;-2.09E-10;;;;9.4266E-06;2.0934E-10
1.52E+05;1.00E+00;9.06E-06;3.00E+00;-1.88E-10;;;;9.0643E-06;1.8755E-10
1.53E+05;1.00E+00;8.68E-06;2.50E+00;-3.29E-10;;;;8.6824E-06;3.2942E-10
1.53E+05;1.00E+00;8.33E-06;2.00E+00;-1.95E-10;;;;8.3253E-06;1.9528E-10
1.54E+05;1.00E+00;7.99E-06;1.50E+00;-1.94E-10;;;;7.9866E-06;1.942E-10
1.54E+05;1.00E+00;7.64E-06;1.00E+00;-1.95E-10;;;;7.6366E-06;1.9527E-10
1.55E+05;1.00E+00;7.30E-06;5.00E-01;-1.94E-10;;;;7.2999E-06;1.935E-10
1.55E+05;1.00E+00;6.98E-06;0.00E+00;-1.91E-10;;;;6.9773E-06;1.9113E-10
1.56E+05;1.00E+00;6.66E-06;-5.00E-01;-1.95E-10;;;;6.6618E-06;1.9509E-10
1.56E+05;1.00E+00;6.36E-06;-1.00E+00;-1.98E-10;;;;6.3599E-06;1.9765E-10
1.57E+05;1.00E+00;6.07E-06;-1.50E+00;-1.96E-10;;;;6.0738E-06;1.9642E-10
1.57E+05;1.00E+00;5.78E-06;-2.00E+00;-2.00E-10;;;;0.000005784;1.9989E-10
1.58E+05;1.00E+00;5.51E-06;-2.50E+00;-2.02E-10;;;;5.5128E-06;2.0185E-10
1.58E+05;1.00E+00;5.25E-06;-3.00E+00;-1.99E-10;;;;5.2459E-06;1.9862E-10
1.59E+05;1.00E+00;4.98E-06;-3.50E+00;-1.99E-10;;;;4.9805E-06;1.9931E-10
1.59E+05;1.00E+00;4.74E-06;-4.00E+00;-2.00E-10;;;;4.7416E-06;2.0036E-10
1.60E+05;1.00E+00;4.49E-06;-4.50E+00;-2.02E-10;;;;4.4939E-06;2.021E-10
1.60E+05;1.00E+00;4.26E-06;-5.00E+00;-2.00E-10;;;;4.2647E-06;1.9994E-10
1.61E+05;1.00E+00;4.03E-06;-5.50E+00;-2.00E-10;;;;4.0271E-06;2.0025E-10
1.61E+05;1.00E+00;3.81E-06;-6.00E+00;-1.99E-10;;;;3.8116E-06;1.9905E-10
1.62E+05;1.00E+00;3.60E-06;-6.50E+00;-1.98E-10;;;;3.6042E-06;1.9789E-10
1.62E+05;1.00E+00;3.40E-06;-7.00E+00;-2.00E-10;;;;0.000003403;2.0018E-10
1.63E+05;1.00E+00;3.21E-06;-7.50E+00;-1.98E-10;;;;3.2126E-06;1.9836E-10
1.63E+05;1.00E+00;3.02E-06;-8.00E+00;-1.95E-10;;;;3.0227E-06;1.9468E-10
1.64E+05;1.00E+00;2.84E-06;-8.50E+00;-1.93E-10;;;;2.8378E-06;1.9317E-10
1.64E+05;1.00E+00;2.67E-06;-9.00E+00;-1.92E-10;;;;2.6695E-06;1.9192E-10
1.65E+05;1.00E+00;2.50E-06;-9.50E+00;-1.90E-10;;;;0.000002502;1.9006E-10
1.65E+05;1.00E+00;2.34E-06;-1.00E+01;-1.88E-10;;;;2.3415E-06;1.8825E-10
1.66E+05;1.00E+00;2.19E-06;-1.05E+01;-1.86E-10;;;;2.1877E-06;1.8592E-10
1.66E+05;1.00E+00;2.04E-06;-1.10E+01;-1.83E-10;;;;0.00000204;1.8342E-10
1.67E+05;1.00E+00;1.90E-06;-1.15E+01;-1.83E-10;;;;1.8971E-06;1.8264E-10
1.67E+05;1.00E+00;1.76E-06;-1.20E+01;-1.76E-10;;;;0.000001762;1.7613E-10
1.68E+05;1.00E+00;1.63E-06;-1.25E+01;-3.09E-10;;;;1.6345E-06;3.0895E-10
1.68E+05;1.00E+00;1.51E-06;-1.30E+01;-1.79E-10;;;;1.5132E-06;1.7906E-10
1.69E+05;1.00E+00;1.40E-06;-1.35E+01;-1.77E-10;;;;1.3974E-06;1.7716E-10
1.69E+05;1.00E+00;1.28E-06;-1.40E+01;-1.75E-10;;;;1.2841E-06;1.7469E-10
1.70E+05;1.00E+00;1.18E-06;-1.45E+01;-1.73E-10;;;;0.000001177;1.7259E-10
1.70E+05;1.00E+00;1.07E-06;-1.50E+01;-1.71E-10;;;;1.0744E-06;1.7057E-10
1.71E+05;1.00E+00;9.78E-07;-1.55E+01;-1.69E-10;;;;9.7796E-07;1.6926E-10
1.71E+05;1.00E+00;8.88E-07;-1.60E+01;-1.78E-10;;;;8.8751E-07;1.7821E-10
1.72E+05;1.00E+00;7.99E-07;-1.65E+01;-1.67E-10;;;;7.9922E-07;1.6687E-10
1.72E+05;1.00E+00;7.18E-07;-1.70E+01;-1.66E-10;;;;7.1814E-07;1.6579E-10
1.73E+05;1.00E+00;6.44E-07;-1.75E+01;-1.65E-10;;;;6.4393E-07;1.6467E-10
1.73E+05;1.00E+00;5.73E-07;-1.80E+01;-1.64E-10;;;;5.732E-07;1.638E-10
1.74E+05;1.00E+00;5.05E-07;-1.85E+01;-1.62E-10;;;;5.0542E-07;1.6246E-10
1.74E+05;1.00E+00;4.43E-07;-1.90E+01;-1.61E-10;;;;4.4345E-07;1.6136E-10
1.75E+05;1.00E+00;3.87E-07;-1.95E+01;-1.61E-10;;;;3.8683E-07;1.6088E-10
1.75E+05;1.00E+00;3.34E-07;-2.00E+01;-1.59E-10;;;;3.3448E-07;1.5941E-10
1.76E+05;1.00E+00;2.87E-07;-2.05E+01;-1.60E-10;;;;2.8671E-07;1.6015E-10
1.76E+05;1.00E+00;2.44E-07;-2.10E+01;-1.58E-10;;;;2.4423E-07;1.5758E-10
1.77E+05;1.00E+00;2.06E-07;-2.15E+01;-1.57E-10;;;;2.0558E-07;1.5683E-10
1.77E+05;1.00E+00;1.71E-07;-2.20E+01;-1.57E-10;;;;1.7143E-07;1.5662E-10
1.78E+05;1.00E+00;1.42E-07;-2.25E+01;-1.58E-10;;;;1.4216E-07;1.5776E-10
1.78E+05;1.00E+00;1.16E-07;-2.30E+01;-1.56E-10;;;;1.1559E-07;1.5588E-10
1.79E+05;1.00E+00;9.30E-08;-2.35E+01;-1.55E-10;;;;9.2998E-08;1.5483E-10
1.79E+05;1.00E+00;7.38E-08;-2.40E+01;-2.10E-10;;;;7.3821E-08;2.0984E-10
1.80E+05;1.00E+00;5.86E-08;-2.45E+01;-1.54E-10;;;;5.8615E-08;1.5411E-10
1.80E+05;1.00E+00;4.60E-08;-2.50E+01;-1.54E-10;;;;4.6011E-08;1.5353E-10
1.81E+05;1.00E+00;3.56E-08;-2.55E+01;-1.53E-10;;;;3.5633E-08;1.5329E-10
1.81E+05;1.00E+00;2.74E-08;-2.60E+01;-1.53E-10;;;;2.7383E-08;1.534E-10
1.82E+05;1.00E+00;2.11E-08;-2.65E+01;-1.53E-10;;;;2.1064E-08;1.5257E-10
1.82E+05;1.00E+00;1.62E-08;-2.70E+01;-1.52E-10;;;;1.623E-08;1.5193E-10
1.83E+05;1.00E+00;1.23E-08;-2.75E+01;-2.96E-10;;;;1.2336E-08;2.956E-10
1.83E+05;1.00E+00;9.39E-09;-2.80E+01;-1.53E-10;;;;9.388E-09;1.5281E-10
1.84E+05;1.00E+00;7.19E-09;-2.85E+01;-1.52E-10;;;;7.1936E-09;1.5238E-10
1.84E+05;1.00E+00;5.49E-09;-2.90E+01;-1.53E-10;;;;5.4863E-09;1.5298E-10
1.85E+05;1.00E+00;4.37E-09;-2.95E+01;-1.53E-10;;;;4.3727E-09;1.5307E-10
1.85E+05;1.00E+00;3.37E-09;-3.00E+01;-1.53E-10;;;;3.371E-09;1.5316E-10
1.86E+05;1.00E+00;2.62E-09;-3.05E+01;-1.53E-10;;;;2.6203E-09;1.5342E-10
1.86E+05;1.00E+00;2.02E-09;-3.10E+01;-1.54E-10;;;;2.0151E-09;1.5356E-10
1.87E+05;1.00E+00;1.55E-09;-3.15E+01;-1.54E-10;;;;1.5452E-09;1.5422E-10
1.87E+05;1.00E+00;1.21E-09;-3.20E+01;-1.55E-10;;;;1.2145E-09;1.5507E-10
1.88E+05;1.00E+00;9.91E-10;-3.25E+01;-1.55E-10;;;;9.9069E-10;1.5485E-10
1.88E+05;1.00E+00;7.91E-10;-3.30E+01;-1.55E-10;;;;7.9127E-10;1.5468E-10
1.89E+05;1.00E+00;6.07E-10;-3.35E+01;-1.55E-10;;;;6.0689E-10;1.5467E-10
1.89E+05;1.00E+00;4.99E-10;-3.40E+01;-1.55E-10;;;;4.9932E-10;1.5477E-10
1.90E+05;1.00E+00;4.07E-10;-3.45E+01;-1.56E-10;;;;4.0698E-10;1.5642E-10
1.90E+05;1.00E+00;3.42E-10;-3.50E+01;-1.56E-10;;;;3.4162E-10;1.5572E-10
1.91E+05;1.00E+00;2.93E-10;-3.55E+01;-1.58E-10;;;;2.9338E-10;1.5798E-10
1.91E+05;1.00E+00;2.55E-10;-3.60E+01;-1.58E-10;;;;2.5521E-10;1.5751E-10
1.92E+05;1.00E+00;2.11E-10;-3.65E+01;-1.58E-10;;;;2.1061E-10;1.5765E-10
1.92E+05;1.00E+00;1.83E-10;-3.70E+01;-1.61E-10;;;;1.8326E-10;1.6105E-10
1.93E+05;1.00E+00;1.69E-10;-3.75E+01;-1.61E-10;;;;1.6907E-10;1.6055E-10
1.93E+05;1.00E+00;1.64E-10;-3.80E+01;-1.62E-10;;;;1.6407E-10;1.6208E-10
1.94E+05;1.00E+00;1.57E-10;-3.85E+01;-1.62E-10;;;;1.569E-10;1.6249E-10
1.94E+05;1.00E+00;1.56E-10;-3.90E+01;-1.63E-10;;;;1.5639E-10;1.634E-10
1.95E+05;1.00E+00;1.61E-10;-3.95E+01;-1.64E-10;;;;1.6084E-10;1.6404E-10
1.95E+05;1.00E+00;1.59E-10;-4.00E+01;-1.66E-10;;;;1.5927E-10;1.6604E-10
1.96E+05;1.00E+00;1.64E-10;-4.05E+01;-1.67E-10;;;;1.6377E-10;1.6729E-10
1.96E+05;1.00E+00;1.60E-10;-4.10E+01;-1.67E-10;;;;1.595E-10;1.6713E-10
1.97E+05;1.00E+00;1.53E-10;-4.15E+01;-1.71E-10;;;;1.5342E-10;1.7111E-10
1.97E+05;1.00E+00;1.41E-10;-4.20E+01;-1.74E-10;;;;1.4101E-10;1.7392E-10
1.98E+05;1.00E+00;1.67E-10;-4.25E+01;-1.64E-10;;;;1.6744E-10;1.6427E-10
1.98E+05;1.00E+00;1.76E-10;-4.30E+01;-3.18E-10;;;;1.7562E-10;3.1806E-10
1.99E+05;1.00E+00;1.96E-10;-4.35E+01;-1.82E-10;;;;1.9588E-10;1.8184E-10
1.99E+05;1.00E+00;2.13E-10;-4.40E+01;-1.84E-10;;;;2.1267E-10;1.8435E-10
2.00E+05;1.00E+00;1.88E-10;-4.45E+01;-2.02E-10;;;;1.8759E-10;2.0189E-10
2.00E+05;1.00E+00;1.91E-10;-4.50E+01;-2.23E-10;;;;1.9145E-10;2.2288E-10
2.01E+05;1.00E+00;2.08E-10;-4.55E+01;-2.59E-10;;;;2.0804E-10;2.5851E-10
2.01E+05;1.00E+00;2.24E-10;-4.60E+01;-2.64E-10;;;;2.2403E-10;2.6352E-10
2.02E+05;1.00E+00;2.45E-10;-4.65E+01;-2.55E-10;;;;2.448E-10;2.5494E-10
2.02E+05;1.00E+00;2.20E-10;-4.70E+01;-2.63E-10;;;;2.2025E-10;2.6331E-10
2.03E+05;1.00E+00;1.91E-10;-4.75E+01;-3.06E-10;;;;1.914E-10;3.0618E-10
2.03E+05;1.00E+00;1.76E-10;-4.80E+01;-3.56E-10;;;;1.7596E-10;3.563E-10
2.04E+05;1.00E+00;2.04E-10;-4.85E+01;-3.84E-10;;;;2.0409E-10;3.8401E-10
2.04E+05;1.00E+00;2.16E-10;-4.90E+01;-4.72E-10;;;;2.1619E-10;4.7249E-10
2.05E+05;1.00E+00;2.01E-10;-4.95E+01;-5.09E-10;;;;2.007E-10;5.0931E-10
2.05E+05;1.00E+00;2.29E-10;-5.00E+01;-1.02E-09;;;;2.2899E-10;1.0247E-09
