Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	2.9635e-05	3.969e-10	-10.0	-2.5
1.0	2.9595e-05	1.4511e-10	-10.0	-2.5
1.5	2.9577e-05	1.0464e-10	-10.0	-2.5
2.0	2.9563e-05	8.177e-11	-10.0	-2.5
2.5	2.9541e-05	6.646e-11	-10.0	-2.5
3.0	2.953e-05	5.7113e-11	-10.0	-2.5
3.5	2.9521e-05	4.856e-11	-10.0	-2.5
4.0	2.9512e-05	4.2678e-11	-10.0	-2.5
4.5	2.949e-05	3.9496e-11	-10.0	-2.5
5.0	2.9482e-05	3.4137e-11	-10.0	-2.5
5.5	2.9473e-05	3.3644e-11	-10.0	-2.5
6.0	2.946e-05	3.1519e-11	-10.0	-2.5
6.5	2.9455e-05	3.1372e-11	-10.0	-2.5
7.0	2.9447e-05	2.884e-11	-10.0	-2.5
7.5	2.9437e-05	2.7528e-11	-10.0	-2.5
8.0	2.943e-05	2.6434e-11	-10.0	-2.5
8.5	2.9425e-05	2.5981e-11	-10.0	-2.5
9.0	2.9418e-05	2.2753e-11	-10.0	-2.5
9.5	2.9407e-05	2.5101e-11	-10.0	-2.5
10.0	2.9401e-05	2.4275e-11	-10.0	-2.5
10.5	2.9386e-05	2.161e-11	-10.0	-2.5
11.0	2.938e-05	2.4676e-11	-10.0	-2.5
11.5	2.9367e-05	2.2343e-11	-10.0	-2.5
12.0	2.9366e-05	2.0715e-11	-10.0	-2.5
12.5	2.9361e-05	2.1039e-11	-10.0	-2.5
13.0	2.9355e-05	2.2504e-11	-10.0	-2.5
13.5	2.9347e-05	2.0224e-11	-10.0	-2.5
14.0	2.9336e-05	2.0884e-11	-10.0	-2.5
14.5	2.9332e-05	2.0237e-11	-10.0	-2.5
15.0	2.9324e-05	1.8139e-11	-10.0	-2.5
15.5	2.9321e-05	1.9416e-11	-10.0	-2.5
16.0	2.9313e-05	2.0046e-11	-10.0	-2.5
16.5	2.9305e-05	2.0295e-11	-10.0	-2.5
17.0	2.9302e-05	2.0056e-11	-10.0	-2.5
17.5	2.9297e-05	1.7525e-11	-10.0	-2.5
18.0	2.9289e-05	1.8604e-11	-10.0	-2.5
18.5	2.9285e-05	1.882e-11	-10.0	-2.5
19.0	2.9278e-05	1.8979e-11	-10.0	-2.5
19.5	2.9278e-05	2.0105e-11	-10.0	-2.5
20.0	2.9271e-05	1.6311e-11	-10.0	-2.5
20.5	2.9263e-05	1.9887e-11	-10.0	-2.5
21.0	2.926e-05	1.9351e-11	-10.0	-2.5
21.5	2.9253e-05	1.7748e-11	-10.0	-2.5
22.0	2.9248e-05	1.8541e-11	-10.0	-2.5
22.5	2.9242e-05	1.904e-11	-10.0	-2.5
23.0	2.9242e-05	1.693e-11	-10.0	-2.5
23.5	2.9234e-05	1.7986e-11	-10.0	-2.5
24.0	2.9227e-05	1.7554e-11	-10.0	-2.5
24.5	2.9221e-05	1.699e-11	-10.0	-2.5
25.0	2.9223e-05	1.6652e-11	-10.0	-2.5
25.5	2.922e-05	1.8053e-11	-10.0	-2.5
26.0	2.9212e-05	1.6434e-11	-10.0	-2.5
26.5	2.9205e-05	1.7585e-11	-10.0	-2.5
27.0	2.9195e-05	1.6746e-11	-10.0	-2.5
27.5	2.9196e-05	1.7104e-11	-10.0	-2.5
28.0	2.9188e-05	1.6665e-11	-10.0	-2.5
28.5	2.9188e-05	1.8549e-11	-10.0	-2.5
