Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.2379e-06	1.3655e-09	-10.0	5.0
1.0	1.3755e-06	4.6372e-10	-10.0	4.9
1.5	1.5017e-06	1.8451e-10	-10.0	4.8
2.0	1.6317e-06	1.1004e-11	-10.0	4.7
2.5	1.7668e-06	4.6582e-11	-10.0	4.6
3.0	1.9074e-06	2.5359e-11	-10.0	4.5
3.5	2.0564e-06	8.8477e-12	-10.0	4.4
4.0	2.2106e-06	3.6848e-12	-10.0	4.3
4.5	2.3735e-06	1.323e-11	-10.0	4.2
5.0	2.5431e-06	1.965e-11	-10.0	4.1
5.5	2.7221e-06	2.6686e-11	-10.0	4.0
6.0	2.909e-06	3.063e-11	-10.0	3.9
6.5	3.1042e-06	3.7007e-11	-10.0	3.8
7.0	3.3094e-06	4.0824e-11	-10.0	3.7
7.5	3.5223e-06	4.4321e-11	-10.0	3.6
8.0	3.7441e-06	4.7778e-11	-10.0	3.5
8.5	3.9757e-06	5.0777e-11	-10.0	3.4
9.0	4.2177e-06	5.0746e-11	-10.0	3.3
9.5	4.4694e-06	5.3471e-11	-10.0	3.2
10.0	4.73e-06	5.808e-11	-10.0	3.1
10.5	5.0019e-06	5.8687e-11	-10.0	3.0
11.0	5.2848e-06	5.8978e-11	-10.0	2.9
11.5	5.579e-06	6.2561e-11	-10.0	2.8
12.0	5.884e-06	6.465e-11	-10.0	2.7
12.5	6.1997e-06	6.6476e-11	-10.0	2.6
13.0	6.5278e-06	6.7975e-11	-10.0	2.5
13.5	6.8669e-06	6.7979e-11	-10.0	2.4
14.0	7.2175e-06	7.1527e-11	-10.0	2.3
14.5	7.5793e-06	7.1158e-11	-10.0	2.2
15.0	7.9521e-06	6.6954e-11	-10.0	2.1
15.5	8.3467e-06	3.7347e-10	-10.0	2.0
16.0	8.7425e-06	7.6903e-11	-10.0	1.9
16.5	9.1538e-06	7.9517e-11	-10.0	1.8
17.0	9.5702e-06	8.0435e-11	-10.0	1.7
17.5	9.9962e-06	8.3468e-11	-10.0	1.6
18.0	1.0436e-05	3.8621e-10	-10.0	1.5
18.5	1.0877e-05	1.0059e-10	-10.0	1.4
19.0	1.1322e-05	8.9248e-11	-10.0	1.3
19.5	1.1774e-05	9.3036e-11	-10.0	1.2
20.0	1.2226e-05	9.6034e-11	-10.0	1.1
20.5	1.2684e-05	9.8953e-11	-10.0	1.0
21.0	1.3143e-05	1.0146e-10	-10.0	0.9
21.5	1.3602e-05	1.0652e-10	-10.0	0.8
22.0	1.4069e-05	1.0826e-10	-10.0	0.7
22.5	1.4538e-05	1.1215e-10	-10.0	0.6
23.0	1.5011e-05	1.1963e-10	-10.0	0.5
23.5	1.549e-05	1.2481e-10	-10.0	0.4
24.0	1.5972e-05	1.3142e-10	-10.0	0.3
24.5	1.6457e-05	1.3673e-10	-10.0	0.2
25.0	1.6945e-05	1.4212e-10	-10.0	0.1
25.5	1.7437e-05	1.4937e-10	-10.0	1.027e-15
26.0	1.7929e-05	1.6082e-10	-10.0	-0.1
26.5	1.8424e-05	1.6792e-10	-10.0	-0.2
27.0	1.8917e-05	1.7601e-10	-10.0	-0.3
27.5	1.9416e-05	1.8076e-10	-10.0	-0.4
28.0	1.991e-05	1.8601e-10	-10.0	-0.5
28.5	2.0406e-05	1.8877e-10	-10.0	-0.6
29.0	2.0906e-05	1.8896e-10	-10.0	-0.7
29.5	2.1405e-05	1.8748e-10	-10.0	-0.8
30.0	2.1903e-05	1.8467e-10	-10.0	-0.9
30.5	2.2406e-05	2.3145e-10	-10.0	-1.0
31.0	2.2914e-05	2.3529e-10	-10.0	-1.1
31.5	2.3419e-05	1.9362e-10	-10.0	-1.2
32.0	2.392e-05	1.9312e-10	-10.0	-1.3
32.5	2.4427e-05	1.9721e-10	-10.0	-1.4
33.0	2.494e-05	1.9695e-10	-10.0	-1.5
33.5	2.5451e-05	1.9952e-10	-10.0	-1.6
34.0	2.596e-05	2.0093e-10	-10.0	-1.7
34.5	2.6474e-05	2.0385e-10	-10.0	-1.8
35.0	2.6984e-05	2.042e-10	-10.0	-1.9
35.5	2.7501e-05	2.0331e-10	-10.0	-2.0
36.0	2.8018e-05	2.0214e-10	-10.0	-2.1
36.5	2.8527e-05	1.9596e-10	-10.0	-2.2
37.0	2.9043e-05	1.9121e-10	-10.0	-2.3
37.5	2.9554e-05	1.8745e-10	-10.0	-2.4
38.0	3.0076e-05	1.8024e-10	-10.0	-2.5
38.5	3.0582e-05	1.7656e-10	-10.0	-2.6
39.0	3.1099e-05	1.7617e-10	-10.0	-2.7
39.5	3.1615e-05	1.704e-10	-10.0	-2.8
40.0	3.2136e-05	1.6521e-10	-10.0	-2.9
40.5	3.2645e-05	1.6244e-10	-10.0	-3.0
41.0	3.3159e-05	1.6044e-10	-10.0	-3.1
41.5	3.3676e-05	1.5838e-10	-10.0	-3.2
42.0	3.4187e-05	1.5497e-10	-10.0	-3.3
42.5	3.4693e-05	1.5179e-10	-10.0	-3.4
43.0	3.5201e-05	1.5145e-10	-10.0	-3.5
43.5	3.5712e-05	1.4871e-10	-10.0	-3.6
44.0	3.6216e-05	1.4556e-10	-10.0	-3.7
44.5	3.6715e-05	1.4507e-10	-10.0	-3.8
45.0	3.7219e-05	1.4002e-10	-10.0	-3.9
45.5	3.7712e-05	1.1743e-10	-10.0	-4.0
46.0	3.8216e-05	5.6719e-10	-10.0	-4.1
46.5	3.8719e-05	1.3765e-10	-10.0	-4.2
47.0	3.9207e-05	1.3514e-10	-10.0	-4.3
47.5	3.9704e-05	1.3294e-10	-10.0	-4.4
48.0	4.018e-05	1.3169e-10	-10.0	-4.5
