#scan	iMeasureCycle=1	iMux=0	time=0.149	N=220	LocalTime=31/10/2023 17:16:41
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30	-3.2343E-10	0.311831	-1E-06	1.421E-11	0.311831
-30	-2.7022E-10	0.460829	0.1	8.2001E-10	0.460829
-30	-2.4323E-10	0.609406	0.199998	1.83752E-09	0.609406
-30	-2.2385E-10	0.758013	0.299999	2.8173E-09	0.758013
-30	-1.9887E-10	0.908209	0.399999	3.47036E-09	0.908209
-30	-1.9986E-10	1.05683	0.5	4.22745E-09	1.05683
-30	-1.8693E-10	1.205478	0.599999	4.82497E-09	1.205478
-30	-1.6266E-10	1.386802	0.7	5.44358E-09	1.386802
-30	-1.5818E-10	1.535363	0.799999	5.90362E-09	1.535363
-30	-1.5622E-10	1.683932	0.899998	6.40016E-09	1.683932
-30	-1.5634E-10	1.832525	0.999999	6.82905E-09	1.832525
-30	-1.5165E-10	1.96338	1	6.83574E-09	1.96338
-30	-1.398E-10	2.084575	0.9	6.53727E-09	2.084575
-30	-1.4371E-10	2.20575	0.8	6.15754E-09	2.20575
-30	-1.2754E-10	2.326921	0.700001	5.95178E-09	2.326921
-30	-1.4138E-10	2.465308	0.600001	5.31961E-09	2.465308
-30	-1.3093E-10	2.586477	0.500001	4.71242E-09	2.586477
-30	-1.3056E-10	2.707657	0.4	4.2529E-09	2.707657
-30	-1.2114E-10	2.828847	0.3	3.39559E-09	2.828847
-30	-1.2831E-10	2.96624	0.200001	2.39964E-09	2.96624
-30	-1.2327E-10	3.087453	0.100001	1.19561E-09	3.087453
-30	-1.1906E-10	3.236024	0	9.49E-12	3.236024
-20.00001	5.389E-11	3.429879	0	8.2812E-10	3.429879
-20	1.09E-11	3.585582	0.1	9.9955E-08	3.585582
-20.00001	-6.32E-12	3.735393	0.2	1.63731E-07	3.735393
-20.00001	-2.323E-11	3.911973	0.3	1.98205E-07	3.911973
-20.00001	-2.746E-11	4.061867	0.4	2.14417E-07	4.061867
-20.00001	-3.227E-11	4.21173	0.5	2.24805E-07	4.21173
-20	-3.824E-11	4.394707	0.6	2.30478E-07	4.394707
-20	-4.266E-11	4.544818	0.7	2.35422E-07	4.544818
