Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	8.3385e-10	2.628e-09	-10.0	20.0
1.0	6.2146e-10	1.4747e-09	-10.0	19.9
1.5	5.7896e-10	1.3553e-09	-10.0	19.8
2.0	5.4988e-10	1.2817e-09	-10.0	19.7
2.5	5.2909e-10	1.2299e-09	-10.0	19.6
3.0	5.1015e-10	1.1888e-09	-10.0	19.5
3.5	4.9481e-10	1.1502e-09	-10.0	19.4
4.0	4.8104e-10	1.1217e-09	-10.0	19.3
4.5	4.6864e-10	1.0946e-09	-10.0	19.2
5.0	4.5642e-10	1.072e-09	-10.0	19.1
5.5	4.4595e-10	1.0496e-09	-10.0	19.0
6.0	4.3585e-10	1.0286e-09	-10.0	18.9
6.5	4.261e-10	1.0075e-09	-10.0	18.8
7.0	4.1802e-10	9.9177e-10	-10.0	18.7
7.5	4.0977e-10	9.7443e-10	-10.0	18.6
8.0	3.88e-10	7.6108e-10	-10.0	18.5
8.5	3.9153e-10	9.4131e-10	-10.0	18.4
9.0	3.8434e-10	9.2643e-10	-10.0	18.3
9.5	3.756e-10	9.1627e-10	-10.0	18.2
10.0	3.6836e-10	9.0019e-10	-10.0	18.1
10.5	3.6104e-10	8.8717e-10	-10.0	18.0
11.0	3.5553e-10	8.7197e-10	-10.0	17.9
11.5	3.4931e-10	8.6189e-10	-10.0	17.8
12.0	3.4346e-10	8.4962e-10	-10.0	17.7
12.5	3.3747e-10	8.3781e-10	-10.0	17.6
13.0	3.3233e-10	8.2882e-10	-10.0	17.5
13.5	3.2664e-10	8.1564e-10	-10.0	17.4
14.0	3.2145e-10	8.0767e-10	-10.0	17.3
14.5	3.1635e-10	7.9676e-10	-10.0	17.2
15.0	3.1189e-10	7.8644e-10	-10.0	17.1
15.5	3.0774e-10	7.7849e-10	-10.0	17.0
16.0	3.0347e-10	7.6724e-10	-10.0	16.9
16.5	2.9918e-10	7.5909e-10	-10.0	16.8
17.0	2.9504e-10	7.5058e-10	-10.0	16.7
17.5	2.9028e-10	7.4233e-10	-10.0	16.6
18.0	2.8792e-10	7.3462e-10	-10.0	16.5
18.5	2.8369e-10	7.2633e-10	-10.0	16.4
19.0	2.8018e-10	7.1931e-10	-10.0	16.3
