#scan;iMeasureCycle=1;iMux=0;time=0.134;N=210;LocalTime=20/12/2023 12:36:57;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-2.5;-2.94E-09;21.817664;-1.00E-05;4.31E-09;21.817664;;;-1.00E-05;4.30565E-09
-2.49999;-2.18E-09;21.970846;-0.5;-2.39E-06;21.970846;;;-0.5;2.38516E-06
-2.5;-1.95E-09;22.12081;-1;-4.69E-06;22.12081;;;-1;4.68783E-06
-2.5;-1.76E-09;22.270661;-1.5;-6.69E-06;22.270661;;;-1.5;6.69207E-06
-2.5;-1.66E-09;22.440702;-2;-8.34E-06;22.440702;;;-2;8.33524E-06
-2.5;-1.56E-09;22.590639;-2.5;-9.57E-06;22.590639;;;-2.5;9.57093E-06
-2.5;-1.46E-09;22.743787;-3;-1.04E-05;22.743787;;;-3;1.03829E-05
-2.5;-1.45E-09;22.922568;-3.5;-1.08E-05;22.922568;;;-3.5;1.07977E-05
-2.50001;-1.52E-09;23.072546;-4;-1.10E-05;23.072546;;;-4;1.09811E-05
-2.50001;-1.54E-09;23.222472;-4.5;-1.11E-05;23.222472;;;-4.5;1.10712E-05
-2.50001;-1.55E-09;23.37245;-5;-1.11E-05;23.37245;;;-5;1.11269E-05
-2.50001;-1.56E-09;23.532913;-5.5;-1.12E-05;23.532913;;;-5.5;1.11729E-05
-2.5;-1.56E-09;23.682675;-6;-1.12E-05;23.682675;;;-6;1.12093E-05
-2.5;-1.56E-09;23.832606;-6.5;-1.12E-05;23.832606;;;-6.5;1.12405E-05
-2.5;-1.56E-09;23.982424;-7;-1.13E-05;23.982424;;;-7;0.000011269
-2.50001;-1.57E-09;24.132901;-7.5;-1.13E-05;24.132901;;;-7.5;1.12956E-05
-2.50001;-1.56E-09;24.282849;-8;-1.13E-05;24.282849;;;-8;1.13197E-05
-2.5;-1.57E-09;24.447311;-8.5;-1.13E-05;24.447311;;;-8.5;1.13413E-05
-2.50001;-1.57E-09;24.597218;-9;-1.14E-05;24.597218;;;-9;1.13635E-05
-2.50001;-1.55E-09;24.747099;-9.5;-1.14E-05;24.747099;;;-9.5;0.000011382
-2.50001;-1.55E-09;24.918632;-10;-1.14E-05;24.918632;;;-10;1.14019E-05
-2.50001;-1.56E-09;25.041048;-10;-1.14E-05;25.041048;;;-10;1.14033E-05
-2.50001;-1.57E-09;25.190946;-9.5;-1.14E-05;25.190946;;;-9.5;1.13857E-05
-2.5;-1.56E-09;25.340783;-9;-1.14E-05;25.340783;;;-9;1.13666E-05
-2.5;-1.56E-09;25.490698;-8.5;-1.13E-05;25.490698;;;-8.5;1.13481E-05
-2.5;-1.56E-09;25.640626;-8;-1.13E-05;25.640626;;;-8;1.13281E-05
-2.50001;-1.55E-09;25.790487;-7.5;-1.13E-05;25.790487;;;-7.5;1.13053E-05
-2.5;-1.54E-09;25.951964;-7;-1.13E-05;25.951964;;;-7;1.12806E-05
-2.5;-1.55E-09;26.101935;-6.5;-1.13E-05;26.101935;;;-6.5;1.12532E-05
-2.5;-1.55E-09;26.251777;-6;-1.12E-05;26.251777;;;-6;1.12231E-05
-2.5;-1.55E-09;26.426765;-5.5;-1.12E-05;26.426765;;;-5.5;1.11886E-05
-2.50001;-1.54E-09;26.576846;-5;-1.11E-05;26.576846;;;-5;1.11453E-05
-2.5;-1.54E-09;26.726697;-4.5;-1.11E-05;26.726697;;;-4.5;1.10873E-05
-2.5;-1.54E-09;26.87651;-4;-1.10E-05;26.87651;;;-4;1.09993E-05
-2.50001;-1.54E-09;27.041753;-3.5;-1.08E-05;27.041753;;;-3.5;0.000010817
-2.5;-1.71E-09;27.191608;-3;-1.04E-05;27.191608;;;-3;1.04002E-05
-2.50001;-1.64E-09;27.341493;-2.5;-9.59E-06;27.341493;;;-2.5;9.5934E-06
-2.50001;-1.74E-09;27.493974;-2;-8.35E-06;27.493974;;;-2;8.34947E-06
-2.5;-1.84E-09;27.64382;-1.5;-6.70E-06;27.64382;;;-1.5;6.70168E-06
-2.5;-1.96E-09;27.793699;-1;-4.69E-06;27.793699;;;-1;4.69212E-06
-2.50001;-2.10E-09;27.957013;-0.5;-2.39E-06;27.957013;;;-0.5;2.38594E-06
-2.5;-2.25E-09;28.129988;0;3.86E-09;28.129988;;;0;3.85507E-09
-5;-6.77E-09;28.305999;-1.00E-05;5.90E-09;28.305999;;;-1.00E-05;5.90297E-09
-4.99999;-6.03E-09;28.46459;-0.5;-3.03E-06;28.46459;;;-0.5;3.03156E-06
-5;-5.71E-09;28.614459;-1;-6.22E-06;28.614459;;;-1;6.22057E-06
-5.00001;-5.42E-09;28.764356;-1.5;-9.30E-06;28.764356;;;-1.5;9.30038E-06
-4.99999;-5.14E-09;28.954721;-2;-1.22E-05;28.954721;;;-2;1.21871E-05
-5.00001;-4.92E-09;29.104659;-2.5;-1.48E-05;29.104659;;;-2.5;1.48296E-05
-5.00001;-4.73E-09;29.254504;-3;-1.72E-05;29.254504;;;-3;1.72038E-05
-5.00001;-4.55E-09;29.430089;-3.5;-1.93E-05;29.430089;;;-3.5;0.000019296
-5.00001;-4.41E-09;29.580014;-4;-2.11E-05;29.580014;;;-4;2.10834E-05
-5;-4.29E-09;29.729924;-4.5;-2.25E-05;29.729924;;;-4.5;2.25498E-05
-5;-4.22E-09;29.879844;-5;-2.37E-05;29.879844;;;-5;2.36768E-05
-5;-4.14E-09;30.049476;-5.5;-2.45E-05;30.049476;;;-5.5;2.44677E-05
-5;-4.12E-09;30.199233;-6;-2.49E-05;30.199233;;;-6;2.49448E-05
-5.00001;-4.18E-09;30.349106;-6.5;-2.52E-05;30.349106;;;-6.5;2.52095E-05
-5;-4.21E-09;30.499069;-7;-2.54E-05;30.499069;;;-7;2.53616E-05
-5;-4.22E-09;30.649424;-7.5;-2.55E-05;30.649424;;;-7.5;2.54683E-05
-5;-4.23E-09;30.799303;-8;-2.55E-05;30.799303;;;-8;2.55491E-05
-5.00001;-4.23E-09;30.963933;-8.5;-2.56E-05;30.963933;;;-8.5;2.56139E-05
-5;-4.23E-09;31.113821;-9;-2.57E-05;31.113821;;;-9;2.56697E-05
-5;-4.24E-09;31.263713;-9.5;-2.57E-05;31.263713;;;-9.5;2.57214E-05
-5;-4.24E-09;31.435257;-10;-2.58E-05;31.435257;;;-10;2.57697E-05
-5;-4.23E-09;31.557688;-10;-2.58E-05;31.557688;;;-10;0.000025769
-5.00001;-4.23E-09;31.707522;-9.5;-2.57E-05;31.707522;;;-9.5;2.57294E-05
-5;-4.22E-09;31.857386;-9;-2.57E-05;31.857386;;;-9;2.56794E-05
-5.00001;-4.24E-09;32.00717;-8.5;-2.56E-05;32.00717;;;-8.5;2.56279E-05
-5.00001;-4.23E-09;32.157115;-8;-2.56E-05;32.157115;;;-8;2.55617E-05
-5;-4.22E-09;32.307067;-7.5;-2.55E-05;32.307067;;;-7.5;2.54787E-05
-5.00001;-4.23E-09;32.464028;-7;-2.54E-05;32.464028;;;-7;2.53745E-05
-5.00001;-4.22E-09;32.613884;-6.5;-2.52E-05;32.613884;;;-6.5;2.52264E-05
-5;-4.23E-09;32.7637;-6;-2.50E-05;32.7637;;;-6;2.49688E-05
-5;-4.30E-09;32.938886;-5.5;-2.45E-05;32.938886;;;-5.5;2.44857E-05
-5.00001;-4.33E-09;33.088846;-5;-2.37E-05;33.088846;;;-5;2.36966E-05
-5;-4.41E-09;33.238621;-4.5;-2.26E-05;33.238621;;;-4.5;2.25666E-05
-5.00001;-4.52E-09;33.388556;-4;-2.11E-05;33.388556;;;-4;2.11013E-05
-5;-4.64E-09;33.558097;-3.5;-1.93E-05;33.558097;;;-3.5;0.000019312
-5;-4.78E-09;33.70796;-3;-1.72E-05;33.70796;;;-3;1.72166E-05
-5;-4.96E-09;33.857859;-2.5;-1.48E-05;33.857859;;;-2.5;1.48372E-05
-5;-5.15E-09;34.007785;-2;-1.22E-05;34.007785;;;-2;1.21933E-05
-5;-5.37E-09;34.15771;-1.5;-9.31E-06;34.15771;;;-1.5;9.3083E-06
-5;-5.62E-09;34.310216;-1;-6.22E-06;34.310216;;;-1;6.22041E-06
-5;-5.87E-09;34.469259;-0.5;-3.03E-06;34.469259;;;-0.5;3.0315E-06
-5;-6.13E-09;34.642218;0;5.79E-09;34.642218;;;0;5.78667E-09
