#scan;iMeasureCycle=1;iMux=0;time=0.131;N=202;LocalTime=20/12/2023 12:38:37;;;;;;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, ||IGate| (A);|IGate| (A);;|IDrain|^1/2 (A^1/2);;;IDS_off_avg
5;5.08E-10;0.291539;-10;-2.23E-10;0.291539;;;5;2.23E-10;5.08E-10;;1.49E-05;;;2.2269E-10
4.89999;3.74E-10;0.467915;-10;-1.58E-10;0.467915;;;4.89999;1.58E-10;3.74E-10;;1.26E-05;;;
4.79999;3.04E-10;0.643909;-10.00001;-1.23E-10;0.643909;;;4.79999;1.23E-10;3.04E-10;;1.11E-05;;;IDS_max
4.69999;2.68E-10;0.838911;-10;-1.04E-10;0.838911;;;4.69999;1.04E-10;2.68E-10;;1.02E-05;;;2.59E-05
4.59999;2.45E-10;1.015008;-10.00001;-9.16E-11;1.015008;;;4.59999;9.16E-11;2.45E-10;;9.57E-06;;;
4.5;2.23E-10;1.191009;-10.00001;-8.07E-11;1.191009;;;4.5;8.07E-11;2.23E-10;;8.98E-06;;;ON/OFF
4.4;2.14E-10;1.399677;-10;-7.45E-11;1.399677;;;4.4;7.45E-11;2.14E-10;;8.63E-06;;;1.16E+05
4.29999;2.05E-10;1.57576;-10.00001;-7.01E-11;1.57576;;;4.29999;7.01E-11;2.05E-10;;8.37E-06;;;
4.2;1.99E-10;1.751825;-10;-6.74E-11;1.751825;;;4.2;6.74E-11;1.99E-10;;8.21E-06;;;
4.1;1.91E-10;1.927925;-10;-6.31E-11;1.927925;;;4.1;6.31E-11;1.91E-10;;7.94E-06;;;
3.99999;1.87E-10;2.104103;-10;-6.09E-11;2.104103;;;3.99999;6.09E-11;1.87E-10;;7.80E-06;;;
3.9;1.83E-10;2.280247;-10;-5.74E-11;2.280247;;;3.9;5.74E-11;1.83E-10;;7.58E-06;;;
3.79999;1.86E-10;2.457065;-10.00001;-5.81E-11;2.457065;;;3.79999;5.81E-11;1.86E-10;;7.62E-06;;;
3.7;1.81E-10;2.633137;-10.00001;-5.64E-11;2.633137;;;3.7;5.64E-11;1.81E-10;;7.51E-06;;;
3.59999;1.74E-10;2.809234;-10;-5.32E-11;2.809234;;;3.59999;5.32E-11;1.74E-10;;7.29E-06;;;
3.5;1.75E-10;3.000634;-10.00001;-5.40E-11;3.000634;;;3.5;5.40E-11;1.75E-10;;7.35E-06;;;
3.4;1.72E-10;3.176713;-10.00001;-5.23E-11;3.176713;;;3.4;5.23E-11;1.72E-10;;7.23E-06;;;
3.3;1.71E-10;3.385359;-10;-5.21E-11;3.385359;;;3.3;5.21E-11;1.71E-10;;7.22E-06;;;
3.19999;1.70E-10;3.561471;-10;-5.22E-11;3.561471;;;3.19999;5.22E-11;1.70E-10;;7.23E-06;;;
3.09999;1.70E-10;3.737939;-10.00001;-5.51E-11;3.737939;;;3.09999;5.51E-11;1.70E-10;;7.42E-06;;;
3.00001;1.67E-10;3.914002;-10.00001;-5.79E-11;3.914002;;;3.00001;5.79E-11;1.67E-10;;7.61E-06;;;
2.89999;1.65E-10;4.090034;-10.00001;-6.43E-11;4.090034;;;2.89999;6.43E-11;1.65E-10;;8.02E-06;;;
2.79999;1.68E-10;4.266085;-10;-7.57E-11;4.266085;;;2.79999;7.57E-11;1.68E-10;;8.70E-06;;;
2.7;1.60E-10;4.442361;-10.00001;-8.49E-11;4.442361;;;2.7;8.49E-11;1.60E-10;;9.22E-06;;;
2.59999;1.63E-10;4.618434;-10;-9.88E-11;4.618434;;;2.59999;9.88E-11;1.63E-10;;9.94E-06;;;
2.49999;1.66E-10;4.794453;-10.00001;-1.16E-10;4.794453;;;2.49999;1.16E-10;1.66E-10;;1.08E-05;;;
2.40001;1.63E-10;4.97319;-10;-1.37E-10;4.97319;;;2.40001;1.37E-10;1.63E-10;;1.17E-05;;;
2.3;1.63E-10;5.149334;-10.00001;-1.68E-10;5.149334;;;2.3;1.68E-10;1.63E-10;;1.30E-05;;;
2.19999;1.62E-10;5.325452;-10.00001;-2.14E-10;5.325452;;;2.19999;2.14E-10;1.62E-10;;1.46E-05;;;
2.09999;1.59E-10;5.507776;-10;-2.82E-10;5.507776;;;2.09999;2.82E-10;1.59E-10;;1.68E-05;;;
2;1.59E-10;5.683813;-10;-3.85E-10;5.683813;;;2;3.85E-10;1.59E-10;;1.96E-05;;;
1.9;1.61E-10;5.892631;-10.00001;-5.42E-10;5.892631;;;1.9;5.42E-10;1.61E-10;;2.33E-05;;;
1.79999;1.56E-10;6.06872;-10.00001;-8.32E-10;6.06872;;;1.79999;8.32E-10;1.56E-10;;2.88E-05;;;
1.69999;1.56E-10;6.24498;-10;-1.39E-09;6.24498;;;1.69999;1.39E-09;1.56E-10;;3.73E-05;;;
1.6;1.55E-10;6.421007;-10;-2.39E-09;6.421007;;;1.6;2.39E-09;1.55E-10;;4.89E-05;;;
1.5;1.53E-10;6.597073;-10.00001;-3.93E-09;6.597073;;;1.5;3.93E-09;1.53E-10;;6.27E-05;;;
1.4;1.45E-10;6.773128;-10.00001;-6.18E-09;6.773128;;;1.4;6.18E-09;1.45E-10;;7.86E-05;;;
1.29999;1.39E-10;6.943358;-10;-9.34E-09;6.943358;;;1.29999;9.34E-09;1.39E-10;;9.66E-05;;;
1.2;1.33E-10;7.093258;-10;-1.37E-08;7.093258;;;1.2;1.37E-08;1.33E-10;;0.000116926;;;
1.09999;1.30E-10;7.24312;-10;-1.95E-08;7.24312;;;1.09999;1.95E-08;1.30E-10;;0.000139753;;;
1;1.23E-10;7.398876;-10;-2.80E-08;7.398876;;;1;2.80E-08;1.23E-10;;0.000167212;;;
0.9;1.01E-10;7.548773;-10;-4.17E-08;7.548773;;;0.9;4.17E-08;1.01E-10;;0.000204226;;;
0.79999;6.51E-11;7.698609;-10;-6.66E-08;7.698609;;;0.79999;6.66E-08;6.51E-11;;0.000258091;;;
0.69999;2.03E-11;7.876586;-10;-1.11E-07;7.876586;;;0.69999;1.11E-07;2.03E-11;;0.000333868;;;
0.6;-9.95E-11;8.026384;-10;-1.85E-07;8.026384;;;0.6;1.85E-07;9.95E-11;;0.000430691;;;
0.5;-2.26E-10;8.17619;-10;-2.91E-07;8.17619;;;0.5;2.91E-07;2.26E-10;;0.000539906;;;
0.4;-7.22E-11;8.326154;-10;-4.27E-07;8.326154;;;0.4;4.27E-07;7.22E-11;;0.000653207;;;
0.3;4.57E-11;8.489727;-10;-5.88E-07;8.489727;;;0.3;5.88E-07;4.57E-11;;0.000766934;;;
0.2;3.95E-11;8.639525;-10;-7.74E-07;8.639525;;;0.2;7.74E-07;3.95E-11;;0.000879782;;;
0.09999;1.01E-11;8.789531;-10;-9.83E-07;8.789531;;;0.09999;9.83E-07;1.01E-11;;0.000991406;;;
-1.00E-05;-1.54E-11;8.942737;-10;-1.21E-06;8.942737;;;-1.00E-05;1.21E-06;1.54E-11;;0.001101912;;;
-0.1;-5.33E-11;9.092803;-10;-1.47E-06;9.092803;;;-0.1;1.47E-06;5.33E-11;;0.001210616;;;
-0.19999;-8.93E-11;9.242709;-10;-1.74E-06;9.242709;;;-0.19999;1.74E-06;8.93E-11;;0.001317634;;;
-0.3;-1.26E-10;9.399626;-10;-2.03E-06;9.399626;;;-0.3;2.03E-06;1.26E-10;;0.001423085;;;
-0.4;-1.74E-10;9.549559;-10;-2.33E-06;9.549559;;;-0.4;2.33E-06;1.74E-10;;0.001526768;;;
-0.5;-2.23E-10;9.699391;-10;-2.65E-06;9.699391;;;-0.5;2.65E-06;2.23E-10;;0.001628935;;;
-0.60001;-2.60E-10;9.873317;-10;-2.99E-06;9.873317;;;-0.60001;2.99E-06;2.60E-10;;0.001729257;;;
-0.70001;-3.24E-10;10.023185;-10;-3.34E-06;10.023185;;;-0.70001;3.34E-06;3.24E-10;;0.001827931;;;
