#scan;iMeasureCycle=1;iMux=0;time=0.138;N=220;LocalTime=31/10/2023 14:11:20
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30;-2.47E-09;0.300761;-1.00E-06;1.71E-09;0.300761
-30.0001;-2.02E-09;0.477336;0.099999;1.39E-09;0.477336
-30.0001;-1.72E-09;0.653812;0.199999;1.17E-09;0.653812
-30.0001;-1.50E-09;0.847896;0.299999;1.00E-09;0.847896
-30;-1.35E-09;1.024281;0.4;8.85E-10;1.024281
-30.0001;-1.23E-09;1.200498;0.499998;7.93E-10;1.200498
-30.0001;-1.14E-09;1.409324;0.6;7.19E-10;1.409324
-30.0001;-1.06E-09;1.585656;0.7;6.62E-10;1.585656
-30.0001;-9.99E-10;1.761961;0.799999;6.11E-10;1.761961
-30;-9.49E-10;1.938386;0.9;5.71E-10;1.938386
-30;-8.89E-10;2.114736;1;5.28E-10;2.114736
-30;-8.70E-10;2.235976;1.000001;5.10E-10;2.235976
-30.0001;-8.26E-10;2.435789;0.899999;4.74E-10;2.435789
-30;-7.99E-10;2.612275;0.799999;4.51E-10;2.612275
-30.0001;-7.61E-10;2.78855;0.699999;4.24E-10;2.78855
-30.0001;-7.20E-10;2.967207;0.6;4.00E-10;2.967207
-30.0001;-7.03E-10;3.143629;0.499999;3.86E-10;3.143629
-30;-6.73E-10;3.319985;0.399999;3.65E-10;3.319985
-30;-6.53E-10;3.510912;0.3;3.49E-10;3.510912
-30.0001;-6.34E-10;3.687204;0.199999;3.33E-10;3.687204
-30;-6.17E-10;3.892041;0.099999;3.20E-10;3.892041
-30;-5.88E-10;4.068355;0;2.94E-10;4.068355
-20;-6.74E-11;4.244482;0;1.51E-10;4.244482
-20.00001;-1.78E-10;4.425236;0.1;1.53E-10;4.425236
-20;-2.11E-10;4.601386;0.199999;1.47E-10;4.601386
-20.00001;-2.33E-10;4.777413;0.299999;1.48E-10;4.777413
-20;-2.46E-10;4.953624;0.4;1.47E-10;4.953624
-20;-2.53E-10;5.129753;0.499999;1.46E-10;5.129753
-20;-2.56E-10;5.306015;0.6;1.42E-10;5.306015
-20.00001;-2.59E-10;5.484094;0.7;1.39E-10;5.484094
-20;-2.61E-10;5.660296;0.799999;1.38E-10;5.660296
-20.00001;-2.65E-10;5.836604;0.899999;1.40E-10;5.836604
-20.00001;-2.66E-10;6.017489;0.999999;1.38E-10;6.017489
-20.00001;-2.64E-10;6.13873;0.999999;1.35E-10;6.13873
-20.00001;-2.58E-10;6.314849;0.899999;1.27E-10;6.314849
-20.00001;-2.56E-10;6.492982;0.800001;1.22E-10;6.492982
-20;-2.55E-10;6.669166;0.699999;1.19E-10;6.669166
-20;-2.50E-10;6.865147;0.599999;1.15E-10;6.865147
-20.00001;-2.45E-10;7.041381;0.499999;1.08E-10;7.041381
-20.00001;-2.45E-10;7.217523;0.399999;1.06E-10;7.217523
-20;-2.40E-10;7.431143;0.3;1.01E-10;7.431143
-20.00001;-2.34E-10;7.607453;0.199999;9.52E-11;7.607453
-20;-2.33E-10;7.783573;0.100001;9.22E-11;7.783573
-20;-2.31E-10;7.959728;1.00E-06;8.99E-11;7.959728
-10.00001;3.48E-10;8.135827;0;-1.29E-10;8.135827
-10.00001;2.17E-10;8.311963;0.099999;-1.08E-10;8.311963
-10;1.62E-10;8.488342;0.2;-9.50E-11;8.488342
-10;1.26E-10;8.681655;0.3;-8.51E-11;8.681655
-10;1.00E-10;8.885338;0.4;-7.54E-11;8.885338
-10.00001;8.44E-11;9.06138;0.5;-6.96E-11;9.06138
-10.00001;6.99E-11;9.237397;0.6;-6.25E-11;9.237397
-10;5.85E-11;9.440057;0.7;-5.80E-11;9.440057
-10.00001;4.65E-11;9.616214;0.799999;-5.06E-11;9.616214
-10;3.82E-11;9.792306;0.899999;-4.63E-11;9.792306
-10;3.01E-11;9.968512;1;-4.11E-11;9.968512
-10;2.97E-11;10.089754;1;-4.21E-11;10.089754
-10.00001;2.84E-11;10.265973;0.9;-4.56E-11;10.265973
-10.00001;2.94E-11;10.443296;0.799999;-4.91E-11;10.443296
-10.00001;3.03E-11;10.619566;0.7;-5.30E-11;10.619566
-10;3.25E-11;10.795591;0.6;-5.71E-11;10.795591
-10.00001;3.19E-11;10.971768;0.499999;-5.98E-11;10.971768
-10.00001;3.52E-11;11.14793;0.399999;-6.44E-11;11.14793
-10;3.75E-11;11.324167;0.3;-6.80E-11;11.324167
-10;4.17E-11;11.500322;0.199999;-7.32E-11;11.500322
-10.00001;4.13E-11;11.676538;0.1;-7.56E-11;11.676538
-10;4.92E-11;11.852553;0;-8.42E-11;11.852553
9.00E-07;6.20E-09;12.036259;-2.00E-06;-4.65E-09;12.036259
6.00E-07;4.79E-09;12.212447;0.099999;-3.57E-09;12.212447
5.00E-07;2.93E-09;12.424056;0.2;-2.64E-09;12.424056
4.00E-07;2.11E-09;12.600152;0.3;-1.98E-09;12.600152
1.00E-07;1.52E-09;12.776246;0.399999;-1.41E-09;12.776246
2.00E-07;1.08E-09;12.952406;0.5;-9.86E-10;12.952406
0;7.54E-10;13.128628;0.599999;-6.65E-10;13.128628
4.00E-07;5.25E-10;13.304788;0.699999;-4.43E-10;13.304788
0;3.60E-10;13.482768;0.800001;-2.84E-10;13.482768
0;2.42E-10;13.658963;0.9;-1.71E-10;13.658963
0;1.56E-10;13.835005;0.999999;-8.90E-11;13.835005
0;1.37E-10;13.956253;0.999999;-7.39E-11;13.956253
-2.00E-07;1.53E-10;14.132308;0.899999;-9.49E-11;14.132308
-2.00E-07;1.66E-10;14.30844;0.799999;-1.12E-10;14.30844
-1.00E-07;1.75E-10;14.485416;0.699999;-1.24E-10;14.485416
0;1.82E-10;14.661622;0.599999;-1.33E-10;14.661622
-1.00E-07;1.85E-10;14.837594;0.499999;-1.40E-10;14.837594
-2.00E-07;1.87E-10;15.015676;0.4;-1.44E-10;15.015676
-1.00E-07;1.90E-10;15.191951;0.299999;-1.50E-10;15.191951
2.00E-07;1.85E-10;15.389679;0.2;-1.47E-10;15.389679
0;1.86E-10;15.565788;0.1;-1.50E-10;15.565788
3.00E-07;1.87E-10;15.741836;-1.00E-06;-1.53E-10;15.741836
10;3.70E-10;15.95531;-1.00E-06;-2.90E-11;15.95531
10;2.63E-10;16.131424;0.1;-1.14E-11;16.131424
10;2.17E-10;16.307691;0.2;-6.21E-12;16.307691
9.99999;1.90E-10;16.483877;0.3;-2.44E-12;16.483877
10;1.71E-10;16.66013;0.4;-1.00E-14;16.66013
10;1.58E-10;16.836157;0.5;2.51E-12;16.836157
10;1.43E-10;17.014707;0.599999;4.96E-12;17.014707
9.99999;1.33E-10;17.190896;0.699999;7.73E-12;17.190896
10;1.24E-10;17.367127;0.800001;1.07E-11;17.367127
9.99999;1.16E-10;17.551237;0.9;1.41E-11;17.551237
10;1.07E-10;17.727381;0.999999;1.81E-11;17.727381
10;1.19E-10;17.848634;0.999999;1.64E-12;17.848634
10;1.34E-10;18.026616;0.9;-1.66E-11;18.026616
9.99999;1.28E-10;18.202769;0.8;-1.64E-11;18.202769
9.99999;1.19E-10;18.397795;0.7;-1.16E-11;18.397795
9.99999;1.19E-10;18.573955;0.6;-1.66E-11;18.573955
9.99999;1.18E-10;18.749966;0.499999;-1.67E-11;18.749966
9.99999;1.06E-10;18.959388;0.4;-8.29E-12;18.959388
9.99999;1.11E-10;19.13548;0.3;-1.56E-11;19.13548
10;1.09E-10;19.311758;0.2;-1.62E-11;19.311758
10;1.04E-10;19.487997;0.099999;-1.45E-11;19.487997
9.99999;1.04E-10;19.664134;-1.00E-06;-1.56E-11;19.664134
19.99999;4.60E-10;19.840218;-1.00E-06;-2.34E-11;19.840218
20;3.38E-10;20.016488;0.099999;-1.32E-11;20.016488
19.99999;2.90E-10;20.19262;0.199999;-7.69E-12;20.19262
19.99999;2.62E-10;20.368721;0.299999;-5.47E-12;20.368721
19.99999;2.42E-10;20.559327;0.4;-4.28E-12;20.559327
19.99999;2.30E-10;20.735369;0.499999;-3.65E-12;20.735369
20;2.17E-10;20.940481;0.599999;-2.54E-12;20.940481
19.99999;2.09E-10;21.116699;0.7;-1.52E-12;21.116699
20;2.03E-10;21.29277;0.799999;-7.70E-13;21.29277
20;1.98E-10;21.474444;0.9;-6.00E-13;21.474444
19.99999;1.92E-10;21.650716;0.999999;-1.10E-13;21.650716
19.99999;1.88E-10;21.771965;0.999999;-3.00E-14;21.771965
