#scan	iMeasureCycle=1	iMux=0	time=0.138	N=220	LocalTime=31/10/2023 14:11:20
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30	-2.46842E-09	0.300761	-1E-06	1.70892E-09	0.300761
-30.0001	-2.02059E-09	0.477336	0.099999	1.38768E-09	0.477336
-30.0001	-1.72041E-09	0.653812	0.199999	1.16707E-09	0.653812
-30.0001	-1.50007E-09	0.847896	0.299999	1.0008E-09	0.847896
-30	-1.35011E-09	1.024281	0.4	8.8509E-10	1.024281
-30.0001	-1.23386E-09	1.200498	0.499998	7.9348E-10	1.200498
-30.0001	-1.13715E-09	1.409324	0.6	7.1931E-10	1.409324
-30.0001	-1.06463E-09	1.585656	0.7	6.6203E-10	1.585656
-30.0001	-9.9911E-10	1.761961	0.799999	6.1106E-10	1.761961
-30	-9.4875E-10	1.938386	0.9	5.7145E-10	1.938386
-30	-8.894E-10	2.114736	1	5.2827E-10	2.114736
-30	-8.7048E-10	2.235976	1.000001	5.1029E-10	2.235976
-30.0001	-8.2554E-10	2.435789	0.899999	4.7355E-10	2.435789
-30	-7.9858E-10	2.612275	0.799999	4.5096E-10	2.612275
-30.0001	-7.608E-10	2.78855	0.699999	4.2359E-10	2.78855
-30.0001	-7.1985E-10	2.967207	0.6	3.9954E-10	2.967207
-30.0001	-7.0311E-10	3.143629	0.499999	3.8591E-10	3.143629
-30	-6.7254E-10	3.319985	0.399999	3.6466E-10	3.319985
-30	-6.5303E-10	3.510912	0.3	3.4921E-10	3.510912
-30.0001	-6.3389E-10	3.687204	0.199999	3.3306E-10	3.687204
-30	-6.167E-10	3.892041	0.099999	3.199E-10	3.892041
-30	-5.875E-10	4.068355	0	2.9427E-10	4.068355
-20	-6.738E-11	4.244482	0	1.5058E-10	4.244482
-20.00001	-1.7814E-10	4.425236	0.1	1.5251E-10	4.425236
-20	-2.1112E-10	4.601386	0.199999	1.4736E-10	4.601386
-20.00001	-2.3268E-10	4.777413	0.299999	1.4795E-10	4.777413
