Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.9073e-09	5.4329e-09	-10.0	20.0
1.0	1.1536e-09	2.0839e-09	-10.0	19.9
1.5	9.6515e-10	1.6279e-09	-10.0	19.8
2.0	8.5568e-10	1.3733e-09	-10.0	19.7
2.5	7.8464e-10	1.2133e-09	-10.0	19.6
3.0	7.3533e-10	1.1e-09	-10.0	19.5
3.5	7.0048e-10	1.0141e-09	-10.0	19.4
4.0	6.7175e-10	9.4703e-10	-10.0	19.3
4.5	6.4948e-10	8.9478e-10	-10.0	19.2
5.0	6.2997e-10	8.5171e-10	-10.0	19.1
5.5	6.1718e-10	8.1531e-10	-10.0	19.0
6.0	6.0554e-10	7.8819e-10	-10.0	18.9
6.5	5.9537e-10	7.5998e-10	-10.0	18.8
7.0	5.8523e-10	7.3863e-10	-10.0	18.7
7.5	5.7898e-10	7.175e-10	-10.0	18.6
8.0	5.7292e-10	7.0051e-10	-10.0	18.5
8.5	5.6614e-10	6.8168e-10	-10.0	18.4
9.0	5.6119e-10	6.6265e-10	-10.0	18.3
9.5	5.5823e-10	6.4719e-10	-10.0	18.2
10.0	5.5282e-10	6.2759e-10	-10.0	18.1
10.5	5.5064e-10	6.0638e-10	-10.0	18.0
11.0	5.4938e-10	5.8434e-10	-10.0	17.9
11.5	5.4815e-10	5.5564e-10	-10.0	17.8
12.0	5.5185e-10	5.3241e-10	-10.0	17.7
12.5	5.5933e-10	5.0504e-10	-10.0	17.6
13.0	5.7526e-10	4.8217e-10	-10.0	17.5
13.5	5.9663e-10	4.6167e-10	-10.0	17.4
14.0	6.2484e-10	4.4154e-10	-10.0	17.3
14.5	6.6079e-10	4.2437e-10	-10.0	17.2
15.0	7.0439e-10	4.2118e-10	-10.0	17.1
15.5	7.4466e-10	2.1218e-10	-10.0	17.0
16.0	8.0943e-10	3.6443e-10	-10.0	16.9
16.5	8.7727e-10	3.5236e-10	-10.0	16.8
17.0	9.6224e-10	3.3431e-10	-10.0	16.7
17.5	1.0543e-09	3.1782e-10	-10.0	16.6
18.0	1.1615e-09	3.0269e-10	-10.0	16.5
18.5	1.2847e-09	2.8427e-10	-10.0	16.4
19.0	1.427e-09	2.6885e-10	-10.0	16.3
19.5	1.5872e-09	2.5442e-10	-10.0	16.2
20.0	1.773e-09	2.4519e-10	-10.0	16.1
20.5	1.9851e-09	2.4277e-10	-10.0	16.0
21.0	2.2298e-09	2.4302e-10	-10.0	15.9
21.5	2.5004e-09	2.5105e-10	-10.0	15.8
22.0	2.803e-09	2.5027e-10	-10.0	15.7
22.5	3.1339e-09	2.4874e-10	-10.0	15.6
23.0	3.4974e-09	2.5222e-10	-10.0	15.5
23.5	3.9045e-09	2.5084e-10	-10.0	15.4
24.0	4.3504e-09	2.5711e-10	-10.0	15.3
24.5	4.8392e-09	2.5969e-10	-10.0	15.2
25.0	5.3741e-09	2.6526e-10	-10.0	15.1
25.5	5.9772e-09	2.5986e-10	-10.0	15.0
26.0	6.6114e-09	2.827e-10	-10.0	14.9
26.5	7.3176e-09	2.7598e-10	-10.0	14.8
