Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	3.5287e-05	3.6415e-11	-10.0	-2.5
1.0	3.5285e-05	4.7275e-11	-10.0	-2.5
1.5	3.5271e-05	4.9529e-11	-10.0	-2.5
2.0	3.5255e-05	4.7169e-11	-10.0	-2.5
2.5	3.5241e-05	4.911e-11	-10.0	-2.5
3.0	3.5227e-05	4.6691e-11	-10.0	-2.5
3.5	3.5215e-05	4.3193e-11	-10.0	-2.5
4.0	3.5196e-05	4.3818e-11	-10.0	-2.5
4.5	3.5184e-05	3.5956e-11	-10.0	-2.5
5.0	3.5172e-05	2.0726e-11	-10.0	-2.5
5.5	3.5158e-05	3.769e-11	-10.0	-2.5
6.0	3.5146e-05	2.3901e-11	-10.0	-2.5
6.5	3.513e-05	3.487e-11	-10.0	-2.5
7.0	3.5113e-05	2.1797e-11	-10.0	-2.5
7.5	3.5098e-05	2.6475e-11	-10.0	-2.5
8.0	3.5085e-05	2.4522e-11	-10.0	-2.5
8.5	3.5079e-05	3.6022e-11	-10.0	-2.5
9.0	3.5067e-05	1.935e-11	-10.0	-2.5
9.502	3.506e-05	1.6472e-11	-10.0	-2.5
10.0	3.5043e-05	8.4579e-12	-10.0	-2.5
10.5	3.5041e-05	1.7961e-11	-10.0	-2.5
11.0	3.5021e-05	1.7507e-11	-10.0	-2.5
11.5	3.5006e-05	1.8505e-11	-10.0	-2.5
12.0	3.4994e-05	1.3154e-11	-10.0	-2.5
12.5	3.4984e-05	1.75e-11	-10.0	-2.5
13.0	3.4965e-05	8.5115e-13	-10.0	-2.5
13.5	3.4956e-05	1.3201e-11	-10.0	-2.5
14.0	3.4944e-05	1.5906e-11	-10.0	-2.5
14.5	3.493e-05	1.0905e-11	-10.0	-2.5
15.0	3.4918e-05	1.1976e-11	-10.0	-2.5
15.5	3.4904e-05	1.6653e-11	-10.0	-2.5
16.0	3.4897e-05	5.5194e-13	-10.0	-2.5
16.5	3.4884e-05	5.0855e-12	-10.0	-2.5
17.0	3.4873e-05	7.8797e-13	-10.0	-2.5
17.5	3.4877e-05	7.2932e-12	-10.0	-2.5
18.0	3.4857e-05	7.534e-12	-10.0	-2.5
18.5	3.4849e-05	1.0105e-11	-10.0	-2.5
19.0	3.484e-05	6.6841e-12	-10.0	-2.5
19.5	3.4827e-05	7.3421e-12	-10.0	-2.5
20.0	3.4817e-05	9.1124e-12	-10.0	-2.5
20.5	3.4807e-05	4.1485e-12	-10.0	-2.5
21.0	3.48e-05	1.0268e-11	-10.0	-2.5
21.5	3.4789e-05	4.7791e-12	-10.0	-2.5
22.0	3.478e-05	1.1318e-11	-10.0	-2.5
22.5	3.4763e-05	1.3922e-11	-10.0	-2.5
23.0	3.4756e-05	6.4421e-12	-10.0	-2.5
23.5	3.4748e-05	4.6253e-13	-10.0	-2.5
24.0	3.4738e-05	5.6708e-12	-10.0	-2.5
24.5	3.4729e-05	2.1497e-11	-10.0	-2.5
25.0	3.472e-05	2.4879e-12	-10.0	-2.5
25.5	3.4707e-05	2.0385e-12	-10.0	-2.5
26.0	3.4693e-05	9.5964e-12	-10.0	-2.5
26.5	3.4683e-05	6.9296e-12	-10.0	-2.5
27.0	3.4672e-05	7.546e-12	-10.0	-2.5
27.5	3.4666e-05	6.2132e-12	-10.0	-2.5
28.0	3.4651e-05	6.3896e-12	-10.0	-2.5
28.5	3.4647e-05	1.1619e-11	-10.0	-2.5
29.0	3.4639e-05	1.2258e-11	-10.0	-2.5
29.5	3.4625e-05	6.8092e-12	-10.0	-2.5
30.0	3.4622e-05	1.9233e-11	-10.0	-2.5
30.5	3.4609e-05	1.7426e-11	-10.0	-2.5
31.0	3.4606e-05	1.3751e-11	-10.0	-2.5
31.5	3.4589e-05	1.6224e-11	-10.0	-2.5
32.0	3.4582e-05	1.254e-11	-10.0	-2.5
32.5	3.4573e-05	2.0073e-11	-10.0	-2.5
33.0	3.4565e-05	1.5918e-11	-10.0	-2.5
33.5	3.4558e-05	2.6212e-11	-10.0	-2.5
34.0	3.4551e-05	1.441e-11	-10.0	-2.5
34.5	3.4533e-05	2.1424e-11	-10.0	-2.5
35.0	3.4537e-05	1.7111e-11	-10.0	-2.5
35.5	3.453e-05	6.5088e-13	-10.0	-2.5
36.0	3.4522e-05	9.0992e-12	-10.0	-2.5
36.5	3.4516e-05	2.9403e-11	-10.0	-2.5
37.0	3.4506e-05	3.031e-11	-10.0	-2.5
