Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	2.0808e-09	6.9973e-09	-10.0	20.0
1.0	1.0954e-09	2.1645e-09	-10.0	19.9
1.5	8.6575e-10	1.6145e-09	-10.0	19.8
2.0	7.2975e-10	1.3189e-09	-10.0	19.7
2.5	6.4397e-10	1.1296e-09	-10.0	19.6
3.0	5.8548e-10	9.9986e-10	-10.0	19.5
3.5	5.3865e-10	9.0043e-10	-10.0	19.4
4.0	5.0393e-10	8.2535e-10	-10.0	19.3
4.5	4.7797e-10	7.6593e-10	-10.0	19.2
5.0	4.5497e-10	7.1789e-10	-10.0	19.1
5.5	4.3534e-10	6.748e-10	-10.0	19.0
6.0	4.1957e-10	6.4184e-10	-10.0	18.9
6.5	4.0875e-10	6.1151e-10	-10.0	18.8
7.0	3.983e-10	5.8473e-10	-10.0	18.7
7.5	3.9006e-10	5.6182e-10	-10.0	18.6
8.0	3.8174e-10	5.3617e-10	-10.0	18.5
8.5	3.7517e-10	5.1404e-10	-10.0	18.4
9.0	3.709e-10	4.9145e-10	-10.0	18.3
9.5	3.6828e-10	4.6254e-10	-10.0	18.2
10.0	3.6951e-10	4.3654e-10	-10.0	18.1
10.5	3.7633e-10	4.0868e-10	-10.0	18.0
11.0	3.9016e-10	3.8242e-10	-10.0	17.9
11.5	4.1413e-10	3.582e-10	-10.0	17.8
12.0	4.4746e-10	3.3664e-10	-10.0	17.7
12.5	4.8979e-10	3.171e-10	-10.0	17.6
13.0	5.3936e-10	3.0034e-10	-10.0	17.5
13.5	5.9782e-10	2.8575e-10	-10.0	17.4
14.0	6.6801e-10	2.7152e-10	-10.0	17.3
14.5	7.4868e-10	2.5796e-10	-10.0	17.2
15.0	8.4503e-10	2.7476e-10	-10.0	17.1
15.5	9.5437e-10	5.3496e-11	-10.0	17.0
16.0	1.0894e-09	2.1654e-10	-10.0	16.9
16.5	1.2385e-09	2.0684e-10	-10.0	16.8
17.0	1.4125e-09	1.955e-10	-10.0	16.7
17.5	1.6066e-09	1.797e-10	-10.0	16.6
18.0	1.8243e-09	1.6904e-10	-10.0	16.5
18.5	2.0698e-09	1.5358e-10	-10.0	16.4
19.0	2.3434e-09	1.4719e-10	-10.0	16.3
19.5	2.6517e-09	1.3603e-10	-10.0	16.2
20.0	2.9969e-09	1.3545e-10	-10.0	16.1
20.5	3.38e-09	1.3327e-10	-10.0	16.0
21.0	3.801e-09	1.3537e-10	-10.0	15.9
21.5	4.266e-09	1.3667e-10	-10.0	15.8
22.0	4.7727e-09	1.3804e-10	-10.0	15.7
22.5	5.3297e-09	1.3755e-10	-10.0	15.6
23.0	5.9465e-09	1.4157e-10	-10.0	15.5
23.5	6.6138e-09	1.4525e-10	-10.0	15.4
24.0	7.327e-09	1.5161e-10	-10.0	15.3
24.5	8.1054e-09	1.5422e-10	-10.0	15.2
25.0	8.9417e-09	1.5303e-10	-10.0	15.1
25.5	9.8466e-09	1.6097e-10	-10.0	15.0
26.0	1.0835e-08	1.6486e-10	-10.0	14.9
26.5	1.1896e-08	1.7167e-10	-10.0	14.8
27.0	1.3035e-08	1.8066e-10	-10.0	14.7
27.5	1.4258e-08	1.8799e-10	-10.0	14.6
28.0	1.5591e-08	1.8851e-10	-10.0	14.5
28.5	1.704e-08	1.9386e-10	-10.0	14.4
29.0	1.8609e-08	1.9603e-10	-10.0	14.3
29.5	2.0296e-08	1.9975e-10	-10.0	14.2
30.0	2.2124e-08	1.971e-10	-10.0	14.1
30.5	2.4124e-08	1.0402e-10	-10.0	14.0
31.0	2.6299e-08	1.0256e-10	-10.0	13.9
31.5	2.8605e-08	2.2929e-10	-10.0	13.8
32.0	3.1207e-08	2.159e-10	-10.0	13.7
32.5	3.4014e-08	1.999e-10	-10.0	13.6
33.0	3.6928e-08	2.5741e-10	-10.0	13.5
33.5	4.0307e-08	2.3488e-10	-10.0	13.4
34.0	4.3909e-08	2.3896e-10	-10.0	13.3
34.5	4.7785e-08	2.4308e-10	-10.0	13.2
35.0	5.204e-08	2.5701e-10	-10.0	13.1
35.5	5.6795e-08	2.6646e-10	-10.0	13.0
36.0	6.1996e-08	2.6024e-10	-10.0	12.9
36.5	6.7684e-08	2.5893e-10	-10.0	12.8
37.0	7.3866e-08	2.6165e-10	-10.0	12.7
37.5	8.063e-08	2.6305e-10	-10.0	12.6
38.0	8.8101e-08	2.6818e-10	-10.0	12.5
38.5	9.6364e-08	2.7747e-10	-10.0	12.4
39.0	1.0493e-07	2.8921e-10	-10.0	12.3
39.5	1.1502e-07	2.4473e-10	-10.0	12.2
40.0	1.2554e-07	2.8893e-10	-10.0	12.1
40.5	1.3744e-07	2.3652e-10	-10.0	12.0
41.0	1.501e-07	2.7423e-10	-10.0	11.9
41.5	1.6387e-07	2.974e-10	-10.0	11.8
42.0	1.7885e-07	2.8836e-10	-10.0	11.7
42.5	1.95e-07	2.882e-10	-10.0	11.6
43.0	2.1275e-07	2.7957e-10	-10.0	11.5
43.5	2.3187e-07	2.9003e-10	-10.0	11.4
